ts,value,counter_name,t_s
1284783169017,0.0,Vertex Instructions / Second,0.002874376
1284783169433,0.0,Fragment Instructions / Second,0.002874792
1284783169902,0.0,Fragment ALU Instructions / Sec (Full),0.002875261
1284783170319,0.0,Fragment ALU Instructions / Sec (Half),0.002875678
1284783170735,0.0,Fragment EFU Instructions / Second,0.002876094
1284783171100,0.0,Textures / Vertex,0.002876459
1284783171569,0.0,Textures / Fragment,0.002876928
1284783171985,0.0,ALU / Vertex,0.002877344
1284783172454,0.0,ALU / Fragment,0.002877813
1284783172871,0.0,EFU / Fragment,0.00287823
1284783173287,0.0,EFU / Vertex,0.002878646
1284783173808,0.0,% Time Shading Fragments,0.002879167
1284783174277,0.0,% Time Shading Vertices,0.002879636
1284783174746,0.0,% Time Compute,0.002880105
1284783175214,0.0,% Shader ALU Capacity Utilized,0.002880573
1284783175683,0.0,% Time ALUs Working,0.002881042
1284783176100,0.0,% Time EFUs Working,0.002881459
1284783176517,0.0,% Nearest Filtered,0.002881876
1284783176933,0.0,% Linear Filtered,0.002882292
1284783177350,0.0,% Anisotropic Filtered,0.002882709
1284783177767,0.0,% Non-Base Level Textures,0.002883126
1284783178183,0.0,Read Total (Bytes/sec),0.002883542
1284783178600,156529.328125,Write Total (Bytes/sec),0.002883959
1284783179017,0.0,Texture Memory Read BW (Bytes/Second),0.002884376
1284783179485,0.0,Vertex Memory Read (Bytes/Second),0.002884844
1284783179902,0.0,SP Memory Read (Bytes/Second),0.002885261
1284783180371,0.0,Avg Bytes / Fragment,0.00288573
1284783180735,0.0,Avg Bytes / Vertex,0.002886094
1284783181204,0.0,Preemptions / second,0.002886563
1284783181621,0.0,Avg Preemption Delay,0.00288698
1284783182089,545000000.0,GPU Frequency,0.002887448
1284784545371,544858816.0,Clocks / Second,0.00425073
1284784549902,26.513391494750977,GPU % Bus Busy,0.004255261
1284784551881,0.5910144448280334,% Vertex Fetch Stall,0.00425724
1284784552246,25.172306060791016,% Texture Fetch Stall,0.004257605
1284784562246,0.28949621319770813,L1 Texture Cache Miss Per Pixel,0.004267605
1284784562662,23.356639862060547,% Texture L2 Miss,0.004268021
1284784563027,0.17218036949634552,% Stalled on System Memory,0.004268386
1284784563392,23364006.0,Pre-clipped Polygons/Second,0.004268751
1284784563756,47.6376838684082,% Prims Trivially Rejected,0.004269115
1284784564121,1.9914785623550415,% Prims Clipped,0.00426948
