ts,value,counter_name,t_s
374821132898,25.689435958862305,application_prediction_milliseconds,0.0
374821306492,0.0,stale_frames_per_second,0.000173594
374821309148,0.0,last_used_foveation_level,0.00017625
374821311128,6.0,application_layer_count,0.00017823
374821313419,11638.0,app_vss_mb,0.000180521
374821315503,493.0,app_rss_mb,0.000182605
374821316857,81.0,app_uss_mb,0.000183959
374821318263,1.1036739349365234,app_gpu_ms,0.000185365
374821319878,72.0,display_refresh_rate,0.00018698
374821321648,3.0,cpu_level,0.00018875
374821323107,2.0,gpu_level,0.000190209
374821324565,1920.0,cpu_frequency_mhz,0.000191667
374821326284,545.0,gpu_frequency_mhz,0.000193386
374821327898,3196.0,mem_frequency_mhz,0.000195
374821329200,2239.0,available_memory_mb,0.000196302
374821331180,2.3009395599365234,timewarp_gpu_ms,0.000198282
374821332690,0.0,guardian_gpu_ms,0.000199792
374821334357,0.0,screen_tears_per_second,0.000201459
374821336075,46.0,cpu_util_0,0.000203177
374821337950,45.0,cpu_util_1,0.000205052
374821339461,54.0,cpu_util_2,0.000206563
374821340971,25.0,cpu_util_3,0.000208073
374821342534,27.0,cpu_util_4,0.000209636
374821344096,20.0,cpu_util_5,0.000211198
374821345607,0.0,cpu_util_6,0.000212709
374821347273,0.0,cpu_util_7,0.000214375
374821348888,26.430457830429077,gpu_util,0.00021599
375102235999,0.0,application_prediction_milliseconds,0.281103101
375102354020,0.0,stale_frames_per_second,0.281221122
375102357093,0.0,last_used_foveation_level,0.281224195
375102360374,0.0,application_layer_count,0.281227476
375102362770,0.0,app_vss_mb,0.281229872
375102364958,0.0,app_rss_mb,0.28123206
375102366676,0.0,app_uss_mb,0.281233778
375102367978,2523.318359375,app_gpu_ms,0.28123508
375122550324,0.0,application_prediction_milliseconds,0.301417426
375122701053,0.0,stale_frames_per_second,0.301568155
375122703814,0.0,last_used_foveation_level,0.301570916
375122705845,1.0,application_layer_count,0.301572947
375122708085,6661.0,app_vss_mb,0.301575187
375122710168,150.0,app_rss_mb,0.30157727
375122711574,2.0,app_uss_mb,0.301578676
375122712980,1.1681113243103027,app_gpu_ms,0.301580082
375821958311,24.97089385986328,application_prediction_milliseconds,1.000825413
375821967165,0.0,stale_frames_per_second,1.000834267
375821968415,0.0,last_used_foveation_level,1.000835517
375821969144,6.0,application_layer_count,1.000836246
375821969977,11638.0,app_vss_mb,1.000837079
375821970706,493.0,app_rss_mb,1.000837808
