ts,value,counter_name,t_s
182535927560526,0.0,Average Vertices / Polygon,0.003167448
182535927561047,0.0,Reused Vertices / Second,0.003167969
182535927561568,0.0,Average Polygon Area,0.00316849
182535927562037,0.0,% Shaders Busy,0.003168959
182535927562662,0.0,Vertices Shaded / Second,0.003169584
182535927563183,0.0,Fragments Shaded / Second,0.003170105
182535927563808,0.0,Vertex Instructions / Second,0.00317073
182535927564224,0.0,Fragment Instructions / Second,0.003171146
182535927564693,0.0,Fragment ALU Instructions / Sec (Full),0.003171615
182535927565110,0.0,Fragment ALU Instructions / Sec (Half),0.003172032
182535927565630,0.0,Fragment EFU Instructions / Second,0.003172552
182535927566047,0.0,Textures / Vertex,0.003172969
182535927566568,-1.0,Textures / Fragment,0.00317349
182535927566985,0.0,ALU / Vertex,0.003173907
182535927567610,0.0,ALU / Fragment,0.003174532
182535927568078,0.0,EFU / Fragment,0.003175
182535927568547,0.0,EFU / Vertex,0.003175469
182535927569068,0.0,% Time Shading Fragments,0.00317599
182535927569589,0.0,% Time Shading Vertices,0.003176511
182535927570058,0.0,% Time Compute,0.00317698
182535927570474,0.0,% Shader ALU Capacity Utilized,0.003177396
182535927570943,0.0,% Time ALUs Working,0.003177865
182535927571464,0.0,% Time EFUs Working,0.003178386
182535927571933,0.0,% Nearest Filtered,0.003178855
182535927572401,0.0,% Linear Filtered,0.003179323
182535927572870,0.0,% Anisotropic Filtered,0.003179792
182535927573495,0.0,% Non-Base Level Textures,0.003180417
182535927573912,0.0,Read Total (Bytes/sec),0.003180834
182535927574380,160035.71875,Write Total (Bytes/sec),0.003181302
182535927574797,0.0,Texture Memory Read BW (Bytes/Second),0.003181719
182535927575318,0.0,Vertex Memory Read (Bytes/Second),0.00318224
182535927575787,0.0,SP Memory Read (Bytes/Second),0.003182709
182535927576308,0.0,Avg Bytes / Fragment,0.00318323
182535927576776,0.0,Avg Bytes / Vertex,0.003183698
182535927577349,0.0,Preemptions / second,0.003184271
182535927577818,0.0,Avg Preemption Delay,0.00318474
182535927578235,545000000.0,GPU Frequency,0.003185157
182535928963287,544904704.0,Clocks / Second,0.004570209
182535928967766,100.0,GPU % Bus Busy,0.004574688
182535928968599,0.0,% Vertex Fetch Stall,0.004575521
182535928969329,0.0,% Texture Fetch Stall,0.004576251
182535928970162,0.0,L1 Texture Cache Miss Per Pixel,0.004577084
182535928970631,0.0,% Texture L2 Miss,0.004577553
182535928971099,0.0,% Stalled on System Memory,0.004578021
182535928971516,0.0,Pre-clipped Polygons/Second,0.004578438
182535928971985,0.0,% Prims Trivially Rejected,0.004578907
182535928972454,0.0,% Prims Clipped,0.004579376
182535928972922,0.0,Average Vertices / Polygon,0.004579844
182535928973443,0.0,Reused Vertices / Second,0.004580365
182535928973860,0.0,Average Polygon Area,0.004580782
182535928974329,0.0,% Shaders Busy,0.004581251
182535928974797,0.0,Vertices Shaded / Second,0.004581719
182535928975266,0.0,Fragments Shaded / Second,0.004582188
182535928975787,0.0,Vertex Instructions / Second,0.004582709
182535928976360,0.0,Fragment Instructions / Second,0.004583282
182535928976829,0.0,Fragment ALU Instructions / Sec (Full),0.004583751
182535928977297,0.0,Fragment ALU Instructions / Sec (Half),0.004584219
182535928977766,0.0,Fragment EFU Instructions / Second,0.004584688
182535928978235,0.0,Textures / Vertex,0.004585157
182535928978651,-1.0,Textures / Fragment,0.004585573
182535928979068,0.0,ALU / Vertex,0.00458599
182535928979485,0.0,ALU / Fragment,0.004586407
182535928979954,0.0,EFU / Fragment,0.004586876
182535928980474,0.0,EFU / Vertex,0.004587396
182535928980943,0.0,% Time Shading Fragments,0.004587865
