time,events,wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
25.203,,6518000,1509000,1805000,1048000,105000,7681000,252000,0,5000,11000,68000,68000,2544000,5214000,7758000,25000000,123.8,120.65,91.4,116.4866,121.775,119.6366,114.0116,122.9,119.4116
25.402,,6518000,1376000,2351000,2076000,838000,7650000,252000,0,5000,11000,68000,68000,2579000,3835000,6414000,25000000,123.8,120.65,91.4,116.4866,121.775,119.6366,114.0116,122.9,119.4116
25.603,,6487000,1309000,2351000,1306000,838000,7650000,243000,0,5000,7000,68000,68000,2557000,5429000,7986000,25000000,123.8,120.65,91.4,116.4866,121.775,119.6366,114.0116,122.9,119.4116
25.802,,6487000,1176000,2256000,1331000,921000,7650000,243000,0,5000,7000,68000,68000,2543000,3990000,6533000,25000000,123.8,120.65,91.4,116.4866,121.775,119.6366,114.0116,122.9,119.4116
26.003,,6487000,1243000,2209000,1331000,105000,7650000,243000,0,5000,11000,68000,68000,2555000,4152000,6707000,25000000,123.8,120.65,91.4,116.4866,121.775,119.6366,114.0116,122.9,119.4116
26.203,,6524000,1265000,1829000,1573000,838000,7650000,218000,0,5000,4000,68000,68000,2559000,4626000,7185000,25000000,123.8,120.65,91.4,116.375,121.775,119.6366,114.0116,122.9,119.4116
26.403,,6524000,1198000,2114000,1391000,1794000,7687000,218000,0,5000,4000,65000,68000,2513000,5031000,7544000,25000000,123.8,120.65,91.4,116.375,121.775,119.6366,114.0116,122.9,119.4116
26.602,,6524000,1265000,2399000,1593000,105000,7687000,218000,0,5000,4000,68000,68000,2414000,4428000,6842000,25000000,123.8,120.2,91.4,116.375,121.775,119.6366,114.0116,122.9,119.4116
26.802,,6551000,1265000,1758000,1371000,105000,7687000,230000,20000,3000,4000,68000,68000,2400000,4723000,7123000,25000000,123.8,120.65,91.4,116.375,121.775,119.6366,114.0116,122.9,119.4116
27.002,,6551000,1198000,1900000,1492000,838000,7714000,230000,10000,3000,7000,68000,68000,2523000,4766000,7289000,25000000,123.8,120.65,91.4,116.375,121.775,119.6366,114.0116,122.9,119.4116
27.202,,6551000,1198000,2684000,1331000,105000,7714000,230000,10000,3000,11000,68000,68000,2371000,5783000,8154000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,114.0116,122.7866,119.4116
27.402,,6542000,1398000,2494000,1693000,105000,7714000,219000,10000,3000,4000,68000,68000,2370000,5937000,8307000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,114.0116,122.7866,119.4116
27.602,,6542000,1376000,2280000,1089000,105000,7685000,219000,10000,3000,4000,68000,65000,2380000,4764000,7144000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,114.0116,122.7866,119.4116
27.803,,6542000,1353000,2161000,2016000,105000,7685000,219000,10000,653000,18000,86000,65000,2434000,6013000,8447000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,114.0116,122.7866,119.4116
28.002,,6317000,1398000,1948000,1713000,105000,7685000,226000,0,32000,4000,68000,65000,2515000,3541000,6056000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,114.0116,122.7866,119.4116
28.202,,6317000,1162000,2256000,1351000,105000,7508000,226000,0,32000,11000,68000,65000,2521000,4657000,7178000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
28.403,,6469000,1251000,2114000,1371000,105000,7508000,226000,0,32000,11000,68000,65000,2514000,4670000,7184000,25000000,123.8,120.2,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
28.602,,6469000,1028000,1948000,1189000,105000,7508000,215000,0,5000,4000,68000,65000,2476000,5089000,7565000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
28.802,,6469000,1050000,1948000,1310000,147000,7680000,215000,0,5000,4000,68000,68000,2606000,10168000,12774000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
29.002,,6539000,1028000,1401000,1349000,105000,7680000,215000,0,5000,11000,68000,68000,2446000,5163000,7609000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
29.202,,6539000,1140000,1853000,1306000,105000,7680000,229000,0,5000,7000,68000,65000,2466000,7580000,10046000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
29.402,,6539000,1050000,2114000,1008000,105000,7654000,229000,0,5000,4000,68000,68000,2416000,9361000,11777000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
29.603,,6558000,1050000,2304000,935000,523000,7654000,229000,0,5000,11000,68000,68000,2531000,4905000,7436000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
29.803,,6558000,1050000,2565000,874000,838000,7654000,278000,0,5000,7000,68000,68000,2457000,4334000,6791000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
30.003,,6558000,1050000,1758000,731000,105000,7656000,278000,0,5000,11000,68000,68000,2432000,7154000,9586000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
30.203,,6521000,1050000,2304000,1306000,105000,7656000,278000,0,5000,11000,70000,68000,2466000,5856000,8322000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
30.403,,6521000,1028000,2351000,1477000,105000,7656000,267000,0,5000,4000,68000,65000,2483000,6234000,8717000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
30.603,,6521000,1050000,2731000,772000,838000,7692000,267000,0,5000,11000,68000,68000,2414000,5004000,7418000,25000000,123.8,120.2,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
30.803,,6506000,1073000,2304000,1199000,858000,7692000,218000,0,5000,11000,68000,68000,2434000,5394000,7828000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
31.003,,6506000,1118000,2541000,942000,398000,7725000,218000,0,5000,4000,68000,68000,2451000,6319000,8770000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.4116
31.203,,6506000,1118000,2826000,1008000,838000,7725000,218000,0,5000,11000,68000,68000,2452000,4776000,7228000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.3
31.403,,6521000,1073000,2446000,1113000,838000,7725000,207000,0,5000,7000,68000,65000,2433000,5305000,7738000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.3
31.603,,6521000,1118000,1829000,1284000,838000,7725000,207000,0,443000,4000,68000,68000,2454000,6115000,8569000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.3
31.803,,6521000,1140000,2043000,731000,880000,7725000,207000,10000,3000,11000,68000,65000,2409000,5619000,8028000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.9,122.7866,119.3
32.004,,6564000,1118000,1710000,1391000,2477000,7725000,239000,10000,3000,4000,68000,65000,2479000,5497000,7976000,25000000,123.8,120.2,91.4,116.375,121.775,119.525,113.9,122.7866,119.3
32.202,,6564000,1251000,2066000,820000,845000,7711000,239000,10000,3000,11000,68000,68000,2409000,5807000,8216000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.7866,122.7866,119.3
32.403,,6564000,1309000,1924000,863000,2803000,7711000,239000,10000,694000,68000,86000,68000,2394000,5516000,7910000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.7866,122.7866,119.3
32.603,,6356000,1296000,1971000,1008000,2968000,7711000,239000,10000,78000,4000,72000,68000,2417000,5611000,8028000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.7866,122.7866,119.3
32.804,,6356000,1265000,1520000,1178000,3408000,7459000,239000,0,32000,4000,68000,68000,2449000,5839000,8288000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.7866,122.7866,119.3
33.003,,6487000,1309000,1900000,833000,2499000,7459000,239000,10000,78000,4000,68000,68000,2511000,10306000,12817000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.7866,122.7866,119.3
33.202,,6487000,1309000,1781000,1573000,105000,7459000,229000,0,32000,4000,74000,68000,2513000,4443000,6956000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.7866,122.7866,119.3
33.402,,6487000,1184000,1900000,847000,105000,7663000,229000,0,32000,11000,74000,68000,2560000,4041000,6601000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.7866,122.7866,119.3
33.603,,6509000,1243000,2784000,928000,105000,7663000,229000,0,32000,4000,72000,68000,2798000,7999000,10797000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.7866,122.7866,119.3
33.803,,6509000,1198000,1710000,1275000,105000,7663000,225000,0,5000,4000,68000,68000,2778000,4338000,7116000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.7866,122.7866,119.3
34.003,,6509000,1251000,1900000,1109000,105000,7670000,225000,0,5000,11000,74000,68000,2724000,4245000,6969000,25000000,123.8,120.65,91.4,116.375,121.775,119.525,113.7866,122.7866,119.3
34.202,,6558000,1207000,1995000,2258000,168000,7670000,225000,0,5000,11000,68000,68000,2537000,3790000,6327000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.9,122.7866,119.3
34.402,,6558000,1207000,2233000,1109000,105000,7670000,236000,0,5000,11000,68000,68000,2605000,4429000,7034000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.9,122.7866,119.3
34.603,,6558000,1287000,1544000,1310000,105000,7709000,236000,0,5000,4000,68000,68000,2692000,5012000,7704000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.9,122.7866,119.3
34.803,,6579000,1132000,1924000,1189000,796000,7709000,236000,0,5000,4000,68000,68000,2555000,3737000,6292000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.9,122.7866,119.3
35.003,,6579000,1309000,1924000,2076000,4895000,7709000,221000,188000,653000,0,72000,65000,2528000,4331000,6859000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.9,122.7866,119.3
35.202,,6579000,1243000,2043000,1451000,4855000,7742000,221000,0,32000,4000,68000,68000,2557000,3507000,6064000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.7866,122.7866,119.4116
35.402,,6554000,1251000,1710000,1562000,105000,7742000,221000,149000,78000,4000,72000,65000,2570000,4152000,6722000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.7866,122.7866,119.4116
35.602,,6554000,1184000,2090000,1691000,105000,7742000,239000,0,32000,4000,70000,68000,2559000,4295000,6854000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.7866,122.7866,119.4116
35.802,,6554000,1243000,1853000,1310000,105000,7725000,239000,0,32000,4000,68000,65000,2458000,3403000,5861000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.7866,122.7866,119.4116
36.002,,6466000,1110000,2138000,1109000,105000,7725000,281000,79000,78000,0,72000,65000,2423000,3901000,6324000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.7866,122.7866,119.4116
36.403,,6466000,1176000,1686000,1451000,5119000,7649000,281000,0,32000,4000,68000,65000,2438000,4160000,6598000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.7866,122.9,119.4116
36.602,,6475000,1376000,1971000,1351000,105000,7649000,219000,0,32000,4000,68000,68000,2393000,4830000,7223000,25000000,123.8,120.2,91.4,116.2616,121.775,119.6366,113.7866,122.9,119.4116
36.803,,6475000,1353000,1483000,1351000,105000,7608000,219000,0,32000,4000,68000,65000,2396000,7056000,9452000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.7866,122.9,119.4116
37.003,,6475000,1296000,1663000,1760000,105000,7608000,219000,0,5000,4000,68000,68000,2448000,7478000,9926000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.7866,122.9,119.4116
37.202,,6280000,1140000,1805000,1391000,105000,7608000,229000,0,5000,11000,68000,68000,2494000,10275000,12769000,25000000,123.8,120.2,91.4,116.2616,121.775,119.6366,113.9,122.7866,119.3
37.402,,6280000,1110000,1829000,968000,105000,7433000,229000,0,5000,4000,68000,68000,2507000,10804000,13311000,25000000,123.8,120.2,91.4,116.2616,121.775,119.6366,113.9,122.7866,119.3
37.602,,6509000,1376000,2043000,1841000,105000,7433000,229000,0,5000,7000,68000,65000,2529000,5056000,7585000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.9,122.7866,119.3
37.802,,6509000,1065000,1686000,1113000,104000,7433000,235000,0,5000,7000,68000,68000,2611000,3971000,6582000,25000000,123.8,120.2,91.4,116.2616,121.775,119.6366,113.9,122.7866,119.3
38.003,,6509000,1073000,1805000,1841000,104000,7570000,235000,0,5000,11000,86000,65000,2496000,4018000,6514000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.9,122.7866,119.3
38.202,,6436000,1050000,1639000,1456000,105000,7570000,235000,0,32000,4000,68000,68000,2398000,9822000,12220000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
38.403,,6436000,1207000,1900000,1263000,105000,7570000,215000,0,32000,4000,68000,65000,2510000,10585000,13095000,25000000,123.8,120.2,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
38.602,,6436000,1110000,2242000,928000,3337000,7621000,215000,0,32000,4000,68000,68000,2326000,4698000,7024000,25000000,123.8,120.2,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
38.803,,6478000,1184000,1948000,751000,2825000,7621000,215000,0,32000,4000,68000,65000,2505000,4520000,7025000,25000000,123.8,120.2,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
39.003,,6478000,1198000,2114000,1129000,105000,7621000,209000,0,5000,7000,68000,65000,2506000,4249000,6755000,25000000,123.8,120.2,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
39.203,,6478000,1140000,1710000,1503000,2619000,7712000,209000,0,5000,11000,68000,65000,2518000,4999000,7517000,25000000,123.8,120.2,91.4,116.2616,121.775,119.525,113.7866,122.7866,119.3
39.402,,6524000,1073000,3209000,856000,1320000,7712000,209000,0,8000,11000,68000,65000,2498000,5526000,8024000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.7866,122.7866,119.3
39.602,,6524000,1118000,2826000,942000,3439000,7712000,219000,0,5000,7000,68000,68000,2463000,5546000,8009000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.7866,122.7866,119.3
39.802,,6524000,1162000,1971000,863000,3067000,7705000,219000,10000,78000,0,72000,68000,2473000,6575000,9048000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.7866,122.7866,119.3
40.002,,6521000,1198000,2161000,884000,5870000,7705000,219000,0,32000,4000,68000,68000,2477000,5272000,7749000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.7866,122.7866,119.3
40.203,,6521000,1073000,2874000,833000,5301000,7705000,223000,0,32000,4000,68000,68000,2504000,5511000,8015000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.7866,122.675,119.3
40.403,,6521000,1408000,2090000,1199000,495000,7691000,223000,0,32000,4000,68000,68000,2633000,5405000,8038000,25000000,123.8,121.1,91.4,116.2616,121.775,119.525,113.7866,122.675,119.3
40.603,,6493000,1198000,1853000,927000,3474000,7691000,223000,0,5000,7000,68000,68000,2472000,4666000,7138000,25000000,123.8,121.1,91.4,116.2616,121.775,119.525,113.7866,122.675,119.3
40.803,,6493000,1154000,2090000,820000,5261000,7676000,221000,0,5000,11000,70000,68000,2484000,5122000,7606000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.7866,122.675,119.3
41.003,,6493000,1198000,2351000,1056000,5301000,7676000,221000,0,5000,11000,68000,68000,2459000,5264000,7723000,25000000,123.8,120.65,91.4,116.2616,121.775,119.525,113.7866,122.675,119.3
41.203,,6439000,1686000,1948000,820000,105000,7676000,237000,109000,78000,4000,72000,68000,2480000,8212000,10692000,25000000,123.8,120.65,91.4,116.15,121.775,119.6366,113.7866,122.7866,119.3
41.404,,6439000,1162000,1401000,1725000,3234000,7605000,237000,0,32000,4000,68000,65000,2480000,5588000,8068000,25000000,123.8,120.65,91.4,116.15,121.775,119.6366,113.7866,122.7866,119.3
41.603,,6439000,1598000,1506000,1209000,2413000,7605000,237000,0,32000,4000,72000,65000,2595000,10098000,12693000,25000000,123.8,120.65,91.4,116.15,121.775,119.6366,113.7866,122.7866,119.3
41.803,,6265000,1642000,1924000,856000,105000,7605000,284000,0,32000,4000,68000,68000,2650000,5032000,7682000,25000000,123.8,120.65,91.4,116.15,121.775,119.6366,113.7866,122.7866,119.3
42.003,,6265000,1309000,2446000,856000,105000,7535000,284000,0,5000,11000,68000,68000,2747000,5689000,8436000,25000000,123.8,120.65,91.4,116.15,121.775,119.6366,113.7866,122.7866,119.3
42.203,,6512000,1265000,1663000,1089000,105000,7535000,284000,0,5000,11000,68000,68000,2651000,5000000,7651000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
42.403,,6512000,1287000,1449000,985000,105000,7535000,246000,0,5000,7000,68000,68000,2682000,4114000,6796000,25000000,123.8,121.1,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
42.603,,6512000,1287000,1663000,1337000,105000,7545000,246000,0,5000,4000,68000,68000,2714000,4216000,6930000,25000000,123.8,121.1,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
42.803,,6500000,1309000,2209000,1134000,105000,7545000,246000,0,5000,7000,68000,68000,2675000,5109000,7784000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
43.004,,6500000,1176000,2446000,1048000,105000,7545000,226000,0,5000,11000,68000,68000,2737000,4440000,7177000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
43.203,,6500000,1265000,2029000,1169000,356000,7683000,226000,10000,637000,0,86000,68000,2715000,5859000,8574000,25000000,123.8,121.1,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
43.403,,6426000,1420000,1483000,1209000,105000,7683000,226000,0,32000,4000,68000,68000,2616000,4607000,7223000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
43.603,,6426000,1376000,1769000,1955000,4205000,7683000,208000,0,32000,4000,68000,68000,2610000,4785000,7395000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
43.803,,6426000,1154000,3040000,1068000,467000,7466000,208000,0,32000,4000,68000,68000,2584000,4415000,6999000,25000000,123.8,121.1,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
44.003,,6256000,1265000,1615000,1331000,4319000,7466000,208000,0,5000,11000,68000,68000,2598000,4016000,6614000,25000000,123.8,121.1,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
44.203,,6256000,1198000,1483000,1562000,105000,7466000,230000,0,5000,4000,68000,68000,2595000,4382000,6977000,25000000,123.8,121.1,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
44.402,,6256000,1353000,1378000,1996000,105000,7716000,230000,0,5000,4000,68000,68000,2592000,4909000,7501000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
44.602,,6545000,1176000,1805000,1391000,105000,7716000,230000,0,5000,7000,68000,68000,2516000,7473000,9989000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
44.802,,6545000,1154000,1971000,1573000,105000,7716000,233000,0,5000,11000,68000,68000,2539000,5374000,7913000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
45.002,,6545000,1420000,1805000,1250000,105000,7681000,233000,0,5000,4000,68000,68000,2478000,6673000,9151000,25000000,123.8,120.65,91.4,116.2616,121.775,119.6366,113.7866,122.7866,119.3
45.202,,6545000,1620000,1758000,1189000,105000,7681000,233000,0,5000,4000,68000,68000,2529000,7703000,10232000,25000000,123.8,121.1,91.4,116.15,121.775,119.6366,113.7866,122.7866,119.3
45.402,,6545000,1531000,1805000,1331000,105000,7649000,253000,0,5000,11000,68000,68000,2515000,7675000,10190000,25000000,123.8,121.1,91.4,116.15,121.775,119.6366,113.7866,122.7866,119.3
45.602,,6545000,1452000,1710000,1693000,105000,7649000,253000,0,5000,7000,68000,68000,2488000,9450000,11938000,25000000,123.8,121.1,91.4,116.15,121.775,119.6366,113.7866,122.7866,119.3
45.803,,6481000,1442000,1971000,1874000,105000,7649000,253000,0,5000,7000,68000,68000,2469000,6470000,8939000,25000000,123.8,121.1,91.4,116.15,121.775,119.6366,113.7866,122.7866,119.3
46.003,,6481000,1184000,2375000,1593000,105000,7667000,226000,0,5000,11000,68000,68000,2554000,9387000,11941000,25000000,123.8,121.1,91.4,116.15,121.775,119.6366,113.7866,122.7866,119.3
46.201,,6481000,1162000,1710000,1512000,105000,7667000,226000,50000,653000,0,86000,68000,2611000,10258000,12869000,25000000,123.8,121.1,91.58,116.15,121.8866,119.6366,113.675,122.9,119.3
46.402,,6292000,1050000,1639000,887000,105000,7667000,246000,0,32000,4000,68000,68000,2622000,9989000,12611000,25000000,123.8,120.65,91.58,116.15,121.8866,119.6366,113.675,122.9,119.3
46.602,,6292000,1207000,1924000,1606000,105000,7601000,246000,0,32000,4000,68000,68000,2656000,9870000,12526000,25000000,123.8,121.1,91.58,116.15,121.8866,119.6366,113.675,122.9,119.3
46.802,,6481000,1118000,1615000,1048000,105000,7601000,246000,0,32000,4000,68000,68000,2511000,11612000,14123000,25000000,123.8,121.1,91.58,116.15,121.8866,119.6366,113.675,122.9,119.3
47.003,,6481000,1050000,2850000,968000,105000,7601000,226000,0,32000,4000,68000,68000,2631000,10863000,13494000,25000000,123.8,121.1,91.58,116.15,121.8866,119.6366,113.675,122.9,119.3
47.202,,6481000,1162000,1710000,948000,1093000,7563000,226000,0,5000,11000,68000,68000,2613000,6633000,9246000,25000000,123.8,121.1,91.58,116.15,121.8866,119.6366,113.675,122.9,119.4116
47.403,,6536000,1073000,1686000,1068000,105000,7563000,226000,0,5000,7000,68000,65000,2661000,11792000,14453000,25000000,123.8,120.65,91.58,116.15,121.8866,119.6366,113.675,122.9,119.4116
47.603,,6536000,1184000,1626000,2168000,105000,7563000,249000,0,5000,7000,68000,68000,2763000,6396000,9159000,25000000,123.8,121.1,91.58,116.15,121.8866,119.6366,113.675,122.9,119.4116
47.803,,6536000,1028000,1615000,1371000,105000,7711000,249000,0,5000,11000,68000,68000,2549000,6451000,9000000,25000000,123.8,121.1,91.58,116.15,121.8866,119.6366,113.675,122.9,119.4116
48.002,,6527000,1073000,1758000,992000,3153000,7711000,249000,0,5000,11000,68000,68000,2535000,4670000,7205000,25000000,123.8,121.1,91.58,116.15,121.8866,119.6366,113.675,122.9,119.4116
48.203,,6527000,1184000,2233000,731000,3418000,7711000,257000,0,8000,4000,68000,68000,2553000,4976000,7529000,25000000,123.8,121.1,91.58,116.15,121.8866,119.75,113.675,122.9,119.4116
48.403,,6527000,1273000,1639000,814000,2558000,7678000,257000,10000,78000,0,68000,68000,2537000,4585000,7122000,25000000,123.8,121.1,91.58,116.15,121.8866,119.75,113.675,122.9,119.4116
48.602,,6402000,1132000,1615000,856000,3213000,7678000,257000,0,32000,4000,68000,68000,2526000,4917000,7443000,25000000,123.8,121.1,91.58,116.15,121.8866,119.75,113.675,122.9,119.4116
48.803,,6402000,1287000,2280000,1035000,5525000,7678000,225000,0,32000,4000,68000,68000,2542000,5953000,8495000,25000000,123.8,121.1,91.58,116.15,121.8866,119.75,113.675,122.9,119.4116
49.003,,6402000,1140000,1805000,814000,5629000,7200000,225000,0,32000,4000,68000,68000,2557000,4008000,6565000,25000000,123.8,121.1,91.58,116.15,121.8866,119.75,113.675,122.9,119.4116
49.203,,6042000,1021000,1615000,863000,2354000,7200000,225000,0,5000,4000,68000,68000,2535000,4623000,7158000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
49.403,,6042000,1073000,1639000,995000,2783000,7200000,235000,0,5000,7000,68000,68000,2541000,5180000,7721000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
49.603,,6042000,1110000,1473000,1035000,3439000,7508000,235000,0,5000,4000,68000,68000,2501000,4869000,7370000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
49.803,,6463000,1176000,1948000,731000,3860000,7508000,235000,0,5000,4000,70000,68000,2516000,5940000,8456000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
50.003,,6463000,1664000,1615000,1306000,1947000,7614000,262000,0,5000,7000,68000,68000,2482000,4737000,7219000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
50.202,,6463000,1775000,1615000,863000,5951000,7614000,262000,0,5000,4000,68000,68000,2511000,4943000,7454000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
50.403,,6472000,1251000,1544000,1250000,398000,7614000,262000,0,5000,11000,70000,68000,2566000,3984000,6550000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
50.603,,6472000,1398000,2256000,863000,105000,7652000,267000,0,5000,11000,68000,68000,2571000,4528000,7099000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
50.802,,6472000,1420000,1829000,1272000,147000,7652000,267000,0,5000,7000,68000,68000,2765000,4974000,7739000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
51.003,,6314000,1386000,1853000,2226000,105000,7652000,267000,0,5000,7000,68000,68000,2710000,5443000,8153000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
51.203,,6314000,1287000,1615000,1008000,105000,7663000,250000,119000,640000,0,86000,68000,2803000,4537000,7340000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
51.403,,6487000,1318000,1473000,1189000,6785000,7663000,250000,0,32000,4000,68000,68000,2845000,4274000,7119000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
51.602,,6487000,1265000,1805000,1471000,105000,7663000,246000,0,32000,4000,68000,68000,2687000,4927000,7614000,25000000,123.8,121.55,91.58,116.15,122,119.75,113.675,123.0116,119.4116
51.802,,6487000,1243000,2066000,1270000,230000,7539000,246000,0,32000,4000,68000,68000,2722000,5551000,8273000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
52.003,,6530000,1243000,1615000,1109000,105000,7539000,246000,0,32000,4000,68000,68000,2713000,5339000,8052000,25000000,123.8,121.1,91.58,116.15,122,119.75,113.675,123.0116,119.4116
52.203,,6530000,1243000,1615000,853000,670000,7539000,229000,0,5000,7000,68000,68000,2775000,4335000,7110000,25000000,123.8,121.1,91.58,116.15,122,119.8616,113.675,123.0116,119.4116
52.402,,6530000,1162000,1544000,968000,105000,7676000,229000,0,5000,4000,68000,68000,2533000,4951000,7484000,25000000,123.8,121.55,91.58,116.15,122,119.8616,113.675,123.0116,119.4116
52.603,,6521000,1207000,1378000,731000,105000,7676000,229000,0,5000,7000,68000,68000,2707000,4442000,7149000,25000000,123.8,121.55,91.58,116.15,122,119.8616,113.675,123.0116,119.4116
52.804,,6521000,1198000,1401000,1250000,105000,7676000,235000,0,5000,11000,68000,68000,2633000,5303000,7936000,25000000,123.8,121.1,91.58,116.15,122,119.8616,113.675,123.0116,119.4116
