time,events,wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
7.405,,5475000,1050000,1306000,1219000,482000,6510000,212000,0,30000,4000,65000,63000,2219000,4857000,7076000,25000000,116.6,113.45,87.8,109.85,115.3616,113.675,106.8116,115.7,112.8866
7.604,,5475000,1110000,1259000,675000,775000,6510000,212000,0,5000,4000,65000,63000,2223000,5088000,7311000,25000000,116.6,113.45,87.8,109.9616,115.475,113.7866,106.925,115.8116,113
7.804,,6134000,1154000,1473000,589000,3210000,6510000,195000,0,5000,11000,65000,63000,2217000,5280000,7497000,25000000,116.6,113.45,87.8,109.9616,115.475,113.7866,106.925,115.8116,113
8.005,,6134000,1140000,1171000,771000,769000,6917000,195000,0,5000,7000,65000,63000,2287000,4743000,7030000,25000000,116.6,113.45,87.8,109.9616,115.475,113.7866,106.925,115.8116,113
8.203,,6134000,1265000,1913000,968000,775000,6917000,195000,0,5000,11000,65000,63000,2228000,4304000,6532000,25000000,116.6,113.45,87.8,109.9616,115.475,113.7866,106.925,115.8116,113
8.404,,6109000,1353000,2494000,691000,3250000,6942000,233000,0,5000,7000,72000,63000,2266000,9475000,11741000,25000000,116.6,113.45,87.8,109.9616,115.475,113.7866,106.925,115.8116,113
8.603,,6109000,1442000,1267000,928000,105000,6942000,233000,0,5000,11000,65000,63000,2312000,4284000,6596000,25000000,116.6,113.45,87.8,110.075,115.5866,113.9,107.0366,115.925,113.1116
8.803,,6109000,1420000,2233000,987000,105000,6942000,233000,0,5000,11000,65000,63000,2298000,4022000,6320000,25000000,116.6,113.45,87.8,110.075,115.5866,113.9,107.0366,115.925,113.1116
9.004,,6051000,1487000,2066000,887000,775000,6944000,229000,0,5000,11000,65000,63000,2279000,3879000,6158000,25000000,116.6,113.45,87.8,110.075,115.5866,113.9,107.0366,115.925,113.1116
9.203,,6051000,1487000,2423000,1584000,105000,6944000,229000,0,5000,11000,68000,63000,2379000,4149000,6528000,25000000,116.6,113.9,87.8,110.075,115.5866,113.9,107.0366,115.925,113.1116
9.404,,6051000,1376000,1948000,1754000,1474000,6944000,229000,0,5000,11000,65000,63000,2384000,4250000,6634000,25000000,116.6,113.45,87.8,110.075,115.5866,113.9,107.0366,115.925,113.1116
9.604,,6176000,1509000,1378000,1242000,105000,6787000,222000,0,5000,11000,65000,63000,2313000,4273000,6586000,25000000,116.6,113.45,87.8,110.1866,115.7,113.9,107.0366,116.0366,113.1116
9.803,,6176000,1309000,1924000,1189000,775000,6787000,222000,0,5000,4000,65000,63000,2368000,4522000,6890000,25000000,116.6,113.45,87.8,110.1866,115.7,113.9,107.0366,116.0366,113.1116
10.003,,6210000,1140000,1354000,1713000,995000,6787000,222000,0,5000,4000,65000,63000,2405000,3875000,6280000,25000000,116.6,113.45,87.8,110.1866,115.7,113.9,107.0366,116.0366,113.1116
10.203,,6210000,1309000,1568000,1250000,796000,6782000,222000,0,5000,4000,65000,65000,2398000,3801000,6199000,25000000,116.6,113.9,87.8,110.1866,115.7,113.9,107.0366,116.0366,113.1116
10.404,,6210000,1154000,2351000,1310000,712000,6782000,222000,0,5000,4000,65000,65000,2428000,4560000,6988000,25000000,116.6,113.9,87.8,110.1866,115.7,113.9,107.0366,116.0366,113.1116
10.603,,6185000,1309000,1401000,1169000,105000,6782000,222000,10000,76000,4000,70000,63000,2298000,4269000,6567000,25000000,116.6,113.45,87.8,110.3,115.8116,114.125,107.15,116.15,113.225
10.803,,6185000,1309000,1615000,1800000,105000,6816000,225000,0,30000,4000,65000,63000,2324000,4011000,6335000,25000000,116.6,113.9,87.8,110.3,115.8116,114.125,107.15,116.15,113.225
11.004,,6185000,1287000,1758000,2096000,105000,6816000,225000,0,30000,4000,65000,63000,2313000,3869000,6182000,25000000,116.6,113.9,87.8,110.3,115.8116,114.125,107.15,116.15,113.225
11.204,,6036000,1287000,2304000,1940000,105000,6816000,240000,0,30000,4000,65000,63000,2295000,4203000,6498000,25000000,116.6,113.45,87.8,110.3,115.8116,114.125,107.15,116.15,113.225
11.404,,6036000,1309000,2209000,2238000,105000,6725000,240000,0,5000,11000,68000,63000,2284000,4471000,6755000,25000000,116.6,113.45,87.8,110.3,115.8116,114.125,107.15,116.15,113.225
11.603,,6036000,1050000,1235000,1250000,105000,6725000,240000,0,5000,4000,65000,63000,2239000,4122000,6361000,25000000,116.6,113.9,87.8,110.4116,115.925,114.2366,107.2616,116.2616,113.3366
11.803,,5957000,1243000,2209000,1552000,105000,6725000,243000,0,5000,4000,79000,63000,2270000,4945000,7215000,25000000,116.6,113.9,87.8,110.4116,115.925,114.2366,107.2616,116.2616,113.3366
12.003,,5957000,1309000,1259000,1129000,105000,6672000,243000,0,30000,4000,68000,63000,2266000,4473000,6739000,25000000,116.6,113.9,87.8,110.4116,115.925,114.2366,107.2616,116.2616,113.3366
12.204,,5957000,1207000,2256000,1209000,105000,6672000,243000,0,32000,4000,68000,63000,2246000,4534000,6780000,25000000,116.6,113.9,87.8,110.4116,115.925,114.2366,107.2616,116.2616,113.3366
12.403,,5966000,1363000,2114000,1734000,105000,6672000,256000,0,30000,4000,72000,65000,2276000,5202000,7478000,25000000,116.6,113.9,87.8,110.4116,115.925,114.2366,107.2616,116.2616,113.3366
12.604,,5966000,1043000,2209000,1156000,105000,6690000,256000,0,30000,4000,65000,63000,2373000,4086000,6459000,25000000,116.6,113.9,87.8,110.4116,116.0366,114.2366,107.375,116.375,113.45
12.804,,5966000,1198000,1243000,1008000,5688000,6690000,256000,0,5000,4000,65000,63000,2419000,3800000,6219000,25000000,116.6,113.9,87.8,110.4116,116.0366,114.2366,107.375,116.375,113.45
13.003,,5865000,1028000,1568000,1209000,105000,6690000,269000,0,5000,11000,65000,63000,2330000,6730000,9060000,25000000,116.6,113.9,87.8,110.4116,116.0366,114.2366,107.375,116.375,113.45
13.203,,5865000,1073000,1378000,1129000,105000,6785000,269000,0,5000,4000,68000,63000,2290000,10272000,12562000,25000000,116.6,114.35,87.8,110.4116,116.0366,114.2366,107.375,116.375,113.45
13.403,,5865000,1080000,1387000,887000,105000,6785000,269000,0,5000,4000,68000,63000,2377000,8995000,11372000,25000000,116.6,113.9,87.8,110.4116,116.0366,114.2366,107.375,116.375,113.45
13.603,,6063000,1028000,1449000,1691000,105000,6957000,221000,0,5000,11000,65000,63000,2283000,6050000,8333000,25000000,116.6,114.35,87.8,110.525,116.15,114.4616,107.375,116.4866,113.5616
13.803,,6063000,1028000,1948000,968000,105000,6957000,221000,0,5000,11000,68000,63000,2238000,5564000,7802000,25000000,116.6,114.35,87.8,110.525,116.15,114.4616,107.375,116.4866,113.5616
14.003,,6063000,1065000,1306000,1008000,105000,6957000,221000,0,5000,4000,65000,63000,2206000,4707000,6913000,25000000,116.6,114.35,87.8,110.525,116.15,114.4616,107.375,116.4866,113.5616
14.203,,6176000,1028000,2043000,1134000,105000,6742000,202000,0,5000,4000,68000,63000,2214000,7200000,9414000,25000000,116.6,114.35,87.8,110.525,116.15,114.4616,107.375,116.4866,113.5616
14.404,,6176000,1050000,1948000,1086000,105000,6742000,202000,0,5000,4000,68000,63000,2214000,4853000,7067000,25000000,116.6,114.35,87.8,110.525,116.15,114.4616,107.375,116.4866,113.5616
14.604,,6030000,1050000,2233000,755000,105000,6742000,202000,0,5000,7000,65000,63000,2253000,4856000,7109000,25000000,116.6,114.35,87.8,110.6366,116.2616,114.575,107.4866,116.6,113.675
14.804,,6030000,1050000,2161000,776000,763000,6523000,206000,0,5000,11000,65000,63000,2223000,4439000,6662000,25000000,116.6,113.9,87.8,110.6366,116.2616,114.575,107.4866,116.6,113.675
15.005,,6030000,1028000,1306000,706000,2413000,6523000,206000,0,5000,11000,65000,63000,2262000,4282000,6544000,25000000,116.6,114.35,87.8,110.6366,116.2616,114.575,107.4866,116.6,113.675
15.203,,5841000,1176000,1506000,751000,775000,6523000,206000,0,5000,4000,68000,63000,2217000,4964000,7181000,25000000,116.6,114.35,87.8,110.6366,116.2616,114.575,107.4866,116.6,113.675
15.404,,5841000,1050000,2399000,1008000,831000,6274000,244000,0,5000,4000,65000,63000,2202000,3801000,6003000,25000000,116.6,114.35,87.8,110.6366,116.2616,114.575,107.4866,116.6,113.675
15.603,,5841000,1118000,1520000,776000,3250000,6274000,244000,10000,73000,0,70000,63000,2221000,4918000,7139000,25000000,116.6,114.35,87.8,110.75,116.375,114.575,107.4866,116.7116,113.7866
15.804,,5493000,1050000,2351000,1361000,775000,6274000,244000,10000,76000,4000,65000,63000,2232000,4292000,6524000,25000000,116.6,114.35,87.8,110.75,116.375,114.575,107.4866,116.7116,113.7866
16.004,,5493000,1050000,2161000,776000,894000,6324000,207000,0,30000,4000,65000,63000,2242000,4920000,7162000,25000000,116.6,114.35,87.8,110.75,116.375,114.575,107.4866,116.7116,113.7866
16.204,,5493000,1050000,1439000,968000,796000,6324000,207000,0,30000,4000,72000,63000,2271000,4645000,6916000,25000000,116.6,114.35,87.8,110.75,116.375,114.575,107.4866,116.7116,113.7866
16.405,,5856000,1198000,1196000,1035000,796000,6324000,248000,0,32000,4000,65000,63000,2268000,5017000,7285000,25000000,116.6,114.35,87.8,110.75,116.375,114.575,107.4866,116.7116,113.7866
16.604,,5856000,1198000,2375000,717000,3413000,6820000,248000,0,5000,4000,68000,63000,2279000,5117000,7396000,25000000,116.6,114.35,87.8,110.8616,116.375,114.6866,107.6,116.825,113.9
16.804,,5856000,1140000,1267000,771000,1717000,6820000,248000,0,5000,11000,65000,63000,2269000,3697000,5966000,25000000,116.6,114.35,87.8,110.8616,116.375,114.6866,107.6,116.825,113.9
17.004,,6198000,1287000,2423000,711000,3250000,6820000,227000,10000,651000,0,83000,63000,2282000,5081000,7363000,25000000,116.6,114.35,87.8,110.8616,116.375,114.6866,107.6,116.825,113.9
17.205,,6198000,1065000,1204000,798000,737000,6966000,227000,0,30000,4000,65000,63000,2265000,4411000,6676000,25000000,116.6,114.35,87.8,110.8616,116.375,114.6866,107.6,116.825,113.9
17.405,,6198000,1243000,1243000,901000,2560000,6966000,227000,0,32000,4000,65000,63000,2302000,5817000,8119000,25000000,116.6,114.35,87.8,110.8616,116.375,114.6866,107.6,116.825,113.9
17.604,,6091000,1509000,1354000,928000,775000,6966000,220000,0,30000,4000,65000,63000,2271000,4043000,6314000,25000000,116.6,114.35,87.8,110.975,116.4866,114.8,107.7116,116.825,114.0116
17.804,,6091000,1265000,1315000,798000,3255000,6946000,220000,0,5000,4000,68000,63000,2308000,4822000,7130000,25000000,116.6,114.8,87.8,110.975,116.4866,114.8,107.7116,116.825,114.0116
18.005,,6091000,1287000,1473000,1156000,712000,6946000,220000,0,5000,11000,65000,63000,2330000,4886000,7216000,25000000,116.6,114.35,87.8,110.975,116.4866,114.8,107.7116,116.825,114.0116
18.204,,6143000,1287000,1196000,1190000,503000,6922000,210000,0,5000,11000,65000,65000,2398000,4365000,6763000,25000000,116.6,114.35,87.8,110.975,116.4866,114.8,107.7116,116.825,114.0116
18.404,,6143000,1376000,2066000,1351000,775000,6922000,210000,0,5000,4000,72000,63000,2481000,4192000,6673000,25000000,116.6,114.8,87.8,110.975,116.4866,114.8,107.7116,116.825,114.0116
18.603,,6143000,1353000,1639000,1310000,775000,6922000,210000,0,5000,11000,65000,65000,2435000,3938000,6373000,25000000,116.6,114.8,87.8,111.0866,116.6,114.9116,107.825,116.9366,114.125
18.804,,6155000,1442000,1354000,1109000,105000,6842000,281000,0,5000,4000,65000,63000,2492000,3994000,6486000,25000000,116.6,114.8,87.8,111.0866,116.6,114.9116,107.825,116.9366,114.125
19.004,,6155000,1110000,2589000,1613000,796000,6842000,281000,0,5000,7000,65000,63000,2469000,3683000,6152000,25000000,116.6,114.8,87.8,111.0866,116.6,114.9116,107.825,116.9366,114.125
19.204,,6079000,1198000,2209000,1270000,775000,6842000,281000,0,5000,11000,68000,65000,2552000,3690000,6242000,25000000,116.6,114.8,87.8,111.0866,116.6,114.9116,107.825,116.9366,114.125
19.404,,6079000,1132000,2660000,1434000,5626000,6596000,227000,0,5000,11000,65000,65000,2396000,3722000,6118000,25000000,116.6,114.8,87.8,111.0866,116.6,114.9116,107.825,116.9366,114.125
19.604,,6079000,1243000,2399000,1996000,4669000,6596000,227000,0,5000,11000,65000,65000,2320000,4032000,6352000,25000000,116.6,114.8,87.8,111.2,116.7116,115.025,107.9366,117.1616,114.2366
19.804,,6091000,1318000,1449000,1109000,775000,6596000,227000,0,5000,11000,65000,65000,2358000,3864000,6222000,25000000,116.6,114.8,87.8,111.2,116.7116,115.025,107.9366,117.1616,114.2366
20.003,,6091000,1265000,2304000,1693000,105000,6672000,191000,0,5000,11000,65000,65000,2312000,3576000,5888000,25000000,116.6,114.8,87.8,111.2,116.7116,115.025,107.9366,117.1616,114.2366
20.203,,6091000,1198000,2304000,1229000,105000,6672000,191000,0,5000,4000,65000,65000,2280000,5611000,7891000,25000000,116.6,114.8,87.8,111.2,116.7116,115.025,107.9366,117.1616,114.2366
20.403,,6063000,1265000,1900000,1573000,105000,6672000,191000,0,5000,4000,65000,65000,2309000,4027000,6336000,25000000,116.6,114.8,87.8,111.2,116.7116,115.025,107.9366,117.1616,114.2366
20.603,,6063000,1265000,2565000,1774000,105000,6849000,233000,0,5000,4000,68000,65000,2313000,6205000,8518000,25000000,116.6,114.8,87.8,111.2,116.825,115.1366,107.9366,117.1616,114.35
20.803,,6063000,1198000,2233000,1593000,105000,6849000,233000,10000,651000,4000,72000,65000,2289000,4215000,6504000,25000000,118.4,114.8,87.8,111.2,116.825,115.1366,107.9366,117.1616,114.35
21.003,,6185000,1398000,2949000,1113000,105000,6849000,233000,0,30000,4000,68000,65000,2313000,4988000,7301000,25000000,118.4,115.25,87.8,111.2,116.825,115.1366,107.9366,117.1616,114.35
21.203,,6185000,1073000,2874000,1250000,105000,7063000,227000,0,30000,4000,65000,65000,2293000,5062000,7355000,25000000,118.4,114.8,87.8,111.2,116.825,115.1366,107.9366,117.1616,114.35
21.403,,6185000,1050000,2304000,1764000,105000,7063000,227000,0,30000,4000,68000,65000,2354000,5362000,7716000,25000000,118.4,114.8,87.8,111.2,116.825,115.1366,107.9366,117.1616,114.35
21.604,,6384000,1050000,2666000,1541000,105000,7063000,218000,0,5000,11000,68000,63000,2362000,5126000,7488000,25000000,118.4,114.8,87.8,111.3116,116.9366,115.25,108.05,117.275,114.4616
21.804,,6384000,1073000,1330000,1068000,105000,7170000,218000,0,5000,11000,65000,65000,2378000,4335000,6713000,25000000,118.4,114.8,87.8,111.3116,116.9366,115.25,108.05,117.275,114.4616
22.004,,6384000,1073000,2518000,1229000,105000,7170000,218000,0,5000,4000,65000,65000,2363000,6483000,8846000,25000000,118.4,114.8,87.8,111.3116,116.9366,115.25,108.05,117.275,114.4616
22.203,,6262000,1028000,1924000,1270000,105000,7170000,212000,10000,76000,4000,68000,63000,2426000,6001000,8427000,25000000,118.4,115.25,87.8,111.3116,116.9366,115.25,108.05,117.275,114.4616
22.403,,6262000,1050000,1568000,1189000,105000,7141000,212000,0,30000,4000,68000,65000,2275000,5250000,7525000,25000000,118.4,115.25,87.8,111.3116,116.9366,115.25,108.05,117.275,114.4616
22.603,,6262000,1028000,1971000,1028000,105000,7141000,212000,0,30000,4000,68000,65000,2283000,5326000,7609000,25000000,118.4,115.25,87.8,111.425,117.05,115.3616,108.05,117.5,114.575
22.803,,6356000,1028000,1758000,820000,796000,7141000,224000,0,30000,4000,65000,65000,2274000,4938000,7212000,25000000,118.4,115.25,87.8,111.425,117.05,115.3616,108.05,117.5,114.575
23.003,,6356000,1050000,2304000,1071000,796000,7116000,224000,0,5000,4000,68000,65000,2292000,4551000,6843000,25000000,118.4,115.25,87.8,111.425,117.05,115.3616,108.05,117.5,114.575
23.204,,6356000,1050000,1948000,1270000,670000,7116000,224000,0,5000,4000,68000,65000,2266000,4454000,6720000,25000000,118.4,115.25,87.8,111.425,117.05,115.3616,108.05,117.5,114.575
23.405,,6375000,1073000,2755000,776000,754000,7086000,211000,0,5000,7000,68000,65000,2301000,5193000,7494000,25000000,118.4,115.25,87.8,111.425,117.05,115.3616,108.05,117.5,114.575
23.604,,6375000,1050000,2407000,860000,105000,7086000,211000,0,5000,11000,65000,65000,2290000,5005000,7295000,25000000,118.4,115.25,87.8,111.5366,117.1616,115.475,108.1616,117.6116,114.6866
23.804,,6371000,1118000,2161000,803000,796000,7086000,211000,0,5000,11000,68000,65000,2328000,5253000,7581000,25000000,118.4,115.25,87.8,111.5366,117.1616,115.475,108.1616,117.6116,114.6866
24.004,,6371000,1073000,1663000,731000,942000,6880000,233000,0,5000,4000,68000,63000,2388000,4868000,7256000,25000000,118.4,115.25,87.8,111.5366,117.1616,115.475,108.1616,117.6116,114.6866
24.204,,6371000,1028000,2304000,975000,2477000,6880000,233000,0,5000,4000,65000,65000,2323000,4186000,6509000,25000000,118.4,115.25,87.8,111.5366,117.1616,115.475,108.1616,117.6116,114.6866
24.405,,6405000,1028000,1306000,1863000,775000,6880000,233000,0,5000,4000,65000,65000,2411000,4169000,6580000,25000000,118.4,115.25,87.8,111.5366,117.1616,115.475,108.1616,117.6116,114.6866
24.604,,6405000,1073000,2589000,798000,3413000,7119000,277000,0,5000,11000,68000,63000,2422000,5390000,7812000,25000000,118.4,115.25,87.8,111.65,117.275,115.5866,108.275,117.725,114.8
24.805,,6405000,1028000,1458000,955000,440000,7119000,277000,0,5000,11000,65000,65000,2411000,5267000,7678000,25000000,118.4,115.7,87.8,111.65,117.275,115.5866,108.275,117.725,114.8
25.004,,6439000,1028000,3068000,863000,796000,7119000,277000,0,5000,7000,65000,65000,2387000,5077000,7464000,25000000,118.4,115.25,87.8,111.65,117.275,115.5866,108.275,117.725,114.8
25.206,,6439000,1073000,1227000,792000,104000,7139000,243000,0,5000,11000,68000,65000,2337000,4673000,7010000,25000000,118.4,115.25,87.8,111.65,117.275,115.5866,108.275,117.725,114.8
25.404,,6439000,1487000,1520000,1250000,147000,7139000,243000,10000,76000,0,70000,65000,2311000,9406000,11717000,25000000,118.4,115.25,87.8,111.65,117.275,115.5866,108.275,117.725,114.8
25.804,,6396000,1265000,1473000,1242000,796000,7196000,228000,0,30000,4000,65000,63000,2322000,4588000,6910000,25000000,118.4,115.7,87.8,111.7616,117.3866,115.7,108.3866,117.8366,114.9116
26.004,,6396000,1265000,1330000,820000,833000,7196000,228000,0,32000,4000,65000,65000,2371000,4935000,7306000,25000000,118.4,115.7,87.8,111.7616,117.3866,115.7,108.3866,117.8366,114.9116
26.204,,6371000,1376000,1971000,987000,775000,7196000,228000,0,5000,11000,68000,65000,2350000,10451000,12801000,25000000,118.4,115.7,87.8,111.7616,117.3866,115.7,108.3866,117.8366,114.9116
26.404,,6371000,1273000,2138000,1169000,712000,7214000,203000,0,5000,4000,65000,65000,2373000,4807000,7180000,25000000,118.4,115.7,87.8,111.7616,117.3866,115.7,108.3866,117.8366,114.9116
26.604,,6371000,1198000,2114000,1306000,796000,7214000,203000,0,5000,4000,65000,65000,2353000,4030000,6383000,25000000,118.4,115.7,87.8,111.875,117.5,115.8116,108.3866,117.95,115.025
26.805,,6249000,1309000,1315000,813000,796000,7214000,232000,0,5000,11000,68000,65000,2373000,9824000,12197000,25000000,118.4,115.7,87.8,111.875,117.5,115.8116,108.3866,117.95,115.025
27.003,,6249000,1353000,2423000,1451000,105000,7174000,232000,0,5000,4000,65000,65000,2437000,4731000,7168000,25000000,118.4,115.7,87.8,111.875,117.5,115.8116,108.3866,117.95,115.025
27.203,,6249000,1309000,2280000,1754000,775000,7174000,232000,0,656000,0,83000,65000,2465000,4378000,6843000,25000000,118.4,115.7,87.8,111.875,117.5,115.8116,108.3866,117.95,115.025
