time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
16.804,,5478000,1509000,1520000,833000,5444000,6530000,0,35000,7000,211000,68000,70000,2412000,4821000,7233000,25000000,127.4,123.8,92.3,119.4116,125.2616,123.125,116.6,125.9366,122.5616
17.003,,5478000,1287000,1995000,1078000,858000,6398000,0,35000,4000,211000,68000,68000,2507000,10590000,13097000,25000000,127.4,123.8,92.3,119.4116,125.2616,123.125,116.6,125.9366,122.5616
17.204,,5478000,1309000,1853000,1169000,796000,6398000,0,32000,4000,211000,68000,68000,2503000,5516000,8019000,25000000,127.4,124.25,92.3,119.4116,125.2616,123.125,116.6,125.9366,122.5616
17.404,,5679000,1073000,2114000,772000,3067000,6398000,0,32000,7000,215000,86000,68000,2399000,5108000,7507000,25000000,127.4,124.25,92.3,119.4116,125.2616,123.125,116.6,125.9366,122.5616
17.604,,5679000,1287000,1315000,1229000,2682000,6380000,0,35000,4000,215000,68000,68000,2547000,7569000,10116000,25000000,127.4,123.8,92.3,119.4116,125.2616,123.125,116.6,125.9366,122.5616
17.804,,5679000,1642000,1339000,1209000,105000,6380000,0,35000,4000,215000,68000,68000,2534000,4076000,6610000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.6,125.9366,122.45
18.004,,5655000,1598000,1663000,987000,775000,6380000,0,32000,4000,215000,68000,68000,2555000,4727000,7282000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.6,125.9366,122.45
18.203,,5655000,1531000,1710000,1209000,104000,6548000,0,32000,11000,215000,68000,68000,2515000,4657000,7172000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.6,125.9366,122.45
18.403,,5655000,1376000,1663000,1541000,147000,6548000,0,5000,4000,215000,68000,70000,2592000,4213000,6805000,25000000,127.4,123.8,92.3,119.3,125.15,123.125,116.6,125.9366,122.45
18.603,,5899000,1376000,1401000,1713000,105000,6548000,0,5000,4000,214000,68000,70000,2596000,4020000,6616000,25000000,127.4,123.8,92.3,119.3,125.15,123.125,116.6,125.9366,122.45
18.803,,5899000,1430000,1315000,1632000,880000,6838000,0,5000,4000,214000,68000,68000,2465000,4623000,7088000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.7116,125.9366,122.45
19.003,,5899000,1243000,1411000,1673000,105000,6838000,0,5000,7000,214000,68000,68000,2445000,3449000,5894000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.7116,125.9366,122.45
19.203,,5999000,1251000,1924000,1693000,763000,6838000,0,5000,4000,229000,68000,68000,2438000,4411000,6849000,25000000,127.4,123.8,92.3,119.3,125.15,123.125,116.7116,125.9366,122.45
19.404,,5999000,1509000,1544000,1713000,482000,6882000,0,5000,11000,229000,68000,68000,2517000,4311000,6828000,25000000,127.4,123.8,92.3,119.3,125.15,123.125,116.7116,125.9366,122.45
19.604,,5999000,1376000,1924000,1693000,4355000,6882000,0,5000,4000,246000,68000,68000,2442000,3999000,6441000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.7116,125.9366,122.45
19.803,,6024000,1353000,1710000,1593000,2827000,6882000,0,5000,7000,246000,68000,68000,2432000,4321000,6753000,25000000,127.4,123.8,92.3,119.3,125.15,123.125,116.7116,125.9366,122.45
20.004,,6024000,1243000,1496000,1593000,589000,6882000,0,5000,7000,246000,68000,68000,2469000,4292000,6761000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.7116,125.9366,122.45
20.204,,5993000,1353000,1758000,1391000,670000,6882000,0,5000,4000,253000,68000,68000,2461000,3720000,6181000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.7116,125.9366,122.45
20.403,,5993000,1398000,1496000,2056000,105000,6862000,0,5000,7000,253000,68000,68000,2453000,3524000,5977000,25000000,127.4,123.8,92.3,119.3,125.15,123.125,116.7116,125.9366,122.45
20.603,,5993000,1265000,1841000,1814000,105000,6862000,0,5000,7000,253000,68000,68000,2476000,3620000,6096000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.7116,125.9366,122.45
20.803,,5920000,1398000,1686000,2869000,105000,6862000,0,5000,7000,293000,68000,68000,2536000,6364000,8900000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.6,125.9366,122.45
21.003,,5920000,1296000,2209000,1854000,105000,6791000,0,5000,7000,293000,68000,68000,2478000,4684000,7162000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.6,125.9366,122.45
21.203,,5920000,1398000,1829000,1391000,105000,6791000,10000,78000,4000,293000,72000,68000,2674000,4353000,7027000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.6,125.9366,122.45
21.403,,5710000,1318000,1686000,1969000,105000,6791000,0,3000,11000,233000,68000,68000,2577000,4074000,6651000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.6,125.9366,122.45
21.604,,5710000,1140000,1805000,1284000,105000,6656000,10000,3000,4000,233000,68000,68000,2693000,4463000,7156000,25000000,127.4,124.25,92.3,119.3,125.15,123.125,116.6,125.9366,122.45
21.804,,5710000,1296000,1781000,2056000,105000,6656000,10000,648000,0,233000,86000,68000,2620000,4465000,7085000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.6,125.9366,122.45
22.004,,5838000,1162000,1710000,1391000,105000,6656000,0,35000,4000,219000,68000,68000,2501000,4124000,6625000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.6,125.9366,122.45
22.204,,5838000,1073000,1378000,1593000,105000,6497000,0,35000,4000,219000,68000,68000,2415000,4512000,6927000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.6,125.9366,122.45
22.403,,5838000,1140000,1458000,1593000,105000,6497000,0,32000,4000,219000,68000,68000,2407000,4427000,6834000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.6,125.9366,122.45
22.604,,5862000,1073000,1615000,1263000,105000,6497000,10000,648000,0,222000,74000,68000,2421000,6154000,8575000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.6,125.9366,122.45
22.804,,5862000,1118000,1971000,1349000,105000,6680000,0,35000,4000,222000,68000,68000,2427000,8770000,11197000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.6,125.9366,122.5616
23.004,,5862000,1118000,1378000,1713000,105000,6680000,0,35000,4000,222000,68000,68000,2446000,9104000,11550000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.6,125.9366,122.5616
23.204,,5822000,1162000,1378000,968000,921000,6680000,0,35000,4000,234000,68000,68000,2438000,4264000,6702000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.6,125.9366,122.5616
23.404,,5822000,1073000,2043000,1351000,168000,6703000,0,8000,11000,234000,68000,68000,2448000,6139000,8587000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.6,125.9366,122.5616
23.605,,5822000,1118000,1449000,1552000,105000,6703000,0,5000,4000,234000,68000,68000,2420000,8676000,11096000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.6,125.9366,122.5616
23.803,,5798000,1132000,1568000,853000,2661000,6703000,0,5000,4000,285000,68000,68000,2398000,4211000,6609000,25000000,127.4,124.25,92.3,119.4116,125.2616,123.125,116.7116,125.9366,122.5616
24.004,,5798000,1118000,1378000,1178000,419000,6718000,0,5000,7000,285000,68000,68000,2417000,4826000,7243000,25000000,127.4,123.8,92.3,119.4116,125.2616,123.125,116.7116,125.9366,122.5616
24.204,,5798000,1073000,1615000,1349000,105000,6718000,0,5000,7000,285000,68000,68000,2418000,5336000,7754000,25000000,127.4,123.8,92.3,119.4116,125.2616,123.125,116.7116,125.9366,122.5616
24.404,,5822000,1118000,1639000,814000,2518000,6698000,0,5000,7000,249000,68000,68000,2415000,4458000,6873000,25000000,127.4,123.8,92.3,119.4116,125.2616,123.125,116.7116,125.9366,122.5616
24.605,,5822000,1118000,1781000,772000,440000,6698000,0,5000,7000,249000,68000,68000,2436000,5173000,7609000,25000000,127.4,123.8,92.3,119.4116,125.2616,123.125,116.7116,125.9366,122.5616
24.804,,5853000,1162000,1483000,856000,880000,6698000,0,5000,11000,226000,68000,68000,2429000,4306000,6735000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.7116,125.9366,122.5616
25.004,,5853000,1184000,1330000,877000,880000,6658000,0,5000,7000,226000,68000,68000,2387000,4679000,7066000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.7116,125.9366,122.5616
25.204,,5853000,1273000,1362000,927000,942000,6658000,0,5000,7000,226000,68000,68000,2409000,4592000,7001000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.7116,125.9366,122.5616
25.404,,5847000,1073000,1710000,884000,880000,6658000,0,5000,7000,215000,68000,68000,2440000,5140000,7580000,25000000,127.4,124.25,92.3,119.3,125.2616,123.125,116.7116,125.9366,122.5616
25.603,,5847000,1376000,1948000,1008000,5099000,6654000,0,5000,7000,215000,68000,68000,2558000,10327000,12885000,25000000,127.4,123.8,92.3,119.3,125.2616,123.125,116.7116,125.9366,122.5616
