time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
9.205,,4825000,914000,1330000,2763000,105000,5566000,37000,14000,14000,221000,52000,68000,2543000,5319000,7862000,25000000,120.2,117.05,97.7,113.45,119.1866,116.825,111.425,119.6366,116.4866
9.405,,4825000,1073000,1649000,1593000,796000,5566000,37000,14000,11000,277000,48000,68000,2550000,7912000,10462000,25000000,120.2,117.05,97.7,113.45,119.1866,116.825,111.425,119.6366,116.4866
9.605,,4929000,1073000,1995000,1240000,4976000,5778000,18000,14000,11000,277000,48000,68000,2518000,4543000,7061000,25000000,120.2,117.5,97.7,113.45,119.1866,116.825,111.425,119.6366,116.4866
9.803,,4929000,1273000,1900000,1306000,5424000,5778000,37000,11000,11000,277000,48000,68000,2651000,4942000,7593000,25000000,120.2,117.5,97.7,113.45,119.1866,116.825,111.425,119.6366,116.4866
10.004,,4929000,1140000,1267000,1351000,3453000,5778000,37000,11000,14000,217000,48000,68000,2538000,5635000,8173000,25000000,120.2,117.5,97.7,113.45,119.1866,116.825,111.425,119.6366,116.4866
10.203,,5173000,935000,1306000,1613000,105000,6216000,18000,35000,7000,217000,48000,68000,2452000,5110000,7562000,25000000,120.2,117.5,97.7,113.5616,119.1866,116.9366,111.425,119.75,116.6
10.404,,5173000,1487000,1948000,1530000,4449000,6216000,18000,664000,7000,217000,60000,68000,2477000,4146000,6623000,25000000,120.2,117.5,97.7,113.5616,119.1866,116.9366,111.425,119.75,116.6
10.604,,5148000,1052000,1900000,1331000,775000,6216000,18000,35000,14000,219000,48000,68000,2440000,3913000,6353000,25000000,120.2,117.5,97.7,113.5616,119.1866,116.9366,111.425,119.75,116.6
10.805,,5148000,1032000,1995000,1895000,5626000,6070000,18000,35000,11000,219000,48000,68000,2425000,4005000,6430000,25000000,120.2,117.5,97.7,113.5616,119.1866,116.9366,111.425,119.75,116.6
11.005,,5148000,955000,1639000,1530000,5139000,6070000,18000,35000,11000,219000,48000,68000,2428000,3983000,6411000,25000000,120.2,117.5,97.7,113.5616,119.1866,116.9366,111.425,119.75,116.6
11.204,,5234000,935000,1259000,1713000,105000,6006000,166000,267000,11000,212000,48000,68000,2435000,5031000,7466000,25000000,120.2,117.5,97.7,113.675,119.4116,117.05,111.425,119.8616,116.6
11.404,,5234000,1052000,1924000,1424000,754000,6006000,18000,35000,7000,212000,52000,68000,2427000,4145000,6572000,25000000,120.2,117.5,97.7,113.675,119.4116,117.05,111.425,119.8616,116.6
11.604,,5234000,1620000,2114000,746000,105000,6006000,18000,35000,11000,212000,48000,68000,2508000,4516000,7024000,25000000,120.2,117.5,97.7,113.675,119.4116,117.05,111.425,119.8616,116.6
11.804,,5408000,1598000,1853000,1498000,105000,6201000,28000,35000,11000,215000,48000,68000,2529000,3953000,6482000,25000000,120.2,117.5,97.7,113.675,119.4116,117.05,111.425,119.8616,116.6
12.004,,5408000,1386000,1686000,1306000,105000,6201000,28000,35000,7000,215000,48000,68000,2542000,4850000,7392000,25000000,120.2,117.5,97.7,113.675,119.4116,117.05,111.425,119.8616,116.6
12.204,,5408000,1497000,1251000,1593000,3210000,6201000,18000,14000,11000,215000,48000,68000,2526000,4383000,6909000,25000000,120.2,117.05,97.7,113.675,119.4116,117.1616,111.5366,119.975,116.825
12.403,,5399000,1251000,1853000,906000,796000,6232000,18000,14000,11000,217000,48000,68000,2558000,4916000,7474000,25000000,120.2,117.5,97.7,113.675,119.4116,117.1616,111.5366,119.975,116.825
12.604,,5399000,1363000,1781000,887000,796000,6232000,37000,14000,11000,217000,48000,68000,2531000,3497000,6028000,25000000,120.2,117.5,97.7,113.675,119.4116,117.1616,111.5366,119.975,116.825
12.804,,5399000,1184000,1686000,771000,796000,6232000,37000,14000,11000,217000,48000,68000,2573000,3406000,5979000,25000000,120.2,117.5,97.7,113.675,119.4116,117.1616,111.5366,119.975,116.825
13.004,,5234000,1251000,1853000,985000,796000,6079000,18000,14000,11000,209000,48000,70000,2552000,3483000,6035000,25000000,120.2,117.5,97.7,113.675,119.4116,117.1616,111.5366,119.975,116.825
13.204,,5234000,1251000,1853000,1199000,796000,6079000,28000,78000,11000,209000,51000,68000,2581000,4318000,6899000,25000000,120.2,117.05,97.7,113.7866,119.4116,117.1616,111.5366,119.975,116.825
13.404,,5234000,1243000,1387000,691000,796000,6079000,28000,78000,11000,212000,48000,68000,2574000,4167000,6741000,25000000,120.2,117.5,97.7,113.7866,119.4116,117.1616,111.5366,119.975,116.825
13.604,,5298000,1273000,1758000,1199000,105000,6158000,18000,35000,11000,212000,48000,70000,2580000,3823000,6403000,25000000,120.2,117.5,97.7,113.7866,119.4116,117.1616,111.5366,119.975,116.825
13.804,,5298000,1287000,1781000,813000,4970000,6158000,28000,78000,11000,212000,51000,70000,2642000,3697000,6339000,25000000,120.2,117.5,97.7,113.7866,119.4116,117.1616,111.5366,119.975,116.825
14.004,,5298000,970000,1805000,2141000,353000,6158000,28000,651000,4000,209000,60000,68000,2536000,4699000,7235000,25000000,120.2,117.5,97.7,113.7866,119.4116,117.1616,111.5366,119.975,116.825
14.205,,5341000,1243000,1900000,1980000,105000,6158000,18000,35000,11000,209000,51000,68000,2607000,3318000,5925000,25000000,120.2,117.95,97.7,113.9,119.525,117.275,111.5366,120.0866,116.9366
14.404,,5341000,1318000,1995000,1434000,105000,6158000,18000,35000,11000,209000,48000,68000,2555000,3998000,6553000,25000000,120.2,117.5,97.7,113.9,119.525,117.275,111.5366,120.0866,116.9366
14.603,,5341000,935000,2114000,921000,105000,6158000,18000,35000,7000,271000,48000,68000,2564000,3247000,5811000,25000000,120.2,117.5,97.7,113.9,119.525,117.275,111.5366,120.0866,116.9366
14.804,,4944000,1008000,2161000,776000,105000,5973000,18000,35000,72000,271000,49000,70000,2630000,3183000,5813000,25000000,120.2,117.95,97.7,113.9,119.525,117.275,111.5366,120.0866,116.9366
15.004,,4944000,949000,1853000,731000,105000,5973000,18000,35000,11000,271000,49000,70000,2571000,3183000,5754000,25000000,120.2,117.95,97.7,113.9,119.525,117.275,111.5366,120.0866,116.9366
