time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
2.003,,5002000,928000,1306000,691000,102000,6114000,37000,14000,11000,266000,46000,68000,2450000,3953000,6403000,25000000,122,117.5,96.62,115.3616,119.6366,117.3866,112.8866,120.9866,118.0616
2.203,,5002000,1444000,1243000,1593000,102000,5884000,46000,16000,11000,266000,48000,68000,2483000,4753000,7236000,25000000,122,117.5,96.62,115.3616,119.6366,117.3866,112.8866,120.9866,118.0616
2.402,,4825000,1016000,1568000,1008000,102000,5884000,18000,81000,14000,266000,51000,68000,2466000,4464000,6930000,25000000,122,117.5,96.62,115.25,119.6366,117.3866,112.775,120.9866,118.0616
2.602,,4825000,914000,1758000,1693000,102000,5884000,18000,35000,11000,246000,46000,70000,2444000,4393000,6837000,25000000,122,117.95,96.62,115.25,119.6366,117.3866,112.775,120.9866,118.0616
2.803,,4825000,975000,1995000,1209000,104000,6099000,18000,35000,14000,246000,49000,68000,2454000,5258000,7712000,25000000,122,117.5,96.62,115.25,119.6366,117.3866,112.775,120.9866,118.0616
3.003,,4944000,874000,1473000,987000,103000,6099000,18000,35000,14000,246000,49000,68000,2486000,3531000,6017000,25000000,122,117.95,96.62,115.25,119.6366,117.3866,112.775,120.9866,118.0616
3.202,,4944000,914000,1853000,987000,102000,6099000,28000,14000,11000,203000,48000,68000,2451000,3747000,6198000,25000000,122,117.95,96.62,115.25,119.6366,117.3866,112.775,120.9866,118.0616
3.403,,5002000,751000,1853000,1169000,103000,6097000,28000,14000,11000,203000,51000,68000,2392000,6494000,8886000,25000000,122,117.95,96.62,115.25,119.6366,117.3866,112.775,120.9866,118.0616
3.602,,5002000,880000,1496000,1451000,104000,6097000,18000,19000,11000,203000,51000,68000,2381000,4846000,7227000,25000000,122,117.5,96.62,115.25,119.6366,117.3866,112.775,120.9866,118.0616
3.802,,5002000,833000,1544000,1854000,104000,6097000,18000,14000,11000,230000,51000,68000,2394000,4695000,7089000,25000000,122,117.5,96.62,115.25,119.6366,117.3866,112.775,120.9866,118.0616
4.003,,4798000,798000,1227000,1632000,104000,5898000,37000,14000,14000,230000,51000,68000,2405000,4409000,6814000,25000000,122,117.5,96.62,115.25,119.6366,117.3866,112.775,120.9866,118.0616
4.203,,4798000,833000,1339000,1068000,102000,5898000,28000,14000,11000,214000,48000,68000,2372000,4106000,6478000,25000000,122,117.95,96.62,115.25,119.6366,117.3866,112.775,120.9866,118.0616
4.402,,4798000,935000,1306000,1351000,790000,5898000,28000,14000,11000,214000,51000,68000,2358000,6458000,8816000,25000000,122,117.95,96.62,115.25,119.6366,117.3866,112.775,120.9866,117.95
4.602,,4984000,935000,1306000,1431000,790000,6112000,37000,14000,11000,214000,51000,68000,2361000,8267000,10628000,25000000,122,117.5,96.62,115.25,119.6366,117.3866,112.775,120.9866,117.95
4.802,,4984000,914000,1900000,1340000,790000,6112000,37000,14000,11000,215000,51000,68000,2383000,9696000,12079000,25000000,122,117.5,96.62,115.25,119.6366,117.3866,112.775,120.9866,117.95
5.002,,4984000,813000,1568000,1940000,3225000,6112000,28000,14000,11000,215000,51000,68000,2393000,5374000,7767000,25000000,122,117.5,96.62,115.25,119.6366,117.3866,112.775,120.9866,117.95
5.203,,4782000,839000,1639000,1573000,790000,5880000,28000,14000,11000,215000,48000,68000,2406000,7088000,9494000,25000000,122,117.5,96.62,115.25,119.6366,117.3866,112.775,120.9866,117.95
5.403,,4782000,853000,1179000,1391000,2661000,5880000,37000,14000,11000,205000,51000,68000,2391000,7046000,9437000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,118.0616
5.603,,4782000,935000,1710000,1774000,766000,5880000,18000,14000,11000,205000,51000,68000,2436000,5223000,7659000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,118.0616
5.803,,4975000,833000,1615000,987000,763000,6099000,28000,14000,11000,205000,51000,68000,2419000,3701000,6120000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,118.0616
6.003,,4975000,935000,1663000,1250000,696000,6099000,37000,14000,11000,228000,51000,68000,2341000,3901000,6242000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,118.0616
6.204,,4975000,894000,1458000,928000,852000,6099000,18000,81000,14000,228000,54000,68000,2406000,9269000,11675000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,118.0616
6.403,,4859000,914000,1544000,1270000,3870000,5902000,18000,35000,11000,228000,51000,68000,2338000,5161000,7499000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,117.95
6.603,,4859000,1138000,1639000,1296000,696000,5902000,18000,35000,14000,220000,51000,68000,2281000,4487000,6768000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,117.95
6.804,,4859000,874000,1506000,1189000,3128000,5736000,18000,35000,14000,220000,49000,68000,2334000,5834000,8168000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,117.95
7.003,,4599000,1036000,1227000,1189000,769000,5736000,18000,14000,11000,220000,49000,68000,2262000,3196000,5458000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,117.95
7.203,,4599000,935000,1805000,1679000,3709000,5736000,37000,14000,11000,213000,48000,68000,2263000,3302000,5565000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,117.95
7.403,,4599000,1056000,1204000,1434000,3528000,5900000,37000,14000,11000,213000,48000,70000,2282000,3973000,6255000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,117.95
7.604,,4798000,1149000,1227000,1339000,2556000,5900000,18000,35000,14000,213000,49000,68000,2252000,3651000,5903000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,117.95
7.802,,4798000,1048000,1339000,942000,104000,5900000,18000,35000,14000,205000,49000,68000,2378000,4176000,6554000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,117.95
8.002,,4599000,1169000,1219000,1331000,104000,5698000,18000,35000,11000,205000,51000,68000,2352000,4240000,6592000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,117.95
8.203,,4599000,948000,1211000,1774000,2619000,5698000,18000,254000,11000,205000,48000,68000,2352000,3704000,6056000,25000000,122,117.5,96.62,115.1366,119.525,117.275,112.6616,120.875,117.95
8.403,,4599000,914000,1259000,669000,104000,5698000,28000,14000,11000,254000,51000,68000,2362000,3799000,6161000,25000000,122,117.5,96.62,115.1366,119.4116,117.275,112.55,120.875,117.95
8.603,,4813000,1036000,1324000,942000,436000,5911000,18000,81000,7000,254000,54000,68000,2394000,4477000,6871000,25000000,122,117.5,96.62,115.1366,119.4116,117.275,112.55,120.875,117.95
8.803,,4813000,955000,1275000,733000,478000,5911000,18000,35000,11000,254000,51000,68000,2337000,7030000,9367000,25000000,122,117.5,96.62,115.1366,119.4116,117.275,112.55,120.875,117.95
9.002,,4813000,1056000,1615000,691000,790000,5911000,18000,35000,11000,213000,51000,68000,2331000,3950000,6281000,25000000,122,117.5,96.62,115.1366,119.4116,117.275,112.55,120.875,117.95
9.203,,4721000,1197000,1315000,1120000,104000,5816000,18000,35000,11000,213000,51000,68000,2346000,4113000,6459000,25000000,122,117.5,96.62,115.1366,119.4116,117.275,112.55,120.875,117.95
9.402,,4721000,867000,1995000,776000,5219000,5816000,18000,35000,11000,213000,49000,68000,2363000,4776000,7139000,25000000,122,117.5,96.62,115.025,119.525,117.275,112.55,120.7616,117.8366
9.603,,4721000,935000,1315000,776000,4640000,5816000,18000,35000,11000,219000,51000,68000,2333000,3437000,5770000,25000000,122,117.5,96.62,115.025,119.525,117.275,112.55,120.7616,117.8366
9.803,,4993000,914000,1449000,1109000,746000,6116000,18000,35000,11000,219000,48000,68000,2328000,4258000,6586000,25000000,122,117.5,96.62,115.025,119.525,117.275,112.55,120.7616,117.8366
10.003,,4993000,935000,1306000,755000,102000,6116000,18000,35000,14000,198000,48000,68000,2355000,4140000,6495000,25000000,122,117.5,96.62,115.025,119.525,117.275,112.55,120.7616,117.8366
10.204,,4993000,955000,1315000,906000,104000,6116000,18000,35000,11000,198000,48000,68000,2378000,4173000,6551000,25000000,122,117.5,96.62,115.025,119.525,117.275,112.55,120.7616,117.8366
10.403,,4959000,955000,1235000,766000,102000,6070000,18000,35000,11000,198000,48000,68000,2510000,3821000,6331000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
10.603,,4959000,983000,1267000,755000,102000,6070000,18000,35000,14000,220000,48000,68000,2523000,3539000,6062000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
10.802,,4959000,1008000,1781000,833000,102000,6070000,18000,35000,11000,220000,46000,68000,2468000,4436000,6904000,25000000,122,117.95,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
11.002,,4792000,1138000,1971000,686000,102000,5889000,18000,35000,11000,220000,48000,68000,2528000,4769000,7297000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
11.202,,4792000,1234000,1401000,726000,3418000,5889000,28000,14000,7000,211000,51000,68000,2474000,4295000,6769000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
11.403,,4792000,874000,2066000,691000,102000,5889000,18000,14000,11000,211000,48000,68000,2461000,5070000,7531000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
11.602,,5042000,874000,1781000,1413000,104000,6136000,18000,11000,11000,211000,49000,68000,2512000,5279000,7791000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
11.802,,5042000,955000,1829000,1270000,104000,6136000,18000,35000,11000,225000,51000,68000,2567000,5630000,8197000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
12.003,,5042000,813000,1354000,731000,102000,5900000,18000,35000,11000,225000,48000,68000,2513000,3893000,6406000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
12.203,,4804000,955000,1235000,1113000,102000,5900000,18000,35000,14000,225000,48000,68000,2448000,3560000,6008000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
12.404,,4804000,853000,1179000,1071000,102000,5900000,18000,35000,14000,249000,48000,68000,2391000,3494000,5885000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
12.603,,4965000,798000,1520000,691000,105000,6096000,18000,35000,11000,249000,51000,68000,2561000,7635000,10196000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
12.802,,4965000,853000,1378000,1178000,102000,6096000,28000,648000,4000,249000,60000,68000,2438000,4125000,6563000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
13.003,,4965000,813000,1306000,1156000,102000,6096000,28000,35000,11000,217000,48000,68000,2268000,4023000,6291000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
13.202,,4599000,955000,1354000,1169000,105000,5689000,28000,81000,7000,217000,52000,68000,2386000,8060000,10446000,25000000,122,117.05,96.62,115.025,119.4116,117.1616,112.55,120.7616,117.8366
13.402,,4599000,975000,1758000,1955000,5789000,5689000,18000,35000,14000,217000,51000,68000,2351000,6967000,9318000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.4366,120.7616,117.725
13.603,,4599000,977000,1710000,1134000,102000,5689000,18000,35000,11000,206000,48000,68000,2502000,4876000,7378000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.4366,120.7616,117.725
13.803,,5124000,1140000,1387000,3019000,102000,6256000,18000,35000,11000,206000,52000,68000,2437000,6007000,8444000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.4366,120.7616,117.725
14.003,,5124000,1039000,1995000,1648000,102000,6256000,18000,14000,11000,206000,51000,68000,2468000,4977000,7445000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.4366,120.7616,117.725
14.203,,5124000,1050000,1378000,1541000,102000,6256000,18000,11000,11000,291000,48000,68000,2454000,4271000,6725000,25000000,122,117.5,96.62,115.025,119.4116,117.1616,112.4366,120.7616,117.725
14.403,,5298000,1050000,1339000,1242000,102000,6486000,28000,14000,11000,291000,46000,68000,2440000,4829000,7269000,25000000,122,117.5,96.62,114.9116,119.4116,117.1616,112.55,120.7616,117.725
14.603,,5298000,1290000,1805000,1754000,5936000,6486000,37000,14000,14000,291000,51000,68000,2398000,5150000,7548000,25000000,122,117.5,96.62,114.9116,119.4116,117.1616,112.55,120.7616,117.725
14.803,,5298000,998000,1449000,1996000,5744000,6486000,28000,14000,11000,219000,51000,68000,2415000,8054000,10469000,25000000,122,117.5,96.62,114.9116,119.4116,117.1616,112.55,120.7616,117.725
15.003,,5350000,1568000,1411000,1754000,5483000,6524000,37000,14000,11000,219000,51000,68000,2409000,4269000,6678000,25000000,122,117.5,96.62,114.9116,119.4116,117.1616,112.55,120.7616,117.725
15.203,,5350000,1509000,1686000,928000,3067000,6524000,18000,14000,14000,217000,48000,68000,2704000,5170000,7874000,25000000,122,117.5,96.62,114.9116,119.4116,117.1616,112.55,120.7616,117.725
15.403,,5350000,956000,1615000,1996000,2825000,6524000,37000,14000,11000,217000,51000,70000,2711000,6471000,9182000,25000000,122,117.5,96.62,114.9116,119.525,117.1616,112.4366,120.7616,117.725
15.603,,5399000,977000,1473000,1229000,2907000,6517000,18000,14000,11000,217000,51000,70000,2672000,5274000,7946000,25000000,122,117.95,96.62,114.9116,119.525,117.1616,112.4366,120.7616,117.725
15.803,,5399000,1101000,1900000,1189000,105000,6517000,148000,678000,40000,217000,65000,70000,2840000,7648000,10488000,25000000,122,117.95,96.62,114.9116,119.525,117.1616,112.4366,120.7616,117.725
16.003,,5399000,1538000,1449000,2098000,2886000,6517000,28000,662000,4000,217000,65000,70000,2713000,5044000,7757000,25000000,122,117.95,96.62,114.9116,119.525,117.1616,112.4366,120.7616,117.725
16.204,,5399000,1207000,1639000,1693000,5464000,6515000,18000,35000,11000,217000,52000,70000,2847000,8261000,11108000,25000000,122,118.4,96.62,114.9116,119.525,117.1616,112.4366,120.7616,117.725
16.402,,5399000,1164000,1900000,1645000,105000,6515000,18000,35000,7000,211000,51000,70000,2939000,4437000,7376000,25000000,122,118.4,96.62,114.9116,119.525,117.3866,112.325,120.875,117.8366
16.603,,5374000,1273000,1924000,1391000,430000,6502000,18000,35000,11000,211000,51000,70000,2832000,4664000,7496000,25000000,122,118.85,96.62,114.9116,119.525,117.3866,112.325,120.875,117.8366
16.803,,5374000,1296000,1520000,1456000,852000,6502000,18000,14000,11000,211000,51000,70000,2862000,5386000,8248000,25000000,122,118.85,96.62,114.9116,119.525,117.3866,112.325,120.875,117.8366
17.002,,5374000,1039000,1686000,1413000,105000,6502000,28000,14000,11000,204000,51000,70000,2822000,7989000,10811000,25000000,122,119.3,96.62,114.9116,119.525,117.3866,112.325,120.875,117.8366
17.203,,5356000,1719000,1758000,1089000,105000,6492000,37000,14000,11000,204000,48000,70000,2758000,8781000,11539000,25000000,122,119.3,96.62,114.9116,119.525,117.3866,112.325,120.875,117.8366
17.403,,5356000,1016000,2043000,2055000,1033000,6492000,37000,14000,11000,204000,51000,70000,2832000,7058000,9890000,25000000,122,119.3,96.62,114.9116,119.75,117.725,112.325,121.2116,118.175
17.603,,5356000,1273000,1948000,1028000,105000,6492000,37000,14000,11000,215000,48000,70000,2874000,6077000,8951000,25000000,122,119.3,96.62,114.9116,119.75,117.725,112.325,121.2116,118.175
17.803,,5292000,1260000,1568000,1113000,2763000,6371000,28000,14000,11000,215000,49000,70000,2969000,9937000,12906000,25000000,122,119.3,96.62,114.9116,119.75,117.725,112.325,121.2116,118.175
18.003,,5292000,1039000,1853000,2504000,506000,6371000,18000,81000,11000,215000,54000,70000,2882000,8126000,11008000,25000000,122,119.75,96.62,114.9116,119.75,117.725,112.325,121.2116,118.175
18.203,,5292000,1164000,2066000,884000,2600000,6371000,18000,35000,7000,226000,48000,70000,2802000,6184000,8986000,25000000,122,119.75,96.62,114.9116,119.75,117.725,112.325,121.2116,118.175
18.403,,5460000,1217000,1686000,1165000,3644000,6570000,18000,35000,11000,226000,51000,70000,2794000,10350000,13144000,25000000,122,119.75,96.62,115.025,120.0866,118.0616,112.325,121.6616,118.4
18.602,,5460000,1073000,1496000,820000,3071000,6570000,18000,35000,11000,226000,52000,70000,2844000,10374000,13218000,25000000,122,120.2,96.62,115.025,120.0866,118.0616,112.325,121.6616,118.4
18.803,,5460000,1318000,1924000,820000,3118000,6570000,37000,14000,11000,215000,51000,70000,2846000,9640000,12486000,25000000,122,120.65,96.62,115.025,120.0866,118.0616,112.325,121.6616,118.4
19.003,,5417000,1386000,1496000,814000,3644000,6597000,18000,14000,11000,215000,51000,70000,2954000,10790000,13744000,25000000,122,120.65,96.62,115.025,120.0866,118.0616,112.325,121.6616,118.4
19.203,,5417000,1197000,1781000,1028000,4640000,6597000,37000,16000,11000,215000,48000,70000,2995000,9375000,12370000,25000000,122,120.2,96.62,115.025,120.0866,118.0616,112.325,121.6616,118.4
19.403,,5417000,1016000,1520000,1199000,5813000,6597000,28000,14000,11000,187000,51000,70000,2906000,9805000,12711000,25000000,122,120.65,96.62,115.1366,120.425,118.4,112.325,122,118.625
19.604,,5408000,1386000,1544000,2465000,4703000,6588000,37000,14000,11000,187000,51000,70000,2804000,8068000,10872000,25000000,122,120.65,96.62,115.1366,120.425,118.4,112.325,122,118.625
19.801,,5408000,1036000,1924000,3061000,5731000,6588000,28000,14000,14000,187000,55000,70000,2884000,10792000,13676000,25000000,122,121.1,96.62,115.1366,120.425,118.4,112.325,122,118.625
20.003,,5408000,1140000,1520000,1424000,102000,6588000,18000,14000,11000,264000,48000,72000,2722000,4592000,7314000,25000000,122,121.1,96.62,115.1366,120.425,118.4,112.325,122,118.625
20.202,,5441000,1178000,1924000,1328000,5731000,6575000,28000,14000,11000,264000,48000,72000,2954000,10788000,13742000,25000000,122,121.1,96.62,115.1366,120.425,118.4,112.325,122,118.625
20.402,,5441000,1664000,1948000,1854000,5505000,6575000,37000,14000,11000,229000,51000,70000,3016000,10051000,13067000,25000000,122,121.1,96.62,115.1366,120.65,118.7366,112.325,122.225,118.9616
20.602,,5441000,1289000,1568000,1814000,5749000,6575000,18000,14000,11000,229000,51000,70000,2947000,10066000,13013000,25000000,122,121.1,96.62,115.1366,120.65,118.7366,112.325,122.225,118.9616
20.803,,5460000,1351000,1401000,2783000,5545000,6532000,37000,14000,11000,229000,51000,70000,2850000,10202000,13052000,25000000,122,121.55,96.62,115.1366,120.65,118.7366,112.325,122.225,118.9616
21.003,,5460000,970000,1971000,1673000,5833000,6532000,37000,14000,11000,216000,51000,70000,2883000,10236000,13119000,25000000,122,121.55,96.62,115.1366,120.65,118.7366,112.325,122.225,118.9616
21.202,,5417000,1158000,2043000,1819000,5769000,6517000,28000,78000,14000,216000,51000,72000,2953000,11096000,14049000,25000000,122,121.1,96.62,115.1366,120.65,118.7366,112.325,122.225,118.9616
21.402,,5417000,1310000,1663000,1209000,5586000,6517000,18000,35000,11000,216000,48000,70000,2884000,10286000,13170000,25000000,122,121.55,96.62,115.25,120.875,118.9616,112.2116,122.5616,119.1866
21.603,,5417000,1114000,1995000,1109000,5915000,6517000,18000,35000,11000,205000,51000,70000,2812000,9985000,12797000,25000000,122,121.55,96.62,115.25,120.875,118.9616,112.2116,122.5616,119.1866
21.802,,5310000,1270000,2138000,1632000,5444000,6534000,18000,35000,11000,205000,51000,72000,2971000,8558000,11529000,25000000,122,121.55,96.62,115.25,120.875,118.9616,112.2116,122.5616,119.1866
22.004,,5310000,894000,1710000,1189000,5545000,6534000,37000,14000,11000,205000,51000,70000,3070000,10163000,13233000,25000000,122,121.55,96.62,115.25,120.875,118.9616,112.2116,122.5616,119.1866
22.203,,5310000,914000,2209000,1693000,5525000,6534000,18000,11000,11000,215000,48000,70000,3029000,11351000,14380000,25000000,122,121.55,96.62,115.25,120.875,118.9616,112.2116,122.5616,119.1866
22.402,,5283000,1036000,2256000,1381000,5505000,6340000,18000,14000,11000,215000,51000,70000,2909000,6585000,9494000,25000000,123.8,121.55,96.62,115.3616,121.1,119.075,112.2116,122.7866,119.3
22.603,,5283000,935000,2280000,1648000,103000,6340000,37000,14000,11000,215000,48000,70000,2965000,4776000,7741000,25000000,123.8,121.55,96.62,115.3616,121.1,119.075,112.2116,122.7866,119.3
22.803,,5283000,1273000,1387000,2177000,5769000,6340000,37000,14000,14000,236000,48000,70000,2827000,9488000,12315000,25000000,123.8,121.55,96.62,115.3616,121.1,119.075,112.2116,122.7866,119.3
23.002,,5447000,949000,2066000,1593000,5586000,6588000,28000,14000,11000,236000,51000,72000,2915000,6952000,9867000,25000000,123.8,121.55,96.62,115.3616,121.1,119.075,112.2116,122.7866,119.3
23.203,,5447000,1097000,1781000,1089000,5505000,6588000,28000,35000,11000,236000,48000,72000,2808000,7066000,9874000,25000000,123.8,121.55,96.62,115.3616,121.1,119.075,112.2116,122.7866,119.3
23.403,,5447000,1140000,1568000,1573000,5505000,6588000,18000,678000,29000,226000,54000,72000,2879000,7941000,10820000,25000000,123.8,121.55,96.62,115.475,121.325,119.3,112.325,122.9,119.4116
23.603,,5435000,874000,1568000,1471000,5525000,6577000,18000,35000,11000,226000,51000,72000,2814000,5514000,8328000,25000000,123.8,121.55,96.62,115.475,121.325,119.3,112.325,122.9,119.4116
23.803,,5435000,853000,1568000,1492000,2966000,6577000,18000,35000,14000,226000,51000,72000,2798000,4892000,7690000,25000000,123.8,122,96.62,115.475,121.325,119.3,112.325,122.9,119.4116
24.003,,5435000,955000,1267000,1632000,5464000,6577000,18000,35000,7000,234000,51000,70000,2711000,6768000,9479000,25000000,123.8,122,96.62,115.475,121.325,119.3,112.325,122.9,119.4116
24.203,,5023000,853000,1449000,1976000,2989000,6145000,28000,35000,14000,234000,51000,70000,2830000,3920000,6750000,25000000,123.8,121.55,96.62,115.475,121.325,119.3,112.325,122.9,119.4116
24.403,,5023000,874000,1235000,948000,2763000,6145000,18000,35000,14000,234000,51000,70000,2744000,4089000,6833000,25000000,123.8,121.55,96.62,115.5866,121.325,119.4116,112.325,123.0116,119.6366
24.603,,5023000,1101000,1378000,1413000,5545000,6145000,18000,35000,11000,212000,51000,72000,2752000,4661000,7413000,25000000,123.8,121.55,96.62,115.5866,121.325,119.4116,112.325,123.0116,119.6366
24.804,,4819000,1251000,1793000,1552000,2845000,5915000,18000,35000,14000,212000,51000,72000,2878000,4011000,6889000,25000000,123.8,121.55,96.62,115.5866,121.325,119.4116,112.325,123.0116,119.6366
25.003,,4819000,1114000,1900000,1284000,103000,5915000,28000,14000,11000,212000,51000,70000,2609000,4386000,6995000,25000000,123.8,121.55,96.62,115.5866,121.325,119.4116,112.325,123.0116,119.6366
25.203,,4819000,1016000,2138000,1562000,2804000,5915000,37000,14000,11000,184000,48000,70000,2780000,4643000,7423000,25000000,123.8,121.55,96.62,115.5866,121.325,119.4116,112.325,123.0116,119.6366
25.402,,5231000,990000,1243000,1927000,103000,6473000,18000,35000,14000,184000,51000,70000,2719000,4679000,7398000,25000000,123.8,121.55,96.62,115.5866,121.4366,119.525,112.325,123.125,119.6366
25.602,,5231000,1265000,1948000,1048000,103000,6473000,18000,35000,11000,213000,51000,70000,2814000,3937000,6751000,25000000,123.8,121.55,96.62,115.5866,121.4366,119.525,112.325,123.125,119.6366
25.802,,5408000,975000,1758000,2269000,527000,6471000,18000,35000,11000,213000,51000,70000,2782000,8383000,11165000,25000000,123.8,121.55,96.62,115.5866,121.4366,119.525,112.325,123.125,119.6366
26.002,,5408000,1149000,1615000,1648000,105000,6471000,18000,35000,14000,213000,49000,70000,2764000,7507000,10271000,25000000,123.8,121.55,96.62,115.5866,121.4366,119.525,112.325,123.125,119.6366
26.203,,5408000,1239000,1615000,1648000,105000,6471000,28000,14000,11000,284000,48000,70000,2886000,3882000,6768000,25000000,123.8,121.55,96.62,115.5866,121.4366,119.525,112.325,123.125,119.6366
26.403,,5441000,1169000,1758000,955000,105000,6575000,37000,14000,7000,284000,51000,70000,2849000,9160000,12009000,25000000,123.8,122,96.62,115.7,121.55,119.6366,112.325,123.125,119.75
26.602,,5441000,935000,1995000,914000,105000,6575000,37000,14000,14000,284000,51000,70000,2847000,9004000,11851000,25000000,123.8,121.55,96.62,115.7,121.55,119.6366,112.325,123.125,119.75
26.803,,5441000,1138000,1401000,772000,105000,6575000,18000,35000,14000,222000,51000,70000,2787000,4494000,7281000,25000000,123.8,121.55,96.62,115.7,121.55,119.6366,112.325,123.125,119.75
27.003,,5432000,955000,1354000,899000,105000,6554000,18000,35000,11000,222000,51000,70000,2699000,8361000,11060000,25000000,123.8,121.55,96.62,115.7,121.55,119.6366,112.325,123.125,119.75
27.204,,5432000,1016000,1306000,731000,105000,6554000,18000,35000,11000,222000,51000,70000,2667000,5978000,8645000,25000000,123.8,121.55,96.62,115.7,121.55,119.6366,112.325,123.125,119.75
