time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
5.603,,4773000,833000,1411000,1509000,790000,6108000,37000,14000,11000,229000,51000,68000,2504000,10673000,13177000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
5.803,,5039000,874000,1971000,1573000,769000,6108000,37000,14000,11000,229000,51000,68000,2457000,9370000,11827000,25000000,120.2,117.05,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
6.003,,5039000,874000,1900000,1310000,790000,5960000,28000,16000,11000,242000,51000,68000,2419000,9444000,11863000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
6.203,,5039000,853000,1900000,1169000,790000,5960000,18000,14000,11000,242000,51000,68000,2392000,8722000,11114000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
6.403,,5063000,880000,1639000,1100000,3386000,5960000,37000,14000,11000,242000,51000,68000,2416000,4395000,6811000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
6.603,,5063000,853000,1781000,1471000,3467000,6174000,28000,14000,11000,228000,51000,68000,2374000,4540000,6914000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
6.804,,5063000,853000,1685000,867000,5019000,6174000,37000,14000,11000,228000,51000,68000,2373000,4446000,6819000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
7.004,,4843000,928000,1710000,1229000,3230000,6174000,37000,14000,11000,228000,51000,68000,2470000,4205000,6675000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
7.204,,4843000,914000,1686000,1976000,790000,5953000,18000,14000,11000,246000,48000,68000,2434000,7035000,9469000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
7.403,,4843000,1093000,1781000,1492000,763000,5953000,18000,78000,11000,246000,51000,68000,2304000,4272000,6576000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
7.603,,5054000,853000,1243000,1492000,928000,5953000,18000,35000,7000,246000,51000,68000,2358000,10425000,12783000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
7.804,,5054000,874000,1520000,1371000,2539000,6170000,18000,78000,11000,198000,52000,68000,2338000,3579000,5917000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
8.003,,5054000,1229000,1936000,1551000,104000,6170000,28000,662000,4000,198000,62000,68000,2347000,4246000,6593000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
8.203,,4846000,939000,1315000,1679000,696000,5948000,18000,35000,7000,198000,51000,68000,2340000,3969000,6309000,25000000,120.2,117.05,96.8,114.2366,118.7366,116.4866,111.65,120.0866,117.1616
8.402,,4846000,1217000,1411000,751000,104000,5948000,18000,35000,11000,232000,51000,70000,2419000,4582000,7001000,25000000,120.2,117.05,96.8,114.2366,118.7366,116.4866,111.5366,119.975,117.1616
8.603,,4846000,1189000,1219000,1242000,104000,5948000,18000,35000,4000,232000,49000,68000,2392000,3636000,6028000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.5366,119.975,117.1616
8.803,,5048000,1239000,1663000,833000,104000,6154000,18000,394000,0,232000,51000,68000,2439000,3955000,6394000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.5366,119.975,117.1616
9.003,,5048000,1189000,1639000,670000,105000,6154000,37000,14000,11000,207000,51000,68000,2409000,3713000,6122000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.5366,119.975,117.1616
9.203,,5048000,1056000,1686000,731000,831000,6154000,37000,14000,11000,207000,51000,68000,2414000,3863000,6277000,25000000,120.2,116.6,96.8,114.2366,118.7366,116.4866,111.5366,119.975,117.1616
9.403,,4843000,1207000,1387000,987000,769000,6154000,18000,11000,11000,207000,51000,68000,2416000,3625000,6041000,25000000,120.2,116.6,96.8,114.2366,118.625,116.4866,111.5366,119.975,117.05
9.603,,4843000,1056000,1829000,669000,769000,6154000,18000,14000,7000,222000,51000,68000,2392000,3236000,5628000,25000000,120.2,116.6,96.8,114.2366,118.625,116.4866,111.5366,119.975,117.05
9.803,,4843000,955000,1710000,2338000,790000,6154000,18000,78000,11000,222000,54000,68000,2329000,3184000,5513000,25000000,120.2,116.6,96.8,114.2366,118.625,116.4866,111.5366,119.975,117.05
10.003,,5066000,975000,1710000,691000,769000,5955000,18000,35000,11000,222000,51000,68000,2456000,3422000,5878000,25000000,120.2,116.6,96.8,114.2366,118.625,116.4866,111.5366,119.975,117.05
10.202,,5066000,948000,1758000,696000,790000,5955000,28000,35000,7000,222000,51000,68000,2399000,3493000,5892000,25000000,120.2,116.6,96.8,114.2366,118.625,116.4866,111.5366,119.975,117.05
10.405,,5054000,956000,1315000,1445000,104000,5955000,18000,35000,11000,222000,48000,68000,2429000,5893000,8322000,25000000,120.2,116.6,96.8,114.2366,118.625,116.4866,111.5366,119.975,117.05
10.602,,5054000,1056000,1496000,771000,102000,6150000,18000,35000,11000,222000,48000,68000,2593000,3836000,6429000,25000000,120.2,117.05,96.8,114.2366,118.625,116.4866,111.5366,119.975,117.05
10.802,,5054000,935000,1544000,670000,102000,6150000,18000,35000,11000,284000,46000,68000,2524000,3979000,6503000,25000000,120.2,117.05,96.8,114.2366,118.625,116.4866,111.5366,119.975,117.05
11.003,,4663000,990000,1639000,1284000,102000,6150000,18000,35000,14000,284000,48000,68000,2574000,3787000,6361000,25000000,120.2,116.6,96.8,114.2366,118.625,116.4866,111.5366,119.975,117.05
11.203,,4663000,956000,1924000,772000,3720000,5754000,18000,35000,7000,228000,48000,68000,2576000,3336000,5912000,25000000,120.2,116.6,96.8,114.2366,118.625,116.4866,111.5366,119.975,117.05
11.403,,4663000,1184000,2209000,1337000,102000,5754000,18000,14000,11000,228000,51000,68000,2645000,3969000,6614000,25000000,120.2,116.6,96.8,114.125,118.7366,116.4866,111.5366,119.975,117.05
11.603,,4941000,874000,1948000,1328000,102000,5754000,28000,14000,11000,228000,46000,68000,2565000,4218000,6783000,25000000,120.2,116.6,96.8,114.125,118.7366,116.4866,111.5366,119.975,117.05
11.804,,4941000,1273000,1900000,1014000,102000,6075000,28000,14000,11000,234000,48000,68000,2524000,3767000,6291000,25000000,120.2,116.6,96.8,114.125,118.7366,116.4866,111.5366,119.975,117.05
12.002,,4941000,874000,1401000,686000,102000,6075000,37000,14000,11000,234000,48000,68000,2464000,3609000,6073000,25000000,120.2,116.6,96.8,114.125,118.7366,116.4866,111.5366,119.975,117.05
12.203,,4782000,935000,1354000,1242000,102000,6075000,37000,14000,7000,234000,46000,68000,2501000,3764000,6265000,25000000,120.2,116.6,96.8,114.125,118.7366,116.4866,111.5366,119.975,117.05
12.402,,4782000,928000,1568000,1391000,104000,5880000,18000,14000,32000,240000,63000,68000,2551000,7260000,9811000,25000000,120.2,116.6,96.8,114.125,118.625,116.4866,111.5366,119.975,117.05
12.602,,4782000,874000,1378000,968000,104000,5880000,18000,78000,7000,240000,51000,68000,2501000,4297000,6798000,25000000,120.2,116.6,96.8,114.125,118.625,116.4866,111.5366,119.975,117.05
12.802,,4953000,874000,1401000,2096000,104000,6066000,18000,35000,14000,240000,51000,68000,2423000,6644000,9067000,25000000,120.2,116.6,96.8,114.125,118.625,116.4866,111.5366,119.975,117.05
13.002,,4953000,914000,2114000,1071000,102000,6066000,18000,78000,11000,220000,51000,68000,2391000,4233000,6624000,25000000,120.2,116.6,96.8,114.125,118.625,116.4866,111.5366,119.975,117.05
13.203,,4953000,853000,1275000,1134000,102000,6066000,18000,81000,11000,220000,51000,68000,2392000,4207000,6599000,25000000,120.2,116.6,96.8,114.125,118.625,116.4866,111.5366,119.975,117.05
13.403,,4734000,1028000,1971000,1049000,102000,5968000,18000,81000,4000,220000,51000,68000,2333000,4887000,7220000,25000000,120.2,116.6,96.8,114.125,118.625,116.4866,111.425,119.975,117.05
13.603,,4734000,874000,1354000,1071000,102000,5968000,18000,35000,11000,211000,48000,68000,2298000,4594000,6892000,25000000,120.2,116.6,96.8,114.125,118.625,116.4866,111.425,119.975,117.05
13.803,,4734000,853000,1781000,1420000,3494000,5968000,18000,35000,4000,211000,48000,68000,2371000,8521000,10892000,25000000,120.2,116.6,96.8,114.125,118.625,116.4866,111.425,119.975,117.05
14.003,,4996000,757000,1948000,1391000,3372000,6159000,18000,35000,11000,211000,51000,68000,2367000,9929000,12296000,25000000,120.2,116.6,96.8,114.125,118.625,116.4866,111.425,119.975,117.05
14.202,,4996000,874000,1449000,1927000,105000,6159000,18000,35000,11000,212000,51000,68000,2465000,7745000,10210000,25000000,120.2,116.6,96.8,114.125,118.625,116.4866,111.425,119.975,117.05
14.402,,4996000,1028000,1315000,1156000,102000,6159000,18000,35000,11000,212000,46000,68000,2378000,3863000,6241000,25000000,120.2,116.6,96.8,114.125,118.625,116.375,111.5366,119.8616,116.9366
14.602,,5301000,874000,1259000,1071000,102000,6409000,18000,16000,11000,212000,48000,68000,2548000,4309000,6857000,25000000,120.2,116.6,96.8,114.125,118.625,116.375,111.5366,119.8616,116.9366
14.803,,5301000,853000,1315000,3061000,102000,6409000,28000,14000,11000,226000,48000,68000,2543000,5799000,8342000,25000000,120.2,116.6,96.8,114.125,118.625,116.375,111.5366,119.8616,116.9366
15.003,,5225000,914000,1306000,1284000,102000,6409000,18000,14000,11000,226000,46000,68000,2531000,4821000,7352000,25000000,120.2,116.6,96.8,114.125,118.625,116.375,111.5366,119.8616,116.9366
15.203,,5225000,935000,1339000,1593000,3291000,6324000,37000,14000,11000,226000,51000,68000,2317000,9141000,11458000,25000000,120.2,116.6,96.8,114.125,118.625,116.375,111.5366,119.8616,116.9366
15.404,,5225000,839000,1339000,1512000,3372000,6324000,28000,14000,11000,215000,54000,68000,2402000,10017000,12419000,25000000,120.2,116.6,96.8,114.125,118.625,116.375,111.5366,119.8616,116.9366
15.604,,5331000,852000,1387000,1209000,4979000,6324000,28000,14000,11000,215000,51000,68000,2528000,7268000,9796000,25000000,120.2,116.6,96.8,114.125,118.625,116.375,111.5366,119.8616,116.9366
15.804,,5331000,853000,1339000,1552000,2864000,6493000,18000,14000,11000,227000,49000,68000,2540000,10594000,13134000,25000000,120.2,116.6,96.8,114.125,118.625,116.375,111.5366,119.8616,116.9366
16.003,,5331000,1056000,2351000,1451000,4687000,6493000,18000,14000,11000,227000,51000,68000,2612000,7771000,10383000,25000000,120.2,117.05,96.8,114.125,118.625,116.375,111.5366,119.8616,116.9366
16.202,,5420000,955000,1971000,1562000,147000,6493000,37000,14000,11000,227000,51000,68000,2717000,4697000,7414000,25000000,120.2,116.6,96.8,114.125,118.625,116.375,111.5366,119.8616,116.9366
16.403,,5420000,874000,1243000,1349000,5626000,6541000,37000,14000,11000,227000,52000,70000,2753000,7719000,10472000,25000000,120.2,116.6,96.8,114.125,118.625,116.375,111.425,119.8616,116.9366
16.603,,5420000,955000,1449000,1391000,105000,6541000,28000,14000,11000,227000,48000,68000,2774000,8429000,11203000,25000000,120.2,116.6,96.8,114.125,118.625,116.375,111.425,119.8616,116.9366
16.802,,5414000,935000,2090000,1089000,105000,6541000,37000,14000,11000,227000,51000,70000,2894000,4840000,7734000,25000000,120.2,117.05,96.8,114.125,118.625,116.375,111.425,119.8616,116.9366
17.003,,5414000,874000,1853000,2184000,105000,6353000,28000,14000,11000,278000,51000,70000,2906000,7498000,10404000,25000000,120.2,117.5,96.8,114.125,118.625,116.375,111.425,119.8616,116.9366
17.203,,5414000,935000,1971000,1734000,104000,6353000,18000,78000,11000,278000,52000,70000,2870000,5728000,8598000,25000000,120.2,117.5,96.8,114.125,118.625,116.375,111.425,119.8616,116.9366
17.403,,5389000,874000,1339000,1976000,5667000,6583000,18000,35000,11000,278000,51000,70000,2865000,5054000,7919000,25000000,120.2,117.95,96.8,114.125,118.7366,116.7116,111.425,119.975,117.1616
17.602,,5389000,1016000,2043000,1250000,2930000,6583000,18000,35000,11000,206000,51000,70000,2858000,4085000,6943000,25000000,120.2,117.95,96.8,114.125,118.7366,116.7116,111.425,119.975,117.1616
17.802,,5389000,935000,2090000,1413000,3616000,6583000,18000,35000,11000,206000,51000,70000,2742000,8360000,11102000,25000000,120.2,117.95,96.8,114.125,118.7366,116.7116,111.425,119.975,117.1616
18.003,,5392000,1162000,1401000,1156000,105000,6534000,18000,35000,11000,206000,48000,70000,2947000,4600000,7547000,25000000,120.2,118.4,96.8,114.125,118.7366,116.7116,111.425,119.975,117.1616
18.203,,5392000,1320000,2090000,1134000,2479000,6534000,18000,35000,11000,220000,48000,70000,2906000,4817000,7723000,25000000,120.2,118.4,96.8,114.125,118.7366,116.7116,111.425,119.975,117.1616
18.402,,5392000,914000,1267000,1713000,2722000,6534000,18000,35000,14000,220000,48000,70000,2827000,6710000,9537000,25000000,120.2,118.85,96.8,114.125,119.075,117.05,111.3116,120.425,117.3866
18.603,,5228000,1039000,1411000,820000,105000,6528000,18000,35000,14000,220000,48000,70000,2854000,9503000,12357000,25000000,120.2,118.4,96.8,114.125,119.075,117.05,111.3116,120.425,117.3866
18.803,,5228000,977000,1354000,1798000,5755000,6528000,18000,35000,11000,233000,51000,70000,2834000,8855000,11689000,25000000,120.2,118.4,96.8,114.125,119.075,117.05,111.3116,120.425,117.3866
19.003,,5228000,1093000,1401000,798000,3664000,6528000,18000,35000,11000,233000,51000,70000,2806000,8108000,10914000,25000000,120.2,118.85,96.8,114.125,119.075,117.05,111.3116,120.425,117.3866
19.203,,5432000,935000,1387000,798000,2387000,6508000,18000,14000,11000,233000,49000,70000,2735000,9389000,12124000,25000000,120.2,118.85,96.8,114.125,119.075,117.05,111.3116,120.425,117.3866
19.403,,5432000,1229000,1411000,1456000,105000,6508000,37000,14000,11000,234000,51000,70000,2898000,5097000,7995000,25000000,120.2,118.85,96.8,114.125,119.3,117.275,111.425,120.7616,117.6116
19.603,,5405000,1423000,2138000,798000,4805000,6508000,18000,14000,11000,234000,48000,70000,2740000,7247000,9987000,25000000,120.2,118.85,96.8,114.125,119.3,117.275,111.425,120.7616,117.6116
19.802,,5405000,935000,1639000,772000,2620000,6530000,18000,14000,11000,234000,54000,70000,2936000,9736000,12672000,25000000,120.2,118.85,96.8,114.125,119.3,117.275,111.425,120.7616,117.6116
20.002,,5405000,1296000,1401000,711000,3692000,6530000,18000,14000,11000,238000,51000,70000,2936000,8203000,11139000,25000000,122,119.3,96.8,114.125,119.3,117.275,111.425,120.7616,117.6116
20.203,,5383000,1039000,2066000,884000,3562000,6530000,37000,14000,11000,238000,51000,70000,2982000,10177000,13159000,25000000,122,119.3,96.8,114.125,119.3,117.275,111.425,120.7616,117.6116
20.402,,5383000,1386000,1387000,856000,4769000,6544000,28000,14000,11000,238000,48000,70000,2933000,7418000,10351000,25000000,122,119.75,96.8,114.2366,119.525,117.5,111.425,120.9866,117.8366
20.603,,5383000,977000,1554000,1673000,3480000,6544000,18000,14000,11000,211000,48000,70000,2955000,10022000,12977000,25000000,122,119.75,96.8,114.2366,119.525,117.5,111.425,120.9866,117.8366
20.803,,5432000,1452000,2161000,863000,3644000,6544000,28000,14000,14000,211000,51000,70000,2967000,9931000,12898000,25000000,122,119.75,96.8,114.2366,119.525,117.5,111.425,120.9866,117.8366
21.003,,5432000,1382000,1458000,806000,3562000,6577000,28000,14000,14000,211000,48000,70000,2932000,8141000,11073000,25000000,122,119.75,96.8,114.2366,119.525,117.5,111.425,120.9866,117.8366
21.203,,5432000,874000,1805000,1721000,5895000,6577000,18000,35000,11000,203000,51000,70000,2897000,9460000,12357000,25000000,122,119.75,96.8,114.2366,119.525,117.5,111.425,120.9866,117.8366
21.403,,5438000,935000,1411000,798000,3971000,6577000,18000,35000,14000,203000,51000,70000,2949000,3055000,6004000,25000000,122,119.3,96.8,114.35,119.75,117.8366,111.3116,121.325,117.95
21.602,,5438000,1270000,2233000,1189000,5789000,6419000,18000,35000,7000,216000,51000,70000,2897000,10233000,13130000,25000000,122,119.75,96.8,114.35,119.75,117.8366,111.3116,121.325,117.95
21.802,,5438000,874000,1995000,1734000,5931000,6419000,18000,35000,11000,216000,51000,70000,2804000,9206000,12010000,25000000,122,119.75,96.8,114.35,119.75,117.8366,111.3116,121.325,117.95
22.002,,5405000,1300000,2138000,1209000,5424000,6419000,37000,14000,11000,216000,51000,70000,2812000,8861000,11673000,25000000,122,119.75,96.8,114.35,119.75,117.8366,111.3116,121.325,117.95
22.202,,5405000,1300000,2090000,1573000,5586000,6499000,28000,14000,11000,226000,51000,70000,2780000,9891000,12671000,25000000,122,119.75,96.8,114.35,119.75,117.8366,111.3116,121.325,117.95
22.403,,5405000,853000,1387000,2189000,5813000,6499000,18000,14000,11000,226000,48000,70000,2895000,10876000,13771000,25000000,122,120.2,96.8,114.4616,119.8616,118.0616,111.3116,121.4366,118.175
22.602,,5359000,935000,2114000,1693000,5486000,6539000,37000,14000,14000,226000,57000,70000,2924000,9944000,12868000,25000000,122,120.2,96.8,114.4616,119.8616,118.0616,111.3116,121.4366,118.175
22.803,,5359000,975000,2090000,1250000,5586000,6539000,18000,14000,11000,264000,48000,70000,2936000,10101000,13037000,25000000,122,120.2,96.8,114.4616,119.8616,118.0616,111.3116,121.4366,118.175
23.004,,5359000,956000,1458000,867000,5769000,6539000,37000,14000,11000,264000,48000,70000,2992000,10313000,13305000,25000000,122,119.75,96.8,114.4616,119.8616,118.0616,111.3116,121.4366,118.175
23.203,,5045000,853000,1554000,1471000,4794000,6130000,37000,14000,11000,264000,51000,70000,2903000,10593000,13496000,25000000,122,120.2,96.8,114.4616,119.8616,118.0616,111.3116,121.4366,118.175
23.403,,5045000,1138000,1449000,1156000,5895000,6130000,18000,645000,7000,240000,51000,70000,2789000,9743000,12532000,25000000,122,120.2,96.8,114.575,120.0866,118.175,111.3116,121.6616,118.4
23.602,,5045000,935000,1995000,1270000,5505000,6130000,18000,35000,11000,240000,51000,70000,2787000,3620000,6407000,25000000,122,120.2,96.8,114.575,120.0866,118.175,111.3116,121.6616,118.4
23.802,,4807000,956000,1710000,1884000,5525000,5902000,18000,35000,11000,240000,51000,70000,2810000,7891000,10701000,25000000,122,120.2,96.8,114.575,120.0866,118.175,111.3116,121.6616,118.4
24.003,,4807000,874000,1995000,1593000,5444000,5902000,18000,35000,11000,200000,51000,70000,2736000,6899000,9635000,25000000,122,120.2,96.8,114.575,120.0866,118.175,111.3116,121.6616,118.4
24.203,,5115000,990000,1401000,1129000,5464000,5902000,28000,14000,11000,200000,51000,70000,2725000,7669000,10394000,25000000,122,120.2,96.8,114.575,120.0866,118.175,111.3116,121.6616,118.4
24.403,,5115000,1162000,1339000,1089000,5506000,6356000,37000,14000,11000,200000,49000,70000,2914000,9140000,12054000,25000000,122,120.2,96.8,114.575,120.2,118.4,111.3116,121.775,118.5116
24.604,,5115000,1162000,1483000,1451000,5464000,6356000,28000,14000,11000,218000,51000,70000,2906000,7633000,10539000,25000000,122,120.2,96.8,114.575,120.2,118.4,111.3116,121.775,118.5116
24.804,,5258000,935000,1330000,1391000,5464000,6356000,28000,14000,11000,218000,48000,70000,2850000,4340000,7190000,25000000,122,120.2,96.8,114.575,120.2,118.4,111.3116,121.775,118.5116
25.003,,5258000,1318000,1639000,2098000,2825000,6209000,37000,14000,11000,218000,51000,70000,2882000,4879000,7761000,25000000,122,120.2,96.8,114.575,120.2,118.4,111.3116,121.775,118.5116
25.202,,5258000,1149000,2280000,1033000,104000,6209000,37000,14000,11000,229000,48000,70000,2693000,6213000,8906000,25000000,122,120.2,96.8,114.575,120.2,118.4,111.3116,121.775,118.5116
25.403,,5200000,1184000,1378000,1129000,5708000,6209000,37000,14000,14000,229000,51000,70000,2814000,9202000,12016000,25000000,122,120.2,96.8,114.6866,120.3116,118.5116,111.425,122,118.625
25.602,,5200000,1273000,1544000,1562000,102000,6333000,28000,14000,11000,229000,48000,70000,2803000,4471000,7274000,25000000,122,120.65,96.8,114.6866,120.3116,118.5116,111.425,122,118.625
25.802,,5200000,914000,2138000,2098000,102000,6333000,18000,35000,11000,223000,48000,70000,2744000,4033000,6777000,25000000,122,120.2,96.8,114.6866,120.3116,118.5116,111.425,122,118.625
26.003,,5023000,1032000,2209000,1028000,105000,6333000,18000,35000,4000,223000,51000,70000,2690000,4327000,7017000,25000000,122,120.2,96.8,114.6866,120.3116,118.5116,111.425,122,118.625
26.203,,5023000,1118000,1483000,1424000,102000,6320000,18000,35000,14000,223000,49000,70000,2550000,4743000,7293000,25000000,122,120.2,96.8,114.6866,120.3116,118.5116,111.425,122,118.625
26.402,,5023000,990000,1401000,2016000,5606000,6320000,37000,14000,11000,219000,48000,70000,2663000,10059000,12722000,25000000,122,120.2,96.8,114.8,120.425,118.625,111.425,122.1116,118.7366
26.603,,5219000,977000,1496000,1113000,104000,6320000,28000,14000,11000,219000,46000,70000,2650000,4408000,7058000,25000000,122,120.2,96.8,114.8,120.425,118.625,111.425,122.1116,118.7366
26.803,,5219000,1039000,1473000,928000,105000,6336000,37000,14000,11000,219000,51000,70000,2772000,6764000,9536000,25000000,122,120.2,96.8,114.8,120.425,118.625,111.425,122.1116,118.7366
