Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.83,20.307167053222656,13.026166280110678,0.5092956508908953,0.5289992888768514,19.950619379679363,28.853713989257812,19.90075381596883,0.45229968226825196,5.846199035644531,8.24515438079834,29.48497772216797,10.166396141052246,46.69458134969076,3.305418372154236,0.4626571852713823,31.430226008097332,55.98931153615316,252.58838907877603,0.8468119402726492,0.12016148368517558,2.197646737098694,0.15782567858695984,544917002.6666666,1.9849588473637898,1.725147803624471,39271969850.666664,64320554325.333336,4174055407.6666665,75606305664.0,1232440837.0833333,56.91309223572413,545000000.0,0.08646759887536365,9558178.84383138,34.02734883626301,620539922.0,16542216.612955729,1627073.1666666667,475492970.6666667,0.3494763970375061,0.1942879060904185,1502320552.84375,52845753.389322914,9321783.116536459,815745445.4947916,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.84,24.983794621058873,17.873348236083984,0.5092956508908953,0.8806844989636115,34.64594159807478,31.053025109427317,33.14443663188389,0.06806164806974783,10.52190807887486,10.228582382202148,32.22829859597342,9.27046252999987,41.12403270176479,16.01882314682007,0.6958871781826019,28.41666030883789,84.65979548863002,175.46684919084822,0.5470270429338727,0.17055692417281015,3.213090487888881,0.1809008206639971,545028964.5714285,1.687450613294329,2.767818361520767,55937916050.28571,91573050221.71428,6198011613.714286,107922452918.85715,1748763990.7142856,54.17315605708531,545000000.0,0.11453509756496974,13877665.714285715,94.26165771484375,938522125.7142857,24106774.285714287,2749803.464285714,730714130.2857143,0.4483062539781843,0.32454549414770945,2150874313.142857,74852044.57142857,13536486.714285715,1226515089.9464285,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.85,7.577083587646484,6.708630698067801,0.5092956508908953,0.23104780060904367,7.82649176461356,9.66896493094308,9.695155552455358,0.09873767410005842,3.5980660574776784,3.1932792663574223,10.026671273367745,3.1200147356305803,13.34741864885603,0.9382956368582589,0.04672917297908237,7.015842982700893,21.96215602329799,44.803091866629465,0.14794748170035227,0.06750479766300746,0.6981609208243233,0.06136926582881382,544916187.4285715,0.47617452485220774,0.855259622846331,15321224923.428572,26239231122.285713,1930317385.142857,30371156553.142857,504188745.14285713,89.5174696786063,545000000.0,0.04051404765674046,3625751.4285714286,51.34898158482143,294380013.71428573,7141205.142857143,1150217.142857143,248962870.85714287,0.14863121509552,0.10316440037318639,599747072.0,18350893.714285713,3754945.4285714286,388335107.65848213,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.86,17.407141549246653,11.16428702218192,0.5092956508908953,0.451426557132176,17.106331416538783,23.830311638968332,18.269529342651367,0.4020545466669968,5.309559140886579,7.164479119437082,25.01548876081194,7.58541693006243,39.26079559326172,3.596346991402762,0.42963285078959806,21.38943590436663,53.47223554338728,148.59100341796875,0.5425868034362793,0.10305584754262652,1.7439397147723608,0.11901738813945226,544977974.8571428,1.2085567542484827,1.4794564928327287,38974642578.28571,63438283922.28571,4131343862.0,74825128987.42857,1213074604.7142856,63.424252441951204,545000000.0,0.0741658593927111,9566459.75390625,37.312709263392854,618987491.4285715,16346379.302455356,1839669.4285714286,469576960.0,0.29967682702200754,0.1666554297719683,1486430895.857143,52851515.829241075,9269332.756138394,810403543.8727678,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.87,25.116214752197266,18.022039685930526,0.3209752355303083,11.071295688993164,46.899605887276785,34.679871218545095,36.335125020572114,0.17060623025255542,10.93037461498586,10.25126702444894,36.66568381445749,11.025494577629226,53.10290745326451,32.611378465379985,0.8342620649241975,27.799197605678014,95.01140703473773,190.92371695382255,2.5466509035655434,0.17000032748494828,188.13182766948427,0.17410733444350107,544956297.1428572,1.6508235931396484,2.7962586070810045,56249543917.71429,91873958765.71428,6228194365.142858,108414716352.0,1752569452.2142856,26.639016236577714,545000000.0,0.11477819510868614,13702074.675362723,92.1140877859933,939793463.5714285,24039544.85044643,2894528.4285714286,734089380.5714285,0.4549891437802996,0.33071722303118023,2141959344.2142856,74206043.26506697,13433247.568080356,1221119234.439732,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.88,24.98448508126395,17.872657775878906,0.3209752355303083,0.6819299459457397,24.933689662388392,29.28294917515346,30.868290492466517,0.444657206003155,9.988359451293945,10.283885410853795,30.375837053571427,8.918030875069755,39.40765489850725,3.4494882311139787,0.6342969834804535,21.94236101422991,65.61503165108817,133.9169660295759,0.42131463970456806,0.17050536615507944,2.3638949394226074,0.17465115445000784,544956022.8571428,1.3494717734200614,2.3347461564200267,58168151478.85714,95152322267.42857,6433158875.428572,112177474998.85715,1814883181.7142856,67.94733401707241,545000000.0,0.1145496496132442,14344462.857142856,98.00830514090401,930333110.8571428,24927848.0,3000103.8571428573,757154377.1428572,0.4483023541314261,0.26981336729867117,2225731254.857143,77834666.28571428,13989966.857142856,1248197876.9285715,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.89,7.575966426304409,6.709747859409878,0.3209752355303083,0.1650966235569545,7.828332083565848,13.825396401541573,10.626555374690465,0.09459406988961357,3.6810463496616914,3.1230536869594028,14.642372131347656,4.899898120335171,26.503019060407365,2.0684097153799876,0.05642498923199516,13.48773193359375,31.781402587890625,104.2511465890067,0.41717030320848736,0.06761378049850462,0.8080178414072309,0.060839167663029256,544975890.2857143,0.8142577239445278,0.8552672522408622,14890823533.714285,25367127186.285713,1870517486.2857144,29444905197.714287,488601622.71428573,75.51335447175163,545000000.0,0.04043570586613245,3510848.5496651786,49.651663643973215,325482340.5714286,6914273.960379465,1048643.142857143,241051282.2857143,0.14862074170793807,0.1031728642327445,580528790.2857143,18169978.25892857,3640035.387276786,398191611.38616073,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.9,17.297583988734655,11.273844582693917,0.3209752355303083,0.6878250326429095,24.345259530203684,26.07341262272426,27.244619369506836,0.0286049117733325,6.916374206542969,5.813573564801898,27.69567925589425,8.270990644182477,39.41625649588449,17.726600170135498,0.5200903045811823,21.263384682791575,71.90367671421596,163.39048985072546,0.7239950128964016,0.10230797954968043,2.8302943791661943,0.15773899214608328,544948571.4285715,1.201446771621704,2.077765907560076,37487057042.28571,61197705216.0,3978518695.714286,72064430244.57143,1176448057.5,53.13010081223079,545000000.0,0.0756353267601558,9197219.33314732,34.2523193359375,900997330.2857143,16051866.31919643,1547047.5,741995300.5714285,0.2995806762150356,0.19718754291534424,1456414391.7142856,54069901.42131697,9059180.372767856,802982767.5133928,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.91,36.87417411804199,30.069233576456707,0.4103827079137166,1.2878272930781047,30.624099095662434,49.939650217692055,44.55069923400879,0.579857349395752,14.703999042510986,16.001637140909832,52.333475748697914,16.227925936381023,76.50497436523438,6.828358272711436,0.6188728533064326,41.65987586975098,127.98377482096355,305.8565088907878,0.8897008349498113,0.2879091749588648,5.316112011671066,0.2067167709271113,544969301.3333334,2.580196181933085,4.699549436569214,53724689941.333336,88576644437.33333,6020649082.333333,104033658933.33333,1690366612.3333333,32.909328977266945,545000000.0,0.1816129038731257,13479255.594401041,97.26225280761719,913352397.3333334,24209818.869140625,2938813.2083333335,713014186.6666666,0.7030858397483826,0.7137432793776194,2140194391.25,72605052.9108073,13403064.842447916,1162667321.3567708,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.92,23.78449031284877,17.799987248012,2.246012823922294,1.166236937046051,15.565240042550224,29.159170968191965,31.312615530831472,0.07142300577834246,10.700232914515905,9.369619641985212,29.760753086635045,8.860321862357003,40.68275124686105,2.17439147404262,0.28484540299645494,20.756039210728236,45.22958156040737,183.5615953717913,0.30655403062701225,0.17180853656360082,1.4767416545322962,0.06136018889290946,544977563.4285715,1.3044196196964808,1.7406820569719588,35821735350.85714,61902022948.57143,4151907364.571429,70924656054.85715,1199737334.857143,69.85188865661621,545000000.0,0.11729402201516284,8222875.607142857,48.577096121651785,606754075.4285715,16164880.765206473,1442226.9419642857,505311995.4285714,0.43262726068496704,0.19227825743811472,1409745115.4285715,44578100.571428575,8536936.765206473,810196999.2366072,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.93,8.291477748325892,5.994236537388393,2.246012823922294,10.415366019521441,22.082991463797434,13.934353692190987,6.866830651249204,0.0101101877433913,1.7059083666120256,3.5422564915248325,14.793921334402901,4.682499476841519,25.924959455217635,2.6464690480913435,0.2338063714227506,14.50018310546875,30.215783255440847,103.32338605608258,1.7614769680159432,0.0541036810193743,235.93672266176767,0.17720952204295568,544952521.1428572,0.8072459016527448,0.5944711821419852,16203937005.714285,23397012041.142857,1635715342.857143,29538159387.42857,429396344.28571427,59.54745323317392,545000000.0,0.03679129907063076,4549687.000348772,95.09217180524554,270355105.71428573,6247002.994977678,1036930.7857142857,179206509.7142857,0.14975062438419887,0.07756970609937396,584390338.6428572,35726287.20535714,3989288.323660714,334714564.18973213,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.94,38.29194577534994,21.532333374023438,9.870763142903646,0.9967078488940994,40.54342269897461,39.01828861236572,39.086419105529785,0.44862527365330607,12.176708119610945,11.870084762573242,39.405643463134766,11.11307462056478,51.37335713704427,15.293310840924581,0.9038603156805038,37.537506103515625,99.66376368204753,313.71112569173175,0.6356713672478994,0.2005473623673121,3.3333210746447244,0.12974242369333902,544964437.3333334,1.7886571884155273,3.2746086418628693,62341295104.0,102004864853.33333,6936000661.333333,120279730005.33333,1945414970.6666667,45.70083542664846,545000000.0,0.17665578424930573,15402961.166666666,49.37357076009115,1045627471.8059896,27078583.666666668,3308703.7291666665,820184960.0,0.6323071221510569,0.3857319901386897,2406486336.0,70263039.33333333,15114811.166666666,1356860938.46875,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.95,25.968443666185653,31.47754614693778,0.2773047515324184,0.9669184855052403,26.908358437674387,36.820679800851,37.02074432373047,0.2555535311943718,11.811053276062012,15.083356584821429,39.37600599016462,12.507622855050224,49.396522521972656,7.746333820479257,0.6574974754559142,30.83955873761858,98.81106349400112,184.29494639805384,0.5338176914623806,0.3198979241507394,4.26355699130467,0.17251789569854736,544965924.5714285,2.1514880997794017,3.9858456339154924,53513553627.42857,87242928274.28572,5937497581.714286,103072516096.0,1660459252.5714285,55.49893944604056,545000000.0,0.15433731249400545,13439931.07142857,99.9719717843192,864985714.2857143,23306692.57142857,3193176.2633928573,699973117.7142857,0.6582977601460048,0.6001792677811214,2073442925.7142856,72172478.85714285,13099935.357142856,1150845468.763393,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.96,7.575859069824219,6.709855215890067,0.2773047515324184,0.20181849598884583,6.850498676300049,12.076351165771484,9.28756296634674,0.10127677023410797,3.2947802543640137,2.72009539604187,14.636883871895927,4.887899262564523,23.200901985168457,1.799098014831543,0.04785018740221856,11.7799711227417,27.809247970581055,91.12359619140625,0.36503109335899353,0.0676109492778778,0.7987263287816729,0.06136148742267063,545005840.0,0.7102999687194824,0.7483726143836975,13207687992.0,22500411392.0,1659077256.5,26116969920.0,433355818.75,78.58698995411396,545000000.0,0.03528441488742828,3114013.1635742188,50.331346784319194,325822278.85714287,6132574.612792969,1146749.4285714286,244260845.7142857,0.13004636764526367,0.09027131646871567,514954022.625,18180293.680245537,3228747.048828125,403101707.86383927,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.97,17.409190041678293,11.16223852975028,0.2773047515324184,0.4805760184923808,20.913585027058918,27.858968416849773,25.792176087697346,0.013299458970626184,7.251078923543294,8.357519467671713,25.09384754725865,7.605609893798828,45.80791346232096,4.192086458206177,0.6600849172100425,24.91775639851888,62.19861857096354,197.2783991495768,0.6200605730215708,0.10301347715514045,1.7475752575056893,0.13368268523897445,544914805.3333334,1.4088082710901897,1.6505205631256104,43897348352.0,71097152853.33333,4643420062.0,84089342112.0,1357129439.1666667,58.126166462898254,545000000.0,0.08661296963691711,11108732.848958334,38.80010550362723,601821483.4285715,19023945.509114582,1784380.357142857,451759817.14285713,0.3496219317118327,0.21782874564329782,1717533494.1666667,53303039.66462053,10807763.651041666,781083124.1205357,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.98,25.081495012555802,17.8655275617327,0.2536294460296631,1.064527413408671,41.54765810285296,33.622345379420686,38.12634025301252,0.26065011349107536,11.77821867806571,10.46552004132952,34.89113099234445,10.01021419252668,41.443464687892366,29.985106229782104,0.7228393490825381,28.097967420305526,112.68431636265346,219.4396253313337,0.674185744353703,0.17259706343923295,4.110851969037737,0.17464443615504674,544961398.8571428,1.6786956787109375,4.141225303922381,55827992640.0,91365710701.71428,6214894908.857142,107725743049.14285,1741375925.0714285,41.59194554601397,545000000.0,0.11541805522782458,13833029.0,97.63909040178571,939625529.1428572,24308509.285714287,3079612.8214285714,735322715.4285715,0.4499677079064505,0.5942403674125671,2162443026.285714,74978045.14285715,13583944.357142856,1218397448.9263394,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
0.99,25.02023642403739,17.477189745221818,1.2433455330984933,1.0651344742093767,15.807886941092354,28.894965035574778,31.33170427594866,0.6368958822318486,11.185714721679688,9.649796622140068,29.461621965680802,8.538799967084612,40.54631151471819,2.3108320236206055,0.3013776701741985,20.661006382533483,79.81839643205915,172.7902614048549,0.3108903652589236,0.17953644054276602,1.4950500215802873,0.060824832745960775,544991323.4285715,1.3104792322431291,2.6594337735857283,36752101083.42857,63481999945.14286,4262247277.714286,72755345115.42857,1229020507.4285715,69.87227657863072,545000000.0,0.11785601718085152,8484344.80357143,50.292589460100444,622647753.1428572,16710270.573660715,1550273.5714285714,518159771.4285714,0.4445569004331316,0.19228867973600114,1457273486.892857,46508412.571428575,8825438.98828125,824121491.8549107,1.0797425508499146,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,59.0,56.0,61.0,39.0,41.0,28.0,72.0,545.0,2.0,27.09663212299347,3196.0,2.0,1.0,2.5018632411956787
1.0,14.513519287109375,10.486480712890625,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,4.014997482299805,6.321514129638672,25.997183799743652,8.205910444259644,45.378150939941406,4.621849298477173,0.5134021176490934,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,0.20462118089199066,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,44113157056.0,641351889.5,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,0.26206839084625244,0.13572156429290771,872478075.875,35693248.98730469,5946729.01171875,504075590.8359375,1.1671582460403442,973.0,360.0,12076.0,7.0,25.102426528930664,2948.0,1920.0,3.0,57.0,55.0,71.0,41.0,31.0,26.0,72.0,545.0,2.0,28.08893620967865,3196.0,2.0,1.0,2.297384023666382
1.04,14.513519287109375,10.486480712890625,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,4.014997482299805,6.321514129638672,25.997183799743652,8.205910444259644,45.378150939941406,4.621849298477173,0.5134021176490934,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,0.20462118089199066,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,44113157056.0,641351889.5,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,0.26206839084625244,0.13572156429290771,872478075.875,35693248.98730469,5946729.01171875,504075590.8359375,0.2040176093578338,243.0,58.0,7878.0,1.0,21.32433319091797,2948.0,1920.0,3.0,57.0,55.0,71.0,41.0,31.0,26.0,72.0,545.0,2.0,28.08893620967865,3196.0,2.0,1.0,2.297384023666382
1.1,14.513519287109375,10.486480712890625,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,4.014997482299805,6.321514129638672,25.997183799743652,8.205910444259644,45.378150939941406,4.621849298477173,0.5134021176490934,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,0.20462118089199066,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,44113157056.0,641351889.5,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,0.26206839084625244,0.13572156429290771,872478075.875,35693248.98730469,5946729.01171875,504075590.8359375,1.1711996793746948,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,57.0,55.0,71.0,41.0,31.0,26.0,72.0,545.0,2.0,28.08893620967865,3196.0,2.0,1.0,2.297384023666382
1.17,59.26011657714844,40.73988342285156,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,16.75957679748535,23.501684188842773,25.997183799743652,8.205910444259644,92.0653305053711,7.934669494628906,1.0580196380615234,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,0.6173295378684998,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,77783810048.0,1257217792.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.0474824905395508,0.13572156429290771,1542196736.0,35693248.98730469,9703578.0,504075590.8359375,1.1711996793746948,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,57.0,55.0,71.0,41.0,31.0,26.0,72.0,545.0,2.0,28.08893620967865,3196.0,2.0,1.0,2.297384023666382
1.27,59.3197021484375,40.6802978515625,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,16.150375366210938,24.169883728027344,25.997183799743652,8.205910444259644,92.025634765625,7.974364280700684,0.9877448678016664,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,0.6207295656204224,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,78743429120.0,1256190208.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.0484098196029663,0.13572156429290771,1557681024.0,35693248.98730469,9817006.0,504075590.8359375,1.1711996793746948,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,57.0,55.0,71.0,41.0,31.0,26.0,72.0,545.0,2.0,28.08893620967865,3196.0,2.0,1.0,2.297384023666382
1.37,59.329349517822266,40.67065048217773,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,17.175209045410156,23.73939323425293,25.997183799743652,8.205910444259644,92.53520965576172,7.464791297912598,0.7648535370826721,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,0.6288541555404663,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,88747859968.0,1385665024.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.0488038063049316,0.13572156429290771,1629057280.0,35693248.98730469,10145691.0,504075590.8359375,1.1711996793746948,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,57.0,55.0,71.0,41.0,31.0,26.0,72.0,545.0,2.0,28.08893620967865,3196.0,2.0,1.0,2.297384023666382
1.47,59.29914474487305,40.70085525512695,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,16.584365844726562,24.290206909179688,25.997183799743652,8.205910444259644,92.53076934814452,7.469231128692627,0.7484696507453918,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,0.6228451728820801,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,85179932672.0,1307935872.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.04951012134552,0.13572156429290771,1547380224.0,35693248.98730469,9666347.0,504075590.8359375,1.1711996793746948,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,57.0,55.0,71.0,41.0,31.0,26.0,72.0,545.0,2.0,28.08893620967865,3196.0,2.0,1.0,2.297384023666382
1.57,59.28469467163086,40.71530532836914,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,15.607061386108398,23.616792678833008,25.997183799743652,8.205910444259644,92.1036376953125,7.896361351013184,0.7407257556915283,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,0.6349101066589355,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,81120796672.0,1256597376.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.048983097076416,0.13572156429290771,1526273920.0,35693248.98730469,9623445.0,504075590.8359375,1.1711996793746948,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,57.0,55.0,71.0,41.0,31.0,26.0,72.0,545.0,2.0,28.08893620967865,3196.0,2.0,1.0,2.297384023666382
1.67,59.24917221069336,40.75082778930664,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,16.21083641052246,24.112552642822266,25.997183799743652,8.205910444259644,92.3564453125,7.643557071685791,0.7242090106010437,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,0.6115710139274597,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,81094385664.0,1256178688.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.0476033687591553,0.13572156429290771,1504525952.0,35693248.98730469,9429380.0,504075590.8359375,1.1711996793746948,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,57.0,55.0,71.0,41.0,31.0,26.0,72.0,545.0,2.0,28.08893620967865,3196.0,2.0,1.0,2.297384023666382
1.77,58.948692321777344,41.051307678222656,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,16.800785064697266,23.55034446716309,25.997183799743652,8.205910444259644,92.37409210205078,7.625911235809326,0.6997756361961365,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,0.651787519454956,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,83983171584.0,1305148416.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.0467216968536377,0.13572156429290771,1562030336.0,35693248.98730469,9791007.0,504075590.8359375,1.1711996793746948,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,3.0,57.0,55.0,71.0,41.0,31.0,26.0,72.0,545.0,2.0,28.08893620967865,3196.0,2.0,1.0,2.297384023666382
