Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
3.24,60.81183242797852,39.18816757202149,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,25.00621223449707,0.9113611578941344,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6554383635520935,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95549038592.0,1535099520.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1465474367141724,-1.0,-1.0,76234068.8,11461320.0,1741143952.159375,1.2828456163406372,986.0,460.0,12211.0,7.0,18.101978302001957,3054.0,1920.0,3.0,52.0,47.0,55.0,21.0,65.0,25.0,90.0,545.0,2.0,23.10288101434708,0.5632402896881104,2736.0,1.0,73.0,2.186635255813598
3.34,60.79034805297852,39.20965194702149,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.703733444213867,0.8526685833930969,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.5812903046607971,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95537668096.0,1535656448.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1466238498687744,-1.0,-1.0,76234068.8,11262618.0,1741143952.159375,1.2828456163406372,986.0,460.0,12211.0,7.0,18.101978302001957,3054.0,1920.0,3.0,52.0,47.0,55.0,21.0,65.0,25.0,90.0,545.0,2.0,23.10288101434708,0.5632402896881104,2736.0,1.0,73.0,2.186635255813598
3.44,60.79737854003906,39.20262145996094,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.517333984375,0.8726388216018677,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6256976127624512,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95563669504.0,1536033280.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1467115879058838,-1.0,-1.0,76234068.8,11263347.0,1741143952.159375,1.2828456163406372,986.0,460.0,12211.0,7.0,18.101978302001957,3054.0,1920.0,3.0,52.0,47.0,55.0,21.0,65.0,25.0,90.0,545.0,2.0,23.10288101434708,0.5632402896881104,2736.0,1.0,73.0,2.186635255813598
3.54,60.83171463012695,39.16828536987305,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.89837455749512,0.89813232421875,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6201927661895752,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95579561984.0,1535505024.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.14691162109375,-1.0,-1.0,76234068.8,11547858.0,1741143952.159375,1.2828456163406372,986.0,460.0,12211.0,7.0,18.101978302001957,3054.0,1920.0,3.0,52.0,47.0,55.0,21.0,65.0,25.0,90.0,545.0,2.0,23.10288101434708,0.5632402896881104,2736.0,1.0,73.0,2.186635255813598
3.56,60.83171463012695,39.16828536987305,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.89837455749512,0.89813232421875,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6201927661895752,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95579561984.0,1535505024.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.14691162109375,-1.0,-1.0,76234068.8,11547858.0,1741143952.159375,0.202441930770874,321.0,67.0,7891.0,1.0,23.94791412353516,3054.0,1920.0,3.0,52.0,47.0,55.0,21.0,65.0,25.0,90.0,545.0,2.0,23.10288101434708,0.5632402896881104,2736.0,1.0,1.0,2.186635255813598
3.64,58.79019927978516,41.26482009887695,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,23.9696044921875,0.854817807674408,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.7064657807350159,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,97984806912.0,1614721664.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1411534547805786,-1.0,-1.0,76234068.8,11620007.0,1741143952.159375,0.202441930770874,321.0,67.0,7891.0,1.0,23.94791412353516,3054.0,1920.0,3.0,52.0,47.0,55.0,21.0,65.0,25.0,90.0,545.0,2.0,23.10288101434708,0.5632402896881104,2736.0,1.0,1.0,2.186635255813598
3.74,60.91961288452149,39.02400207519531,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.690004348754883,0.8980688452720642,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6357794404029846,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,97385037824.0,1567525248.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.146427035331726,-1.0,-1.0,76234068.8,11278094.0,1741143952.159375,0.202441930770874,321.0,67.0,7891.0,1.0,23.94791412353516,3054.0,1920.0,3.0,52.0,47.0,55.0,21.0,65.0,25.0,90.0,545.0,2.0,23.10288101434708,0.5632402896881104,2736.0,1.0,1.0,2.186635255813598
3.79,60.91961288452149,39.02400207519531,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.690004348754883,0.8980688452720642,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6357794404029846,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,97385037824.0,1567525248.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.146427035331726,-1.0,-1.0,76234068.8,11278094.0,1741143952.159375,0.3312164545059204,106.0,2.0,6313.0,1.0,23.94791412353516,3054.0,1920.0,3.0,52.0,47.0,55.0,21.0,65.0,25.0,90.0,545.0,2.0,23.10288101434708,0.5632402896881104,2736.0,1.0,1.0,2.186635255813598
3.84,60.83240509033203,39.16759490966797,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.552270889282227,0.937075972557068,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6282471418380737,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95605325824.0,1536505472.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.147182822227478,-1.0,-1.0,76234068.8,11396197.0,1741143952.159375,0.3312164545059204,106.0,2.0,6313.0,1.0,23.94791412353516,3054.0,1920.0,3.0,52.0,47.0,55.0,21.0,65.0,25.0,90.0,545.0,2.0,23.10288101434708,0.5632402896881104,2736.0,1.0,1.0,2.186635255813598
3.94,59.2727165222168,40.74143981933594,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.3156795501709,0.9281764030456544,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.652970016002655,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,98165964800.0,1599678080.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1423962116241455,-1.0,-1.0,76234068.8,11700359.0,1741143952.159375,0.3312164545059204,106.0,2.0,6313.0,1.0,23.94791412353516,3054.0,1920.0,3.0,52.0,47.0,55.0,21.0,65.0,25.0,90.0,545.0,2.0,23.10288101434708,0.5632402896881104,2736.0,1.0,1.0,2.186635255813598
4.0,59.2727165222168,40.74143981933594,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.3156795501709,0.9281764030456544,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.652970016002655,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,98165964800.0,1599678080.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1423962116241455,-1.0,-1.0,76234068.8,11700359.0,1741143952.159375,1.3124662637710571,986.0,460.0,12211.0,7.0,17.581621170043945,3054.0,1920.0,3.0,42.0,43.0,47.0,23.0,63.0,20.0,90.0,545.0,2.0,22.882117331027985,0.5632402896881104,2736.0,1.0,75.0,2.172666549682617
4.04,60.79101943969727,39.25070571899414,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.65364646911621,0.95048189163208,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,23.739824295043945,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,98617729024.0,1598988672.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1521365642547607,-1.0,-1.0,76234068.8,11515616.0,1741143952.159375,1.3124662637710571,986.0,460.0,12211.0,7.0,17.581621170043945,3054.0,1920.0,3.0,42.0,43.0,47.0,23.0,63.0,20.0,90.0,545.0,2.0,22.882117331027985,0.5632402896881104,2736.0,1.0,75.0,2.172666549682617
4.14,60.611629486083984,39.33072662353516,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.546655654907227,1.0181020498275757,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.8103998899459839,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,96345915392.0,1555379712.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.145743489265442,-1.0,-1.0,76234068.8,11307134.0,1741143952.159375,1.3124662637710571,986.0,460.0,12211.0,7.0,17.581621170043945,3054.0,1920.0,3.0,42.0,43.0,47.0,23.0,63.0,20.0,90.0,545.0,2.0,22.882117331027985,0.5632402896881104,2736.0,1.0,75.0,2.172666549682617
4.24,53.65989303588867,46.34010696411133,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.110998153686523,0.90577632188797,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.7040459513664246,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,100420190208.0,1790671104.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1216607093811035,-1.0,-1.0,76234068.8,11672738.0,1741143952.159375,1.3124662637710571,986.0,460.0,12211.0,7.0,17.581621170043945,3054.0,1920.0,3.0,42.0,43.0,47.0,23.0,63.0,20.0,90.0,545.0,2.0,22.882117331027985,0.5632402896881104,2736.0,1.0,75.0,2.172666549682617
4.34,58.74074172973633,41.25925827026367,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.896318435668945,0.997385561466217,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,23.202611923217773,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,96353894400.0,1605219840.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1413768529891968,-1.0,-1.0,76234068.8,11315979.0,1741143952.159375,1.3124662637710571,986.0,460.0,12211.0,7.0,17.581621170043945,3054.0,1920.0,3.0,42.0,43.0,47.0,23.0,63.0,20.0,90.0,545.0,2.0,22.882117331027985,0.5632402896881104,2736.0,1.0,75.0,2.172666549682617
4.44,60.68152618408203,39.333309173583984,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,23.836599349975582,1.0327907800674438,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6122453212738037,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,97487831040.0,1564987008.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1467143297195437,-1.0,-1.0,76234068.8,11772751.0,1741143952.159375,1.3124662637710571,986.0,460.0,12211.0,7.0,17.581621170043945,3054.0,1920.0,3.0,42.0,43.0,47.0,23.0,63.0,20.0,90.0,545.0,2.0,22.882117331027985,0.5632402896881104,2736.0,1.0,75.0,2.172666549682617
4.54,60.96068954467773,39.02439880371094,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.261812210083008,1.0968363285064695,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6532290577888489,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,96714194944.0,1555501440.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.147016167640686,-1.0,-1.0,76234068.8,11252442.0,1741143952.159375,1.3124662637710571,986.0,460.0,12211.0,7.0,17.581621170043945,3054.0,1920.0,3.0,42.0,43.0,47.0,23.0,63.0,20.0,90.0,545.0,2.0,22.882117331027985,0.5632402896881104,2736.0,1.0,75.0,2.172666549682617
4.56,60.96068954467773,39.02439880371094,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.261812210083008,1.0968363285064695,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6532290577888489,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,96714194944.0,1555501440.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.147016167640686,-1.0,-1.0,76234068.8,11252442.0,1741143952.159375,0.202441930770874,321.0,67.0,7891.0,1.0,23.94791412353516,3054.0,1920.0,3.0,42.0,43.0,47.0,23.0,63.0,20.0,90.0,545.0,2.0,22.882117331027985,0.5632402896881104,2736.0,1.0,1.0,2.172666549682617
4.64,60.92628479003906,39.07371520996094,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,23.781234741210938,1.0151734352111816,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6624013781547546,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95792603136.0,1538920832.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.148513913154602,-1.0,-1.0,76234068.8,11266923.0,1741143952.159375,0.202441930770874,321.0,67.0,7891.0,1.0,23.94791412353516,3054.0,1920.0,3.0,42.0,43.0,47.0,23.0,63.0,20.0,90.0,545.0,2.0,22.882117331027985,0.5632402896881104,2736.0,1.0,1.0,2.172666549682617
4.74,60.93140411376953,39.06859588623047,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,23.759326934814453,1.008581280708313,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6284533143043518,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95795478528.0,1538941824.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1485826969146729,-1.0,-1.0,76234068.8,11266457.0,1741143952.159375,0.202441930770874,321.0,67.0,7891.0,1.0,23.94791412353516,3054.0,1920.0,3.0,42.0,43.0,47.0,23.0,63.0,20.0,90.0,545.0,2.0,22.882117331027985,0.5632402896881104,2736.0,1.0,1.0,2.172666549682617
4.79,60.93140411376953,39.06859588623047,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,23.759326934814453,1.008581280708313,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6284533143043518,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95795478528.0,1538941824.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1485826969146729,-1.0,-1.0,76234068.8,11266457.0,1741143952.159375,0.2531489729881286,106.0,2.0,6313.0,1.0,23.94791412353516,3054.0,1920.0,3.0,42.0,43.0,47.0,23.0,63.0,20.0,90.0,545.0,2.0,22.882117331027985,0.5632402896881104,2736.0,1.0,1.0,2.172666549682617
4.84,60.96323776245117,39.03676223754883,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.144512176513672,0.9472331404685974,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.6311914920806885,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95798870016.0,1538198144.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1486523151397705,-1.0,-1.0,76234068.8,11463491.0,1741143952.159375,0.2531489729881286,106.0,2.0,6313.0,1.0,23.94791412353516,3054.0,1920.0,3.0,42.0,43.0,47.0,23.0,63.0,20.0,90.0,545.0,2.0,22.882117331027985,0.5632402896881104,2736.0,1.0,1.0,2.172666549682617
4.94,60.94384002685547,39.05615997314453,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,23.828269958496094,0.9619570970535278,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.7192609906196594,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95761555456.0,1538289024.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1487754583358765,-1.0,-1.0,76234068.8,11259380.0,1741143952.159375,0.2531489729881286,106.0,2.0,6313.0,1.0,23.94791412353516,3054.0,1920.0,3.0,42.0,43.0,47.0,23.0,63.0,20.0,90.0,545.0,2.0,22.882117331027985,0.5632402896881104,2736.0,1.0,1.0,2.172666549682617
5.0,60.94384002685547,39.05615997314453,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,23.828269958496094,0.9619570970535278,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.7192609906196594,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95761555456.0,1538289024.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1487754583358765,-1.0,-1.0,76234068.8,11259380.0,1741143952.159375,1.3188700675964355,986.0,460.0,12211.0,7.0,17.905559539794922,3054.0,1920.0,3.0,48.0,45.0,53.0,33.0,49.0,35.0,90.0,545.0,2.0,23.33354502916336,0.5632402896881104,2736.0,1.0,73.0,2.182260513305664
5.04,57.28471755981445,42.74766540527344,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,23.16791534423828,0.9490781426429749,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,7.732885837554932,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,98539937792.0,1657456384.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.136220097541809,-1.0,-1.0,76234068.8,11494673.0,1741143952.159375,1.3188700675964355,986.0,460.0,12211.0,7.0,17.905559539794922,3054.0,1920.0,3.0,48.0,45.0,53.0,33.0,49.0,35.0,90.0,545.0,2.0,23.33354502916336,0.5632402896881104,2736.0,1.0,73.0,2.182260513305664
5.14,55.52019500732422,44.44841384887695,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,21.874282836914062,0.8823897242546082,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.7026306986808777,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,98492276736.0,1728512896.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1222151517868042,-1.0,-1.0,76234068.8,11476284.0,1741143952.159375,1.3188700675964355,986.0,460.0,12211.0,7.0,17.905559539794922,3054.0,1920.0,3.0,48.0,45.0,53.0,33.0,49.0,35.0,90.0,545.0,2.0,23.33354502916336,0.5632402896881104,2736.0,1.0,73.0,2.182260513305664
5.25,55.25862884521485,44.74137115478516,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.078975677490234,0.9244577884674072,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,6.512660980224609,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,99650355200.0,1738216832.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1235220432281494,-1.0,-1.0,76234068.8,11583027.0,1741143952.159375,1.3188700675964355,986.0,460.0,12211.0,7.0,17.905559539794922,3054.0,1920.0,3.0,48.0,45.0,53.0,33.0,49.0,35.0,90.0,545.0,2.0,23.33354502916336,0.5632402896881104,2736.0,1.0,73.0,2.182260513305664
5.35,59.38911437988281,40.61088562011719,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,23.46938705444336,0.9424915909767152,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,14.388242721557615,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,96377479168.0,1586982528.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1435009241104126,-1.0,-1.0,76234068.8,11314707.0,1741143952.159375,1.3188700675964355,986.0,460.0,12211.0,7.0,17.905559539794922,3054.0,1920.0,3.0,48.0,45.0,53.0,33.0,49.0,35.0,90.0,545.0,2.0,23.33354502916336,0.5632402896881104,2736.0,1.0,73.0,2.182260513305664
5.45,60.932525634765625,39.067474365234375,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,23.90383720397949,0.9822016954421996,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,14.91040325164795,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95745728512.0,1538126976.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.148487210273743,-1.0,-1.0,76234068.8,11459306.0,1741143952.159375,1.3188700675964355,986.0,460.0,12211.0,7.0,17.905559539794922,3054.0,1920.0,3.0,48.0,45.0,53.0,33.0,49.0,35.0,90.0,545.0,2.0,23.33354502916336,0.5632402896881104,2736.0,1.0,73.0,2.182260513305664
5.55,60.86149215698242,39.13850784301758,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.259090423583984,0.9811919927597046,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.5755497217178345,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95661654016.0,1537937408.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1457427740097046,-1.0,-1.0,76234068.8,11263908.0,1741143952.159375,1.3188700675964355,986.0,460.0,12211.0,7.0,17.905559539794922,3054.0,1920.0,3.0,48.0,45.0,53.0,33.0,49.0,35.0,90.0,545.0,2.0,23.33354502916336,0.5632402896881104,2736.0,1.0,73.0,2.182260513305664
5.58,60.86149215698242,39.13850784301758,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,24.259090423583984,0.9811919927597046,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.5755497217178345,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,95661654016.0,1537937408.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.1457427740097046,-1.0,-1.0,76234068.8,11263908.0,1741143952.159375,0.202441930770874,321.0,67.0,7891.0,1.0,23.94791412353516,3054.0,1920.0,3.0,48.0,45.0,53.0,33.0,49.0,35.0,90.0,545.0,2.0,23.33354502916336,0.5632402896881104,2736.0,1.0,1.0,2.182260513305664
5.65,69.44342803955078,30.55657386779785,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.299278259277344,0.978115439414978,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,0.609218418598175,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,114417819648.0,2118562944.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.0675874948501587,-1.0,-1.0,76234068.8,12786126.0,1741143952.159375,0.202441930770874,321.0,67.0,7891.0,1.0,23.94791412353516,3054.0,1920.0,3.0,48.0,45.0,53.0,33.0,49.0,35.0,90.0,545.0,2.0,23.33354502916336,0.5632402896881104,2736.0,1.0,1.0,2.182260513305664
