Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.01,0.5185589790344239,7.471615791320801,0.001860870630480325,7.003332138061523,0.2425113320350647,-1.0,-1.0,-1.0,0.258253276348114,-1.0,1.6983429193496704,0.18304273911884852,545013440.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.27691602706909,545000000.0,-1.0,3916064.0,102.96520560128349,414400960.0,7715159.0,864612.1875,350430624.0,-1.0,-1.0,-1.0,27481534.0,4045345.5,619076744.796875,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.01,1.3450775665364094,30.872298104422434,0.08566004440321452,15.067349297659737,0.45506277893270763,-1.0,-1.0,-1.0,0.62273799095835,-1.0,5.803100654057094,0.18304273911884852,544952521.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.075238670621598,545000000.0,-1.0,12458488.285714285,102.96520560128349,969459395.8571428,21125901.8265904,2984748.25,759461714.2857143,-1.0,-1.0,-1.0,78362650.28571428,11942124.398018973,1273284413.1361606,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.02,0.3005193642207554,5.7021620614188055,0.03580290079116821,3.8188569205147886,0.07577805008207049,-1.0,-1.0,-1.0,0.14562603405543736,-1.0,0.9546654564993722,0.18304273911884852,544980946.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.43283081054688,545000000.0,-1.0,2925482.8571428573,102.96520560128349,299290715.4285714,5801837.714285715,646343.5,251999908.57142857,-1.0,-1.0,-1.0,19928925.714285713,2982185.1428571427,396159648.24776787,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.03,0.8479874730110168,9.09886360168457,0.0031641926616430126,9.74296760559082,0.22291111666709187,-1.0,-1.0,-1.0,0.2758902834029868,-1.0,1.688199758529663,0.18304273911884852,544991080.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.03576874732971,545000000.0,-1.0,5755067.203125,102.96520560128349,531285760.0,11270615.51196289,1348205.65234375,443819948.0,-1.0,-1.0,-1.0,40090223.0,5942483.761962891,738208016.8398438,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.04,1.0456131047879655,34.03907140096029,0.03729644107321895,17.773928960164387,0.45884478588898975,-1.0,-1.0,-1.0,0.6333600878715515,-1.0,4.360908667246501,0.14863082766532898,544984373.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.41583832105001,545000000.0,-1.0,13984890.5,57.1448974609375,1082357638.430664,23884163.0,2861063.2083333335,849795733.3333334,-1.0,-1.0,-1.0,88988996.0,13454603.833333334,1408100352.2578125,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.05,10.905491539410182,19.03216552734375,0.24254744393484937,7.367568697248187,0.1599284229534013,-1.0,-1.0,-1.0,1.0616840635027205,-1.0,3.223836285727365,0.061334328992026184,544960036.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.24507214341845,545000000.0,-1.0,7360460.597377232,51.491646902901785,677356379.3571428,14522860.508091519,1636614.9285714286,563343177.1428572,-1.0,-1.0,-1.0,51281716.571428575,7595798.062779018,898640434.09375,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.06,0.2593700885772705,3.7414817810058594,0.0005813582683913375,3.4963493347167964,0.2239760458469391,-1.0,-1.0,-1.0,0.7500807046890259,-1.0,4.172304809093475,0.061334328992026184,545014952.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.04633343219757,545000000.0,-1.0,1886755.1484375,51.491646902901785,192413811.15625,4544735.9375,399868.1875,162133888.0,-1.0,-1.0,-1.0,22802382.0,2249104.21875,286629158.3769531,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.07,0.9568384680896997,30.255440303257533,0.07317334865885118,15.554239545549665,0.3903050067435418,-1.0,-1.0,-1.0,0.5362758052402309,-1.0,3.264939103807722,0.11117584364754814,544955209.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.93870566572462,545000000.0,-1.0,12733056.035714285,52.69050816127233,1004868974.8571428,20698654.129324775,2948875.308035714,790660653.7142857,-1.0,-1.0,-1.0,69903089.71428572,11866866.272181919,1329062645.2924106,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.08,0.9398105357374463,16.037093571254186,0.06614991317370104,15.074696132114955,0.27398170357836144,-1.0,-1.0,-1.0,0.4591979448284422,-1.0,2.91241032736642,0.061366673026766086,544982180.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.869485582624165,545000000.0,-1.0,9346068.25,50.23547799246652,895243497.1428572,18398598.777064733,2306453.2410714286,747932050.2857143,-1.0,-1.0,-1.0,65425104.0,9629368.63420759,1234323616.095982,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.09,0.5017240047454834,9.952088356018066,0.013176224310882374,6.472792148590088,0.15700176358222961,-1.0,-1.0,-1.0,0.2590015232563019,-1.0,1.6446958184242249,0.061366673026766086,545007912.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.03338193893433,545000000.0,-1.0,6407573.5,50.23547799246652,592603920.0,12741788.5,1585729.625,496499712.0,-1.0,-1.0,-1.0,44106427.0,6659752.25,690552074.3398438,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.1,0.7420666217803955,5.401120322091239,0.001777525592063143,7.942699704851423,0.24159143226487295,-1.0,-1.0,-1.0,0.23129679901259287,-1.0,3.027344294956752,0.061366673026766086,544996571.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.51390593392509,545000000.0,-1.0,2338416.6785714286,50.23547799246652,242329993.14285713,4490112.785714285,489669.96428571426,204047574.85714287,-1.0,-1.0,-1.0,15840818.57142857,2355036.3928571427,469847770.48883927,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.11,0.8870275020599365,28.847718375069753,0.11038548106859837,15.290985924857003,0.4447592454297202,-1.0,-1.0,-1.0,0.5628575852939061,-1.0,3.787050928388323,0.11482319661549159,544973888.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.59237398420061,545000000.0,-1.0,11578345.42857143,36.276380266462056,926069009.6205357,20633289.57142857,2918577.910714286,736881810.2857143,-1.0,-1.0,-1.0,75820666.28571428,11403964.142857144,1197444518.966518,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.12,1.0421849616936274,18.29324586050851,0.24657354397433145,11.390452793666295,0.27524198804582867,-1.0,-1.0,-1.0,0.6276511635099139,-1.0,5.215803691319057,0.06138683642659869,544982235.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.297720772879465,545000000.0,-1.0,9771986.642857144,53.91259329659598,934773723.4285715,19297354.57142857,2230861.3214285714,780760009.1428572,-1.0,-1.0,-1.0,68391011.42857143,10097876.785714285,1282922804.1205356,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.13,1.0421849616936274,18.29324586050851,0.24657354397433145,11.390452793666295,0.27524198804582867,-1.0,-1.0,-1.0,0.6276511635099139,-1.0,5.215803691319057,0.06138683642659869,544988681.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9771986.642857144,53.91259329659598,3337.5705915178573,19297354.57142857,2230861.3214285714,780760009.1428572,-1.0,-1.0,-1.0,68391011.42857143,10097876.785714285,165968.84151785713,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.14,0.8178473233710974,26.42845296859741,0.04806089843623338,13.615856409072876,0.48689034837298095,-1.0,-1.0,-1.0,0.4873539133695885,-1.0,3.2404704689979553,0.09867553412914276,544977632.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.87050300836563,545000000.0,-1.0,10936711.84375,47.30928421020508,843370614.0,18452091.06188965,2621754.7021484375,661335524.0,-1.0,-1.0,-1.0,68367501.0,10454509.061889648,1117526723.6171875,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.15,0.92690481032644,15.796332223074776,0.04819472302083989,12.19671140398298,0.2766454307628529,-1.0,-1.0,-1.0,0.4528468868562153,-1.0,2.8822293281555176,0.061336904764175415,544995154.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.0104912349156,545000000.0,-1.0,9182182.732142856,51.58849661690848,1293065307.4285715,18121662.266183037,1885804.3158482143,1134448182.857143,-1.0,-1.0,-1.0,63636216.0,9484354.266183035,1220867782.2700894,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.16,0.5649479457310268,11.30699975149972,0.012448767466204488,7.404008047921317,0.15826946922710963,-1.0,-1.0,-1.0,0.2939088003976004,-1.0,1.897249698638916,0.061336904764175415,544974829.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.4502740587507,545000000.0,-1.0,7232388.571428572,51.58849661690848,663689782.8571428,14257089.714285715,1568391.6785714286,554587044.5714285,-1.0,-1.0,-1.0,49842635.428571425,7454826.571428572,885197438.4486607,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.17,0.7649029833929879,5.551632472446987,0.0016932118950145428,7.9774611336844305,0.26406836083957125,-1.0,-1.0,-1.0,0.23557291286332266,-1.0,3.056997435433524,0.061336904764175415,545013732.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.87486580439976,545000000.0,-1.0,2336232.5714285714,51.58849661690848,240476726.85714287,4651117.392857143,498350.5535714286,202623625.14285713,-1.0,-1.0,-1.0,16401480.857142856,2439632.4821428573,348677736.68973213,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.18,1.5850219537193577,35.5126043955485,0.06400635455793234,17.423357327779133,0.43891159693400067,-1.0,-1.0,-1.0,0.6589079992845654,-1.0,4.3507762749989825,0.13826598723729452,544998816.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.93140765031179,545000000.0,-1.0,13516390.15625,54.79076639811198,1048392645.3333334,23347328.9851888,3249890.1692708335,823774162.6666666,-1.0,-1.0,-1.0,86342996.0,13129117.318522135,1324568487.421875,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.19,1.264654380934579,17.43646158490862,0.2020758848770388,15.017815726143974,0.3598192057439259,-1.0,-1.0,-1.0,0.5499109710965838,-1.0,5.018502712249756,0.061383341039930074,545001124.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.28742572239467,545000000.0,-1.0,9108278.857142856,50.6417236328125,870565659.4285715,17957928.14285714,2173509.25,726693110.8571428,-1.0,-1.0,-1.0,63759401.71428572,9398923.964285715,1193785998.140625,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.2,0.2909995828356062,5.72179194859096,0.06859996489116123,3.7459754943847656,0.07235401017325264,-1.0,-1.0,-1.0,0.14554606165204728,-1.0,0.9753586905343192,0.061383341039930074,544969206.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.21706771850586,545000000.0,-1.0,2877483.4285714286,50.6417236328125,294719926.85714287,5704533.714285715,609753.9285714285,247874925.7142857,-1.0,-1.0,-1.0,20015835.42857143,2931644.8571428573,314754732.703125,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.21,0.8764955486570086,13.739109311785016,0.010894028736012298,11.526665006365095,0.21323927012937408,-1.0,-1.0,-1.0,0.42645156383514404,-1.0,2.9184164319719588,0.061383341039930074,544986450.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.8922609601702,545000000.0,-1.0,6603907.428571428,50.6417236328125,609520685.7142857,12999100.285714285,1679521.549107143,508539469.71428573,-1.0,-1.0,-1.0,46755622.85714286,6851346.857142857,931563311.4955357,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.22,1.0684036321472377,26.877951622009274,0.09570241533219812,12.922394514083862,0.3664048454957083,-1.0,-1.0,-1.0,0.5256485007703304,-1.0,5.54204831804548,0.19817960688046046,544961848.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.30186864733696,545000000.0,-1.0,10927525.8125,106.64605712890625,845645088.0,18332315.560058594,2470908.5234375,659684720.0,-1.0,-1.0,-1.0,68939781.625,10410260.505371094,1120283163.2324219,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.23,0.6569482088088989,13.65827751159668,0.09421191058520759,11.264002663748604,0.3391679014478411,-1.0,-1.0,-1.0,0.3550846179326375,-1.0,1.9031881604875838,0.19817960688046046,545033280.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.43500818525042,545000000.0,-1.0,7660962.0,106.64605712890625,663689322.6666666,15691784.0,1709613.7083333333,546350016.0,-1.0,-1.0,-1.0,54592402.666666664,8198028.333333333,711041970.140625,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.24,0.6048503220081329,4.012534141540527,0.0013484386727213857,3.8666398184640065,0.04180159739085605,-1.0,-1.0,-1.0,0.16777854412794113,-1.0,1.6546138525009155,0.19817960688046046,544969197.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.9998722076416,545000000.0,-1.0,2039637.0,106.64605712890625,246289152.0,3585259.8125,427901.19921875,213950552.0,-1.0,-1.0,-1.0,12823070.5625,1880763.9140625,480428952.1113281,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.25,1.0607191920280457,33.45003191630045,0.07661100135495262,17.561983426411945,0.41655448141197365,-1.0,-1.0,-1.0,0.6431865195433298,-1.0,4.372613271077474,0.13578237096468607,544967862.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.930784503618877,545000000.0,-1.0,13573724.666666666,48.746307373046875,1080452298.6666667,23671084.09781901,2981418.3333333335,856628693.3333334,-1.0,-1.0,-1.0,87351109.33333333,13204554.264485678,1413859205.7447917,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.26,1.0738464444875717,15.794853448867798,0.15422339888755232,14.140041589736938,0.38489462062716484,-1.0,-1.0,-1.0,0.4981899932026863,-1.0,4.3393235206604,0.05369527637958526,544987108.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.56139314174652,545000000.0,-1.0,8557842.0,46.22852325439453,818911016.0,16873523.25,1688803.1328125,683855380.0,-1.0,-1.0,-1.0,59897254.0,8830717.0625,1121200434.8574219,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.27,0.4801134041377476,14.290562220982142,0.1034822974886213,3.6521170479910716,0.0625113035951342,-1.0,-1.0,-1.0,0.3048252378191267,-1.0,1.4879326820373535,0.05369527637958526,545067584.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.71795790536063,545000000.0,-1.0,5863211.714285715,46.22852325439453,308966132.5714286,11901192.57142857,594811.8839285715,244344991.14285713,-1.0,-1.0,-1.0,32447781.714285713,6201170.428571428,380510343.38616073,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.28,0.7329316147203956,18.55020659310477,0.002721108895327343,7.582704544067383,0.35280275138627204,-1.0,-1.0,-1.0,0.3788203937666757,-1.0,3.9190479006086076,0.1116989254951477,544906989.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.745848638670786,545000000.0,-1.0,6226938.5,49.991930280412944,625895542.8571428,8671424.695731027,2119502.75,488799049.14285713,-1.0,-1.0,-1.0,43445449.14285714,5400346.9814453125,854152224.2700893,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.29,1.2624483619417464,17.776694978986466,0.1486914004864437,15.108725139072963,0.40836156957915853,-1.0,-1.0,-1.0,0.5659275650978088,-1.0,5.213911873953683,0.061354747840336385,544973568.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.19552762167795,545000000.0,-1.0,9503556.07142857,54.27101789202009,902896850.2857143,18755465.57142857,1988963.1607142857,752975355.4285715,-1.0,-1.0,-1.0,67107062.85714286,9815381.285714285,1228049065.529018,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.3,0.8539973497390747,12.114341735839844,0.03528353711590169,10.800449098859515,0.18645399915320532,-1.0,-1.0,-1.0,0.47421962874276297,-1.0,4.000051362173898,0.061354747840336385,545018523.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.66040148053851,545000000.0,-1.0,7130200.642857143,54.27101789202009,630784283.4285715,14867137.857142856,1634619.017857143,526476425.14285713,-1.0,-1.0,-1.0,57981385.14285714,7762537.571428572,852111358.5870535,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.31,0.34555877958025255,4.883516584123884,0.0007190732285380285,3.9638162340436662,0.062105221407754076,-1.0,-1.0,-1.0,0.11768989903586251,-1.0,0.4864283970424107,0.061354747840336385,544985179.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.28136198861259,545000000.0,-1.0,1986456.857142857,54.27101789202009,240275401.14285713,3092614.0,374874.35714285716,203553590.85714287,-1.0,-1.0,-1.0,5572284.571428572,1636501.2857142857,358602305.23883927,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.32,0.8701996470668486,29.859366008213588,0.0777066136974359,11.408328465053014,0.38086805226547377,-1.0,-1.0,-1.0,0.5436657667160034,-1.0,3.760758740561349,0.11855373212269374,544968896.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.81706549440111,545000000.0,-1.0,11107048.42857143,47.814954485212056,872022938.8571428,18762883.159737725,2523211.3928571427,683775890.2857143,-1.0,-1.0,-1.0,70385606.85714285,10610989.159737723,1154879892.8191965,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.33,1.0397666213767869,12.88683373587472,0.15936688749518774,11.299839564732142,0.2744237562375409,-1.0,-1.0,-1.0,0.6832612752914429,-1.0,5.708317484174456,0.061344287225178304,544987163.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.98265767097473,545000000.0,-1.0,9711561.82142857,52.42063249860491,920535372.5714285,19180414.14285714,2164272.464285714,769074797.7142857,-1.0,-1.0,-1.0,68223100.57142857,10037123.57142857,1259382437.3236606,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.34,0.49722395624433247,13.831561497279576,0.04485450259276798,7.691290174211774,0.3251727308545794,-1.0,-1.0,-1.0,0.3147742748260498,-1.0,1.472020149230957,0.061344287225178304,544989568.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.830504826137,545000000.0,-1.0,5931567.857142857,52.42063249860491,331937252.5714286,12320956.57142857,589491.3035714285,269332068.5714286,-1.0,-1.0,-1.0,32741758.85714286,6422463.714285715,382178832.5,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
0.35,0.7594668532588652,18.55182647705078,0.004031647528920843,7.528913225446429,0.20178580018026487,-1.0,-1.0,-1.0,0.36005987439836773,-1.0,4.414207935333252,0.11431596108845302,544968000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.79232547964369,545000000.0,-1.0,6060326.928571428,47.521693638392854,611636224.0,8213419.7509765625,2242145.1071428573,473958253.71428573,-1.0,-1.0,-1.0,43580890.28571428,5118026.536690848,868582732.4263393,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,6.0,50.0,48.0,50.0,16.0,33.0,63.0,72.0,545.0,2.0,21.83755189180374,0.4914901554584503,3196.0,4.0,48.0,2.493755578994751
