Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
8.74,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.46544075012207,32.48438262939453,33.60986764090402,9.375334875924247,0.4996762573719024,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6754584908485413,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1873530496.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7619794.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,10019704533.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.75,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.46544075012207,32.48438262939453,33.60986764090402,9.375334875924247,0.4996762573719024,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6754584908485413,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1873530496.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7619794.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11867585566.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.77,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.46544075012207,32.48438262939453,33.60986764090402,9.375334875924247,0.4996762573719024,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6754584908485413,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1873530496.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7619794.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,10075668596.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.78,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.46544075012207,32.48438262939453,33.60986764090402,9.375334875924247,0.4996762573719024,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6754584908485413,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1873530496.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7619794.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11158032349.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.79,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.61334991455078,31.74911880493164,33.60986764090402,9.375334875924247,0.5026676654815674,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6884563565254211,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1872868480.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7614345.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11158032349.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.8,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.61334991455078,31.74911880493164,33.60986764090402,9.375334875924247,0.5026676654815674,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6884563565254211,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1872868480.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7614345.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,13786981268.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.81,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.61334991455078,31.74911880493164,33.60986764090402,9.375334875924247,0.5026676654815674,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6884563565254211,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1872868480.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7614345.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,13809891121.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.82,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.61334991455078,31.74911880493164,33.60986764090402,9.375334875924247,0.5026676654815674,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6884563565254211,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1872868480.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7614345.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11219407620.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.84,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.61334991455078,31.74911880493164,33.60986764090402,9.375334875924247,0.5026676654815674,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6884563565254211,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1872868480.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7614345.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11250719137.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.85,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.61334991455078,31.74911880493164,33.60986764090402,9.375334875924247,0.5026676654815674,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6884563565254211,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1872868480.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7614345.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11281230263.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.86,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.61334991455078,31.74911880493164,33.60986764090402,9.375334875924247,0.5026676654815674,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6884563565254211,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1872868480.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7614345.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11311281913.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.87,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.61334991455078,31.74911880493164,33.60986764090402,9.375334875924247,0.5026676654815674,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6884563565254211,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1872868480.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7614345.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11341061281.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.89,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.461915969848636,32.50089263916016,33.60986764090402,9.375334875924247,0.5509142279624939,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6544080972671509,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1866959232.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7592929.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,10231470910.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.9,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.461915969848636,32.50089263916016,33.60986764090402,9.375334875924247,0.5509142279624939,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6544080972671509,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1866959232.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7592929.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,10255949179.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.92,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.461915969848636,32.50089263916016,33.60986764090402,9.375334875924247,0.5509142279624939,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6544080972671509,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1866959232.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7592929.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11398775271.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.93,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.461915969848636,32.50089263916016,33.60986764090402,9.375334875924247,0.5509142279624939,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6544080972671509,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1866959232.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7592929.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11430275642.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.95,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.461915969848636,32.50089263916016,33.60986764090402,9.375334875924247,0.5509142279624939,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6544080972671509,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1866959232.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7592929.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,10899277618.5,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.97,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.461915969848636,32.50089263916016,33.60986764090402,9.375334875924247,0.5509142279624939,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6544080972671509,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1866959232.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7592929.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11494807494.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.98,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.461915969848636,32.50089263916016,33.60986764090402,9.375334875924247,0.5509142279624939,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6544080972671509,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1866959232.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7592929.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,14111943383.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
8.99,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.602127075195312,31.733646392822266,33.60986764090402,9.375334875924247,0.5402353405952454,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6608092188835144,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1873811968.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7618052.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,14139058907.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
9.01,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.602127075195312,31.733646392822266,33.60986764090402,9.375334875924247,0.5402353405952454,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6608092188835144,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1873811968.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7618052.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11590175554.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
9.02,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.602127075195312,31.733646392822266,33.60986764090402,9.375334875924247,0.5402353405952454,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6608092188835144,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1873811968.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7618052.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,10456524678.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
9.03,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.602127075195312,31.733646392822266,33.60986764090402,9.375334875924247,0.5402353405952454,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6608092188835144,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1873811968.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7618052.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11624161642.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
9.04,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.602127075195312,31.733646392822266,33.60986764090402,9.375334875924247,0.5402353405952454,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6608092188835144,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1873811968.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7618052.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,14248337573.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
9.06,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.602127075195312,31.733646392822266,33.60986764090402,9.375334875924247,0.5402353405952454,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6608092188835144,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1873811968.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7618052.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,14403895126.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
9.07,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.602127075195312,31.733646392822266,33.60986764090402,9.375334875924247,0.5402353405952454,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6608092188835144,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1873811968.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7618052.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,10514722860.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
9.08,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.602127075195312,31.733646392822266,33.60986764090402,9.375334875924247,0.5402353405952454,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6608092188835144,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1873811968.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7618052.0,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,10540218081.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
9.09,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.458946228027344,31.747758865356445,33.60986764090402,9.375334875924247,0.5536169409751892,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6930326223373413,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1886747264.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7835787.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,11723992632.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
9.1,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.458946228027344,31.747758865356445,33.60986764090402,9.375334875924247,0.5536169409751892,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6930326223373413,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1886747264.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7835787.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,14363470051.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
9.11,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.458946228027344,31.747758865356445,33.60986764090402,9.375334875924247,0.5536169409751892,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6930326223373413,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1886747264.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7835787.5,158351.74479166666,0.1573439985513687,102.0,2.0,6330.0,1.0,20.663707733154297,2909.0,14391352078.0,1920.0,4.0,76.0,76.0,72.0,64.0,80.0,79.0,90.0,545.0,2.0,31.38027787208557,2736.0,1.0,2.0,3.351503610610962
