Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
1.43,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,21.56372833251953,23.25638771057129,30.462243216378347,9.05357824053083,0.7096205949783325,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6560474634170532,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1270779392.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9177638.0,153643.890625,1.1568028926849363,1097.0,460.0,12245.0,7.0,21.936717987060547,2769.0,1920.0,3.0,57.0,55.0,58.0,28.0,51.0,52.0,72.0,545.0,2.0,20.305027067661285,3196.0,1.0,48.0,2.217665195465088
1.53,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.832910537719727,23.75940704345703,30.462243216378347,9.05357824053083,0.7428251504898071,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.5953463315963745,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1370256896.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9863603.0,153643.890625,1.1568028926849363,1097.0,460.0,12245.0,7.0,21.936717987060547,2769.0,1920.0,3.0,57.0,55.0,58.0,28.0,51.0,52.0,72.0,545.0,2.0,20.305027067661285,3196.0,1.0,48.0,2.217665195465088
1.59,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.832910537719727,23.75940704345703,30.462243216378347,9.05357824053083,0.7428251504898071,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.5953463315963745,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1370256896.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9863603.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2769.0,1920.0,3.0,57.0,55.0,58.0,28.0,51.0,52.0,72.0,545.0,2.0,20.305027067661285,3196.0,1.0,48.0,2.217665195465088
1.63,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,23.20659446716309,23.32167053222656,30.462243216378347,9.05357824053083,0.7038691639900208,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6743046045303345,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1351375360.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9310494.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2769.0,1920.0,3.0,57.0,55.0,58.0,28.0,51.0,52.0,72.0,545.0,2.0,20.305027067661285,3196.0,1.0,48.0,2.217665195465088
1.73,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,21.24099922180176,23.64132499694824,30.462243216378347,9.05357824053083,0.5788047313690186,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.625074028968811,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1271181568.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9175327.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2769.0,1920.0,3.0,57.0,55.0,58.0,28.0,51.0,52.0,72.0,545.0,2.0,20.305027067661285,3196.0,1.0,48.0,2.217665195465088
1.83,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.88218879699707,22.993724822998047,30.462243216378347,9.05357824053083,0.9079065322875975,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6578471064567566,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1272899968.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,8980528.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2769.0,1920.0,3.0,57.0,55.0,58.0,28.0,51.0,52.0,72.0,545.0,2.0,20.305027067661285,3196.0,1.0,48.0,2.217665195465088
1.85,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.88218879699707,22.993724822998047,30.462243216378347,9.05357824053083,0.9079065322875975,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6578471064567566,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1272899968.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,8980528.0,153643.890625,0.4109552502632141,102.0,2.0,6330.0,1.0,22.742305755615234,2769.0,1920.0,3.0,57.0,55.0,58.0,28.0,51.0,52.0,72.0,545.0,2.0,20.305027067661285,3196.0,1.0,48.0,2.217665195465088
1.89,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.88218879699707,22.993724822998047,30.462243216378347,9.05357824053083,0.9079065322875975,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6578471064567566,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1272899968.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,8980528.0,153643.890625,1.4112859964370728,1097.0,460.0,12245.0,7.0,21.628379821777344,2769.0,1920.0,3.0,65.0,65.0,69.0,37.0,73.0,42.0,72.0,545.0,2.0,19.6811243891716,3196.0,1.0,48.0,2.2237417697906494
1.93,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,21.37726402282715,23.631221771240234,30.462243216378347,9.05357824053083,0.876174807548523,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6782911419868469,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1324704384.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9530953.0,153643.890625,1.4112859964370728,1097.0,460.0,12245.0,7.0,21.628379821777344,2769.0,1920.0,3.0,65.0,65.0,69.0,37.0,73.0,42.0,72.0,545.0,2.0,19.6811243891716,3196.0,1.0,48.0,2.2237417697906494
2.04,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,23.53130531311035,23.388673782348636,30.462243216378347,9.05357824053083,0.6057008504867554,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.615619421005249,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1398758784.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9828736.0,153643.890625,1.4112859964370728,1097.0,460.0,12245.0,7.0,21.628379821777344,2769.0,1920.0,3.0,65.0,65.0,69.0,37.0,73.0,42.0,72.0,545.0,2.0,19.6811243891716,3196.0,1.0,48.0,2.2237417697906494
2.14,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.174781799316406,23.80918312072754,30.462243216378347,9.05357824053083,0.6464092135429382,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6635070443153381,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1270757248.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9172860.0,153643.890625,1.4112859964370728,1097.0,460.0,12245.0,7.0,21.628379821777344,2769.0,1920.0,3.0,65.0,65.0,69.0,37.0,73.0,42.0,72.0,545.0,2.0,19.6811243891716,3196.0,1.0,48.0,2.2237417697906494
2.24,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,21.932971954345703,23.1497745513916,30.462243216378347,9.05357824053083,0.6074299812316895,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6134396195411682,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1271228032.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,8975862.0,153643.890625,1.4112859964370728,1097.0,460.0,12245.0,7.0,21.628379821777344,2769.0,1920.0,3.0,65.0,65.0,69.0,37.0,73.0,42.0,72.0,545.0,2.0,19.6811243891716,3196.0,1.0,48.0,2.2237417697906494
2.34,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.65835189819336,23.694869995117188,30.462243216378347,9.05357824053083,0.6969770193099976,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.614805281162262,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1269647232.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,8974197.0,153643.890625,1.4112859964370728,1097.0,460.0,12245.0,7.0,21.628379821777344,2769.0,1920.0,3.0,65.0,65.0,69.0,37.0,73.0,42.0,72.0,545.0,2.0,19.6811243891716,3196.0,1.0,48.0,2.2237417697906494
2.44,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,21.77381706237793,23.142051696777344,30.462243216378347,9.05357824053083,0.7146006226539612,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6024731397628784,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1405057664.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,10091977.0,153643.890625,1.4112859964370728,1097.0,460.0,12245.0,7.0,21.628379821777344,2769.0,1920.0,3.0,65.0,65.0,69.0,37.0,73.0,42.0,72.0,545.0,2.0,19.6811243891716,3196.0,1.0,48.0,2.2237417697906494
2.54,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.861347198486328,23.763891220092773,30.462243216378347,9.05357824053083,0.6834680438041687,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6183635592460632,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1315313920.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9281772.0,153643.890625,1.4112859964370728,1097.0,460.0,12245.0,7.0,21.628379821777344,2769.0,1920.0,3.0,65.0,65.0,69.0,37.0,73.0,42.0,72.0,545.0,2.0,19.6811243891716,3196.0,1.0,48.0,2.2237417697906494
2.59,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.861347198486328,23.763891220092773,30.462243216378347,9.05357824053083,0.6834680438041687,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6183635592460632,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1315313920.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9281772.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2769.0,1920.0,3.0,65.0,65.0,69.0,37.0,73.0,42.0,72.0,545.0,2.0,19.6811243891716,3196.0,1.0,48.0,2.2237417697906494
2.64,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,21.53646469116211,23.32789802551269,30.462243216378347,9.05357824053083,0.6995982527732849,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.686995804309845,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1269673216.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9174154.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2769.0,1920.0,3.0,65.0,65.0,69.0,37.0,73.0,42.0,72.0,545.0,2.0,19.6811243891716,3196.0,1.0,48.0,2.2237417697906494
2.74,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.75290298461914,23.397180557250977,30.462243216378347,9.05357824053083,0.6605840921401978,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6165385842323303,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1268461184.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,8975517.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2769.0,1920.0,3.0,65.0,65.0,69.0,37.0,73.0,42.0,72.0,545.0,2.0,19.6811243891716,3196.0,1.0,48.0,2.2237417697906494
2.84,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,23.02836036682129,23.1914119720459,30.462243216378347,9.05357824053083,0.7273566126823425,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6412965059280396,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1330624512.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9805427.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2769.0,1920.0,3.0,65.0,65.0,69.0,37.0,73.0,42.0,72.0,545.0,2.0,19.6811243891716,3196.0,1.0,48.0,2.2237417697906494
2.85,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,23.02836036682129,23.1914119720459,30.462243216378347,9.05357824053083,0.7273566126823425,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6412965059280396,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1330624512.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9805427.0,153643.890625,0.3784270584583282,102.0,2.0,6330.0,1.0,22.742305755615234,2769.0,1920.0,3.0,65.0,65.0,69.0,37.0,73.0,42.0,72.0,545.0,2.0,19.6811243891716,3196.0,1.0,48.0,2.2237417697906494
2.89,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,23.02836036682129,23.1914119720459,30.462243216378347,9.05357824053083,0.7273566126823425,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6412965059280396,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1330624512.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9805427.0,153643.890625,1.3158681392669678,1097.0,460.0,12245.0,7.0,22.037153244018555,2769.0,1920.0,3.0,59.0,55.0,62.0,34.0,50.0,32.0,72.0,545.0,2.0,19.40811574459076,3196.0,1.0,49.0,2.226363182067871
2.94,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,21.548643112182617,23.4636173248291,30.462243216378347,9.05357824053083,0.6996198892593384,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6379334330558777,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1387697152.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9567564.0,153643.890625,1.3158681392669678,1097.0,460.0,12245.0,7.0,22.037153244018555,2769.0,1920.0,3.0,59.0,55.0,62.0,34.0,50.0,32.0,72.0,545.0,2.0,19.40811574459076,3196.0,1.0,49.0,2.226363182067871
3.04,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,23.152080535888672,23.321378707885746,30.462243216378347,9.05357824053083,0.6896198987960815,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6100383996963501,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1268327680.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,8970199.0,153643.890625,1.3158681392669678,1097.0,460.0,12245.0,7.0,22.037153244018555,2769.0,1920.0,3.0,59.0,55.0,62.0,34.0,50.0,32.0,72.0,545.0,2.0,19.40811574459076,3196.0,1.0,49.0,2.226363182067871
3.14,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,21.30777359008789,23.671859741210938,30.462243216378347,9.05357824053083,0.6543959975242615,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6789471507072449,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1267932672.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9168942.0,153643.890625,1.3158681392669678,1097.0,460.0,12245.0,7.0,22.037153244018555,2769.0,1920.0,3.0,59.0,55.0,62.0,34.0,50.0,32.0,72.0,545.0,2.0,19.40811574459076,3196.0,1.0,49.0,2.226363182067871
3.24,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,23.06617927551269,23.428340911865234,30.462243216378347,9.05357824053083,0.6175598502159119,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6010659337043762,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1314807936.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,9340185.0,153643.890625,1.3158681392669678,1097.0,460.0,12245.0,7.0,22.037153244018555,2769.0,1920.0,3.0,59.0,55.0,62.0,34.0,50.0,32.0,72.0,545.0,2.0,19.40811574459076,3196.0,1.0,49.0,2.226363182067871
