Time (s),% Linear Filtered,% Nearest Filtered,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.01,62.30677795410156,37.76510620117188,16.398286819458008,25.94539451599121,93.92805480957033,6.071944713592529,0.6659433245658875,0.6028532981872559,106841178112.0,1318558592.0,1.1723605394363403,1456420096.0,8742138.0,0.2040176093578338,243.0,58.0,7878.0,1.0,21.32433319091797,2873.0,3043409817.0,1920.0,3.0,50.0,45.0,48.0,25.0,29.0,16.0,72.0,545.0,2.0,27.24970281124115,3196.0,2.0,1.0,2.5179011821746826
0.01,62.30677795410156,37.76510620117188,16.398286819458008,25.94539451599121,93.92805480957033,6.071944713592529,0.6659433245658875,0.6028532981872559,106841178112.0,1318558592.0,1.1723605394363403,1456420096.0,8742138.0,1.0825239419937134,1058.0,459.0,12288.0,6.0,22.33030128479004,2873.0,3043409817.0,1920.0,3.0,50.0,45.0,48.0,25.0,29.0,16.0,72.0,545.0,2.0,27.24970281124115,3196.0,2.0,1.0,2.5179011821746826
0.04,62.30677795410156,37.76510620117188,16.398286819458008,25.94539451599121,93.92805480957033,6.071944713592529,0.6659433245658875,0.6028532981872559,106841178112.0,1318558592.0,1.1723605394363403,1456420096.0,8742138.0,1.0815865993499756,103.0,2.0,6691.0,1.0,22.33030128479004,2873.0,3043409817.0,1920.0,3.0,50.0,45.0,48.0,25.0,29.0,16.0,72.0,545.0,2.0,27.24970281124115,3196.0,2.0,1.0,2.5179011821746826
0.24,62.30677795410156,37.76510620117188,16.398286819458008,25.94539451599121,93.92805480957033,6.071944713592529,0.6659433245658875,0.6028532981872559,106841178112.0,1318558592.0,1.1723605394363403,1456420096.0,8742138.0,1.0815865993499756,103.0,2.0,6691.0,1.0,22.33030128479004,2873.0,3043409817.0,1920.0,3.0,50.0,45.0,48.0,25.0,29.0,16.0,72.0,545.0,2.0,27.24970281124115,3196.0,2.0,1.0,2.5179011821746826
0.34,62.8029670715332,37.124122619628906,15.947388648986816,26.41268348693848,94.10408782958984,5.895909786224365,0.6201385259628296,0.6162883043289185,105045213184.0,1297569536.0,1.1737220287322998,1375265280.0,8280084.5,1.0815865993499756,103.0,2.0,6691.0,1.0,22.33030128479004,2873.0,3043409817.0,1920.0,3.0,50.0,45.0,48.0,25.0,29.0,16.0,72.0,545.0,2.0,27.24970281124115,3196.0,2.0,1.0,2.5179011821746826
0.44,62.56364440917969,37.43635559082031,15.190834045410156,25.86302375793457,93.67752838134766,6.322471618652344,0.6075338125228882,0.6233832240104675,99036127232.0,1223142528.0,1.1734066009521484,1355000192.0,8241852.5,1.0815865993499756,103.0,2.0,6691.0,1.0,22.33030128479004,2873.0,3043409817.0,1920.0,3.0,50.0,45.0,48.0,25.0,29.0,16.0,72.0,545.0,2.0,27.24970281124115,3196.0,2.0,1.0,2.5179011821746826
0.54,62.60272216796875,37.39727783203125,15.734527587890623,26.50756454467773,93.8962173461914,6.10378360748291,0.5799342393875122,0.6018891334533691,99079839744.0,1222950016.0,1.1736135482788086,1333856000.0,8047761.5,1.0815865993499756,103.0,2.0,6691.0,1.0,22.33030128479004,2873.0,3043409817.0,1920.0,3.0,50.0,45.0,48.0,25.0,29.0,16.0,72.0,545.0,2.0,27.24970281124115,3196.0,2.0,1.0,2.5179011821746826
0.64,62.27208709716797,37.72791290283203,16.175289154052734,25.87592887878418,93.9585418701172,6.041454315185547,0.6239436864852905,0.5964916944503784,103067926528.0,1272839424.0,1.1691879034042358,1381102848.0,8329942.5,1.0815865993499756,103.0,2.0,6691.0,1.0,22.33030128479004,2873.0,3043409817.0,1920.0,3.0,50.0,45.0,48.0,25.0,29.0,16.0,72.0,545.0,2.0,27.24970281124115,3196.0,2.0,1.0,2.5179011821746826
0.74,62.8891830444336,37.110816955566406,16.12908172607422,26.53003692626953,94.0404815673828,5.959517002105713,0.5959303975105286,0.6325414180755615,109221740544.0,1348215040.0,1.1777669191360474,1454523392.0,8714144.0,1.0815865993499756,103.0,2.0,6691.0,1.0,22.33030128479004,2873.0,3043409817.0,1920.0,3.0,50.0,45.0,48.0,25.0,29.0,16.0,72.0,545.0,2.0,27.24970281124115,3196.0,2.0,1.0,2.5179011821746826
0.84,62.57462692260742,37.42537307739258,15.508380889892578,25.861854553222656,93.6751708984375,6.324830532073975,0.5790505409240723,0.6422442197799683,99061432320.0,1223485568.0,1.1735479831695557,1355291136.0,8242958.0,1.0815865993499756,103.0,2.0,6691.0,1.0,22.33030128479004,2873.0,3043409817.0,1920.0,3.0,50.0,45.0,48.0,25.0,29.0,16.0,72.0,545.0,2.0,27.24970281124115,3196.0,2.0,1.0,2.5179011821746826
0.94,62.61079406738281,37.38920593261719,15.401559829711914,26.60250473022461,93.90354919433594,6.09645414352417,0.630588173866272,0.6155012845993042,99095896064.0,1223138048.0,1.173739314079285,1333834368.0,8048077.0,1.0815865993499756,103.0,2.0,6691.0,1.0,22.33030128479004,2873.0,3043409817.0,1920.0,3.0,50.0,45.0,48.0,25.0,29.0,16.0,72.0,545.0,2.0,27.24970281124115,3196.0,2.0,1.0,2.5179011821746826
1.0,62.61079406738281,37.38920593261719,15.401559829711914,26.60250473022461,93.90354919433594,6.09645414352417,0.630588173866272,0.6155012845993042,99095896064.0,1223138048.0,1.173739314079285,1333834368.0,8048077.0,0.2040176093578338,243.0,58.0,7878.0,1.0,21.32433319091797,2873.0,3043409817.0,1920.0,3.0,50.0,45.0,48.0,25.0,29.0,16.0,72.0,545.0,2.0,27.24970281124115,3196.0,2.0,1.0,2.5179011821746826
1.01,62.61079406738281,37.38920593261719,15.401559829711914,26.60250473022461,93.90354919433594,6.09645414352417,0.630588173866272,0.6155012845993042,99095896064.0,1223138048.0,1.173739314079285,1333834368.0,8048077.0,1.044113278388977,1058.0,459.0,12288.0,6.0,22.29461097717285,2873.0,3043409817.0,1920.0,3.0,56.0,54.0,65.0,27.0,28.0,30.0,72.0,545.0,2.0,27.267497777938843,3196.0,2.0,1.0,2.519300699234009
1.04,62.58169174194336,37.41830825805664,16.033756256103516,25.780044555664062,93.90906524658205,6.090936660766602,0.6284174919128418,0.6147170662879944,99007275008.0,1222819072.0,1.1736425161361694,1332531456.0,8040699.5,1.081579566001892,103.0,2.0,6691.0,1.0,22.29461097717285,2873.0,3043409817.0,1920.0,3.0,56.0,54.0,65.0,27.0,28.0,30.0,72.0,545.0,2.0,27.267497777938843,3196.0,2.0,1.0,2.519300699234009
1.14,62.78861999511719,37.21138000488281,16.658987045288086,25.859996795654297,93.9953155517578,6.004687786102295,0.6868478655815125,0.6850612759590149,109309771776.0,1349382784.0,1.176249384880066,1459906816.0,8762426.0,1.081579566001892,103.0,2.0,6691.0,1.0,22.29461097717285,2873.0,3043409817.0,1920.0,3.0,56.0,54.0,65.0,27.0,28.0,30.0,72.0,545.0,2.0,27.267497777938843,3196.0,2.0,1.0,2.519300699234009
1.24,62.423152923583984,37.576847076416016,16.738643646240234,25.44904899597168,93.79349517822266,6.206501483917236,0.6761658787727356,0.6738804578781128,103008649216.0,1272080000.0,1.1713844537734983,1397366144.0,8477308.0,1.081579566001892,103.0,2.0,6691.0,1.0,22.29461097717285,2873.0,3043409817.0,1920.0,3.0,56.0,54.0,65.0,27.0,28.0,30.0,72.0,545.0,2.0,27.267497777938843,3196.0,2.0,1.0,2.519300699234009
1.34,62.64010620117188,37.359893798828125,15.21708869934082,26.478206634521484,93.8994598388672,6.100541591644287,0.6123784184455872,0.6199344992637634,99112542208.0,1223345664.0,1.1741613149642944,1333961216.0,8047282.5,1.081579566001892,103.0,2.0,6691.0,1.0,22.29461097717285,2873.0,3043409817.0,1920.0,3.0,56.0,54.0,65.0,27.0,28.0,30.0,72.0,545.0,2.0,27.267497777938843,3196.0,2.0,1.0,2.519300699234009
1.44,62.60796737670898,37.392032623291016,15.887364387512209,25.7955322265625,93.8790512084961,6.120950698852539,0.6678118705749512,0.6148895025253296,99060572160.0,1223478528.0,1.1740238666534424,1333242496.0,8042981.0,1.081579566001892,103.0,2.0,6691.0,1.0,22.29461097717285,2873.0,3043409817.0,1920.0,3.0,56.0,54.0,65.0,27.0,28.0,30.0,72.0,545.0,2.0,27.267497777938843,3196.0,2.0,1.0,2.519300699234009
1.54,62.44894027709961,37.57582092285156,15.989818572998049,26.526296615600582,93.8900909423828,6.1099066734313965,0.7234756946563721,0.6075118780136108,106530217984.0,1314459648.0,1.173021674156189,1453565440.0,8741104.0,1.081579566001892,103.0,2.0,6691.0,1.0,22.29461097717285,2873.0,3043409817.0,1920.0,3.0,56.0,54.0,65.0,27.0,28.0,30.0,72.0,545.0,2.0,27.267497777938843,3196.0,2.0,1.0,2.519300699234009
1.64,62.814208984375,37.16096496582031,16.169416427612305,25.911073684692383,94.0971221923828,5.90287446975708,0.6199399828910828,0.604231059551239,105731530752.0,1306306688.0,1.175326943397522,1380965632.0,8294401.5,1.081579566001892,103.0,2.0,6691.0,1.0,22.29461097717285,2873.0,3043409817.0,1920.0,3.0,56.0,54.0,65.0,27.0,28.0,30.0,72.0,545.0,2.0,27.267497777938843,3196.0,2.0,1.0,2.519300699234009
1.74,62.65656661987305,37.34343338012695,15.015357971191406,26.618671417236328,93.6727066040039,6.327292442321777,0.668828547000885,0.6231607794761658,99154829312.0,1223887104.0,1.174390435218811,1356324736.0,8246719.5,1.081579566001892,103.0,2.0,6691.0,1.0,22.29461097717285,2873.0,3043409817.0,1920.0,3.0,56.0,54.0,65.0,27.0,28.0,30.0,72.0,545.0,2.0,27.267497777938843,3196.0,2.0,1.0,2.519300699234009
1.84,62.65639114379883,37.34360885620117,15.71149444580078,26.5331974029541,93.90147399902344,6.09852409362793,0.6723563075065613,0.591387152671814,99137183744.0,1223677056.0,1.1743829250335691,1333857792.0,8046511.5,1.081579566001892,103.0,2.0,6691.0,1.0,22.29461097717285,2873.0,3043409817.0,1920.0,3.0,56.0,54.0,65.0,27.0,28.0,30.0,72.0,545.0,2.0,27.267497777938843,3196.0,2.0,1.0,2.519300699234009
1.94,62.3223762512207,37.6776237487793,16.11137580871582,26.02964210510254,93.95868682861328,6.041316986083984,0.6970787048339844,0.5928151607513428,103099203584.0,1273225728.0,1.1699153184890747,1380817152.0,8327191.5,1.081579566001892,103.0,2.0,6691.0,1.0,22.29461097717285,2873.0,3043409817.0,1920.0,3.0,56.0,54.0,65.0,27.0,28.0,30.0,72.0,545.0,2.0,27.267497777938843,3196.0,2.0,1.0,2.519300699234009
2.01,62.3223762512207,37.6776237487793,16.11137580871582,26.02964210510254,93.95868682861328,6.041316986083984,0.6970787048339844,0.5928151607513428,103099203584.0,1273225728.0,1.1699153184890747,1380817152.0,8327191.5,0.6385226696729659,650.5,258.5,10083.0,3.5,21.836674690246582,2873.0,3043409817.0,1920.0,3.0,48.0,48.0,55.0,19.0,17.0,34.0,72.0,545.0,2.0,27.33028829097748,3196.0,2.0,0.5,2.5171236991882324
2.04,62.90918350219727,37.090816497802734,16.302505493164062,26.382492065429688,94.04556274414062,5.954433917999268,0.6518356204032898,0.6152443885803223,109280067584.0,1348987904.0,1.1780203580856323,1456440832.0,8721804.0,1.0466820001602173,103.0,2.0,6691.0,1.0,21.836674690246582,2873.0,3043409817.0,1920.0,3.0,48.0,48.0,55.0,19.0,17.0,34.0,72.0,545.0,2.0,27.33028829097748,3196.0,2.0,0.5,2.5171236991882324
2.14,62.58415222167969,37.41584777832031,15.653210639953612,25.79222297668457,93.6661376953125,6.333863735198975,0.6292052865028381,0.6344010233879089,99054796800.0,1223399552.0,1.1736820936203003,1355291520.0,8242159.5,1.0466820001602173,103.0,2.0,6691.0,1.0,21.836674690246582,2873.0,3043409817.0,1920.0,3.0,48.0,48.0,55.0,19.0,17.0,34.0,72.0,545.0,2.0,27.33028829097748,3196.0,2.0,0.5,2.5171236991882324
2.24,62.60130310058594,37.39869689941406,15.233827590942385,26.468690872192383,93.9004898071289,6.099512577056885,0.6161248087882996,0.6084445714950562,99053035520.0,1222626560.0,1.173582673072815,1333368064.0,8045320.5,1.0466820001602173,103.0,2.0,6691.0,1.0,21.836674690246582,2873.0,3043409817.0,1920.0,3.0,48.0,48.0,55.0,19.0,17.0,34.0,72.0,545.0,2.0,27.33028829097748,3196.0,2.0,0.5,2.5171236991882324
2.34,62.48674392700195,37.53927612304688,15.86495590209961,25.83959007263184,93.79826354980467,6.201733589172363,0.6650758981704712,0.5986958742141724,98892644352.0,1220965632.0,1.1736432313919067,1360334976.0,8251406.5,1.0466820001602173,103.0,2.0,6691.0,1.0,21.836674690246582,2873.0,3043409817.0,1920.0,3.0,48.0,48.0,55.0,19.0,17.0,34.0,72.0,545.0,2.0,27.33028829097748,3196.0,2.0,0.5,2.5171236991882324
2.45,62.73664093017578,37.28329086303711,16.235963821411133,26.473331451416016,94.05502319335938,5.944977283477783,0.6975818276405334,0.6126202940940857,109689733120.0,1353709056.0,1.1758533716201782,1460931200.0,8732206.0,1.0466820001602173,103.0,2.0,6691.0,1.0,21.836674690246582,2873.0,3043409817.0,1920.0,3.0,48.0,48.0,55.0,19.0,17.0,34.0,72.0,545.0,2.0,27.33028829097748,3196.0,2.0,0.5,2.5171236991882324
2.55,62.58267593383789,37.370723724365234,16.127717971801758,25.725210189819336,94.05055236816406,5.949448585510254,0.6197806000709534,0.6477403044700623,102387974144.0,1265181312.0,1.1720041036605835,1344992000.0,8079895.0,1.0466820001602173,103.0,2.0,6691.0,1.0,21.836674690246582,2873.0,3043409817.0,1920.0,3.0,48.0,48.0,55.0,19.0,17.0,34.0,72.0,545.0,2.0,27.33028829097748,3196.0,2.0,0.5,2.5171236991882324
2.65,62.64410400390625,37.35589599609375,14.982531547546388,26.15977668762207,93.49344635009766,6.50655460357666,0.5667700171470642,0.640569269657135,99136741376.0,1223788416.0,1.173964262008667,1376080000.0,8573503.0,1.0466820001602173,103.0,2.0,6691.0,1.0,21.836674690246582,2873.0,3043409817.0,1920.0,3.0,48.0,48.0,55.0,19.0,17.0,34.0,72.0,545.0,2.0,27.33028829097748,3196.0,2.0,0.5,2.5171236991882324
2.75,62.61391830444336,37.36449432373047,15.99650764465332,25.257984161376957,93.62183380126952,6.378166198730469,0.605800449848175,0.694364070892334,99137830912.0,1224970112.0,1.1727118492126465,1368033152.0,8502631.0,1.0466820001602173,103.0,2.0,6691.0,1.0,21.836674690246582,2873.0,3043409817.0,1920.0,3.0,48.0,48.0,55.0,19.0,17.0,34.0,72.0,545.0,2.0,27.33028829097748,3196.0,2.0,0.5,2.5171236991882324
2.85,61.88379669189453,38.09032440185547,16.1727352142334,23.154016494750977,92.86253356933594,7.13746976852417,0.9578661918640136,10.834633827209473,100905869312.0,1413873152.0,1.1681753396987915,1695488640.0,10628611.0,1.0466820001602173,103.0,2.0,6691.0,1.0,21.836674690246582,2873.0,3043409817.0,1920.0,3.0,48.0,48.0,55.0,19.0,17.0,34.0,72.0,545.0,2.0,27.33028829097748,3196.0,2.0,0.5,2.5171236991882324
2.95,61.80352783203125,38.10869598388672,14.549111366271973,21.89827919006348,91.8557357788086,8.144264221191406,0.6050376892089844,3.179494857788086,85601099776.0,1300162048.0,1.1615478992462158,1615696000.0,10396018.0,1.0466820001602173,103.0,2.0,6691.0,1.0,21.836674690246582,2873.0,3043409817.0,1920.0,3.0,48.0,48.0,55.0,19.0,17.0,34.0,72.0,545.0,2.0,27.33028829097748,3196.0,2.0,0.5,2.5171236991882324
3.0,61.80352783203125,38.10869598388672,14.549111366271973,21.89827919006348,91.8557357788086,8.144264221191406,0.6050376892089844,3.179494857788086,85601099776.0,1300162048.0,1.1615478992462158,1615696000.0,10396018.0,0.2040176093578338,243.0,58.0,7878.0,1.0,21.32433319091797,2873.0,3043409817.0,1920.0,3.0,48.0,48.0,55.0,19.0,17.0,34.0,72.0,545.0,2.0,27.33028829097748,3196.0,2.0,1.0,2.5171236991882324
3.01,61.80352783203125,38.10869598388672,14.549111366271973,21.89827919006348,91.8557357788086,8.144264221191406,0.6050376892089844,3.179494857788086,85601099776.0,1300162048.0,1.1615478992462158,1615696000.0,10396018.0,1.0722334384918213,1058.0,459.0,12288.0,6.0,22.43672752380371,2873.0,3043409817.0,1920.0,3.0,52.0,50.0,56.0,29.0,31.0,32.0,72.0,545.0,2.0,27.33261287212372,3196.0,2.0,1.0,2.529932737350464
3.04,61.80352783203125,38.10869598388672,14.549111366271973,21.89827919006348,91.8557357788086,8.144264221191406,0.6050376892089844,3.179494857788086,85601099776.0,1300162048.0,1.1615478992462158,1615696000.0,10396018.0,1.0396455526351929,103.0,2.0,6691.0,1.0,22.43672752380371,2873.0,3043409817.0,1920.0,3.0,52.0,50.0,56.0,29.0,31.0,32.0,72.0,545.0,2.0,27.33261287212372,3196.0,2.0,1.0,2.529932737350464
3.05,62.57191848754883,37.35205841064453,16.23556137084961,23.723966598510746,91.4095230102539,8.59047794342041,0.9398629069328308,0.6917845606803894,79473901568.0,1244966528.0,1.1651897430419922,1661357184.0,10617475.0,1.0396455526351929,103.0,2.0,6691.0,1.0,22.43672752380371,2873.0,3043409817.0,1920.0,3.0,52.0,50.0,56.0,29.0,31.0,32.0,72.0,545.0,2.0,27.33261287212372,3196.0,2.0,1.0,2.529932737350464
3.15,62.66387939453125,37.26860809326172,16.787668228149414,23.860265731811523,91.1852569580078,8.814743041992188,1.0468294620513916,0.6047449707984924,77556817920.0,1236880128.0,1.1661534309387207,1678361088.0,10738169.0,1.0396455526351929,103.0,2.0,6691.0,1.0,22.43672752380371,2873.0,3043409817.0,1920.0,3.0,52.0,50.0,56.0,29.0,31.0,32.0,72.0,545.0,2.0,27.33261287212372,3196.0,2.0,1.0,2.529932737350464
3.25,60.724369049072266,39.2906608581543,16.52426528930664,23.70640182495117,91.44353485107422,8.556466102600098,0.92432701587677,1.0658864974975586,84437286912.0,1374005376.0,1.1597909927368164,1817247104.0,11708891.0,1.0396455526351929,103.0,2.0,6691.0,1.0,22.43672752380371,2873.0,3043409817.0,1920.0,3.0,52.0,50.0,56.0,29.0,31.0,32.0,72.0,545.0,2.0,27.33261287212372,3196.0,2.0,1.0,2.529932737350464
3.35,53.79229736328125,46.10899353027344,14.13800048828125,20.69061851501465,92.48694610595705,7.5130510330200195,0.9307137727737428,6.800028800964356,94498938880.0,1603344640.0,1.127946138381958,1693455872.0,11202479.0,1.0396455526351929,103.0,2.0,6691.0,1.0,22.43672752380371,2873.0,3043409817.0,1920.0,3.0,52.0,50.0,56.0,29.0,31.0,32.0,72.0,545.0,2.0,27.33261287212372,3196.0,2.0,1.0,2.529932737350464
3.45,56.8158073425293,43.13423156738281,15.062588691711426,21.919578552246094,92.28691864013672,7.713077545166016,1.1123778820037842,0.6819585561752319,86836330496.0,1394681600.0,1.144910454750061,1597052288.0,10320621.0,1.0396455526351929,103.0,2.0,6691.0,1.0,22.43672752380371,2873.0,3043409817.0,1920.0,3.0,52.0,50.0,56.0,29.0,31.0,32.0,72.0,545.0,2.0,27.33261287212372,3196.0,2.0,1.0,2.529932737350464
3.55,62.71607208251953,37.227657318115234,16.52631950378418,23.576202392578125,91.97168731689452,8.02830982208252,1.201419472694397,0.6107965707778931,84577189888.0,1235899008.0,1.1680513620376587,1595738496.0,10135696.0,1.0396455526351929,103.0,2.0,6691.0,1.0,22.43672752380371,2873.0,3043409817.0,1920.0,3.0,52.0,50.0,56.0,29.0,31.0,32.0,72.0,545.0,2.0,27.33261287212372,3196.0,2.0,1.0,2.529932737350464
3.65,62.44045639038086,37.512298583984375,16.421220779418945,24.15077209472656,92.12958526611328,7.870412349700928,1.080161213874817,0.6282934546470642,88476909568.0,1282859008.0,1.164800763130188,1636575104.0,10374927.0,1.0396455526351929,103.0,2.0,6691.0,1.0,22.43672752380371,2873.0,3043409817.0,1920.0,3.0,52.0,50.0,56.0,29.0,31.0,32.0,72.0,545.0,2.0,27.33261287212372,3196.0,2.0,1.0,2.529932737350464
3.75,62.95022201538086,37.00725555419922,16.9130859375,23.617053985595703,91.89220428466795,8.107797622680664,1.1459455490112305,0.6282556653022766,92275359744.0,1357512960.0,1.1727333068847656,1757421056.0,11175107.0,1.0396455526351929,103.0,2.0,6691.0,1.0,22.43672752380371,2873.0,3043409817.0,1920.0,3.0,52.0,50.0,56.0,29.0,31.0,32.0,72.0,545.0,2.0,27.33261287212372,3196.0,2.0,1.0,2.529932737350464
3.85,62.74648666381836,37.20034408569336,15.84437084197998,24.01087760925293,91.96583557128906,8.034167289733887,1.119673252105713,0.6519853472709656,84556603392.0,1234407552.0,1.16847825050354,1594795392.0,10128542.0,1.0396455526351929,103.0,2.0,6691.0,1.0,22.43672752380371,2873.0,3043409817.0,1920.0,3.0,52.0,50.0,56.0,29.0,31.0,32.0,72.0,545.0,2.0,27.33261287212372,3196.0,2.0,1.0,2.529932737350464
3.95,62.69656753540039,37.25919342041016,16.458707809448242,23.61608123779297,91.99790954589844,8.002086639404297,1.2100807428359983,0.6275569200515747,84464828416.0,1234048640.0,1.1689316034317017,1586128256.0,10071115.0,1.0396455526351929,103.0,2.0,6691.0,1.0,22.43672752380371,2873.0,3043409817.0,1920.0,3.0,52.0,50.0,56.0,29.0,31.0,32.0,72.0,545.0,2.0,27.33261287212372,3196.0,2.0,1.0,2.529932737350464
4.0,62.69656753540039,37.25919342041016,16.458707809448242,23.61608123779297,91.99790954589844,8.002086639404297,1.2100807428359983,0.6275569200515747,84464828416.0,1234048640.0,1.1689316034317017,1586128256.0,10071115.0,0.2040176093578338,243.0,58.0,7878.0,1.0,21.32433319091797,2873.0,3043409817.0,1920.0,3.0,52.0,50.0,56.0,29.0,31.0,32.0,72.0,545.0,2.0,27.33261287212372,3196.0,2.0,1.0,2.529932737350464
4.01,62.69656753540039,37.25919342041016,16.458707809448242,23.61608123779297,91.99790954589844,8.002086639404297,1.2100807428359983,0.6275569200515747,84464828416.0,1234048640.0,1.1689316034317017,1586128256.0,10071115.0,1.1865410804748535,1058.0,459.0,12288.0,7.0,24.12709045410156,2873.0,3043409817.0,1920.0,3.0,58.0,55.0,60.0,34.0,34.0,25.0,72.0,545.0,2.0,27.80516743659973,3196.0,2.0,1.0,2.363189458847046
4.04,62.69656753540039,37.25919342041016,16.458707809448242,23.61608123779297,91.99790954589844,8.002086639404297,1.2100807428359983,0.6275569200515747,84464828416.0,1234048640.0,1.1689316034317017,1586128256.0,10071115.0,1.1871073246002195,103.0,2.0,6691.0,1.0,24.12709045410156,2873.0,3043409817.0,1920.0,3.0,58.0,55.0,60.0,34.0,34.0,25.0,72.0,545.0,2.0,27.80516743659973,3196.0,2.0,1.0,2.363189458847046
4.05,62.43784332275391,37.516334533691406,16.510913848876953,24.160165786743164,92.16178131103516,7.838218212127685,1.1868654489517212,0.5962050557136536,88463294464.0,1282644992.0,1.1649773120880127,1634428032.0,10359973.0,1.1871073246002195,103.0,2.0,6691.0,1.0,24.12709045410156,2873.0,3043409817.0,1920.0,3.0,58.0,55.0,60.0,34.0,34.0,25.0,72.0,545.0,2.0,27.80516743659973,3196.0,2.0,1.0,2.363189458847046
4.15,62.31734085083008,37.63920974731445,16.538532257080078,23.55063247680664,92.19993591308594,7.80006742477417,1.199446678161621,0.6502939462661743,90436452352.0,1336057088.0,1.169455647468567,1679808512.0,10695742.0,1.1871073246002195,103.0,2.0,6691.0,1.0,24.12709045410156,2873.0,3043409817.0,1920.0,3.0,58.0,55.0,60.0,34.0,34.0,25.0,72.0,545.0,2.0,27.80516743659973,3196.0,2.0,1.0,2.363189458847046
4.25,53.69257354736328,46.26657104492188,14.08481216430664,21.422849655151367,92.39241027832033,7.607587814331055,1.052072286605835,5.060744762420654,91987533824.0,1549288448.0,1.1272032260894775,1672004224.0,11040060.0,1.1871073246002195,103.0,2.0,6691.0,1.0,24.12709045410156,2873.0,3043409817.0,1920.0,3.0,58.0,55.0,60.0,34.0,34.0,25.0,72.0,545.0,2.0,27.80516743659973,3196.0,2.0,1.0,2.363189458847046
4.35,61.92242050170898,38.03779220581055,16.476781845092773,23.175413131713867,92.05746459960938,7.942537307739258,1.1466436386108398,0.6275517344474792,84459257856.0,1251511296.0,1.1672329902648926,1582996096.0,10049535.0,1.1871073246002195,103.0,2.0,6691.0,1.0,24.12709045410156,2873.0,3043409817.0,1920.0,3.0,58.0,55.0,60.0,34.0,34.0,25.0,72.0,545.0,2.0,27.80516743659973,3196.0,2.0,1.0,2.363189458847046
4.45,58.43549346923828,41.5262336730957,15.136489868164062,23.01886367797852,92.35469818115234,7.645304679870605,1.2525712251663208,7.063381195068359,87151779840.0,1351937920.0,1.1471675634384155,1585192704.0,10280519.0,1.1871073246002195,103.0,2.0,6691.0,1.0,24.12709045410156,2873.0,3043409817.0,1920.0,3.0,58.0,55.0,60.0,34.0,34.0,25.0,72.0,545.0,2.0,27.80516743659973,3196.0,2.0,1.0,2.363189458847046
4.55,57.67203521728516,42.31453704833984,15.023079872131348,22.613067626953125,92.27649688720705,7.723502159118652,1.1645174026489258,3.203450918197632,91730264064.0,1434167168.0,1.147346019744873,1709712256.0,10963279.0,1.1871073246002195,103.0,2.0,6691.0,1.0,24.12709045410156,2873.0,3043409817.0,1920.0,3.0,58.0,55.0,60.0,34.0,34.0,25.0,72.0,545.0,2.0,27.80516743659973,3196.0,2.0,1.0,2.363189458847046
4.65,63.1896858215332,36.74970626831055,16.016820907592773,23.477214813232425,92.01112365722656,7.98887300491333,1.160672903060913,1.1209676265716553,90924040192.0,1337828096.0,1.173530101776123,1681596544.0,10703636.0,1.1871073246002195,103.0,2.0,6691.0,1.0,24.12709045410156,2873.0,3043409817.0,1920.0,3.0,58.0,55.0,60.0,34.0,34.0,25.0,72.0,545.0,2.0,27.80516743659973,3196.0,2.0,1.0,2.363189458847046
4.76,62.78373718261719,37.16864776611328,16.13800621032715,24.05710792541504,92.01656341552734,7.9834370613098145,1.2689836025238037,3.43627405166626,84216807424.0,1229537408.0,1.169733643531799,1580941824.0,10038334.0,1.1871073246002195,103.0,2.0,6691.0,1.0,24.12709045410156,2873.0,3043409817.0,1920.0,3.0,58.0,55.0,60.0,34.0,34.0,25.0,72.0,545.0,2.0,27.80516743659973,3196.0,2.0,1.0,2.363189458847046
4.79,62.78373718261719,37.16864776611328,16.13800621032715,24.05710792541504,92.01656341552734,7.9834370613098145,1.2689836025238037,3.43627405166626,84216807424.0,1229537408.0,1.169733643531799,1580941824.0,10038334.0,1.1871073246002195,103.0,2.0,6691.0,1.0,24.12709045410156,2873.0,4291532401.0,1920.0,3.0,58.0,55.0,60.0,34.0,34.0,25.0,72.0,545.0,2.0,27.80516743659973,3196.0,2.0,1.0,2.363189458847046
4.8,62.78373718261719,37.16864776611328,16.13800621032715,24.05710792541504,92.01656341552734,7.9834370613098145,1.2689836025238037,3.43627405166626,84216807424.0,1229537408.0,1.169733643531799,1580941824.0,10038334.0,1.1871073246002195,103.0,2.0,6691.0,1.0,24.12709045410156,2873.0,6023795244.0,1920.0,3.0,58.0,55.0,60.0,34.0,34.0,25.0,72.0,545.0,2.0,27.80516743659973,3196.0,2.0,1.0,2.363189458847046
