Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
8.59,67.9405517578125,32.059444427490234,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.45969009399414,32.49715042114258,78.64901351928711,21.578746795654297,96.8777084350586,3.1222894191741943,0.5192731022834778,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6508823037147522,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,159286820864.0,1872675584.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1495333909988403,0.9419043958187102,1002814400.0,150566740.0,7924755.5,2781236096.0,7.90867280960083,300.0,46.0,7825.0,1.0,26.293428421020508,3270.0,12407505230.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,22.0,3.3701837062835693
8.6,67.9405517578125,32.059444427490234,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.45969009399414,32.49715042114258,78.64901351928711,21.578746795654297,96.8777084350586,3.1222894191741943,0.5192731022834778,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6508823037147522,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,159286820864.0,1872675584.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1495333909988403,0.9419043958187102,1002814400.0,150566740.0,7924755.5,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,12435229050.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.61,67.91754150390625,32.082462310791016,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.54901695251465,31.714111328125,78.64901351928711,21.578746795654297,96.87033081054688,3.129667997360229,0.5493817925453186,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6457521319389343,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,159409405952.0,1874850688.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1494770050048828,0.9419043958187102,1003600064.0,150566740.0,7931448.5,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,12463634139.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.62,67.91754150390625,32.082462310791016,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.54901695251465,31.714111328125,78.64901351928711,21.578746795654297,96.87033081054688,3.129667997360229,0.5493817925453186,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6457521319389343,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,159409405952.0,1874850688.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1494770050048828,0.9419043958187102,1003600064.0,150566740.0,7931448.5,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,9708194550.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.64,67.91754150390625,32.082462310791016,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.54901695251465,31.714111328125,78.64901351928711,21.578746795654297,96.87033081054688,3.129667997360229,0.5493817925453186,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6457521319389343,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,159409405952.0,1874850688.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1494770050048828,0.9419043958187102,1003600064.0,150566740.0,7931448.5,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,9742032544.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.65,67.91754150390625,32.082462310791016,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.54901695251465,31.714111328125,78.64901351928711,21.578746795654297,96.87033081054688,3.129667997360229,0.5493817925453186,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6457521319389343,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,159409405952.0,1874850688.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1494770050048828,0.9419043958187102,1003600064.0,150566740.0,7931448.5,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,11025287935.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.66,67.91754150390625,32.082462310791016,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.54901695251465,31.714111328125,78.64901351928711,21.578746795654297,96.87033081054688,3.129667997360229,0.5493817925453186,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6457521319389343,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,159409405952.0,1874850688.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1494770050048828,0.9419043958187102,1003600064.0,150566740.0,7931448.5,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,9804866358.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.68,67.91754150390625,32.082462310791016,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.54901695251465,31.714111328125,78.64901351928711,21.578746795654297,96.87033081054688,3.129667997360229,0.5493817925453186,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6457521319389343,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,159409405952.0,1874850688.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1494770050048828,0.9419043958187102,1003600064.0,150566740.0,7931448.5,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,9834724782.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.69,67.91754150390625,32.082462310791016,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.54901695251465,31.714111328125,78.64901351928711,21.578746795654297,96.87033081054688,3.129667997360229,0.5493817925453186,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6457521319389343,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,159409405952.0,1874850688.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1494770050048828,0.9419043958187102,1003600064.0,150566740.0,7931448.5,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,9864428715.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.7,67.91754150390625,32.082462310791016,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.54901695251465,31.714111328125,78.64901351928711,21.578746795654297,96.87033081054688,3.129667997360229,0.5493817925453186,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6457521319389343,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,159409405952.0,1874850688.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1494770050048828,0.9419043958187102,1003600064.0,150566740.0,7931448.5,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,9982669317.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.71,67.91754150390625,32.082462310791016,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.54901695251465,31.714111328125,78.64901351928711,21.578746795654297,96.87033081054688,3.129667997360229,0.5493817925453186,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6457521319389343,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,159409405952.0,1874850688.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1494770050048828,0.9419043958187102,1003600064.0,150566740.0,7931448.5,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,11232860879.5,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.72,68.018310546875,31.996686935424805,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.276575088500977,32.48735427856445,78.64901351928711,21.578746795654297,96.8459014892578,3.154096841812134,0.5934275984764099,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6480435132980347,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,158928896000.0,1869776640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1488250494003296,0.9419043958187102,1012485888.0,150566740.0,8070092.0,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,10118731793.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.74,68.018310546875,31.996686935424805,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.276575088500977,32.48735427856445,78.64901351928711,21.578746795654297,96.8459014892578,3.154096841812134,0.5934275984764099,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6480435132980347,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,158928896000.0,1869776640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1488250494003296,0.9419043958187102,1012485888.0,150566740.0,8070092.0,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,10144907924.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.75,68.018310546875,31.996686935424805,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.276575088500977,32.48735427856445,78.64901351928711,21.578746795654297,96.8459014892578,3.154096841812134,0.5934275984764099,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6480435132980347,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,158928896000.0,1869776640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1488250494003296,0.9419043958187102,1012485888.0,150566740.0,8070092.0,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,10172110821.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.76,68.018310546875,31.996686935424805,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.276575088500977,32.48735427856445,78.64901351928711,21.578746795654297,96.8459014892578,3.154096841812134,0.5934275984764099,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6480435132980347,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,158928896000.0,1869776640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1488250494003296,0.9419043958187102,1012485888.0,150566740.0,8070092.0,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,10200223911.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.77,68.018310546875,31.996686935424805,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.276575088500977,32.48735427856445,78.64901351928711,21.578746795654297,96.8459014892578,3.154096841812134,0.5934275984764099,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6480435132980347,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,158928896000.0,1869776640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1488250494003296,0.9419043958187102,1012485888.0,150566740.0,8070092.0,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,10228720416.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.78,68.018310546875,31.996686935424805,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.276575088500977,32.48735427856445,78.64901351928711,21.578746795654297,96.8459014892578,3.154096841812134,0.5934275984764099,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6480435132980347,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,158928896000.0,1869776640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1488250494003296,0.9419043958187102,1012485888.0,150566740.0,8070092.0,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,10257573498.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.8,68.018310546875,31.996686935424805,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.276575088500977,32.48735427856445,78.64901351928711,21.578746795654297,96.8459014892578,3.154096841812134,0.5934275984764099,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6480435132980347,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,158928896000.0,1869776640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1488250494003296,0.9419043958187102,1012485888.0,150566740.0,8070092.0,2781236096.0,0.2582179009914398,115.0,2.0,6330.0,1.0,26.293428421020508,3270.0,12765370129.0,1920.0,4.0,88.0,87.0,88.0,84.0,81.0,86.0,90.0,545.0,2.0,35.887762904167175,1.081253170967102,3196.0,1.0,3.3701837062835693
8.81,68.018310546875,31.996686935424805,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.276575088500977,32.48735427856445,78.64901351928711,21.578746795654297,96.8459014892578,3.154096841812134,0.5934275984764099,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6480435132980347,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,158928896000.0,1869776640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1488250494003296,0.9419043958187102,1012485888.0,150566740.0,8070092.0,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,12793527833.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
8.82,68.04698181152344,31.95907211303711,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.572620391845703,31.73817253112793,78.64901351928711,21.578746795654297,96.88058471679688,3.1194183826446533,0.5707961320877075,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6606164574623108,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161944944640.0,1908352640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1472753286361694,0.9419043958187102,1014362880.0,150566740.0,7979260.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10100051362.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
8.83,68.04698181152344,31.95907211303711,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.572620391845703,31.73817253112793,78.64901351928711,21.578746795654297,96.88058471679688,3.1194183826446533,0.5707961320877075,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6606164574623108,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161944944640.0,1908352640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1472753286361694,0.9419043958187102,1014362880.0,150566740.0,7979260.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10128741782.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
8.84,68.04698181152344,31.95907211303711,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.572620391845703,31.73817253112793,78.64901351928711,21.578746795654297,96.88058471679688,3.1194183826446533,0.5707961320877075,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6606164574623108,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161944944640.0,1908352640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1472753286361694,0.9419043958187102,1014362880.0,150566740.0,7979260.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,11491104400.5,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
8.86,68.04698181152344,31.95907211303711,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.572620391845703,31.73817253112793,78.64901351928711,21.578746795654297,96.88058471679688,3.1194183826446533,0.5707961320877075,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6606164574623108,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161944944640.0,1908352640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1472753286361694,0.9419043958187102,1014362880.0,150566740.0,7979260.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,12855181934.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
8.87,68.04698181152344,31.95907211303711,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.572620391845703,31.73817253112793,78.64901351928711,21.578746795654297,96.88058471679688,3.1194183826446533,0.5707961320877075,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6606164574623108,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161944944640.0,1908352640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1472753286361694,0.9419043958187102,1014362880.0,150566740.0,7979260.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,12892474641.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
8.88,68.04698181152344,31.95907211303711,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.572620391845703,31.73817253112793,78.64901351928711,21.578746795654297,96.88058471679688,3.1194183826446533,0.5707961320877075,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6606164574623108,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161944944640.0,1908352640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1472753286361694,0.9419043958187102,1014362880.0,150566740.0,7979260.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10217180282.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
8.9,68.04698181152344,31.95907211303711,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.572620391845703,31.73817253112793,78.64901351928711,21.578746795654297,96.88058471679688,3.1194183826446533,0.5707961320877075,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6606164574623108,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161944944640.0,1908352640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1472753286361694,0.9419043958187102,1014362880.0,150566740.0,7979260.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10412741470.0,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
8.91,68.04698181152344,31.95907211303711,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,20.572620391845703,31.73817253112793,78.64901351928711,21.578746795654297,96.88058471679688,3.1194183826446533,0.5707961320877075,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,0.6606164574623108,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,161944944640.0,1908352640.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,1.1472753286361694,0.9419043958187102,1014362880.0,150566740.0,7979260.5,2781236096.0,0.3707830309867859,916.0,140.0,11975.0,2.0,39.518333435058594,3270.0,10438534744.5,1920.0,4.0,77.0,74.0,72.0,91.0,82.0,78.0,90.0,545.0,2.0,35.37043035030365,1.081253170967102,3196.0,1.0,3.366447925567627
