Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.1,27.121228218078613,23.211680730183918,15.373016575972237,1.152660568555196,14.209478537241617,33.34144592285156,14.561196247736612,0.2834225247303645,3.5738166011869907,10.12928040822347,35.31035232543945,10.00670874118805,45.83461125691732,4.16538910071055,0.2634002386281888,36.73517735799154,51.29530588785807,309.53930536905926,0.4387429555257161,0.2260341594616572,2.00322159131368,9.90692631403605,544969760.0,1.8339993556340535,2.1349645455678306,30150747477.333332,37220440661.333336,2674428565.3333335,51435397802.666664,652407762.6666666,54.45766274134318,545000000.0,0.13196813811858493,4806583.411458333,217.23737589518228,389905776.0,9917318.757161459,23174538.572916668,260543061.33333334,0.47299017012119293,0.27732231219609577,824178346.6666666,30873382.666666668,5173378.2109375,563446772.3125,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,73.0,2.525601625442505
0.11,25.673001970563615,16.381068093436106,0.8753835133143834,0.9378282853535244,13.571889914572239,32.32672228131975,22.99205998011998,0.059565782147858806,6.34404046194894,11.00831685747419,32.9904054914202,8.909934452601842,40.791175842285156,2.0659676109041487,0.23820422203945263,27.219576154436385,82.05675179617745,179.7473406110491,0.3750167829649789,0.15665864944458008,4.157961368560791,16.810251832008362,544832676.5714285,1.4306746550968714,3.3990439687456404,74370259821.71428,94511874048.0,6410521892.571428,128036718884.57143,1681221120.0,64.22670541490827,545000000.0,0.11356091286454881,9460813.0,237.49063982282365,863532891.4285715,15007700.07142857,2560644.535714286,661938578.2857143,0.4479103258677891,0.5279601471764701,1460247753.142857,60888307.428571425,8672385.107142856,1224683588.703125,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,73.0,2.525601625442505
0.12,25.111622401646205,17.745520455496653,0.8753835133143834,0.7207058157239642,19.827638626098633,31.88498033796038,22.950334276471818,0.08240840530821254,6.2369552339826315,11.218849454607282,33.08336421421596,9.201026371547155,40.21062142508371,2.6465217726571217,0.266409912279674,27.45062037876674,68.43419756208148,134.17259434291296,0.4211161051477705,0.16840044941220964,2.8788683073861256,15.157810415540423,544854811.4285715,1.497398887361799,2.6152257919311523,72098501193.14285,91871777353.14285,6396314185.142858,124430705810.28572,1612038729.142857,64.13993522099086,545000000.0,0.11455767921039037,10933965.142857144,271.51934814453125,858795611.4285715,18470772.57142857,2510514.3214285714,666489014.8571428,0.4500880752290998,0.34546699694224764,1699737161.142857,70112757.71428572,10463318.142857144,1157184291.377232,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,73.0,2.525601625442505
0.13,31.861534118652344,25.504144396100724,0.3993467688560486,1.15708669594356,20.303029296653612,42.6137455531529,31.489036560058594,0.05833889277917996,9.952700206211635,13.393668310982841,44.40252358572824,12.718740463256836,53.72451891217913,3.4183385031563893,0.2981478359018053,36.43779427664621,104.69323076520648,202.83548409598214,0.5186530777386257,0.23690371002469743,4.8682010514395575,15.615560386862073,544865252.5714285,2.0571702889033725,4.452477182660784,75277312585.14285,96215804196.57143,6689254912.0,130074471862.85715,1695066587.4285715,53.004244804382324,545000000.0,0.15611884423664638,11197706.5,284.42513166155135,1317920210.2857144,19294989.07142857,2279641.0535714286,1102960512.0,0.603446228163583,0.699405917099544,1771510665.142857,71946042.57142857,10825100.67857143,1231856960.4308035,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,73.0,2.525601625442505
0.14,29.29650942484538,20.703489939371746,0.3993467688560486,12.845866719881693,36.3001963297526,40.3354164759318,30.44431726137797,0.05250418310364086,8.07800322274367,13.17788314819336,39.04780832926432,10.875127156575521,47.17838033040365,2.8216210206349692,0.29097924505670864,31.99567985534668,80.27483622233073,5618.867055257161,2.3515768746534986,0.19837611416975656,3.3433570067087808,18.458548575639725,544839381.3333334,1.7461181084314983,3.1548577149709067,91298470320.0,116531393973.33333,8082913547.0,157647079488.0,2046370654.6666667,43.337692658106484,545000000.0,0.1839155207077662,13633367.424560547,335.9556376139323,1084557054.0,23281965.336588543,2888182.625,843164714.6666666,0.5300687154134115,0.42661864558855694,2140521941.3333333,87405192.0,13107792.397135416,1455944527.7083333,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,73.0,2.525601625442505
0.15,25.033609662737167,17.848663057599747,0.1523728370666504,11.10672470501491,25.721609859594277,31.85144805908203,22.82360880289759,0.018529201192515228,6.249529429844448,11.11400740487235,33.050370352608816,9.179730551583427,40.30271475655692,2.5544283049447194,0.22935375624469348,27.414014543805802,80.5253165108817,163.30672563825334,1.7633984855243139,0.16865003108978271,239.0838577406747,16.05446752480098,545210880.0,1.4996489116123743,3.348724297114781,77059283821.71428,98457576594.28572,6806074660.571428,133094150729.14285,1731583378.2857144,49.81313249043056,545000000.0,0.11411852070263452,11533167.011858258,281.5282418387277,914739472.8571428,19604944.84654018,2759401.25,709777554.2857143,0.4508278710501535,0.5047686866351536,1805972882.2857144,73595220.57142857,11063452.95033482,1231043199.6049106,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,73.0,2.525601625442505
0.16,33.428631918770925,22.84290967668806,1.376809256417411,0.7637693903275897,20.09629222324916,42.86594935825893,33.30288587297712,0.02195409459194963,8.84604263305664,15.024085998535156,43.94860403878348,11.993327004568917,54.36276027134487,2.7800966671534946,0.21900106514138834,37.03667286464146,68.45663670131138,230.27430507114954,0.4304006836776222,0.20761190141950334,2.8434636933462962,20.905327558517456,544525293.7142857,1.9558961732046944,2.615569387163435,80267025261.71428,102566661558.85715,7107069037.714286,138657425700.57144,1801860132.5714285,54.11923394884382,545000000.0,0.14969777848039353,12062955.55357143,247.46251569475447,952143716.5714285,20549040.182617188,2456472.2522321427,741076941.7142857,0.5872232232775006,0.3456203171185085,1891679890.2857144,76816867.42857143,11584897.754045758,1281031786.2879465,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,73.0,2.525601625442505
0.17,25.110157557896205,17.746985299246653,1.376809256417411,0.7229677779333932,19.81887081691197,31.958997453962052,21.205821990966797,0.17381418363324233,5.674085072108677,11.320557730538505,33.15952736990793,9.222725459507533,40.2229494367327,2.63419314793178,0.2721076905727387,27.45124544416155,68.418212890625,134.16897583007812,0.421004056930542,0.16825950571468898,3.0480869838169644,12.528088433401924,544862372.5714285,1.4974628516605921,2.614562920161656,72566427062.85715,92725533549.71428,6415106779.428572,125344298715.42857,1630193664.0,63.92302935464041,545000000.0,0.11493114701339177,11012653.857142856,314.6375732421875,902299446.8571428,18685642.0,22518747.785714287,669622473.1428572,0.45006615774972103,0.3454826899937221,1718919277.7142856,76431437.71428572,10559540.285714285,1186907980.107143,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,73.0,2.525601625442505
0.18,20.148592631022137,13.443225224812826,0.3036285638809204,0.6388555566469829,17.01636568705241,24.580825805664062,22.33929951985677,0.31454849367340404,6.430731455485026,8.495733896891275,25.668317159016926,7.104945818583171,31.182837168375652,2.150496006011963,0.19546813269456229,20.98386828104655,52.12321217854818,100.64949035644531,0.3304643332958221,0.13470406333605447,2.217756986618042,3.6743737061818433,544914634.6666666,1.1354564428329468,1.9199459552764893,54212318549.333336,69885818197.33333,4764467200.0,93919693482.66667,1230701440.0,73.14200083414714,545000000.0,0.09324513375759125,8995886.666666666,181.35445149739584,648485191.7936198,15179759.333333334,2076382.5,512991573.3333333,0.3533039689064026,0.2413465976715088,1385587114.6666667,57346297.333333336,8616427.0,810721783.9869791,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,73.0,2.525601625442505
0.19,27.02861077444894,27.063148498535156,0.3036285638809204,0.7237109627042498,21.297284807477677,23.491258348737443,16.818095207214355,0.0307494071977479,4.024465015956333,7.804021835327148,27.6091799054827,8.349952561514717,28.389310428074428,14.467832088470459,0.21466539001890592,18.64739445277623,62.764560154506135,86.99346487862724,0.4320236359323774,0.11879936712128776,2.5806825501578197,16.848560009683883,544873718.8571428,1.0524742262704032,2.30808162689209,53234581504.0,66969621065.14286,4890435437.714286,91609822939.42857,1147882057.142857,47.69736392157419,545000000.0,0.07587770479066032,10676774.42857143,239.06600516183036,671330980.0,18558241.077148438,1728360.0267857143,508623149.71428573,0.30252775124141146,0.2829890804631369,1635676781.7142856,63304481.14285714,10489679.505719867,765902074.5758928,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,73.0,2.525601625442505
0.2,25.647293090820312,17.085348674229213,0.19725464071546278,0.9152742794581822,14.27180749071496,32.22059849330357,20.82260731288365,0.026011169422417872,5.766133853367397,11.287258420671735,33.30549076625279,9.121945789882115,40.62809317452567,2.2290502105440413,0.14072112472993983,27.37015696934291,83.11919294084821,181.11356026785714,0.3731566752706255,0.16471597126552037,4.392961910792759,17.551859727927617,544901028.5714285,1.4712958335876465,3.5182811192103793,67587265097.14286,86051904365.71428,5906147328.0,116519363730.28572,1527000978.2857144,63.90478706359863,545000000.0,0.11502087116241455,7864535.428571428,233.18875122070312,797319058.2857143,12213449.285714285,2126572.0,611384667.4285715,0.4472216708319528,0.588501683303288,1190756790.857143,53576723.428571425,7080693.214285715,1214699533.5066965,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,73.0,2.525601625442505
0.21,23.89297866821289,20.31733594621931,0.19725464071546278,0.8406718969345093,17.19879150390625,31.11553192138672,25.46997833251953,0.17247053954218114,7.568400791713169,11.673326219831194,33.06797899518694,9.771160398210798,39.36803763253348,3.4891042709350586,0.3169924531664167,27.06716319492885,68.7747562953404,100.8265631539481,0.46374971526009695,0.21047733936991012,2.6890369824000766,7.761468768119811,544906139.4285715,1.6327961853572301,2.831911768232073,57858863981.71429,74935213494.85715,5207120896.0,100533587968.0,1302169910.857143,63.87276908329555,545000000.0,0.11704251808779578,8302514.428571428,144.04020472935267,679494924.6529018,16936640.57142857,1498753.0535714286,539240022.8571428,0.475085837500436,0.3580341339111328,1502103076.5714285,56658836.571428575,8890656.0,847675043.3571428,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,73.0,2.525601625442505
0.22,30.217526117960613,19.300739288330078,0.8065350453058878,1.0372415979703267,15.50013562416037,37.683858235677086,28.131577173868816,0.12212160338337223,7.854861418406169,12.959132512410482,38.54636255900065,10.45427417755127,47.78317642211914,2.216822107632955,0.23584967230757078,32.10911178588867,92.92301940917969,215.1060536702474,0.4061880111694336,0.18334750334421793,4.468436638514201,20.451865832010906,544892821.3333334,1.7064306735992432,3.8166987895965576,75120887125.33333,95302567253.33333,6510234282.666667,129282405717.33333,1694402517.3333333,59.1706919670105,545000000.0,0.1305114800731341,9415452.5,247.02784220377603,852596117.3333334,14948001.041666666,2148531.5416666665,666547968.0,0.5186471740404764,0.6162273784478506,1449682538.6666667,60694181.666666664,8618674.25,1274888677.7265625,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,73.0,2.525601625442505
0.23,25.10915047781808,17.747991834368026,0.8065350453058878,0.7474361147199359,21.302318572998047,31.579334803989955,26.983484949384415,0.5656842887401581,7.463939666748047,11.285084043230329,32.765529087611604,9.119497299194336,40.28997911725725,2.5671640123639787,0.3193890673906675,27.450735364641464,67.39859226771763,134.1734880719866,0.41379997559956144,0.16826911909239634,3.0539298057556152,10.775430713381086,544854912.0,1.4974431650979179,2.5199131284441267,78333942637.71428,100020535296.0,6931375396.571428,135275582025.14285,1757467099.4285715,51.54688113076346,545000000.0,0.11427401219095502,11743754.285714285,289.87215314592635,969631005.7142857,20017540.660714287,23549257.464285713,722509915.4285715,0.45005106925964355,0.332058778830937,1842962102.857143,81005796.57142857,11290554.660714285,1282231486.341518,1.0752568244934082,116.0,2.0,6330.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,1.0,2.525601625442505
0.24,26.362462656838552,31.002289090837753,0.21836432388850624,1.1882362365722656,21.088531859219074,40.85835974557059,27.791591099330358,0.18343181076592627,7.838707651410784,16.096884318760463,43.30816977364676,13.319384438650948,51.71383013044085,5.429026058741978,0.3350463424410139,36.657627650669646,104.52762494768415,183.94590159824915,0.5438499280384609,0.3052188626357487,4.984911033085415,15.956708124705724,544888329.1428572,2.316899980817522,4.386994293757847,79107678354.28572,101052286098.28572,7002023497.142858,136635848996.57143,1775365753.142857,51.023891176496235,545000000.0,0.15361659867422922,11936387.785714285,294.56297084263394,940275360.0,20349610.785714287,2657318.1160714286,729868320.0,0.6321260929107666,0.6679498212678092,1871843840.0,76017148.57142857,11479598.714285715,1263484713.3861606,1.0752568244934082,116.0,2.0,6330.0,1.0,22.237659454345703,2748.0,6865663384.0,1920.0,3.0,54.0,51.0,57.0,58.0,41.0,32.0,90.0,545.0,2.0,28.676971793174744,2736.0,1.0,2.525601625442505
