Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
2.9,50.330509185791016,49.6600341796875,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,18.575023651123047,30.818492889404297,81.10379791259766,21.666866302490234,95.67433166503906,4.325671672821045,0.8224375247955322,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.4310529828071594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,110607892480.0,710353216.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.159097909927368,3.0226845741271973,962123008.0,109985976.0,3005483.25,1229819904.0,1.084849238395691,481.0,53.0,11743.0,6.0,21.736989974975582,2138.0,2361.0,3.0,60.0,58.0,62.0,54.0,35.0,42.0,90.0,545.0,2.0,30.049878358840942,0.9214959740638732,3196.0,13.0,1.8343561887741089
3.0,50.28435516357422,49.681060791015625,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,18.65343475341797,30.27454376220703,81.10379791259766,21.666866302490234,95.62786865234376,4.372129917144775,0.8643651008605957,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.4300045371055603,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,108451741696.0,697396032.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.1567089557647705,3.0226845741271973,942743424.0,109985976.0,2964632.5,1229819904.0,1.084849238395691,481.0,53.0,11743.0,6.0,21.736989974975582,2138.0,2361.0,3.0,60.0,58.0,62.0,54.0,35.0,42.0,90.0,545.0,2.0,30.049878358840942,0.9214959740638732,3196.0,13.0,1.8343561887741089
3.1,50.30353927612305,49.69646072387695,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,18.45313262939453,30.346654891967773,81.10379791259766,21.666866302490234,95.4152374267578,4.584765434265137,0.8018589615821838,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.4309395253658294,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,107856527360.0,693530816.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.157090187072754,3.0226845741271973,966435200.0,109985976.0,3167273.0,1229819904.0,1.084849238395691,481.0,53.0,11743.0,6.0,21.736989974975582,2138.0,2361.0,3.0,60.0,58.0,62.0,54.0,35.0,42.0,90.0,545.0,2.0,30.049878358840942,0.9214959740638732,3196.0,13.0,1.8343561887741089
3.2,50.32854843139648,49.67145156860352,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,18.40178108215332,31.00662422180176,81.10379791259766,21.666866302490234,95.75259399414062,4.2474045753479,0.8037059903144836,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.4344419240951538,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,107858673664.0,692809088.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.1583385467529297,3.0226845741271973,925898048.0,109985976.0,2779230.0,1229819904.0,1.084849238395691,481.0,53.0,11743.0,6.0,21.736989974975582,2138.0,2361.0,3.0,60.0,58.0,62.0,54.0,35.0,42.0,90.0,545.0,2.0,30.049878358840942,0.9214959740638732,3196.0,13.0,1.8343561887741089
3.3,50.304229736328125,49.69577026367188,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,18.247766494750977,30.297048568725582,81.10379791259766,21.666866302490234,95.48692321777344,4.513078689575195,0.8492318987846375,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.4331047832965851,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,107722678272.0,692667008.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.1571204662323,3.0226845741271973,961582272.0,109985976.0,3155261.0,1229819904.0,1.084849238395691,481.0,53.0,11743.0,6.0,21.736989974975582,2138.0,2361.0,3.0,60.0,58.0,62.0,54.0,35.0,42.0,90.0,545.0,2.0,30.049878358840942,0.9214959740638732,3196.0,13.0,1.8343561887741089
3.32,50.304229736328125,49.69577026367188,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,18.247766494750977,30.297048568725582,81.10379791259766,21.666866302490234,95.48692321777344,4.513078689575195,0.8492318987846375,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.4331047832965851,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,107722678272.0,692667008.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.1571204662323,3.0226845741271973,961582272.0,109985976.0,3155261.0,1229819904.0,5.030766427516937,209.0,24.0,7078.5,1.0,12.59989070892334,2138.0,2361.0,3.0,60.0,58.0,62.0,54.0,35.0,42.0,90.0,545.0,2.0,30.049878358840942,0.9214959740638732,3196.0,6.5,1.8343561887741089
3.4,50.80785369873047,49.19214630126953,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,17.616979598999023,29.635284423828125,81.10379791259766,21.666866302490234,95.08820343017578,4.9117960929870605,1.3246266841888428,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.5659974217414856,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,109039009792.0,867707584.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.708288311958313,3.0226845741271973,1111873280.0,109985976.0,4389830.5,1229819904.0,5.030766427516937,209.0,24.0,7078.5,1.0,12.59989070892334,2138.0,2361.0,3.0,60.0,58.0,62.0,54.0,35.0,42.0,90.0,545.0,2.0,30.049878358840942,0.9214959740638732,3196.0,6.5,1.8343561887741089
3.5,51.4075927734375,48.5924072265625,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,17.362382888793945,29.745529174804688,81.10379791259766,21.666866302490234,94.55341339111328,5.446585178375244,1.7643388509750366,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6516344547271729,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,110285045760.0,1041143616.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.4112945795059204,3.0226845741271973,1282378624.0,109985976.0,5809415.5,1229819904.0,5.030766427516937,209.0,24.0,7078.5,1.0,12.59989070892334,2138.0,2361.0,3.0,60.0,58.0,62.0,54.0,35.0,42.0,90.0,545.0,2.0,30.049878358840942,0.9214959740638732,3196.0,6.5,1.8343561887741089
3.53,51.4075927734375,48.5924072265625,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,17.362382888793945,29.745529174804688,81.10379791259766,21.666866302490234,94.55341339111328,5.446585178375244,1.7643388509750366,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6516344547271729,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,110285045760.0,1041143616.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.4112945795059204,3.0226845741271973,1282378624.0,109985976.0,5809415.5,1229819904.0,1.0714869499206543,481.0,53.0,11743.0,6.0,21.057661056518555,2138.0,2361.0,3.0,57.0,56.0,63.0,45.0,51.0,40.0,90.0,545.0,2.0,28.54122519493103,0.9214959740638732,3196.0,6.5,1.8166625499725344
3.6,52.13185501098633,47.86814498901367,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,17.523271560668945,29.0699462890625,81.10379791259766,21.666866302490234,94.6264190673828,5.373582363128662,1.4724239110946655,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6214566826820374,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,111432761344.0,1125357440.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.3170599937438965,3.0226845741271973,1267180672.0,109985976.0,6242854.5,1229819904.0,1.0714869499206543,481.0,53.0,11743.0,6.0,21.057661056518555,2138.0,2361.0,3.0,57.0,56.0,63.0,45.0,51.0,40.0,90.0,545.0,2.0,28.54122519493103,0.9214959740638732,3196.0,6.5,1.8166625499725344
3.7,54.0263671875,45.9736328125,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,17.01227378845215,28.989049911499023,81.10379791259766,21.666866302490234,94.59884643554688,5.401155471801758,0.8337594866752625,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6263447403907776,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,114400100352.0,1354782848.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1140401363372805,3.0226845741271973,1308806784.0,109985976.0,7824133.0,1229819904.0,1.0714869499206543,481.0,53.0,11743.0,6.0,21.057661056518555,2138.0,2361.0,3.0,57.0,56.0,63.0,45.0,51.0,40.0,90.0,545.0,2.0,28.54122519493103,0.9214959740638732,3196.0,6.5,1.8166625499725344
3.8,56.093692779541016,43.90630722045898,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,16.899471282958984,27.66915702819824,81.10379791259766,21.666866302490234,94.64936065673828,5.350642204284668,0.5431123971939087,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.601475715637207,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,117231509504.0,1446688256.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.0864408016204834,3.0226845741271973,1338557440.0,109985976.0,8334845.0,1229819904.0,1.0714869499206543,481.0,53.0,11743.0,6.0,21.057661056518555,2138.0,2361.0,3.0,57.0,56.0,63.0,45.0,51.0,40.0,90.0,545.0,2.0,28.54122519493103,0.9214959740638732,3196.0,6.5,1.8166625499725344
3.9,58.10878372192383,41.89121627807617,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,16.619468688964844,27.26637077331543,81.10379791259766,21.666866302490234,94.37898254394533,5.621018409729004,0.5983654260635376,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6237016320228577,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,120116076544.0,1483546240.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.111085295677185,3.0226845741271973,1474429440.0,109985976.0,8991302.0,1229819904.0,1.0714869499206543,481.0,53.0,11743.0,6.0,21.057661056518555,2138.0,2361.0,3.0,57.0,56.0,63.0,45.0,51.0,40.0,90.0,545.0,2.0,28.54122519493103,0.9214959740638732,3196.0,6.5,1.8166625499725344
4.0,56.877220153808594,43.122779846191406,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,16.132099151611328,27.199487686157227,81.10379791259766,21.666866302490234,94.34213256835938,5.6578688621521,0.4619690775871277,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6006609797477722,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,119727955968.0,1517542784.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.0539904832839966,3.0226845741271973,1487381248.0,109985976.0,9134974.0,1229819904.0,1.0714869499206543,481.0,53.0,11743.0,6.0,21.057661056518555,2138.0,2361.0,3.0,57.0,56.0,63.0,45.0,51.0,40.0,90.0,545.0,2.0,28.54122519493103,0.9214959740638732,3196.0,6.5,1.8166625499725344
4.1,57.3709602355957,42.6290397644043,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,16.138832092285156,26.55143165588379,81.10379791259766,21.666866302490234,94.1265869140625,5.873409271240234,0.4771321415901184,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.5920885801315308,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,120951136256.0,1548292480.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.0460611581802368,3.0226845741271973,1582486272.0,109985976.0,9580728.0,1229819904.0,1.0714869499206543,481.0,53.0,11743.0,6.0,21.057661056518555,2138.0,2361.0,3.0,57.0,56.0,63.0,45.0,51.0,40.0,90.0,545.0,2.0,28.54122519493103,0.9214959740638732,3196.0,6.5,1.8166625499725344
4.2,58.203006744384766,41.796993255615234,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,15.812685012817385,26.938194274902344,81.10379791259766,21.666866302490234,94.13052368164062,5.869474411010742,0.4720536172389984,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.5815023183822632,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,122453557248.0,1576588544.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.046671748161316,3.0226845741271973,1609592064.0,109985976.0,9705547.0,1229819904.0,1.0714869499206543,481.0,53.0,11743.0,6.0,21.057661056518555,2138.0,2361.0,3.0,57.0,56.0,63.0,45.0,51.0,40.0,90.0,545.0,2.0,28.54122519493103,0.9214959740638732,3196.0,6.5,1.8166625499725344
4.3,58.84173583984375,41.15826416015625,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,16.17691993713379,25.720521926879883,81.10379791259766,21.666866302490234,93.46434020996094,6.535661220550537,0.5630927681922913,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6077918410301208,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,114220720128.0,1603455104.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.0463249683380127,3.0226845741271973,1733709440.0,109985976.0,10598708.0,1229819904.0,8.980203628540039,301.0,46.0,7827.0,1.0,25.19978141784668,2138.0,2361.0,3.0,57.0,56.0,63.0,45.0,51.0,40.0,90.0,545.0,2.0,28.54122519493103,0.9214959740638732,3196.0,13.0,1.8166625499725344
4.32,58.84173583984375,41.15826416015625,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,16.17691993713379,25.720521926879883,81.10379791259766,21.666866302490234,93.46434020996094,6.535661220550537,0.5630927681922913,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6077918410301208,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,114220720128.0,1603455104.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.0463249683380127,3.0226845741271973,1733709440.0,109985976.0,10598708.0,1229819904.0,1.113082766532898,117.0,2.0,6330.0,1.0,25.19978141784668,2138.0,2361.0,3.0,57.0,56.0,63.0,45.0,51.0,40.0,90.0,545.0,2.0,28.54122519493103,0.9214959740638732,3196.0,13.0,1.8166625499725344
4.4,59.34933853149414,40.65066146850586,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,16.973344802856445,24.55013465881348,81.10379791259766,21.666866302490234,91.83079528808594,8.169206619262695,0.8042579293251038,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.5841468572616577,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,96158638080.0,1625473024.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.0451178550720217,3.0226845741271973,1979233792.0,109985976.0,12394542.0,1229819904.0,1.113082766532898,117.0,2.0,6330.0,1.0,25.19978141784668,2138.0,2361.0,3.0,57.0,56.0,63.0,45.0,51.0,40.0,90.0,545.0,2.0,28.54122519493103,0.9214959740638732,3196.0,13.0,1.8166625499725344
4.5,59.78182601928711,40.21817398071289,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,16.589834213256836,25.0605583190918,81.10379791259766,21.666866302490234,91.8701629638672,8.129838943481445,0.8127314448356628,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6273658275604248,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,96973234176.0,1640505984.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.045435667037964,3.0226845741271973,1984293376.0,109985976.0,12416700.0,1229819904.0,1.113082766532898,117.0,2.0,6330.0,1.0,25.19978141784668,2138.0,2361.0,3.0,57.0,56.0,63.0,45.0,51.0,40.0,90.0,545.0,2.0,28.54122519493103,0.9214959740638732,3196.0,13.0,1.8166625499725344
4.53,59.78182601928711,40.21817398071289,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,16.589834213256836,25.0605583190918,81.10379791259766,21.666866302490234,91.8701629638672,8.129838943481445,0.8127314448356628,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6273658275604248,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,96973234176.0,1640505984.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.045435667037964,3.0226845741271973,1984293376.0,109985976.0,12416700.0,1229819904.0,1.2354291677474976,481.0,53.0,11743.0,6.0,20.83421897888184,2138.0,2361.0,3.0,59.0,55.0,64.0,56.0,33.0,45.0,90.0,545.0,2.0,28.668788075447083,0.9214959740638732,3196.0,13.0,2.111908435821533
4.6,60.02086639404297,39.97913360595703,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,16.708587646484375,24.570322036743164,81.10379791259766,21.666866302490234,91.89591979980467,8.10407829284668,0.7252756953239441,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6128889322280884,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,97523433472.0,1651830912.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.0456634759902954,3.0226845741271973,1987965184.0,109985976.0,12435141.0,1229819904.0,1.2354291677474976,481.0,53.0,11743.0,6.0,20.83421897888184,2138.0,2361.0,3.0,59.0,55.0,64.0,56.0,33.0,45.0,90.0,545.0,2.0,28.668788075447083,0.9214959740638732,3196.0,13.0,2.111908435821533
4.7,59.552207946777344,40.447792053222656,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,16.286434173583984,24.929903030395508,81.10379791259766,21.666866302490234,91.99333190917967,8.006669998168945,0.6995621919631958,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.7099504470825195,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,98930335744.0,1682338944.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.04510498046875,3.0226845741271973,1992164864.0,109985976.0,12540651.0,1229819904.0,1.2354291677474976,481.0,53.0,11743.0,6.0,20.83421897888184,2138.0,2361.0,3.0,59.0,55.0,64.0,56.0,33.0,45.0,90.0,545.0,2.0,28.668788075447083,0.9214959740638732,3196.0,13.0,2.111908435821533
4.8,52.81676864624024,47.21425247192383,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,14.479592323303224,22.248987197875977,81.10379791259766,21.666866302490234,92.980224609375,7.019773006439209,0.6154953837394714,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,15.070998191833496,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,111948587008.0,1949828096.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.0383446216583252,3.0226845741271973,1953554048.0,109985976.0,12531033.0,1229819904.0,1.2354291677474976,481.0,53.0,11743.0,6.0,20.83421897888184,2138.0,2361.0,3.0,59.0,55.0,64.0,56.0,33.0,45.0,90.0,545.0,2.0,28.668788075447083,0.9214959740638732,3196.0,13.0,2.111908435821533
4.9,53.186893463134766,46.78276824951172,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,14.768546104431152,21.169448852539062,81.10379791259766,21.666866302490234,93.21263885498048,6.787364959716797,0.5508040189743042,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,19.9790153503418,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,114896297984.0,1998633472.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.0336761474609375,3.0226845741271973,1911728640.0,109985976.0,12192306.0,1229819904.0,1.2354291677474976,481.0,53.0,11743.0,6.0,20.83421897888184,2138.0,2361.0,3.0,59.0,55.0,64.0,56.0,33.0,45.0,90.0,545.0,2.0,28.668788075447083,0.9214959740638732,3196.0,13.0,2.111908435821533
5.0,55.42476272583008,44.57523727416992,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,14.735493659973145,22.571557998657227,81.10379791259766,21.666866302490234,92.9655303955078,7.034470558166504,0.5076407790184021,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,8.790809631347656,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,110805663744.0,1862041344.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.0395396947860718,3.0226845741271973,1902611584.0,109985976.0,12038144.0,1229819904.0,1.2354291677474976,481.0,53.0,11743.0,6.0,20.83421897888184,2138.0,2361.0,3.0,59.0,55.0,64.0,56.0,33.0,45.0,90.0,545.0,2.0,28.668788075447083,0.9214959740638732,3196.0,13.0,2.111908435821533
5.1,53.08685302734375,46.93107604980469,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,14.25765323638916,21.101137161254883,81.10379791259766,21.666866302490234,93.0143814086914,6.985620975494385,0.5497783422470093,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,20.96101951599121,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,113901395968.0,1978789504.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.034842014312744,3.0226845741271973,1972453632.0,109985976.0,12610886.0,1229819904.0,1.2354291677474976,481.0,53.0,11743.0,6.0,20.83421897888184,2138.0,2361.0,3.0,59.0,55.0,64.0,56.0,33.0,45.0,90.0,545.0,2.0,28.668788075447083,0.9214959740638732,3196.0,13.0,2.111908435821533
5.21,60.01764297485352,40.0084342956543,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,16.057706832885742,23.49261283874512,81.10379791259766,21.666866302490234,92.79131317138672,7.208690166473389,0.7140501141548157,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.276656627655029,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,110196613120.0,1759316352.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.048896074295044,3.0226845741271973,1920342528.0,109985976.0,11836099.0,1229819904.0,1.2354291677474976,481.0,53.0,11743.0,6.0,20.83421897888184,2138.0,2361.0,3.0,59.0,55.0,64.0,56.0,33.0,45.0,90.0,545.0,2.0,28.668788075447083,0.9214959740638732,3196.0,13.0,2.111908435821533
