Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.1,15.566743850708008,6.806934356689453,14.621027747790018,0.5762091080347698,4.977920134862265,21.8644536336263,10.890590906143188,0.00103939751473565,3.1767732029159865,4.640292167663574,18.384009679158527,4.523271083831787,32.647291819254555,0.6860416332880658,0.038861781358718865,23.94574228922526,35.303181966145836,271.04225158691406,0.2655283411343892,0.06489446759223938,1.4552416404088337,8.754634688297907,544917578.6666666,0.8379975159962972,1.3443744977315266,35885518762.666664,50149337301.333336,3507020157.3333335,64467209557.333336,924992509.3333334,71.45893255869548,545000000.0,0.08630644281705219,3100258.2682291665,160.9485880533854,461706964.0,5456550.805989583,788156.5833333334,370859605.3333333,0.25398263335227966,0.21889356772104898,535766737.5,20994106.533854168,2887221.1705729165,823197510.9140625,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.11,24.982879638671875,17.874263218470983,14.621027747790018,0.4729681611061096,17.402276595788344,30.047269003731863,20.671013968331472,0.0158957866951823,6.4281704766409735,11.021625246320452,31.183470589773997,9.019577026367188,39.585396902901785,3.27174551146371,0.1916560104915074,23.34951182774135,84.08675711495536,159.24098641531808,0.38854481492723736,0.16867743219648088,2.37706504549299,13.293358325958252,544860918.8571428,1.3896376746041434,3.6399390356881276,55377945746.28571,85530181632.0,5833586541.714286,103976622957.71428,1603949933.7142856,64.15300559997559,545000000.0,0.11439326618398936,11621211.357142856,255.50967843191964,850402742.8571428,20308679.57142857,2043390.75,664614016.0,0.4486187526157924,0.6367562881537846,1826556690.2857144,65105366.0,11336454.42857143,1150725188.3370535,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.12,26.903945105416433,29.886829376220703,1.0824958341462272,0.68399278819561,22.689383766480855,39.08418982369559,23.972747530255997,0.2440315726479249,7.17372008732387,15.717173985072545,41.06503404889788,12.478454044886998,50.890982491629465,6.2518738848822455,0.2570040241948196,33.599444253104075,72.4597909109933,202.62579127720423,0.4485661861087595,0.3006184164966856,2.653054850442069,14.156101737703596,544864457.1428572,2.1535680975232805,2.5237906319754466,60635762541.71429,93990878939.42857,6416156306.285714,114047356928.0,1763816384.0,50.86233677182879,545000000.0,0.1517513756241117,13764377.75,297.7142551967076,948828388.5714285,23904577.72098214,2354535.0022321427,735342779.4285715,0.6386522310120719,0.3086448311805725,2134176295.2142856,76961693.09151785,13418798.549107144,1270110882.5424106,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.13,34.93692834036691,21.643658774239675,1.7693937761443002,0.6324941260474068,22.53438922337123,38.712498801095144,28.537028448922293,0.02662340365350244,8.698229244777135,13.974844796316964,39.616009848458425,10.861137935093472,51.27500697544643,5.86784941809518,0.1965166482010058,31.98309816632952,67.71527753557477,226.78644234793526,0.42151950352958273,0.21382048300334386,2.603518690381731,25.137958100863866,544894985.1428572,1.8023507254464286,2.5391136578151157,59558139904.0,92647989540.57143,6317192320.0,112199323648.0,1740826966.857143,54.854763984680176,545000000.0,0.15522389113903043,13346873.232142856,240.656254359654,932234322.2857143,23197866.374023438,2145690.893973214,725377424.0,0.5898856265204293,0.3221181801387242,2075946569.142857,75687276.57142857,13008516.088309152,1250024854.2433035,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.14,25.23274721418108,17.65899113246373,0.6686624842030662,0.6127853095531464,21.560716356549943,33.8946909223284,26.121227741241455,0.15258171063448697,8.11041327885219,10.788501194545201,35.47301319667271,10.889136041913714,53.22514343261719,3.91771514075143,0.2195694012833493,30.417842320033483,76.75984300885882,186.41712297712053,0.7047901323863438,0.16795832344463893,2.6408098936080933,15.095527648925781,544880740.5714285,1.808302572795323,2.5744803973606656,59488104955.42857,92712494226.28572,6324671062.0,112169021522.28572,1740372633.142857,51.65428505625044,545000000.0,0.11489089897700717,13494664.04185268,235.00886753627233,936181202.2857143,23418949.55245536,2228575.6785714286,728044653.7142857,0.44924157006399973,0.32594493882996695,2093678851.1785715,76296875.38560268,13143690.335379465,1242165823.9129465,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.15,24.98308072771345,17.874062129429408,0.6686624842030662,0.5626806829656873,22.491295950753347,34.455649512154714,22.703004700796946,0.022997680253216187,6.917903082711356,10.88226808820452,35.931090763636995,11.580072675432477,53.5770503452846,3.5658059460776195,0.15220942401460236,32.676312582833425,71.5179010118757,211.6151079450335,0.6946893164089748,0.16878255775996617,2.751394305910383,17.391663125583104,544859812.5714285,2.0419747488839284,2.5158543586730957,60416195177.14286,93522804736.0,6388365618.571428,113565961261.71428,1754589038.4285715,50.59757132189615,545000000.0,0.11423636121409278,13539536.642996652,293.7348371233259,943211010.8571428,23461380.993024554,2629507.3928571427,731461248.0,0.44885786942073275,0.3152686868395124,2099645428.625,76147727.31473215,13183416.37890625,1264234997.2745535,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.16,24.98364966256278,17.873493194580078,0.6686624842030662,0.5674608179501125,22.330020359584264,29.95228467668806,20.627643040248326,0.019294249159949144,6.308973039899554,10.817451204572405,31.08123016357422,8.992282322474889,39.59295654296875,3.264186007635934,0.1419623898608344,23.34859139578683,67.14816502162388,134.2545383998326,0.42511304787227083,0.16859079684529985,2.532299177987235,20.049490911620005,544885659.4285715,1.3896336555480957,2.514399324144636,59790587611.42857,92335334546.28572,6308074349.714286,112266330112.0,1731061833.142857,64.12540108816964,545000000.0,0.1142215494598661,13181825.857142856,289.08372279575894,927564013.7142857,22987057.714285713,2280725.0714285714,719764205.7142857,0.44867329938071115,0.31504349623407635,2058178889.142857,74786649.14285715,12873303.857142856,1245597946.6004465,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.17,17.3867917742048,11.324217115129743,0.6686624842030662,0.45494583674839567,13.880432673863002,18.91769572666713,15.408407483782087,0.022734956017562313,4.293532507760184,6.505922317504883,19.780332837785995,5.7616762433733255,25.595408848353795,2.9760193824768066,0.13986732704298838,13.792733873639788,46.00131007603237,83.05404227120536,0.2936026879719325,0.10970620172364369,1.9588347843715124,9.77365847996303,544860598.8571428,0.8395883696419852,1.772486346108573,39195473627.42857,67811049472.0,4433717686.857142,77534719414.85715,1310510665.142857,63.32337120601109,545000000.0,0.07978233695030212,13102390.285714285,246.71748570033483,716884492.3928572,22834369.14285714,2393380.785714286,545213001.1428572,0.3006323916571481,0.23931131192616054,1958038930.2857144,73400713.14285715,12858322.285714285,895688918.0982143,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.18,25.03530774797712,19.536849430629186,0.5635308367865426,0.5471019319125584,18.671387943838322,27.6797479901995,18.811804635184153,0.1807028852802302,6.152692794799805,9.40041106087821,28.95783233642578,8.499463762555804,36.42665536063058,6.43048678125654,0.1783910377749375,23.771234239850724,82.98274230957031,148.9079306466239,0.3984267626489912,0.21395633050373622,2.5083655629839217,23.133113077708654,544893549.7142857,1.4957758017948695,3.543226787022182,49289567670.85714,74801673362.28572,5187799478.857142,91878203977.14285,1395560219.4285715,64.1107121876308,545000000.0,0.12073900018419538,11763363.92857143,197.0820792061942,1198288604.2597656,20163258.35714286,2410118.785714286,998966235.4285715,0.4905902828489031,0.5579759563718524,1839488036.5714285,61924085.428571425,11459778.07142857,928076662.5133928,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.19,25.96789060320173,17.668371745518275,1.0314975466047014,0.378688599382128,15.285577484539576,30.214659009660995,19.58666774204799,0.052607243913891044,5.797065053667341,11.655465807233538,31.265074048723495,8.739706856863839,39.13295309884207,3.7241899935262546,0.15859744059188025,25.186311994280135,46.64085456303188,172.81692940848214,0.28449280506798197,0.1794141445841108,2.189993245261056,22.5553097980363,544937398.8571428,1.4362489155360632,1.6855670043400355,40756598491.42857,59026825801.14286,4260149394.285714,74530158299.42857,1052375698.2857143,63.898197174072266,545000000.0,0.1124162333352225,8707291.142857144,200.15316336495536,590297019.4285715,13880761.28404018,1835720.5691964286,475917613.71428573,0.45841809681483675,0.24147324476923263,1265680225.044643,51509641.212053575,8149612.916294643,849654315.421875,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.2,16.902736118861608,11.272398267473493,0.5030681235449654,0.39927344662802555,11.347284861973353,25.21811921255929,15.350498608180455,0.098056748442884,4.580075945172991,7.360424314226423,26.175234658377512,8.606535502842496,40.979759216308594,1.8773835045950753,0.09622638433107307,25.036140986851283,53.87104524884905,179.78526088169642,0.6412083080836705,0.10335191658564977,1.8801549162183488,13.449464525495257,544877622.8571428,1.5491128649030412,1.9604556219918388,47879814834.28571,72875732406.85715,4872534199.142858,89190215236.57143,1396474714.7857144,62.68296817370823,545000000.0,0.07391704193183354,6967904.147321428,226.38597760881697,695141265.7142857,13171744.195870535,1309183.607142857,539528868.5714285,0.29464268684387207,0.2583314946719578,1196617276.1607144,40642576.471540175,6962002.939732143,1063600119.2232143,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.21,24.980330875941686,17.876811981201172,0.5030681235449654,0.5352872950690133,22.318862915039062,29.8395870753697,21.439673832484655,0.05865548743999428,6.69880553654262,10.796258926391602,30.96475328717913,8.958495548793248,39.60634504045759,3.250797986984253,0.21564684515552862,23.348797389439174,67.1436048235212,134.20916748046875,0.4251611828804016,0.16881248354911804,2.518042973109654,15.826215199061803,544847177.1428572,1.3897438389914376,2.514195578438895,57913920950.85714,90024387730.28572,6135134061.714286,109061247561.14285,1691443207.357143,50.49597586904253,545000000.0,0.11430461704730986,13039622.42857143,281.03702218191967,907813933.6428572,22645782.85714286,2589486.0714285714,704106496.0,0.4487592322485788,0.3149555368082864,2026480420.5714285,73546398.85714285,12709426.714285715,1214143051.3549106,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.22,25.16608428955078,17.589605603899276,0.3666022505078997,10.781132621424538,25.84686484720026,30.165653773716517,20.747499193464005,0.0054910481641334856,6.466306822640555,11.023056030273438,31.200127737862722,8.920118059430804,39.85412379673549,17.288733422756195,0.15991201012262277,23.807303292410715,81.2065669468471,180.24133082798548,2.087392921958651,0.16839564272335597,188.57090950012207,17.170507030827658,544868388.5714285,1.3944963387080602,3.5474118505205428,58851849947.42857,91369683821.71428,6234165248.0,110770854765.71428,1715799771.4285715,50.07644970076425,545000000.0,0.11343469151428767,13453127.503069196,290.8628365652902,923412062.4285715,23292655.32254464,2415180.3571428573,715766482.2857143,0.4436328411102295,0.6116705749716077,2080195437.7142856,75900731.28571428,13094102.3359375,1235197435.3549106,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.23,21.724517822265625,15.614445209503174,0.3707073666155339,0.6707876622676849,20.437020697630942,28.496017813682556,22.214785933494568,0.006013705307850588,6.36089015007019,9.666906118392944,29.465080738067627,8.346955597400665,35.87838268280029,14.12161760032177,0.19417324289679527,20.806641101837158,87.53890132904053,167.71249389648438,0.4387846067547798,0.14560626074671745,3.806665062904358,24.988643907010555,544856976.0,1.2254245579242706,3.4723177552223206,53329137664.0,82846083072.0,5653272832.0,100405452800.0,1552912960.0,57.464535385370255,545000000.0,0.09877798892557621,12378417.59375,261.86071395874023,839125108.0,21375984.0625,2345951.34375,649096446.875,0.39059077203273773,0.5315086618065834,1907198256.0,69101956.25,12034712.96875,1114637538.0742188,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
0.24,27.91741116841634,22.853556315104168,0.5356367031733195,0.6892221470673879,25.683315594991047,39.06158288319906,28.442973375320435,0.01891549661134677,8.841330846150717,12.962581316630045,41.262678464253746,13.113365650177002,61.1935068766276,5.473159432411194,0.27194038809587556,35.576342264811196,89.04307683308919,206.26841990152994,0.8228749533494314,0.21915126840273538,3.2137749989827475,12.891650199890137,544877397.3333334,2.220432241757711,2.9744877020517984,64902228133.333336,101004806144.0,6868606811.666667,122273235797.33333,1898993250.1666667,42.328472356001534,545000000.0,0.1370500400662422,14670059.484375,313.0701853434245,1014118614.6666666,25283167.531901043,3170312.9166666665,789346176.0,0.5277100205421448,0.37136757373809814,2267274967.7916665,82538447.32552083,14240011.045572916,1363956824.5026042,1.1185940504074097,117.0,2.0,6330.0,1.0,15.069628715515137,3123.0,1920.0,3.0,52.0,50.0,53.0,44.0,59.0,35.0,90.0,545.0,2.0,36.01829707622528,1.0262198448181152,2736.0,91.0,2.5076136589050293
