Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.01,1.3000978529453278,33.469841957092285,0.24919854104518885,19.803402423858643,0.4824569672346115,-1.0,-1.0,-1.0,0.7418933063745499,-1.0,5.0322606563568115,10.983745574951172,544958320.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.24214959144592,545000000.0,-1.0,14864629.75,238.25374603271484,1243552800.0,26062045.5,3117438.4375,987271872.0,-1.0,-1.0,-1.0,96965918.0,14469391.0,1728697785.65625,0.8826194405555725,253.5,31.0,7123.5,1.0,16.024084091186523,2572.0,1920.0,3.0,54.0,55.0,63.0,41.0,50.0,50.0,90.0,545.0,2.0,35.71875095367432,3196.0,8.0,2.5143792629241943
0.01,0.7819190961974007,20.44618914808546,0.4169758398618017,14.858607428414482,0.25997001784188406,-1.0,-1.0,-1.0,0.4365865109222276,-1.0,2.8580147879464284,19.44063469341823,544839222.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.082228660583496,545000000.0,-1.0,12025032.017857144,247.11315046037947,976826550.8571428,20391890.54185268,24175319.75,736528041.1428572,-1.0,-1.0,-1.0,76806933.71428572,11527660.325892856,1316537720.9475446,0.8826194405555725,253.5,31.0,7123.5,1.0,16.024084091186523,2572.0,1920.0,3.0,54.0,55.0,63.0,41.0,50.0,50.0,90.0,545.0,2.0,35.71875095367432,3196.0,8.0,2.5143792629241943
0.02,0.7489518438066755,19.12853867667062,0.15335223877004212,11.378984723772321,0.26549069796289715,-1.0,-1.0,-1.0,0.42416395459856304,-1.0,2.9042637007577077,9.424418764454979,545089257.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.98168127877372,545000000.0,-1.0,11163943.42857143,183.2946036202567,874612571.4285715,18959443.714285713,2452664.5714285714,685018514.2857143,-1.0,-1.0,-1.0,72122164.57142857,10708848.714285715,1189236964.9419644,0.8826194405555725,253.5,31.0,7123.5,1.0,16.024084091186523,2572.0,1920.0,3.0,54.0,55.0,63.0,41.0,50.0,50.0,90.0,545.0,2.0,35.71875095367432,3196.0,8.0,2.5143792629241943
0.03,0.6670903222901481,24.195164271763392,0.4241483796920095,7.205663136073521,0.3008912258914539,-1.0,-1.0,-1.0,0.4144476226397923,-1.0,2.911351748875209,0.3387183887617929,544924534.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.453507338251384,545000000.0,-1.0,10248341.142857144,104.27602713448661,719336728.0,16635023.859933035,2321251.9464285714,573388347.2857143,-1.0,-1.0,-1.0,64741336.0,9605733.717075894,960907646.8660715,0.8826194405555725,253.5,31.0,7123.5,1.0,16.024084091186523,2572.0,1920.0,3.0,54.0,55.0,63.0,41.0,50.0,50.0,90.0,545.0,2.0,35.71875095367432,3196.0,8.0,2.5143792629241943
0.04,0.5789467777524676,10.068865367344447,0.09640470998627797,7.927754810878208,0.15888161950611643,-1.0,-1.0,-1.0,0.2941713162830898,-1.0,1.9091921533857072,7.817046574183872,545327232.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.84372324602945,545000000.0,-1.0,5275007.285714285,156.716801234654,586882461.1607143,10444739.586774554,1078502.357142857,459148854.85714287,-1.0,-1.0,-1.0,36266059.428571425,5428984.729631697,817303346.5758928,0.8826194405555725,253.5,31.0,7123.5,1.0,16.024084091186523,2572.0,1920.0,3.0,54.0,55.0,63.0,41.0,50.0,50.0,90.0,545.0,2.0,35.71875095367432,3196.0,8.0,2.5143792629241943
0.05,0.3953530958720616,15.513572147914342,0.33340366823332657,7.535096849714007,0.2310391299293509,-1.0,-1.0,-1.0,0.27114902223859516,-1.0,1.8905418259756905,5.388734000069754,544540205.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.759463735989165,545000000.0,-1.0,8661354.57142857,128.9340558733259,632005471.5892857,14226936.377232144,1918196.4285714286,480287542.85714287,-1.0,-1.0,-1.0,54593120.0,8220366.091517857,858946533.1116072,0.8826194405555725,253.5,31.0,7123.5,1.0,16.024084091186523,2572.0,1920.0,3.0,54.0,55.0,63.0,41.0,50.0,50.0,90.0,545.0,2.0,35.71875095367432,3196.0,8.0,2.5143792629241943
0.06,0.6171984598040581,17.13916039466858,0.33105595171218744,10.01356840133667,0.31639337999513373,-1.0,-1.0,-1.0,0.35458241403102875,-1.0,2.6352211833000183,0.23812593519687653,544948264.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.888646617531776,545000000.0,-1.0,10946562.0,90.95035934448242,855490402.0,18641056.399658203,2547393.125,670639952.0,-1.0,-1.0,-1.0,69472999.0,10510983.024658203,1168318197.2988281,0.8826194405555725,253.5,31.0,7123.5,1.0,16.024084091186523,2572.0,1920.0,3.0,54.0,55.0,63.0,41.0,50.0,50.0,90.0,545.0,2.0,35.71875095367432,3196.0,8.0,2.5143792629241943
0.07,0.8565037080219814,15.705450330461774,0.12231962675494808,10.052419662475586,0.3209390789270401,-1.0,-1.0,-1.0,0.44195328439985004,-1.0,2.9350625446864536,0.06134185194969177,544979666.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.99635641915457,545000000.0,-1.0,9572104.42857143,51.736402239118306,1361942930.2857144,18876520.559570312,1981121.5892857143,1206524857.142857,-1.0,-1.0,-1.0,67871212.57142857,9880711.416713169,1327751777.7901785,0.8826194405555725,253.5,31.0,7123.5,1.0,16.024084091186523,2572.0,1920.0,3.0,54.0,55.0,63.0,41.0,50.0,50.0,90.0,545.0,2.0,35.71875095367432,3196.0,8.0,2.5143792629241943
0.08,1.3035981853803,23.703247458984453,0.43286561345060665,17.263991673787434,0.3434535190463066,-1.0,-1.0,-1.0,0.6075603365898132,-1.0,5.505182981491089,10.86780067284902,544863338.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.22263113657633,545000000.0,-1.0,11973936.083333334,275.16123962402344,1032387872.0,20318525.0,29032640.416666668,769878613.3333334,-1.0,-1.0,-1.0,78018958.66666667,11446482.916666666,1431262797.390625,0.8826194405555725,253.5,31.0,7123.5,1.0,16.024084091186523,2572.0,1920.0,3.0,54.0,55.0,63.0,41.0,50.0,50.0,90.0,545.0,2.0,35.71875095367432,3196.0,8.0,2.5143792629241943
0.09,10.901362197739738,32.27913638523647,0.0692497779216085,11.39612088884626,0.2745796612330845,-1.0,-1.0,-1.0,1.6451908009392875,-1.0,2.875458308628627,24.346687504223414,544861641.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.12088394165039,545000000.0,-1.0,10459421.880092075,269.2515956333705,860295467.1428572,18209174.68359375,2331732.3571428573,668917321.1428572,-1.0,-1.0,-1.0,68250704.0,10170398.421316965,1173622045.935268,0.8826194405555725,253.5,31.0,7123.5,1.0,16.024084091186523,2572.0,1920.0,3.0,54.0,55.0,63.0,41.0,50.0,50.0,90.0,545.0,2.0,35.71875095367432,3196.0,8.0,2.5143792629241943
