Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.67,24.272883823939733,18.213505336216517,0.4982848848615374,0.6485195159912109,24.601624625069753,33.93422031402588,36.167463711329866,0.018998299390659643,9.83785901750837,11.861597606113978,34.949346678597585,9.493578881025314,41.44212014334543,15.70073674406324,0.3259007084582533,28.029576982770646,100.64896828787667,176.6207536969866,0.45187692982809885,0.1655113441603524,4.74967132295881,0.17885651332991465,544952064.0,1.529902798788888,3.9085898229054044,56408316781.71429,70348206665.14285,4995913289.142858,96578334134.85715,1240731501.7142856,40.37869325705937,545000000.0,0.11192498249667028,6867039.678571428,103.03940691266742,647626675.4285715,11301481.219587054,1346470.982142857,509570413.71428573,0.4427508796964373,0.6816065226282392,1022716699.4285715,42699318.85714286,6313955.612444197,1030573600.7053572,1.0467134714126587,117.0,2.0,6330.0,1.0,20.618207931518555,2775.0,1920.0,3.0,50.0,47.0,53.0,31.0,43.0,35.0,90.0,545.0,2.0,33.638107776641846,0.8730043172836304,3196.0,1.0,1.0,2.467290163040161
0.68,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,14.430249035358429,20.787282466888428,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.37096475157886744,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.1551937758922577,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,160086708224.0,2062191680.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,0.7700394839048386,0.478784516453743,2186473216.0,85728237.0,12972822.763183594,1480174094.0,1.048420786857605,1132.0,447.0,12235.0,6.0,20.839603424072266,2775.0,1920.0,3.0,50.0,47.0,53.0,31.0,43.0,35.0,90.0,545.0,2.0,33.638107776641846,0.8730043172836304,3196.0,1.0,1.0,2.467290163040161
0.8,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,16.337594985961914,26.216535568237305,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5712966322898865,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6053420305252075,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1619960064.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1623702016.0,85728237.0,9453821.0,1480174094.0,1.048420786857605,1132.0,447.0,12235.0,6.0,20.839603424072266,2775.0,1920.0,3.0,50.0,47.0,53.0,31.0,43.0,35.0,90.0,545.0,2.0,33.638107776641846,0.8730043172836304,3196.0,1.0,1.0,2.467290163040161
0.9,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,15.93078327178955,26.283557891845703,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.4564570188522339,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6248783469200134,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1548760960.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1605279104.0,85728237.0,9337994.0,1480174094.0,1.048420786857605,1132.0,447.0,12235.0,6.0,20.839603424072266,2775.0,1920.0,3.0,50.0,47.0,53.0,31.0,43.0,35.0,90.0,545.0,2.0,33.638107776641846,0.8730043172836304,3196.0,1.0,1.0,2.467290163040161
1.0,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,16.28621482849121,26.88296890258789,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5326436758041382,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6469115614891052,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1524175488.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1573477120.0,85728237.0,9097940.0,1480174094.0,1.048420786857605,1132.0,447.0,12235.0,6.0,20.839603424072266,2775.0,1920.0,3.0,50.0,47.0,53.0,31.0,43.0,35.0,90.0,545.0,2.0,33.638107776641846,0.8730043172836304,3196.0,1.0,1.0,2.467290163040161
1.1,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,16.322654724121094,26.58677864074707,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.4365529716014862,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6182225942611694,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1502079104.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1494721408.0,85728237.0,8744706.0,1480174094.0,1.048420786857605,1132.0,447.0,12235.0,6.0,20.839603424072266,2775.0,1920.0,3.0,50.0,47.0,53.0,31.0,43.0,35.0,90.0,545.0,2.0,33.638107776641846,0.8730043172836304,3196.0,1.0,1.0,2.467290163040161
1.2,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,16.19594955444336,27.372350692749023,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5061337351799011,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6067714095115662,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1487049472.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1435190016.0,85728237.0,8437996.0,1480174094.0,1.048420786857605,1132.0,447.0,12235.0,6.0,20.839603424072266,2775.0,1920.0,3.0,50.0,47.0,53.0,31.0,43.0,35.0,90.0,545.0,2.0,33.638107776641846,0.8730043172836304,3196.0,1.0,1.0,2.467290163040161
1.3,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,16.777969360351562,27.217113494873047,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.4595008790493011,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6408206224441528,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1474565760.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1415465344.0,85728237.0,8293587.0,1480174094.0,1.048420786857605,1132.0,447.0,12235.0,6.0,20.839603424072266,2775.0,1920.0,3.0,50.0,47.0,53.0,31.0,43.0,35.0,90.0,545.0,2.0,33.638107776641846,0.8730043172836304,3196.0,1.0,1.0,2.467290163040161
1.4,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,16.756851196289062,27.38940048217773,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.4839207828044891,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.631722629070282,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1458358144.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1392254976.0,85728237.0,8143570.0,1480174094.0,1.048420786857605,1132.0,447.0,12235.0,6.0,20.839603424072266,2775.0,1920.0,3.0,50.0,47.0,53.0,31.0,43.0,35.0,90.0,545.0,2.0,33.638107776641846,0.8730043172836304,3196.0,1.0,1.0,2.467290163040161
1.46,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,16.756851196289062,27.38940048217773,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.4839207828044891,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.631722629070282,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1458358144.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1392254976.0,85728237.0,8143570.0,1480174094.0,0.7300485372543335,326.0,62.0,7823.0,1.0,20.618207931518555,2775.0,1920.0,3.0,50.0,47.0,53.0,31.0,43.0,35.0,90.0,545.0,2.0,33.638107776641846,0.8730043172836304,3196.0,1.0,1.0,2.467290163040161
1.48,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,16.756851196289062,27.38940048217773,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.4839207828044891,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.631722629070282,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1458358144.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1392254976.0,85728237.0,8143570.0,1480174094.0,1.0808053016662598,117.0,2.0,6330.0,1.0,20.618207931518555,2775.0,1920.0,3.0,50.0,47.0,53.0,31.0,43.0,35.0,90.0,545.0,2.0,33.638107776641846,0.8730043172836304,3196.0,1.0,1.0,2.467290163040161
1.5,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,16.85000991821289,28.317604064941406,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.4690929651260376,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6058660745620728,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1441688064.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1337112960.0,85728237.0,7898231.0,1480174094.0,1.0808053016662598,117.0,2.0,6330.0,1.0,20.618207931518555,2775.0,1920.0,3.0,50.0,47.0,53.0,31.0,43.0,35.0,90.0,545.0,2.0,33.638107776641846,0.8730043172836304,3196.0,1.0,1.0,2.467290163040161
1.6,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.068952560424805,28.089771270751957,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.4452166259288788,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6029030084609985,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1429890944.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1244583296.0,85728237.0,7476428.5,1480174094.0,1.0808053016662598,117.0,2.0,6330.0,1.0,20.618207931518555,2775.0,1920.0,3.0,50.0,47.0,53.0,31.0,43.0,35.0,90.0,545.0,2.0,33.638107776641846,0.8730043172836304,3196.0,1.0,1.0,2.467290163040161
1.68,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.068952560424805,28.089771270751957,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.4452166259288788,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6029030084609985,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1429890944.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1244583296.0,85728237.0,7476428.5,1480174094.0,1.0749163627624512,1132.0,447.0,12235.0,6.0,20.79748916625977,2775.0,1920.0,3.0,66.0,62.0,71.0,37.0,66.0,50.0,90.0,545.0,2.0,33.648672699928284,0.8730043172836304,3196.0,1.0,1.0,2.445993423461914
1.7,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,16.930429458618164,28.775697708129883,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.3868841230869293,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6334068775177002,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1428697088.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1177027968.0,85728237.0,7176773.0,1480174094.0,1.0749163627624512,1132.0,447.0,12235.0,6.0,20.79748916625977,2775.0,1920.0,3.0,66.0,62.0,71.0,37.0,66.0,50.0,90.0,545.0,2.0,33.648672699928284,0.8730043172836304,3196.0,1.0,1.0,2.445993423461914
1.8,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.27161979675293,28.29046058654785,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.3857041597366333,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6585714221000671,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1425570560.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1165961856.0,85728237.0,7124844.5,1480174094.0,1.0749163627624512,1132.0,447.0,12235.0,6.0,20.79748916625977,2775.0,1920.0,3.0,66.0,62.0,71.0,37.0,66.0,50.0,90.0,545.0,2.0,33.648672699928284,0.8730043172836304,3196.0,1.0,1.0,2.445993423461914
1.9,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.380077362060547,28.31791877746582,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.4017949402332306,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6353901624679565,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1426886400.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1166805632.0,85728237.0,7130150.0,1480174094.0,1.0749163627624512,1132.0,447.0,12235.0,6.0,20.79748916625977,2775.0,1920.0,3.0,66.0,62.0,71.0,37.0,66.0,50.0,90.0,545.0,2.0,33.648672699928284,0.8730043172836304,3196.0,1.0,1.0,2.445993423461914
2.0,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,16.99171257019043,28.81991958618164,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.514980137348175,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6181989908218384,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1396098176.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1205534080.0,85728237.0,7110459.0,1480174094.0,1.0749163627624512,1132.0,447.0,12235.0,6.0,20.79748916625977,2775.0,1920.0,3.0,66.0,62.0,71.0,37.0,66.0,50.0,90.0,545.0,2.0,33.648672699928284,0.8730043172836304,3196.0,1.0,1.0,2.445993423461914
2.1,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.4874267578125,28.13800811767578,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.6652255058288574,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.596784770488739,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1233977088.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1168276096.0,85728237.0,6064762.0,1480174094.0,1.0749163627624512,1132.0,447.0,12235.0,6.0,20.79748916625977,2775.0,1920.0,3.0,66.0,62.0,71.0,37.0,66.0,50.0,90.0,545.0,2.0,33.648672699928284,0.8730043172836304,3196.0,1.0,1.0,2.445993423461914
2.21,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.365509033203125,28.423229217529297,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.6383184790611267,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6075897812843323,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1245083264.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1206406016.0,85728237.0,6231042.0,1480174094.0,1.0749163627624512,1132.0,447.0,12235.0,6.0,20.79748916625977,2775.0,1920.0,3.0,66.0,62.0,71.0,37.0,66.0,50.0,90.0,545.0,2.0,33.648672699928284,0.8730043172836304,3196.0,1.0,1.0,2.445993423461914
2.31,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.30443000793457,27.32610511779785,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.6568050980567932,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6047382950782776,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1255853952.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1201799424.0,85728237.0,6247064.0,1480174094.0,1.0749163627624512,1132.0,447.0,12235.0,6.0,20.79748916625977,2775.0,1920.0,3.0,66.0,62.0,71.0,37.0,66.0,50.0,90.0,545.0,2.0,33.648672699928284,0.8730043172836304,3196.0,1.0,1.0,2.445993423461914
2.41,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.294984817504883,27.21955680847168,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5796180963516235,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6165623068809509,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1259341312.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1210616320.0,85728237.0,6340335.5,1480174094.0,1.0749163627624512,1132.0,447.0,12235.0,6.0,20.79748916625977,2775.0,1920.0,3.0,66.0,62.0,71.0,37.0,66.0,50.0,90.0,545.0,2.0,33.648672699928284,0.8730043172836304,3196.0,1.0,1.0,2.445993423461914
2.46,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.294984817504883,27.21955680847168,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5796180963516235,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6165623068809509,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1259341312.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1210616320.0,85728237.0,6340335.5,1480174094.0,0.7300485372543335,326.0,62.0,7823.0,1.0,20.618207931518555,2775.0,1920.0,3.0,66.0,62.0,71.0,37.0,66.0,50.0,90.0,545.0,2.0,33.648672699928284,0.8730043172836304,3196.0,1.0,1.0,2.445993423461914
2.49,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.294984817504883,27.21955680847168,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5796180963516235,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6165623068809509,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1259341312.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1210616320.0,85728237.0,6340335.5,1480174094.0,1.0542104244232178,115.0,2.0,6330.0,1.0,20.618207931518555,2775.0,1920.0,3.0,66.0,62.0,71.0,37.0,66.0,50.0,90.0,545.0,2.0,33.648672699928284,0.8730043172836304,3196.0,1.0,1.0,2.445993423461914
2.51,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.079294204711914,27.70039749145508,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.6685113906860352,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.5632557272911072,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1268721024.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1312527744.0,85728237.0,7232217.0,1480174094.0,1.0542104244232178,115.0,2.0,6330.0,1.0,20.618207931518555,2775.0,1920.0,3.0,66.0,62.0,71.0,37.0,66.0,50.0,90.0,545.0,2.0,33.648672699928284,0.8730043172836304,3196.0,1.0,1.0,2.445993423461914
2.61,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.244321823120117,27.12063789367676,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.6934787034988403,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6077955365180969,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1305084160.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1339478144.0,85728237.0,7325389.0,1480174094.0,1.0542104244232178,115.0,2.0,6330.0,1.0,20.618207931518555,2775.0,1920.0,3.0,66.0,62.0,71.0,37.0,66.0,50.0,90.0,545.0,2.0,33.648672699928284,0.8730043172836304,3196.0,1.0,1.0,2.445993423461914
2.68,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.244321823120117,27.12063789367676,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.6934787034988403,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6077955365180969,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1305084160.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1339478144.0,85728237.0,7325389.0,1480174094.0,1.0348445177078247,1132.0,447.0,12235.0,6.0,20.844940185546875,2775.0,1920.0,3.0,55.0,54.0,60.0,36.0,58.0,37.0,90.0,545.0,2.0,32.3889821767807,0.8730043172836304,3196.0,1.0,1.0,2.2291815280914307
2.71,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,17.18121910095215,27.87244415283203,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.639834463596344,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6230847239494324,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1289514752.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1304339200.0,85728237.0,7153936.5,1480174094.0,1.0348445177078247,1132.0,447.0,12235.0,6.0,20.844940185546875,2775.0,1920.0,3.0,55.0,54.0,60.0,36.0,58.0,37.0,90.0,545.0,2.0,32.3889821767807,0.8730043172836304,3196.0,1.0,1.0,2.2291815280914307
