Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.1,39.92799631754557,26.44421609242757,0.9587387408440312,1.3828943381085992,36.17039108276367,51.270474116007485,54.78184509277344,0.14086099543298283,16.8674898147583,17.631819407145183,53.16792090733846,14.189991489052773,63.91603215535482,19.417300656437874,0.4833978588382403,44.52890268961588,137.13930638631186,250.4026133219401,0.6971930066744486,0.26765093704064685,4.970969756444295,0.2010617752869924,544977920.0,2.3719632625579834,5.061040113369624,96130306048.0,116466922837.33333,8072128170.666667,162435896661.33334,2013056640.0,32.761460185050964,545000000.0,0.19350775082906083,13442764.166666666,111.82435099283855,1073162282.6666666,23136489.166666668,3599945.875,847662880.0,0.7626169721285502,0.6472860475381216,2163104288.0,85485288.08333333,12974918.28125,1468554481.0546875,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.11,26.01265607561384,16.84448732648577,0.9587387408440312,0.8061220824186289,30.1615720476423,33.75059502465384,36.468727179936,0.033999768085777746,9.736575262887138,11.377883093697685,35.068049498966765,9.263316186411041,40.971888950892854,16.170967851366317,0.2832254676946572,28.597081865583146,88.32574462890625,134.53084891183036,0.5440567902156285,0.17207043085779464,3.6900031907217845,0.19770510707582747,544954148.5714285,1.5221977574484689,3.1029302946158817,86325587382.85715,104574411922.28572,7243454610.285714,145856247515.42856,1807984932.5714285,39.42469642843519,545000000.0,0.1258130967617035,11957273.857142856,95.23052978515625,959566465.7142857,20653452.466238838,2848497.8571428573,759717522.2857143,0.4921947717666626,0.40225301470075336,1930862610.2857144,75760037.71428572,11558745.751953125,1318031389.6294644,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.12,26.66651589529855,16.193600518362864,0.16380332197461814,0.9418824067605394,26.006539814972452,33.79633569717407,36.49044643129621,0.02263471621803804,9.940608160836357,11.241461617606026,35.10442352294922,9.155152687004634,41.0510493687221,16.091807671955653,0.32873496626104626,28.62073516845703,94.56784166608539,155.62083435058594,0.5349736554282052,0.16779252886772153,4.380125897271292,0.17931711673736572,544959634.2857143,1.4998486723218645,3.4935270292418346,80778463524.57143,97856265069.71428,6779909705.142858,136486504740.57143,1692377782.857143,53.64470526150295,545000000.0,0.1260690093040466,11454309.714285715,95.03610665457589,906041769.1428572,19281825.14285714,2444000.839285714,710073508.5714285,0.4999019077845982,0.49640833480017527,1811562989.7142856,72645899.42857143,10922692.0,1246397491.419643,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.13,35.0349235534668,22.442574092320033,0.4449328865323748,1.1516902446746826,17.70810263497489,42.933982849121094,44.30176980154855,0.04965370148420332,12.568170138767787,14.595376695905413,44.973358154296875,12.140172140938896,53.84267970493862,3.30017716544015,0.4631290180342538,37.8977541242327,108.82660566057477,193.05003138950892,0.589736419064658,0.22613503677504404,3.9432800156729564,0.06135844332831246,544948882.2857143,1.9907889025551933,4.836100850786481,81708419949.71428,99024893659.42857,6871808804.571428,138092673901.7143,1710769334.857143,54.896813665117534,545000000.0,0.17053682889257155,9147654.785714285,51.99532209123884,864992082.2857143,18088306.285714287,2285067.9285714286,723015634.2857143,0.6691029753003802,0.7316133848258427,1669928612.5714285,63179954.85714286,9464424.357142856,1214659827.5580356,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.14,26.00910186767578,16.848040989467076,0.4449328865323748,0.8077639008739165,30.164810998099192,33.7096860068185,36.44153029578073,0.009341192701997741,9.816322599138532,11.46225575038365,35.02718319211687,9.255946917193276,40.9729984828404,16.16985889843532,0.383665888437203,28.59660884312221,88.31422860281808,134.56205531529017,0.5440092938286918,0.1722507859979357,3.743223190307617,0.17565425378935678,545094893.7142857,1.5222961562020438,3.102491808789117,84402227492.57143,102281019392.0,7099928868.571428,142642668690.2857,1768028160.0,39.396972349711824,545000000.0,0.1253891714981624,12106822.714285715,102.96578107561383,951243374.2857143,20533782.143694196,2899069.1071428573,746131584.0,0.4921524354389736,0.4023262432643345,1918767561.142857,76812214.85714285,11596910.429408481,1296617315.8549106,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.15,17.811216626848495,10.862631389072963,0.17529892921447754,0.6865489320563418,21.258304595947266,22.728504862104142,24.62127195085798,0.03393557987042834,6.2336690085274835,7.3288119179861875,23.70310660770961,6.0891274724687845,27.11926487513951,15.737877777644567,0.24829514564148017,18.99134063720703,73.52620152064732,114.87080819266183,0.3979978731700352,0.11516727294240679,3.470984867640904,0.17742919070380075,544833069.7142857,0.9853958061763218,2.6158692027841295,61335968621.71429,74041699766.85715,5026803273.142858,103383620461.71428,1284315611.4285715,50.07069187504904,545000000.0,0.08795873182160514,9506177.285714285,94.84897722516742,706149201.1428572,15831798.186244419,2288685.6428571427,542436004.5714285,0.33731114864349365,0.3653889128140041,1476189494.857143,59845518.85714286,9023545.471958706,918526228.2790178,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.16,26.007913861955917,16.84922845023019,0.17529892921447754,0.8049473089299032,30.15887941632952,33.667644773210796,35.68792029789516,0.019787959793965026,9.864078521728516,11.336500712803431,34.98262344087873,9.242579262171473,40.97551073346819,16.16734712464469,0.32166591712406706,28.596633911132812,88.29024069649833,134.5691659109933,0.5440748333930969,0.17210040347916739,3.7109720366341725,0.14998400211334229,544949376.0,1.522322688783918,3.1020785995892117,77804084077.71428,94256447488.0,6533517312.0,131465822208.0,1629993508.5714285,53.39095728737967,545000000.0,0.12515959143638608,11166954.857142856,97.73594447544643,877229769.1428572,18985316.85714286,2730131.75,688871076.5714285,0.4921107292175293,0.4023889218057905,1771253430.857143,70323315.42857143,10705912.0,1192236662.6205356,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.17,9.478757858276367,7.1879088083903,0.17529892921447754,12.214812576770782,36.04261747996012,13.741177558898926,15.223175565401712,0.0008039395324885833,4.233578364054361,4.721992174784342,14.117939154307047,3.724873699247837,16.00639470418294,33.9936048189799,0.19815380374590555,11.146656036376953,47.095025380452476,51.98414103190104,2.100775380929311,0.0666369746128718,144.72480897108713,0.10579229394594829,544976672.0,0.6201764345169066,1.3059104730685551,25836183552.0,31626226346.666668,2317279061.3333335,43966575957.333336,541401685.3333334,54.69181635975838,545000000.0,0.043387760718663536,5804527.518310547,56.95368957519531,335434413.984375,7606217.220052083,1368673.7291666667,226852010.66666666,0.18278807401657107,0.1847263375918071,731566506.6666666,31414482.666666668,4970355.627604167,458003348.7265625,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.18,23.350343704223633,14.148401975631714,0.13792623579502106,1.010729671223089,30.300663709640503,31.56855148077011,33.65639317035675,0.12868506391532716,8.641203880310059,9.987399339675903,32.74487280845642,8.524866925552487,35.91218662261963,26.58781246840954,0.3041487354785204,25.046019554138184,109.11102390289307,145.9128589630127,0.609791986644268,0.1465553492307663,5.304246723651886,0.05321769043803215,544928992.0,1.311909168958664,4.1270033940672874,72196816896.0,87448565760.0,6051219840.0,121972324352.0,1512577952.0,47.63831752538681,545000000.0,0.11086389049887654,11110754.75,127.3347282409668,819057163.0,19769823.125,2133739.75,633431072.0,0.4379681795835495,0.546259269118309,1803068912.0,73089211.0,11033720.625,1116581023.1777344,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.19,31.387065887451172,18.59565798441569,0.20139370361963907,0.8793909748395284,23.728753089904785,37.86321894327799,38.621736923853554,0.018297676540290284,10.12372080485026,13.208334922790527,39.32476298014323,10.356167157491049,47.19812520345052,2.80187451839447,0.33227606676518917,33.38701502482096,81.32290903727214,186.55683390299478,0.46847884853680927,0.19248148798942566,3.647212187449137,0.10398243864377339,544974805.3333334,1.7274103959401448,3.0120805899302163,94684803072.0,114638867114.66667,7918664874.666667,159922899626.66666,1983021866.6666667,44.57250557343165,545000000.0,0.1474831203619639,11867056.333333334,45.617838541666664,1041970917.3333334,19709521.58186849,2854572.6666666665,835379029.3333334,0.5863232811292013,0.4024689197540283,1890839637.3333333,73714996.0,11103744.748535156,1440176235.609375,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.2,26.408841814313615,27.158121381487167,5.1496043886457175,0.8163995239883661,30.115492956978933,33.56112125941685,37.871813910348074,0.06820515676268507,11.446542058672224,10.687153135027204,34.849202496664866,9.115024036594798,40.98897007533482,16.15388594354902,0.39105373807251453,28.543999808175222,88.27148110525948,1013.849103655134,0.5411849447659084,0.1696058554308755,3.7027357646397183,0.1457825984273638,544956598.8571428,1.4995743887765067,3.1010357567242215,82243818057.14285,99685538669.71428,6919167561.142858,139005755392.0,1728529020.5714285,41.54384275845119,545000000.0,0.2788072781903403,11340058.42857143,90.91431971958706,1289429019.4285715,19687874.686104912,2531098.0,1119057252.5714285,0.5917718155043465,0.40208883796419415,1837976576.0,72209104.0,10992471.257533481,1278291660.689732,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.21,27.062273297991073,15.695585523332868,0.5040416717529297,0.9482743314334324,26.10790663957596,34.6370849609375,34.3151764188494,0.08839041214170197,8.307614053998675,11.107894624982562,35.899100984845845,9.396817377635411,40.49324689592634,16.64961007663182,0.2676104434233691,28.606792994907924,87.51114436558315,159.9527631487165,0.5954630289758954,0.16176930495670863,4.601353168487549,0.2013575690133231,544979273.1428572,1.4673716681344169,3.1916048186165944,75346780160.0,91110972269.71428,6261637558.857142,127163901074.28572,1578587611.4285715,38.55518203122275,545000000.0,0.126718384878976,10349558.785714285,85.307370867048,835508352.0,18289488.858956475,2292619.6428571427,659185124.5714285,0.5026402984346662,0.3479703494480678,1685450057.142857,69347944.0,10163983.001813617,1148036722.6361606,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.22,30.235096613566082,19.83483632405599,0.16286995013554892,1.121543706394732,29.903442064921062,39.214115699132286,41.91892075538635,0.07114485225126067,11.447316487630209,13.295436223347982,40.78338225682577,10.778353740771612,47.644962310791016,19.021705547968548,0.36395905911922455,33.351365407307945,120.93629582722981,188.7052459716797,0.6042520304520925,0.2011166363954544,5.770694176355998,0.07158810396989186,544915680.0,1.777581771214803,4.703059782584508,95425388544.0,115491788117.33333,7964848640.0,161136132096.0,2000109141.3333333,45.662601709365845,545000000.0,0.14630863070487976,13371420.333333334,112.47441101074219,1066597472.0,22625677.333333332,2832916.875,839992320.0,0.576704740524292,0.7073630889256796,2128395520.0,84598194.66666667,12784262.083333334,1454608653.3984375,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.23,36.6440064566476,23.95218004499163,1.6936875411442347,1.1629915918622697,16.970638275146484,42.982466561453684,44.78015790666853,0.47227718627878595,13.76475088936942,15.054904392787389,47.01067461286272,12.748816898890905,54.55483136858259,2.5880250334739685,0.36153365884508404,38.09406934465681,113.58699471609933,208.7688991001674,0.5108769578593118,0.2402551599911281,3.5518498761313304,0.18451857992580958,544995840.0,2.053189073290144,5.164543901171003,76261536914.28572,92520566198.85715,6429730596.571428,128951548781.71428,1594547657.142857,56.290628978184294,545000000.0,0.1663768206323896,8637982.07142857,86.23102242606026,815272886.8571428,17169193.39285714,2085301.357142857,679142203.4285715,0.6596289873123169,0.808916551726205,1583625554.2857144,61917808.75,8986988.410714285,1123039343.6205356,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.24,22.98679320017497,27.311340014139812,0.565118670463562,0.9125876237327853,37.74300384521484,37.19196740786234,33.36878879865011,0.041063581753405715,8.034719785054525,13.977216084798178,42.79843250910441,13.120768710970879,44.360983530680336,22.305683096249897,0.4364092946052551,30.841814041137695,94.44936243693034,109.39923477172852,0.6361399789651235,0.30257585644721985,4.41949446996053,0.07158996661504109,544898122.6666666,1.705297867457072,3.074779063463211,71625161472.0,86356696746.66667,5846251413.333333,120649759402.66667,1500363372.0,42.71504704157511,545000000.0,0.14725898702939352,12886678.333333334,55.86007181803385,838468965.3333334,21728235.0,2659298.5052083335,631900336.0,0.8292828400929769,0.31872546672821045,1909857429.3333333,81635545.33333333,12308814.333333334,1074150684.3802083,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
0.25,25.985016414097377,16.80122184753418,0.15430968148367746,0.6263905678476606,22.68446949550084,31.24655042375837,32.713989870888845,0.839403302608324,9.074738366263253,11.250194004603795,32.44861166817801,8.753473826817103,40.41764831542969,2.439495359148298,0.3094104173194085,28.597194126674108,71.56517246791294,177.88701520647322,0.40617430210113525,0.17232095769473485,2.738421985081264,0.17566978931427002,544957092.5714285,1.5227937357766288,2.6404976844787598,77062321883.42857,93327718107.42857,6455309458.285714,130181492150.85715,1613683894.857143,52.888463088444304,545000000.0,0.1253060017313276,9595361.142857144,88.18498883928571,845388596.5714285,16017272.97154018,2616079.714285714,676201947.4285715,0.4919755288532802,0.37132495641708374,1594780013.7142856,59058653.71428572,9121232.685825894,1176181609.8013394,0.863322615623474,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,44.0,46.0,46.0,68.0,32.0,28.0,90.0,545.0,2.0,34.619733691215515,3196.0,1.0,2.548039674758911
