Time (s),% Linear Filtered,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.86,18.55533218383789,0.5380056755883353,14.798562186104911,0.07981271775705472,7.632608141217913,6.294097355433872,0.25822765060833525,14.890841892787389,42.54819815499442,89.3391854422433,0.2943113020488194,0.11380442976951599,1.5943799018859863,0.20433554479054042,545018093.7142857,0.8584862777165005,1.711850575038365,45333109613.71429,70653977746.28572,4593953792.0,85254052717.71428,1342593609.142857,79.33396966116769,545000000.0,0.09045069558279854,9099364.285714285,103.1289803641183,701717961.1428572,17929431.42857143,1518813.357142857,583001234.2857143,0.3457379000527518,0.19219382320131576,1463802587.4285715,52719193.14285714,9383517.714285715,926790852.1160715,0.3047530055046081,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
0.87,6.606816291809082,0.08588486164808273,6.21873140335083,0.00213355920277535,3.7169954776763916,3.6887688636779785,0.20099738240242004,6.1674222946167,17.93117332458496,39.37397766113281,0.12944850325584412,0.05187081173062324,0.6011143922805786,0.20433554479054042,544986584.0,0.4198809564113617,0.7578343749046326,12590529536.0,21419587584.0,1586296832.0,24886620160.0,410773600.0,91.13938903808594,545000000.0,0.0304063856601715,2667042.25,103.1289803641183,206355049.01708984,5245574.5,216338.03125,176022304.0,0.1308050900697708,0.10505974292755127,412945888.0,13282016.0,2761957.0,308180008.1503906,0.3047530055046081,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
0.88,26.105435507638113,0.6372432282992772,21.905516488211497,0.016189199473176673,11.734397343226842,10.705286298479352,0.49973246029445095,21.93879645211356,63.044664655412944,134.30801391601562,0.44228174005235943,0.17299925429480417,2.457944767815726,0.20433554479054042,544998582.8571428,1.3383293151855469,2.578087534223284,57892065865.14286,92422928091.42857,6246010880.0,110349537865.14285,1760807204.5714285,69.2289297921317,545000000.0,0.1251646450587681,11796062.857142856,103.1289803641183,911857024.0,23233969.714285713,1319579.4464285714,763061302.8571428,0.4952175957815988,0.3122231023652213,1876486217.142857,66890948.571428575,12176265.42857143,1247029964.564732,0.3047530055046081,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
0.89,26.10818808419364,14.094757157777037,36.18241664341518,0.7983540046427932,11.87430817740304,10.595588411603655,0.5701150950044394,27.694125039236887,89.42521231515067,169.37044634137834,0.8009450520787921,0.1730027837412698,3.2182220220565796,0.17727696469851903,545043584.0,1.608826892716544,2.624538404600961,60388402404.57143,96065622601.14285,6475832794.571428,114897045184.0,1831118618.2857144,41.510278020586284,545000000.0,0.12489610697541918,15193559.404575894,103.30640520368304,1014514192.4349889,26478804.41183036,2940237.5714285714,791155766.8571428,0.4952761445726667,0.3120838148253305,2189138925.642857,81156662.36383928,14769496.02455357,1329907675.7388394,0.3047530055046081,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
0.9,8.68351800101144,0.29913786479404997,7.33303724016462,0.006478253219808843,3.934188570295061,3.2888077327183316,0.06650242209434508,7.2907240731375555,20.491341727120535,44.02803257533481,0.14629624571119032,0.06300315260887146,0.770571231842041,0.17727696469851903,544925312.0,0.44898312432425364,0.8330470493861607,17064629979.428572,27597717504.0,1900659712.0,32764147419.42857,525884160.0,89.87173816135952,545000000.0,0.045244804450443814,3558322.5714285714,103.30640520368304,294083072.0,7038088.571428572,517918.6785714286,246090331.42857143,0.1640148333140782,0.10204745190484184,543940169.1428572,19655645.714285713,3643984.285714286,392033650.16964287,0.3047530055046081,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
0.91,17.423445565359934,0.33835917711257935,14.569292885916573,0.0038059410373014997,7.836724417550223,7.222196851457868,0.41704181262425016,14.648778097970146,42.56028529575893,90.28784615652901,0.29596853256225586,0.11026738796915327,1.5109350340706962,0.17727696469851903,544989184.0,0.8893199648175921,1.7453874860491072,42239342299.42857,66850493001.14286,4458149741.714286,80122740736.0,1273080393.142857,65.25540103231158,545000000.0,0.07998860733849662,8498926.57142857,103.30640520368304,636556887.5089285,16707000.0,1035884.3928571428,532269970.28571427,0.3312373161315918,0.2101935659136091,1378789814.857143,47663934.85714286,8804663.714285715,876785909.6138393,0.3047530055046081,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
0.92,25.99209431239537,0.6382210850715637,21.90708432878767,0.05512518927987131,12.212032863071986,9.076720373971122,0.38160975916045053,21.84241485595703,63.02789524623326,135.0406232561384,0.4424258129937308,0.17244088649749756,2.2767271995544434,0.17727696469851903,544993883.4285715,1.3317714759281702,2.5774268422807967,57231419684.57143,91042304585.14285,6118864749.714286,108871436580.57143,1740752896.0,70.84819820949009,545000000.0,0.12714500512395585,11629281.142857144,103.30640520368304,1308509622.857143,22907319.42857143,2018110.5535714286,1146298276.5714285,0.4951061691556658,0.31211908374513897,1854828032.0,64971540.571428575,12008282.57142857,1250199848.8191965,0.3047530055046081,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
0.93,22.839754581451416,0.5567062944173813,19.16889524459839,0.015766187570989115,10.250345945358276,9.227052211761475,0.4876582995057106,19.196165084838867,55.16077995300293,117.56707000732422,0.38698039948940277,0.1518145091831684,2.0049903988838196,0.17727696469851903,545024936.0,1.1710568964481354,2.2557230591773987,52013612032.0,82726178816.0,5558851968.0,98935552000.0,1575571936.0,72.99673748016357,545000000.0,0.10961531661450863,10568362.0,103.30640520368304,817553472.0,20814959.0,1403332.453125,683112224.0,0.43326111137866974,0.2732287719845772,1685131456.0,59436257.0,10909289.75,1110910109.8261719,0.3047530055046081,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
0.94,3.9552113669259206,0.26393718804631916,23.522383553641184,0.012000846011298043,1.6951964242117745,4.990114484514509,0.1837831437587738,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.06292932374136788,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,5074716480.0,49548256.571428575,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,0.18264068875994002,0.059062383004597256,620654482.2857143,23572310.85714286,5066577.142857143,36885051.678571425,1.275754451751709,1104.0,465.0,12686.0,7.0,17.664817810058594,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
1.02,3.9552113669259206,0.26393718804631916,23.522383553641184,0.012000846011298043,1.6951964242117745,4.990114484514509,0.1837831437587738,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.06292932374136788,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,5074716480.0,49548256.571428575,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,0.18264068875994002,0.059062383004597256,620654482.2857143,23572310.85714286,5066577.142857143,36885051.678571425,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
1.12,62.86834716796875,0.26393718804631916,23.522383553641184,0.012000846011298043,23.219730377197266,24.0568790435791,0.9784716367721558,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6422215104103088,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,77000744960.0,1227298816.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.175358533859253,0.059062383004597256,1353250816.0,23572310.85714286,8882844.0,36885051.678571425,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
1.22,62.753509521484375,0.26393718804631916,23.522383553641184,0.012000846011298043,23.59186744689941,23.45323944091797,0.9321245551109314,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6183760762214661,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,80228311040.0,1279816960.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.174243688583374,0.059062383004597256,1406442496.0,23572310.85714286,9240776.0,36885051.678571425,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
1.31,62.753509521484375,0.26393718804631916,23.522383553641184,0.012000846011298043,23.59186744689941,23.45323944091797,0.9321245551109314,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6183760762214661,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,80228311040.0,1279816960.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.174243688583374,0.059062383004597256,1406442496.0,23572310.85714286,9240776.0,36885051.678571425,0.4931134581565857,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
1.32,62.857704162597656,0.26393718804631916,23.522383553641184,0.012000846011298043,25.16073226928711,24.17230987548828,1.0127668380737305,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.7614890933036804,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,84661518336.0,1346708352.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.1775363683700562,0.059062383004597256,1466478208.0,23572310.85714286,9547134.0,36885051.678571425,0.4931134581565857,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
1.42,62.94839096069336,0.26393718804631916,23.522383553641184,0.012000846011298043,24.879365921020508,23.14043617248535,0.9067808985710144,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6201879978179932,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,77321568256.0,1235402240.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.1745953559875488,0.059062383004597256,1356108800.0,23572310.85714286,8899850.0,36885051.678571425,0.4931134581565857,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
1.52,62.85972213745117,0.26393718804631916,23.522383553641184,0.012000846011298043,24.784582138061523,23.67577743530273,0.8701580166816711,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6311960220336914,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,77155016704.0,1229804416.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.17533540725708,0.059062383004597256,1355570432.0,23572310.85714286,8900977.0,36885051.678571425,0.4931134581565857,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
1.62,62.81124114990234,0.26393718804631916,23.522383553641184,0.012000846011298043,22.57709503173828,23.469709396362305,0.8321457505226135,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,25.88550567626953,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,77112655872.0,1229935488.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.1749992370605469,0.059062383004597256,1355741696.0,23572310.85714286,8903439.0,36885051.678571425,0.4931134581565857,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
1.72,63.11207580566406,0.26393718804631916,23.522383553641184,0.012000846011298043,24.171342849731445,23.6694450378418,0.8909940719604492,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6201896667480469,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,85299527680.0,1358293504.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.1790310144424438,0.059062383004597256,1496519296.0,23572310.85714286,9804170.0,36885051.678571425,0.4931134581565857,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
1.83,62.45572280883789,0.26393718804631916,23.522383553641184,0.012000846011298043,25.30462455749512,23.526824951171875,0.9735571146011353,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,22.49839782714844,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,79857434624.0,1275482624.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.169908046722412,0.059062383004597256,1379796992.0,23572310.85714286,9011816.0,36885051.678571425,0.4931134581565857,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
1.93,62.78872680664063,0.26393718804631916,23.522383553641184,0.012000846011298043,23.98958969116211,23.89639663696289,0.9159745573997498,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.611926257610321,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,77014769664.0,1227899776.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.1743255853652954,0.059062383004597256,1355600640.0,23572310.85714286,8898572.0,36885051.678571425,0.4931134581565857,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,55.0,56.0,58.0,36.0,39.0,36.0,72.0,545.0,2.0,19.35782879590988,0.7286522388458252,2736.0,1.0,60.0,2.3159916400909424
1.94,62.78872680664063,0.26393718804631916,23.522383553641184,0.012000846011298043,23.98958969116211,23.89639663696289,0.9159745573997498,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.611926257610321,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,77014769664.0,1227899776.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.1743255853652954,0.059062383004597256,1355600640.0,23572310.85714286,8898572.0,36885051.678571425,2.219688892364502,1104.0,465.0,12686.0,7.0,17.645750045776367,2760.0,2361.0,3.0,62.0,62.0,63.0,45.0,43.0,43.0,72.0,545.0,2.0,20.637106895446777,0.7286522388458252,2736.0,1.0,60.0,2.256186246871948
2.0,62.78872680664063,0.26393718804631916,23.522383553641184,0.012000846011298043,23.98958969116211,23.89639663696289,0.9159745573997498,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.611926257610321,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,77014769664.0,1227899776.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.1743255853652954,0.059062383004597256,1355600640.0,23572310.85714286,8898572.0,36885051.678571425,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2760.0,2361.0,3.0,62.0,62.0,63.0,45.0,43.0,43.0,72.0,545.0,2.0,20.637106895446777,0.7286522388458252,2736.0,1.0,60.0,2.256186246871948
2.03,62.74551773071289,0.26393718804631916,23.522383553641184,0.012000846011298043,23.914525985717773,23.366554260253903,0.9649542570114136,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6192981600761414,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,77000458240.0,1228482176.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.17400324344635,0.059062383004597256,1354536448.0,23572310.85714286,8895312.0,36885051.678571425,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2760.0,2361.0,3.0,62.0,62.0,63.0,45.0,43.0,43.0,72.0,545.0,2.0,20.637106895446777,0.7286522388458252,2736.0,1.0,60.0,2.256186246871948
2.13,62.36680221557617,0.26393718804631916,23.522383553641184,0.012000846011298043,23.13270568847656,23.57253837585449,0.9676135778427124,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,29.273029327392575,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,81432854528.0,1301997440.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.1707077026367188,0.059062383004597256,1476605184.0,23572310.85714286,9741050.0,36885051.678571425,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2760.0,2361.0,3.0,62.0,62.0,63.0,45.0,43.0,43.0,72.0,545.0,2.0,20.637106895446777,0.7286522388458252,2736.0,1.0,60.0,2.256186246871948
2.23,62.67866516113281,0.26393718804631916,23.522383553641184,0.012000846011298043,24.35480117797852,23.282102584838867,0.7850875854492188,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.7699927687644958,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,83056377856.0,1333392000.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.1647958755493164,0.059062383004597256,1416499072.0,23572310.85714286,9261290.0,36885051.678571425,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2760.0,2361.0,3.0,62.0,62.0,63.0,45.0,43.0,43.0,72.0,545.0,2.0,20.637106895446777,0.7286522388458252,2736.0,1.0,60.0,2.256186246871948
2.31,62.67866516113281,0.26393718804631916,23.522383553641184,0.012000846011298043,24.35480117797852,23.282102584838867,0.7850875854492188,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.7699927687644958,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,83056377856.0,1333392000.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.1647958755493164,0.059062383004597256,1416499072.0,23572310.85714286,9261290.0,36885051.678571425,0.2880312502384186,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,62.0,62.0,63.0,45.0,43.0,43.0,72.0,545.0,2.0,20.637106895446777,0.7286522388458252,2736.0,1.0,60.0,2.256186246871948
2.33,62.42257308959961,0.26393718804631916,23.522383553641184,0.012000846011298043,25.323543548583984,23.837703704833984,0.71022629737854,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6146840453147888,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,76660269056.0,1228071680.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.163106083869934,0.059062383004597256,1331207168.0,23572310.85714286,8700901.0,36885051.678571425,0.2880312502384186,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,62.0,62.0,63.0,45.0,43.0,43.0,72.0,545.0,2.0,20.637106895446777,0.7286522388458252,2736.0,1.0,60.0,2.256186246871948
2.43,62.38685607910156,0.26393718804631916,23.522383553641184,0.012000846011298043,23.72376251220703,23.115358352661133,0.7545408606529236,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.5981740951538086,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,76702957568.0,1229490688.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.1628410816192627,0.059062383004597256,1354825856.0,23572310.85714286,8908038.0,36885051.678571425,0.2880312502384186,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,62.0,62.0,63.0,45.0,43.0,43.0,72.0,545.0,2.0,20.637106895446777,0.7286522388458252,2736.0,1.0,60.0,2.256186246871948
2.53,62.41812515258789,0.26393718804631916,23.522383553641184,0.012000846011298043,22.94766998291016,23.84940719604492,0.7371062636375427,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,26.223148345947266,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,78434623488.0,1253682304.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.166512370109558,0.059062383004597256,1405846784.0,23572310.85714286,9250809.0,36885051.678571425,0.2880312502384186,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,62.0,62.0,63.0,45.0,43.0,43.0,72.0,545.0,2.0,20.637106895446777,0.7286522388458252,2736.0,1.0,60.0,2.256186246871948
2.63,63.14765167236328,0.26393718804631916,23.522383553641184,0.012000846011298043,24.821474075317383,22.802772521972656,0.7534258365631104,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,21.691503524780277,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,83441311744.0,1330149632.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.178795576095581,0.059062383004597256,1442530048.0,23572310.85714286,9444100.0,36885051.678571425,0.2880312502384186,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,62.0,62.0,63.0,45.0,43.0,43.0,72.0,545.0,2.0,20.637106895446777,0.7286522388458252,2736.0,1.0,60.0,2.256186246871948
2.73,62.451942443847656,0.26393718804631916,23.522383553641184,0.012000846011298043,23.73437118530273,23.743711471557617,0.8883275389671326,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6164667010307312,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,79785558016.0,1273745920.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,1.1694281101226809,0.059062383004597256,1401090688.0,23572310.85714286,9205998.0,36885051.678571425,0.2880312502384186,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,3.0,62.0,62.0,63.0,45.0,43.0,43.0,72.0,545.0,2.0,20.637106895446777,0.7286522388458252,2736.0,1.0,60.0,2.256186246871948
