Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
2.76,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,21.72606468200684,24.921730041503903,94.46475219726562,5.535245895385742,0.7531958222389221,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,18.920509338378903,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,81361813504.0,1278811648.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1213320320.0,58535635.36767578,7896443.5,798141336.5390625,2.059494972229004,1092.0,460.0,12695.0,8.0,17.110309600830078,2665.0,2361.0,3.0,54.0,52.0,54.0,31.0,40.0,40.0,72.0,545.0,2.0,19.77340430021286,3196.0,62.0,2.2728805541992188
2.82,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,21.72606468200684,24.921730041503903,94.46475219726562,5.535245895385742,0.7531958222389221,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,18.920509338378903,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,81361813504.0,1278811648.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1213320320.0,58535635.36767578,7896443.5,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,54.0,52.0,54.0,31.0,40.0,40.0,72.0,545.0,2.0,19.77340430021286,3196.0,62.0,2.2728805541992188
2.84,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,22.87057876586914,24.19923591613769,94.13701629638672,5.862983703613281,0.7939819097518921,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6624001264572144,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,86818545664.0,1366494336.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1367567744.0,58535635.36767578,8771284.0,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,54.0,52.0,54.0,31.0,40.0,40.0,72.0,545.0,2.0,19.77340430021286,3196.0,62.0,2.2728805541992188
2.94,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,22.43972969055176,24.620525360107425,94.42601013183594,5.5739922523498535,0.5557795166969299,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,15.680974006652832,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,85611683840.0,1318059904.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1282194176.0,58535635.36767578,8186386.5,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,54.0,52.0,54.0,31.0,40.0,40.0,72.0,545.0,2.0,19.77340430021286,3196.0,62.0,2.2728805541992188
3.04,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,22.63577461242676,24.68454360961914,93.96903228759766,6.030966758728027,0.5916088819503784,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6413055062294006,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,80857251840.0,1248028160.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1320937216.0,58535635.36767578,8306411.0,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,54.0,52.0,54.0,31.0,40.0,40.0,72.0,545.0,2.0,19.77340430021286,3196.0,62.0,2.2728805541992188
3.14,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,23.419795989990234,25.325138092041016,93.96759796142578,6.032401084899902,0.658186137676239,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6667032241821289,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,80535961600.0,1246251520.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1317713792.0,58535635.36767578,8293881.0,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,54.0,52.0,54.0,31.0,40.0,40.0,72.0,545.0,2.0,19.77340430021286,3196.0,62.0,2.2728805541992188
3.15,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,23.419795989990234,25.325138092041016,93.96759796142578,6.032401084899902,0.658186137676239,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6667032241821289,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,80535961600.0,1246251520.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1317713792.0,58535635.36767578,8293881.0,798141336.5390625,0.3852564394474029,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,54.0,52.0,54.0,31.0,40.0,40.0,72.0,545.0,2.0,19.77340430021286,3196.0,62.0,2.2728805541992188
3.24,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,23.50442695617676,24.369524002075195,94.22541046142578,5.77459192276001,0.6304738521575928,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.5490744113922119,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,88563236864.0,1382955136.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1439707520.0,58535635.36767578,9009040.0,798141336.5390625,0.3852564394474029,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,54.0,52.0,54.0,31.0,40.0,40.0,72.0,545.0,2.0,19.77340430021286,3196.0,62.0,2.2728805541992188
3.34,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,22.377002716064453,25.090486526489254,94.06689453125,5.933103084564209,0.6371647715568542,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,19.00709342956543,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,84619321344.0,1297367296.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1361598848.0,58535635.36767578,8542245.0,798141336.5390625,0.3852564394474029,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,54.0,52.0,54.0,31.0,40.0,40.0,72.0,545.0,2.0,19.77340430021286,3196.0,62.0,2.2728805541992188
3.44,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,19.259021759033203,22.503440856933597,94.3788604736328,5.621139526367188,0.4403656721115112,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,11.076239585876465,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,84628299776.0,1428770304.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1324334336.0,58535635.36767578,8638293.0,798141336.5390625,0.3852564394474029,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,54.0,52.0,54.0,31.0,40.0,40.0,72.0,545.0,2.0,19.77340430021286,3196.0,62.0,2.2728805541992188
3.54,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,20.098594665527344,21.82650756835937,94.36737060546876,5.632628440856934,0.5047135353088379,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,8.395506858825684,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,83259277312.0,1412174080.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1301548544.0,58535635.36767578,8401084.0,798141336.5390625,0.3852564394474029,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,54.0,52.0,54.0,31.0,40.0,40.0,72.0,545.0,2.0,19.77340430021286,3196.0,62.0,2.2728805541992188
3.64,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,23.024316787719727,23.252342224121094,94.17708587646484,5.8229146003723145,0.6156302094459534,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6174361705780029,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,84524195840.0,1313851776.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1347703040.0,58535635.36767578,8553664.0,798141336.5390625,0.3852564394474029,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,54.0,52.0,54.0,31.0,40.0,40.0,72.0,545.0,2.0,19.77340430021286,3196.0,62.0,2.2728805541992188
3.74,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.30021476745605,24.249950408935547,94.53004455566406,5.469953536987305,0.6013704538345337,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6110065579414368,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,89308897280.0,1377339520.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1356594048.0,58535635.36767578,8549054.0,798141336.5390625,0.3852564394474029,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,54.0,52.0,54.0,31.0,40.0,40.0,72.0,545.0,2.0,19.77340430021286,3196.0,62.0,2.2728805541992188
3.76,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.30021476745605,24.249950408935547,94.53004455566406,5.469953536987305,0.6013704538345337,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6110065579414368,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,89308897280.0,1377339520.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1356594048.0,58535635.36767578,8549054.0,798141336.5390625,2.394912004470825,1092.0,460.0,12695.0,7.0,18.094844818115234,2665.0,2361.0,3.0,56.0,56.0,55.0,30.0,42.0,52.0,72.0,545.0,2.0,19.60340440273285,3196.0,60.0,2.2777657508850098
3.81,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.30021476745605,24.249950408935547,94.53004455566406,5.469953536987305,0.6013704538345337,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6110065579414368,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,89308897280.0,1377339520.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1356594048.0,58535635.36767578,8549054.0,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,56.0,55.0,30.0,42.0,52.0,72.0,545.0,2.0,19.60340440273285,3196.0,60.0,2.2777657508850098
3.84,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,22.699316024780277,23.41811180114746,94.22191619873048,5.778084754943848,0.5327804684638977,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6082661151885986,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,81152344064.0,1256832384.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1260883072.0,58535635.36767578,8035257.5,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,56.0,55.0,30.0,42.0,52.0,72.0,545.0,2.0,19.60340440273285,3196.0,60.0,2.2777657508850098
3.94,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,22.77996826171875,23.88369369506836,94.25454711914062,5.745455741882324,0.5309463739395142,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.602756917476654,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,81154818048.0,1256139648.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1260944000.0,58535635.36767578,8035042.5,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,56.0,55.0,30.0,42.0,52.0,72.0,545.0,2.0,19.60340440273285,3196.0,60.0,2.2777657508850098
4.04,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,21.494590759277344,23.5430965423584,94.0005874633789,5.999414443969727,0.715587317943573,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,33.85007095336914,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,82649194496.0,1278628736.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1349800960.0,58535635.36767578,8714876.0,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,56.0,55.0,30.0,42.0,52.0,72.0,545.0,2.0,19.60340440273285,3196.0,60.0,2.2777657508850098
4.14,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,21.987459182739254,23.560205459594727,94.1565399169922,5.8434600830078125,0.6820754408836365,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,1.9884015321731567,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,87393746944.0,1366296704.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1381791104.0,58535635.36767578,8862500.0,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,56.0,55.0,30.0,42.0,52.0,72.0,545.0,2.0,19.60340440273285,3196.0,60.0,2.2777657508850098
4.15,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,21.987459182739254,23.560205459594727,94.1565399169922,5.8434600830078125,0.6820754408836365,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,1.9884015321731567,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,87393746944.0,1366296704.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1381791104.0,58535635.36767578,8862500.0,798141336.5390625,0.5443180203437805,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,56.0,55.0,30.0,42.0,52.0,72.0,545.0,2.0,19.60340440273285,3196.0,60.0,2.2777657508850098
4.24,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.295448303222656,23.655107498168945,94.51753997802734,5.482460975646973,0.5585922598838806,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6073514223098755,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,84841431040.0,1303651968.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1279101824.0,58535635.36767578,8067223.5,798141336.5390625,0.5443180203437805,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,56.0,55.0,30.0,42.0,52.0,72.0,545.0,2.0,19.60340440273285,3196.0,60.0,2.2777657508850098
4.34,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,22.17222213745117,24.141284942626957,94.16636657714844,5.833633899688721,0.6027390360832214,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6073473691940308,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,81210269696.0,1258732288.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1261575424.0,58535635.36767578,8041096.5,798141336.5390625,0.5443180203437805,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,56.0,55.0,30.0,42.0,52.0,72.0,545.0,2.0,19.60340440273285,3196.0,60.0,2.2777657508850098
4.44,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,22.40723991394043,23.37938690185547,94.14073944091795,5.859259128570557,0.6219178438186646,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6119194030761719,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,81263697920.0,1260535296.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1261892864.0,58535635.36767578,8042835.5,798141336.5390625,0.5443180203437805,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,56.0,55.0,30.0,42.0,52.0,72.0,545.0,2.0,19.60340440273285,3196.0,60.0,2.2777657508850098
4.54,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,22.217044830322266,23.639299392700195,93.88038635253906,6.11961030960083,0.7536177635192871,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,21.60370445251465,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,81350664192.0,1299262464.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1358002432.0,58535635.36767578,8838471.0,798141336.5390625,0.5443180203437805,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,56.0,55.0,30.0,42.0,52.0,72.0,545.0,2.0,19.60340440273285,3196.0,60.0,2.2777657508850098
4.65,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,22.662647247314453,23.272205352783203,93.89400482177734,6.105995655059815,0.7301584482192993,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.625697672367096,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,86901899264.0,1399286528.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1446753536.0,58535635.36767578,9428515.0,798141336.5390625,0.5443180203437805,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,56.0,55.0,30.0,42.0,52.0,72.0,545.0,2.0,19.60340440273285,3196.0,60.0,2.2777657508850098
4.75,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.522809982299805,23.762813568115234,94.0572509765625,5.942752838134766,0.6950147747993469,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.5952810645103455,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,77698023424.0,1256765696.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1297813888.0,58535635.36767578,8444457.0,798141336.5390625,0.5443180203437805,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,56.0,55.0,30.0,42.0,52.0,72.0,545.0,2.0,19.60340440273285,3196.0,60.0,2.2777657508850098
4.76,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.522809982299805,23.762813568115234,94.0572509765625,5.942752838134766,0.6950147747993469,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.5952810645103455,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,77698023424.0,1256765696.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1297813888.0,58535635.36767578,8444457.0,798141336.5390625,0.9739168286323548,1092.0,460.0,12695.0,7.0,18.89178466796875,2665.0,2361.0,3.0,56.0,52.0,57.0,33.0,52.0,36.0,72.0,545.0,2.0,19.07645314931869,3196.0,60.0,2.255606174468994
4.81,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.522809982299805,23.762813568115234,94.0572509765625,5.942752838134766,0.6950147747993469,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.5952810645103455,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,77698023424.0,1256765696.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1297813888.0,58535635.36767578,8444457.0,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,52.0,57.0,33.0,52.0,36.0,72.0,545.0,2.0,19.07645314931869,3196.0,60.0,2.255606174468994
4.85,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,22.49011993408203,23.729522705078125,93.5949249267578,6.405075073242188,0.7024689316749573,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,20.784555435180664,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,76187951104.0,1263358464.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1337269248.0,58535635.36767578,8841996.0,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,52.0,57.0,33.0,52.0,36.0,72.0,545.0,2.0,19.07645314931869,3196.0,60.0,2.255606174468994
4.95,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,21.796558380126957,22.665355682373047,93.61859130859376,6.381409168243408,0.75239497423172,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,2.391154766082764,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,75846303744.0,1308306304.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1346163840.0,58535635.36767578,9050317.0,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,52.0,57.0,33.0,52.0,36.0,72.0,545.0,2.0,19.07645314931869,3196.0,60.0,2.255606174468994
5.05,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,19.480648040771484,21.059886932373047,93.99972534179688,6.000277519226074,0.6893065571784973,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,5.245791435241699,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,87198056448.0,1648408064.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,1488136576.0,58535635.36767578,10243789.0,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,3.0,56.0,52.0,57.0,33.0,52.0,36.0,72.0,545.0,2.0,19.07645314931869,3196.0,60.0,2.255606174468994
