Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.5,0.0030003000671664833,16.666066487630207,7.792422547935e-05,25.963123321533203,0.6115866899490356,-1.0,-1.0,-1.0,0.11932193239529927,-1.0,1.0031011899312336,0.659813642501831,544973973.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.70426563421886,545000000.0,-1.0,3073518.3333333335,55.32886250813802,64854277.333333336,2429379.6666666665,764866.1666666666,776614637.7142857,-1.0,-1.0,-1.0,13243516.0,7819344.5,36390219.916666664,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2769.0,6221454561.0,1920.0,3.0,46.0,47.0,52.0,27.0,19.0,59.0,72.0,545.0,2.0,20.40800005197525,2736.0,1.0,61.0,2.488769292831421
0.6,0.0030003000671664833,16.666066487630207,7.792422547935e-05,25.67791175842285,0.6271428465843201,-1.0,-1.0,-1.0,0.11932193239529927,-1.0,1.0031011899312336,0.6183633208274841,544973973.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.70426563421886,545000000.0,-1.0,3073518.3333333335,55.32886250813802,64854277.333333336,2429379.6666666665,764866.1666666666,776614637.7142857,-1.0,-1.0,-1.0,13243516.0,7132904.0,36390219.916666664,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2769.0,6221454561.0,1920.0,3.0,46.0,47.0,52.0,27.0,19.0,59.0,72.0,545.0,2.0,20.40800005197525,2736.0,1.0,61.0,2.488769292831421
0.7,0.0030003000671664833,16.666066487630207,7.792422547935e-05,26.27978134155273,0.6596932411193848,-1.0,-1.0,-1.0,0.11932193239529927,-1.0,1.0031011899312336,0.643146812915802,544973973.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.70426563421886,545000000.0,-1.0,3073518.3333333335,55.32886250813802,64854277.333333336,2429379.6666666665,764866.1666666666,776614637.7142857,-1.0,-1.0,-1.0,13243516.0,7105646.5,36390219.916666664,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2769.0,6221454561.0,1920.0,3.0,46.0,47.0,52.0,27.0,19.0,59.0,72.0,545.0,2.0,20.40800005197525,2736.0,1.0,61.0,2.488769292831421
0.8,0.0030003000671664833,16.666066487630207,7.792422547935e-05,25.638500213623047,0.6864721775054932,-1.0,-1.0,-1.0,0.11932193239529927,-1.0,1.0031011899312336,0.6431218981742859,544973973.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.70426563421886,545000000.0,-1.0,3073518.3333333335,55.32886250813802,64854277.333333336,2429379.6666666665,764866.1666666666,776614637.7142857,-1.0,-1.0,-1.0,13243516.0,7107808.5,36390219.916666664,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2769.0,6221454561.0,1920.0,3.0,46.0,47.0,52.0,27.0,19.0,59.0,72.0,545.0,2.0,20.40800005197525,2736.0,1.0,61.0,2.488769292831421
0.9,0.0030003000671664833,16.666066487630207,7.792422547935e-05,25.848819732666016,0.5915624499320984,-1.0,-1.0,-1.0,0.11932193239529927,-1.0,1.0031011899312336,24.21608543395996,544973973.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.70426563421886,545000000.0,-1.0,3073518.3333333335,55.32886250813802,64854277.333333336,2429379.6666666665,764866.1666666666,776614637.7142857,-1.0,-1.0,-1.0,13243516.0,7398437.5,36390219.916666664,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2769.0,6221454561.0,1920.0,3.0,46.0,47.0,52.0,27.0,19.0,59.0,72.0,545.0,2.0,20.40800005197525,2736.0,1.0,61.0,2.488769292831421
0.93,0.0030003000671664833,16.666066487630207,7.792422547935e-05,25.848819732666016,0.5915624499320984,-1.0,-1.0,-1.0,0.11932193239529927,-1.0,1.0031011899312336,24.21608543395996,544973973.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.70426563421886,545000000.0,-1.0,3073518.3333333335,55.32886250813802,64854277.333333336,2429379.6666666665,764866.1666666666,776614637.7142857,-1.0,-1.0,-1.0,13243516.0,7398437.5,36390219.916666664,0.3332518339157104,104.0,2.0,6330.0,1.0,25.305883407592773,2769.0,6221454561.0,1920.0,3.0,46.0,47.0,52.0,27.0,19.0,59.0,72.0,545.0,2.0,20.40800005197525,2736.0,1.0,61.0,2.488769292831421
1.0,0.0030003000671664833,16.666066487630207,7.792422547935e-05,25.51395034790039,0.7473292946815491,-1.0,-1.0,-1.0,0.11932193239529927,-1.0,1.0031011899312336,0.7141664028167725,544973973.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.70426563421886,545000000.0,-1.0,3073518.3333333335,55.32886250813802,64854277.333333336,2429379.6666666665,764866.1666666666,776614637.7142857,-1.0,-1.0,-1.0,13243516.0,7773041.5,36390219.916666664,0.3332518339157104,104.0,2.0,6330.0,1.0,25.305883407592773,2769.0,6221454561.0,1920.0,3.0,46.0,47.0,52.0,27.0,19.0,59.0,72.0,545.0,2.0,20.40800005197525,2736.0,1.0,61.0,2.488769292831421
1.05,0.0030003000671664833,16.666066487630207,7.792422547935e-05,25.51395034790039,0.7473292946815491,-1.0,-1.0,-1.0,0.11932193239529927,-1.0,1.0031011899312336,0.7141664028167725,544973973.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.70426563421886,545000000.0,-1.0,3073518.3333333335,55.32886250813802,64854277.333333336,2429379.6666666665,764866.1666666666,776614637.7142857,-1.0,-1.0,-1.0,13243516.0,7773041.5,36390219.916666664,1.5887373685836792,1087.0,452.0,12688.0,6.0,17.38673210144043,2769.0,6221454561.0,1920.0,3.0,59.0,60.0,65.0,48.0,44.0,55.0,72.0,545.0,2.0,20.37346363067627,2736.0,1.0,62.0,2.476318359375
1.1,0.0030003000671664833,16.666066487630207,7.792422547935e-05,26.03225326538086,0.6330892443656921,-1.0,-1.0,-1.0,0.11932193239529927,-1.0,1.0031011899312336,0.5993778109550476,544973973.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.70426563421886,545000000.0,-1.0,3073518.3333333335,55.32886250813802,64854277.333333336,2429379.6666666665,764866.1666666666,776614637.7142857,-1.0,-1.0,-1.0,13243516.0,6891883.0,36390219.916666664,1.5887373685836792,1087.0,452.0,12688.0,6.0,17.38673210144043,2769.0,6221454561.0,1920.0,3.0,59.0,60.0,65.0,48.0,44.0,55.0,72.0,545.0,2.0,20.37346363067627,2736.0,1.0,62.0,2.476318359375
1.2,0.0030003000671664833,16.666066487630207,7.792422547935e-05,26.13813591003418,0.6458926796913147,-1.0,-1.0,-1.0,0.11932193239529927,-1.0,1.0031011899312336,0.7165172696113586,544973973.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.70426563421886,545000000.0,-1.0,3073518.3333333335,55.32886250813802,64854277.333333336,2429379.6666666665,764866.1666666666,776614637.7142857,-1.0,-1.0,-1.0,13243516.0,7106299.5,36390219.916666664,1.5887373685836792,1087.0,452.0,12688.0,6.0,17.38673210144043,2769.0,6221454561.0,1920.0,3.0,59.0,60.0,65.0,48.0,44.0,55.0,72.0,545.0,2.0,20.37346363067627,2736.0,1.0,62.0,2.476318359375
1.3,0.0030003000671664833,16.666066487630207,7.792422547935e-05,24.85661125183105,0.5858768224716187,-1.0,-1.0,-1.0,0.11932193239529927,-1.0,1.0031011899312336,9.646905899047852,544973973.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.70426563421886,545000000.0,-1.0,3073518.3333333335,55.32886250813802,64854277.333333336,2429379.6666666665,764866.1666666666,776614637.7142857,-1.0,-1.0,-1.0,13243516.0,7382972.0,36390219.916666664,1.5887373685836792,1087.0,452.0,12688.0,6.0,17.38673210144043,2769.0,6221454561.0,1920.0,3.0,59.0,60.0,65.0,48.0,44.0,55.0,72.0,545.0,2.0,20.37346363067627,2736.0,1.0,62.0,2.476318359375
1.37,0.0030003000671664833,16.666066487630207,7.792422547935e-05,24.85661125183105,0.5858768224716187,-1.0,-1.0,-1.0,0.11932193239529927,-1.0,1.0031011899312336,9.646905899047852,544973973.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.70426563421886,545000000.0,-1.0,3073518.3333333335,55.32886250813802,64854277.333333336,2429379.6666666665,764866.1666666666,776614637.7142857,-1.0,-1.0,-1.0,13243516.0,7382972.0,36390219.916666664,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2769.0,6221454561.0,1920.0,3.0,59.0,60.0,65.0,48.0,44.0,55.0,72.0,545.0,2.0,20.37346363067627,2736.0,1.0,62.0,2.476318359375
