Time (s),% Linear Filtered,% Nearest Filtered,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.23,61.44175338745117,38.55824661254883,25.818866729736328,23.135202407836918,93.92005157470705,6.079952239990234,0.8017048239707947,0.6440759301185608,75120648192.0,1208190592.0,1.1502933502197266,1308850688.0,8554797.0,2.2726855278015137,1120.0,467.0,12732.0,7.0,17.8238468170166,2623.0,4804976236.0,1920.0,3.0,51.0,50.0,55.0,37.0,45.0,29.0,72.0,545.0,2.0,18.842455744743347,2092.0,2.0,63.0,2.1951651573181152
0.23,61.44175338745117,38.55824661254883,25.818866729736328,23.135202407836918,93.92005157470705,6.079952239990234,0.8017048239707947,0.6440759301185608,75120648192.0,1208190592.0,1.1502933502197266,1308850688.0,8554797.0,0.294620543718338,102.0,2.0,6313.0,1.0,17.8238468170166,2623.0,4804976236.0,1920.0,3.0,51.0,50.0,55.0,37.0,45.0,29.0,72.0,545.0,2.0,18.842455744743347,2092.0,2.0,63.0,2.1951651573181152
0.42,61.44175338745117,38.55824661254883,25.818866729736328,23.135202407836918,93.92005157470705,6.079952239990234,0.8017048239707947,0.6440759301185608,75120648192.0,1208190592.0,1.1502933502197266,1308850688.0,8554797.0,0.294620543718338,102.0,2.0,6313.0,1.0,17.8238468170166,2623.0,4804976236.0,1920.0,3.0,51.0,50.0,55.0,37.0,45.0,29.0,72.0,545.0,2.0,18.842455744743347,2092.0,2.0,63.0,2.1951651573181152
0.52,61.27370071411133,38.72629928588867,23.769777297973636,23.482959747314453,93.79927825927734,6.2007246017456055,0.7550523281097412,0.6183697581291199,78240825344.0,1258655360.0,1.1473238468170166,1374169728.0,9023399.0,0.294620543718338,102.0,2.0,6313.0,1.0,17.8238468170166,2623.0,4804976236.0,1920.0,3.0,51.0,50.0,55.0,37.0,45.0,29.0,72.0,545.0,2.0,18.842455744743347,2092.0,2.0,63.0,2.1951651573181152
0.62,61.62302780151367,38.37697219848633,26.239213943481445,23.13214874267578,93.95034790039062,6.049653053283691,0.8431316614151001,0.6201668381690979,82907766784.0,1332303488.0,1.153037190437317,1443956224.0,9418042.0,0.294620543718338,102.0,2.0,6313.0,1.0,17.8238468170166,2623.0,4804976236.0,1920.0,3.0,51.0,50.0,55.0,37.0,45.0,29.0,72.0,545.0,2.0,18.842455744743347,2092.0,2.0,63.0,2.1951651573181152
0.72,61.46250915527344,38.53749084472656,23.578622817993164,23.520288467407227,93.79781341552734,6.202187538146973,0.7991790175437927,0.6339516639709473,75296432128.0,1210288000.0,1.1501591205596924,1323290496.0,8677121.0,0.294620543718338,102.0,2.0,6313.0,1.0,17.8238468170166,2623.0,4804976236.0,1920.0,3.0,51.0,50.0,55.0,37.0,45.0,29.0,72.0,545.0,2.0,18.842455744743347,2092.0,2.0,63.0,2.1951651573181152
0.82,61.45621490478516,38.54378509521485,26.40174865722656,22.71198463439941,94.03469848632812,5.96530294418335,0.7976509928703308,29.85993766784668,75290574848.0,1210251264.0,1.1501657962799072,1312282752.0,8578288.0,0.294620543718338,102.0,2.0,6313.0,1.0,17.8238468170166,2623.0,4804976236.0,1920.0,3.0,51.0,50.0,55.0,37.0,45.0,29.0,72.0,545.0,2.0,18.842455744743347,2092.0,2.0,63.0,2.1951651573181152
0.92,61.418758392333984,38.581241607666016,24.89397430419922,22.18478775024414,93.81604766845705,6.183948516845703,0.7528221011161804,21.56498336791992,75250229248.0,1210333312.0,1.14990496635437,1336318848.0,8801978.0,0.294620543718338,102.0,2.0,6313.0,1.0,17.8238468170166,2623.0,4804976236.0,1920.0,3.0,51.0,50.0,55.0,37.0,45.0,29.0,72.0,545.0,2.0,18.842455744743347,2092.0,2.0,63.0,2.1951651573181152
0.93,61.418758392333984,38.581241607666016,24.89397430419922,22.18478775024414,93.81604766845705,6.183948516845703,0.7528221011161804,21.56498336791992,75250229248.0,1210333312.0,1.14990496635437,1336318848.0,8801978.0,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2623.0,4804976236.0,1920.0,3.0,51.0,50.0,55.0,37.0,45.0,29.0,72.0,545.0,2.0,18.842455744743347,2092.0,2.0,63.0,2.1951651573181152
1.0,61.418758392333984,38.581241607666016,24.89397430419922,22.18478775024414,93.81604766845705,6.183948516845703,0.7528221011161804,21.56498336791992,75250229248.0,1210333312.0,1.14990496635437,1336318848.0,8801978.0,1.249268889427185,1120.0,467.0,12732.0,7.0,17.059968948364258,2623.0,4804976236.0,1920.0,3.0,59.0,58.0,62.0,43.0,59.0,29.0,72.0,545.0,2.0,18.66125911474228,2092.0,2.0,67.0,2.215432643890381
1.03,61.70430755615234,38.295692443847656,27.07877540588379,22.799257278442383,94.07305908203124,5.926938056945801,0.7266138792037964,0.6972567439079285,83187343360.0,1336068864.0,1.153558611869812,1437421952.0,9345005.0,1.249268889427185,1120.0,467.0,12732.0,7.0,17.059968948364258,2623.0,4804976236.0,1920.0,3.0,59.0,58.0,62.0,43.0,59.0,29.0,72.0,545.0,2.0,18.66125911474228,2092.0,2.0,67.0,2.215432643890381
1.13,61.11997985839844,38.88002014160156,25.5593204498291,22.44151496887207,93.9064483642578,6.093551635742188,0.7829628586769104,0.691756010055542,78057758720.0,1256720768.0,1.145925760269165,1369475840.0,8986360.0,1.249268889427185,1120.0,467.0,12732.0,7.0,17.059968948364258,2623.0,4804976236.0,1920.0,3.0,59.0,58.0,62.0,43.0,59.0,29.0,72.0,545.0,2.0,18.66125911474228,2092.0,2.0,67.0,2.215432643890381
1.23,61.41011047363281,38.58988952636719,26.849573135375977,22.789037704467773,94.0073013305664,5.992700576782227,0.8503448963165283,0.8201795220375061,75205681152.0,1209108992.0,1.1495250463485718,1311203328.0,8571396.0,0.192709282040596,102.0,2.0,6313.0,1.0,17.059968948364258,2623.0,4804976236.0,1920.0,3.0,59.0,58.0,62.0,43.0,59.0,29.0,72.0,545.0,2.0,18.66125911474228,2092.0,2.0,67.0,2.215432643890381
1.33,61.3665885925293,38.6334114074707,25.28734970092773,22.269983291625977,93.9002456665039,6.099758148193359,0.7933323979377747,23.841087341308597,75171315712.0,1209300608.0,1.1492129564285278,1321762048.0,8671669.0,0.192709282040596,102.0,2.0,6313.0,1.0,17.059968948364258,2623.0,4804976236.0,1920.0,3.0,59.0,58.0,62.0,43.0,59.0,29.0,72.0,545.0,2.0,18.66125911474228,2092.0,2.0,67.0,2.215432643890381
1.43,61.646446228027344,38.353553771972656,27.183284759521484,22.662050247192383,94.01144409179688,5.988558292388916,1.0136772394180298,0.6880736351013184,82983534592.0,1333074304.0,1.1527608633041382,1448213504.0,9456962.0,0.192709282040596,102.0,2.0,6313.0,1.0,17.059968948364258,2623.0,4804976236.0,1920.0,3.0,59.0,58.0,62.0,43.0,59.0,29.0,72.0,545.0,2.0,18.66125911474228,2092.0,2.0,67.0,2.215432643890381
1.53,61.05485153198242,38.94514846801758,25.73126792907715,22.48388290405273,93.89722442626952,6.10277271270752,0.991146445274353,0.7009375095367432,77949353984.0,1255264768.0,1.145121932029724,1368356224.0,8981237.0,0.192709282040596,102.0,2.0,6313.0,1.0,17.059968948364258,2623.0,4804976236.0,1920.0,3.0,59.0,58.0,62.0,43.0,59.0,29.0,72.0,545.0,2.0,18.66125911474228,2092.0,2.0,67.0,2.215432643890381
1.63,61.346458435058594,38.653541564941406,28.772253036499023,22.595951080322266,94.10017395019533,5.89982795715332,0.965355098247528,0.6990935206413269,75120386048.0,1207987968.0,1.148699164390564,1310566528.0,8569311.0,0.192709282040596,102.0,2.0,6313.0,1.0,17.059968948364258,2623.0,4804976236.0,1920.0,3.0,59.0,58.0,62.0,43.0,59.0,29.0,72.0,545.0,2.0,18.66125911474228,2092.0,2.0,67.0,2.215432643890381
1.73,61.42180633544922,38.57819366455078,25.89043426513672,22.42619132995605,93.87948608398438,6.1205153465271,1.0032179355621338,0.7718847990036011,74640965632.0,1199033216.0,1.1520795822143557,1311618176.0,8600646.0,0.192709282040596,102.0,2.0,6313.0,1.0,17.059968948364258,2623.0,4804976236.0,1920.0,3.0,59.0,58.0,62.0,43.0,59.0,29.0,72.0,545.0,2.0,18.66125911474228,2092.0,2.0,67.0,2.215432643890381
1.83,61.44868469238281,38.60098648071289,25.266136169433597,23.70469856262207,93.80590057373048,6.19409704208374,1.0185484886169434,0.5671238899230957,81682161664.0,1304306176.0,1.158624529838562,1448705408.0,9454260.0,0.192709282040596,102.0,2.0,6313.0,1.0,17.059968948364258,2623.0,4804976236.0,1920.0,3.0,59.0,58.0,62.0,43.0,59.0,29.0,72.0,545.0,2.0,18.66125911474228,2092.0,2.0,67.0,2.215432643890381
1.93,61.79328536987305,38.15618133544922,24.220115661621094,23.323829650878903,93.90929412841795,6.09070348739624,0.9835283160209656,0.610577404499054,79646679040.0,1280261120.0,1.1571602821350098,1367990272.0,8967068.0,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2623.0,4804976236.0,1920.0,3.0,59.0,58.0,62.0,43.0,59.0,29.0,72.0,545.0,2.0,18.66125911474228,2092.0,2.0,67.0,2.215432643890381
2.0,61.79328536987305,38.15618133544922,24.220115661621094,23.323829650878903,93.90929412841795,6.09070348739624,0.9835283160209656,0.610577404499054,79646679040.0,1280261120.0,1.1571602821350098,1367990272.0,8967068.0,1.3937397003173828,1120.0,467.0,12732.0,7.0,17.39828109741211,2623.0,4804976236.0,1920.0,3.0,57.0,54.0,61.0,59.0,37.0,28.0,72.0,545.0,2.0,18.492819368839264,2092.0,2.0,63.0,2.267575025558472
2.03,61.62449645996094,38.37550354003906,25.444679260253903,23.70453453063965,93.90750122070312,6.092502117156982,0.9633808135986328,0.6128650307655334,75389255680.0,1207499136.0,1.157941222190857,1312154112.0,8569594.0,1.3937397003173828,1120.0,467.0,12732.0,7.0,17.39828109741211,2623.0,4804976236.0,1920.0,3.0,57.0,54.0,61.0,59.0,37.0,28.0,72.0,545.0,2.0,18.492819368839264,2092.0,2.0,63.0,2.267575025558472
2.13,61.58454513549805,38.41545486450195,24.16581916809082,23.03583526611328,93.78651428222656,6.213484764099121,0.944715142250061,0.7203478217124939,75392188416.0,1208307712.0,1.157584309577942,1323190528.0,8670604.0,1.3937397003173828,1120.0,467.0,12732.0,7.0,17.39828109741211,2623.0,4804976236.0,1920.0,3.0,57.0,54.0,61.0,59.0,37.0,28.0,72.0,545.0,2.0,18.492819368839264,2092.0,2.0,63.0,2.267575025558472
2.23,61.48731231689453,38.51268768310547,25.78492546081543,23.571592330932617,93.92560577392578,6.074396133422852,1.0636661052703855,0.5762253403663635,78551097344.0,1258762496.0,1.1559436321258545,1365355904.0,8932281.0,0.2552915811538696,102.0,2.0,6313.0,1.0,17.39828109741211,2623.0,4804976236.0,1920.0,3.0,57.0,54.0,61.0,59.0,37.0,28.0,72.0,545.0,2.0,18.492819368839264,2092.0,2.0,63.0,2.267575025558472
2.33,61.637237548828125,38.36276245117188,23.807048797607425,23.367429733276367,93.80227661132812,6.197720527648926,1.0279446840286257,27.867555618286133,82877734912.0,1327969664.0,1.1579452753067017,1454215168.0,9514435.0,0.2552915811538696,102.0,2.0,6313.0,1.0,17.39828109741211,2623.0,4804976236.0,1920.0,3.0,57.0,54.0,61.0,59.0,37.0,28.0,72.0,545.0,2.0,18.492819368839264,2092.0,2.0,63.0,2.267575025558472
2.43,61.5799674987793,38.4200325012207,24.63992500305176,23.96895408630371,94.09375762939452,5.906245708465576,1.1357405185699463,24.66742515563965,77149888512.0,1205358720.0,1.1576021909713743,1298844544.0,8404083.0,0.2552915811538696,102.0,2.0,6313.0,1.0,17.39828109741211,2623.0,4804976236.0,1920.0,3.0,57.0,54.0,61.0,59.0,37.0,28.0,72.0,545.0,2.0,18.492819368839264,2092.0,2.0,63.0,2.267575025558472
2.53,61.559715270996094,38.44028472900391,24.029111862182617,23.69517135620117,94.07715606689452,5.922846794128418,1.1557121276855469,0.6488083600997925,78624194560.0,1206737280.0,1.1580065488815308,1302135936.0,8390480.0,0.2552915811538696,102.0,2.0,6313.0,1.0,17.39828109741211,2623.0,4804976236.0,1920.0,3.0,57.0,54.0,61.0,59.0,37.0,28.0,72.0,545.0,2.0,18.492819368839264,2092.0,2.0,63.0,2.267575025558472
2.63,61.403358459472656,38.6695556640625,25.77391815185547,24.262041091918945,94.33969116210938,5.660310745239258,0.8818259835243225,0.6844109892845154,83314647040.0,1239309696.0,1.1589025259017944,1331983104.0,8459404.0,0.2552915811538696,102.0,2.0,6313.0,1.0,17.39828109741211,2623.0,4804976236.0,1920.0,3.0,57.0,54.0,61.0,59.0,37.0,28.0,72.0,545.0,2.0,18.492819368839264,2092.0,2.0,63.0,2.267575025558472
2.73,62.11460494995117,37.8161735534668,23.588207244873047,23.704221725463867,94.35296630859376,5.647031307220459,0.7806867957115173,0.6119468212127686,87683899392.0,1299347584.0,1.1645410060882568,1368485632.0,8650328.0,0.2552915811538696,102.0,2.0,6313.0,1.0,17.39828109741211,2623.0,4804976236.0,1920.0,3.0,57.0,54.0,61.0,59.0,37.0,28.0,72.0,545.0,2.0,18.492819368839264,2092.0,2.0,63.0,2.267575025558472
2.83,61.32297897338867,38.67702102661133,24.931549072265625,24.44557762145996,94.45442962646484,5.545571327209473,0.8966290950775146,0.6275292634963989,84671807488.0,1250728704.0,1.1550076007843018,1316943744.0,8317238.5,0.2552915811538696,102.0,2.0,6313.0,1.0,17.39828109741211,2623.0,4804976236.0,1920.0,3.0,57.0,54.0,61.0,59.0,37.0,28.0,72.0,545.0,2.0,18.492819368839264,2092.0,2.0,63.0,2.267575025558472
2.93,61.58236312866211,38.41763687133789,23.80488586425781,23.37259864807129,94.08351135253906,5.9164910316467285,1.070494532585144,0.9504237174987792,78605131776.0,1206375296.0,1.1581616401672363,1301549824.0,8385326.0,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2623.0,4804976236.0,1920.0,3.0,57.0,54.0,61.0,59.0,37.0,28.0,72.0,545.0,2.0,18.492819368839264,2092.0,2.0,63.0,2.267575025558472
3.0,61.58236312866211,38.41763687133789,23.80488586425781,23.37259864807129,94.08351135253906,5.9164910316467285,1.070494532585144,0.9504237174987792,78605131776.0,1206375296.0,1.1581616401672363,1301549824.0,8385326.0,1.5820459127426147,1120.0,467.0,12732.0,7.0,18.21038627624512,2623.0,4804976236.0,1920.0,3.0,53.0,54.0,57.0,70.0,26.0,20.0,72.0,545.0,2.0,18.3113306760788,2092.0,2.0,63.0,2.284376859664917
3.04,61.64360809326172,38.35639190673828,24.75281524658203,23.985565185546875,94.36870574951172,5.631296157836914,0.868379533290863,0.7945395708084106,81073356800.0,1206735104.0,1.1593496799468994,1278230784.0,8097546.0,1.5820459127426147,1120.0,467.0,12732.0,7.0,18.21038627624512,2623.0,4804976236.0,1920.0,3.0,53.0,54.0,57.0,70.0,26.0,20.0,72.0,545.0,2.0,18.3113306760788,2092.0,2.0,63.0,2.284376859664917
3.14,61.92375183105469,38.07624816894531,23.741958618164062,23.12664222717285,94.29266357421876,5.707338333129883,0.6882517337799072,0.6284583806991577,89999982592.0,1333440640.0,1.16391921043396,1422716800.0,9016069.0,1.5820459127426147,1120.0,467.0,12732.0,7.0,18.21038627624512,2623.0,4804976236.0,1920.0,3.0,53.0,54.0,57.0,70.0,26.0,20.0,72.0,545.0,2.0,18.3113306760788,2092.0,2.0,63.0,2.284376859664917
3.23,61.92375183105469,38.07624816894531,23.741958618164062,23.12664222717285,94.29266357421876,5.707338333129883,0.6882517337799072,0.6284583806991577,89999982592.0,1333440640.0,1.16391921043396,1422716800.0,9016069.0,0.1915225684642791,102.0,2.0,6313.0,1.0,18.21038627624512,2623.0,4804976236.0,1920.0,3.0,53.0,54.0,57.0,70.0,26.0,20.0,72.0,545.0,2.0,18.3113306760788,2092.0,2.0,63.0,2.284376859664917
3.24,61.43394088745117,38.56605911254883,24.88890838623047,23.92459487915039,94.49193572998048,5.508066654205322,0.8630695939064026,0.7045173645019531,85827215360.0,1252642176.0,1.157758116722107,1314052608.0,8250050.5,0.1915225684642791,102.0,2.0,6313.0,1.0,18.21038627624512,2623.0,4804976236.0,1920.0,3.0,53.0,54.0,57.0,70.0,26.0,20.0,72.0,545.0,2.0,18.3113306760788,2092.0,2.0,63.0,2.284376859664917
3.34,61.71016693115234,38.289833068847656,25.52863121032715,23.242115020751957,94.44573211669922,5.554269313812256,0.8465033769607544,0.6257588863372803,82126561280.0,1207951744.0,1.1617733240127563,1277707136.0,8039876.5,0.1915225684642791,102.0,2.0,6313.0,1.0,18.21038627624512,2623.0,4804976236.0,1920.0,3.0,53.0,54.0,57.0,70.0,26.0,20.0,72.0,545.0,2.0,18.3113306760788,2092.0,2.0,63.0,2.284376859664917
3.44,61.47813415527344,38.52186584472656,22.77901077270508,23.80591583251953,94.1586685180664,5.841335296630859,0.8093277812004089,1.8721745014190676,81837809664.0,1206278528.0,1.1538374423980713,1339520256.0,8378615.0,0.1915225684642791,102.0,2.0,6313.0,1.0,18.21038627624512,2623.0,4804976236.0,1920.0,3.0,53.0,54.0,57.0,70.0,26.0,20.0,72.0,545.0,2.0,18.3113306760788,2092.0,2.0,63.0,2.284376859664917
3.54,61.336669921875,38.663330078125,24.40367889404297,23.74555778503418,94.2036590576172,5.796342849731445,0.6253891587257385,27.12736320495605,85089263616.0,1260915840.0,1.1497114896774292,1396638208.0,8713668.0,0.1915225684642791,102.0,2.0,6313.0,1.0,18.21038627624512,2623.0,4804976236.0,1920.0,3.0,53.0,54.0,57.0,70.0,26.0,20.0,72.0,545.0,2.0,18.3113306760788,2092.0,2.0,63.0,2.284376859664917
3.64,61.36819076538086,38.63180923461914,23.75141143798828,23.479047775268555,94.1732940673828,5.826709747314453,0.6355620622634888,0.6596476435661316,90091487232.0,1325876096.0,1.1515434980392456,1468699264.0,9163963.0,0.1915225684642791,102.0,2.0,6313.0,1.0,18.21038627624512,2623.0,4804976236.0,1920.0,3.0,53.0,54.0,57.0,70.0,26.0,20.0,72.0,545.0,2.0,18.3113306760788,2092.0,2.0,63.0,2.284376859664917
3.74,61.45149993896485,38.54850006103516,24.680818557739254,23.771461486816406,94.26419830322266,5.735804080963135,0.9309128522872924,0.6605196595191956,81872011264.0,1207803136.0,1.1527221202850342,1333905920.0,8305881.0,0.1915225684642791,102.0,2.0,6313.0,1.0,18.21038627624512,2623.0,4804976236.0,1920.0,3.0,53.0,54.0,57.0,70.0,26.0,20.0,72.0,545.0,2.0,18.3113306760788,2092.0,2.0,63.0,2.284376859664917
3.84,61.44232177734375,38.55767822265625,23.544958114624023,23.163604736328125,94.16551971435548,5.834481716156006,0.8925046324729919,0.6219926476478577,81850974208.0,1208167552.0,1.152893304824829,1344300928.0,8402723.0,0.1915225684642791,102.0,2.0,6313.0,1.0,18.21038627624512,2623.0,4804976236.0,1920.0,3.0,53.0,54.0,57.0,70.0,26.0,20.0,72.0,545.0,2.0,18.3113306760788,2092.0,2.0,63.0,2.284376859664917
3.93,61.44232177734375,38.55767822265625,23.544958114624023,23.163604736328125,94.16551971435548,5.834481716156006,0.8925046324729919,0.6219926476478577,81850974208.0,1208167552.0,1.152893304824829,1344300928.0,8402723.0,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2623.0,4804976236.0,1920.0,3.0,53.0,54.0,57.0,70.0,26.0,20.0,72.0,545.0,2.0,18.3113306760788,2092.0,2.0,63.0,2.284376859664917
3.94,61.51258087158203,38.56324005126953,24.831796646118164,23.88932228088379,94.1179656982422,5.882030963897705,0.9986135959625244,0.6092455983161926,82551070720.0,1213173376.0,1.1586565971374512,1385729536.0,8667755.0,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2623.0,4804976236.0,1920.0,3.0,53.0,54.0,57.0,70.0,26.0,20.0,72.0,545.0,2.0,18.3113306760788,2092.0,2.0,63.0,2.284376859664917
4.0,61.51258087158203,38.56324005126953,24.831796646118164,23.88932228088379,94.1179656982422,5.882030963897705,0.9986135959625244,0.6092455983161926,82551070720.0,1213173376.0,1.1586565971374512,1385729536.0,8667755.0,0.7774200439453125,1120.0,467.0,12732.0,7.0,17.328502655029297,2623.0,4804976236.0,1920.0,3.0,60.0,64.0,69.0,59.0,27.0,31.0,72.0,545.0,2.0,18.46568137407303,2092.0,2.0,62.0,2.3007311820983887
4.04,61.970703125,37.98080825805664,23.78358268737793,23.24403190612793,94.28475952148438,5.715243339538574,0.8986834287643433,0.6458891034126282,92626608128.0,1365612544.0,1.163979411125183,1476119936.0,9171304.0,0.7774200439453125,1120.0,467.0,12732.0,7.0,17.328502655029297,2623.0,4804976236.0,1920.0,3.0,60.0,64.0,69.0,59.0,27.0,31.0,72.0,545.0,2.0,18.46568137407303,2092.0,2.0,62.0,2.3007311820983887
4.14,61.72271728515625,38.25641250610352,25.02143859863281,23.427738189697266,94.45882415771484,5.5411763191223145,1.0161128044128418,36.667327880859375,82940944384.0,1217419264.0,1.1613831520080566,1304459520.0,8162619.5,0.7774200439453125,1120.0,467.0,12732.0,7.0,17.328502655029297,2623.0,4804976236.0,1920.0,3.0,60.0,64.0,69.0,59.0,27.0,31.0,72.0,545.0,2.0,18.46568137407303,2092.0,2.0,62.0,2.3007311820983887
4.23,61.72271728515625,38.25641250610352,25.02143859863281,23.427738189697266,94.45882415771484,5.5411763191223145,1.0161128044128418,36.667327880859375,82940944384.0,1217419264.0,1.1613831520080566,1304459520.0,8162619.5,0.1914517879486084,102.0,2.0,6313.0,1.0,17.328502655029297,2623.0,4804976236.0,1920.0,3.0,60.0,64.0,69.0,59.0,27.0,31.0,72.0,545.0,2.0,18.46568137407303,2092.0,2.0,62.0,2.3007311820983887
4.24,61.752586364746094,38.24741363525391,24.87040138244629,22.40706825256348,94.2354507446289,5.764550685882568,0.9174878001213074,14.308494567871094,82157010944.0,1208229632.0,1.1624168157577517,1337534464.0,8363768.5,0.1914517879486084,102.0,2.0,6313.0,1.0,17.328502655029297,2623.0,4804976236.0,1920.0,3.0,60.0,64.0,69.0,59.0,27.0,31.0,72.0,545.0,2.0,18.46568137407303,2092.0,2.0,62.0,2.3007311820983887
4.34,61.77490997314453,38.22509002685547,26.09474372863769,23.200916290283203,94.32164764404295,5.678353786468506,0.9454460740089417,0.7026932835578918,82111651840.0,1206862080.0,1.1624542474746704,1334873344.0,8299408.0,0.1914517879486084,102.0,2.0,6313.0,1.0,17.328502655029297,2623.0,4804976236.0,1920.0,3.0,60.0,64.0,69.0,59.0,27.0,31.0,72.0,545.0,2.0,18.46568137407303,2092.0,2.0,62.0,2.3007311820983887
4.44,62.025001525878906,37.97499847412109,25.47790908813477,22.502588272094727,94.1581039428711,5.841899871826172,0.8276126384735107,0.6741759777069092,90077749248.0,1333637376.0,1.1661391258239746,1493481600.0,9336244.0,0.1914517879486084,102.0,2.0,6313.0,1.0,17.328502655029297,2623.0,4804976236.0,1920.0,3.0,60.0,64.0,69.0,59.0,27.0,31.0,72.0,545.0,2.0,18.46568137407303,2092.0,2.0,62.0,2.3007311820983887
4.54,61.4720458984375,38.5279541015625,25.68946075439453,23.488739013671875,94.48348236083984,5.516519546508789,0.8795313835144043,0.6240333914756775,85832736768.0,1252606848.0,1.1582598686218262,1344331136.0,8387692.0,0.1914517879486084,102.0,2.0,6313.0,1.0,17.328502655029297,2623.0,4804976236.0,1920.0,3.0,60.0,64.0,69.0,59.0,27.0,31.0,72.0,545.0,2.0,18.46568137407303,2092.0,2.0,62.0,2.3007311820983887
4.64,61.75405883789063,38.245941162109375,23.580076217651367,22.949262619018555,94.23910522460938,5.760895252227783,0.8429663181304932,0.7027799487113953,82175803392.0,1208545152.0,1.1623796224594116,1315169792.0,8261941.5,0.1914517879486084,102.0,2.0,6313.0,1.0,17.328502655029297,2623.0,4804976236.0,1920.0,3.0,60.0,64.0,69.0,59.0,27.0,31.0,72.0,545.0,2.0,18.46568137407303,2092.0,2.0,62.0,2.3007311820983887
4.74,61.79653549194336,38.20346450805664,24.998151779174805,23.85825538635254,94.44105529785156,5.5589447021484375,1.0266411304473877,0.6275050640106201,82190770176.0,1207991040.0,1.1627932786941528,1273344896.0,8019055.5,0.1914517879486084,102.0,2.0,6313.0,1.0,17.328502655029297,2623.0,4804976236.0,1920.0,3.0,60.0,64.0,69.0,59.0,27.0,31.0,72.0,545.0,2.0,18.46568137407303,2092.0,2.0,62.0,2.3007311820983887
4.84,61.72013854980469,38.27986145019531,23.525293350219727,23.199743270874023,94.29725646972656,5.70274019241333,0.8704583644866943,0.6073681116104126,85484126208.0,1261596672.0,1.1619187593460083,1339173888.0,8487109.0,0.1914517879486084,102.0,2.0,6313.0,1.0,17.328502655029297,2623.0,4804976236.0,1920.0,3.0,60.0,64.0,69.0,59.0,27.0,31.0,72.0,545.0,2.0,18.46568137407303,2092.0,2.0,62.0,2.3007311820983887
4.93,61.72013854980469,38.27986145019531,23.525293350219727,23.199743270874023,94.29725646972656,5.70274019241333,0.8704583644866943,0.6073681116104126,85484126208.0,1261596672.0,1.1619187593460083,1339173888.0,8487109.0,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2623.0,4804976236.0,1920.0,3.0,60.0,64.0,69.0,59.0,27.0,31.0,72.0,545.0,2.0,18.46568137407303,2092.0,2.0,62.0,2.3007311820983887
4.94,61.83325958251953,38.16674041748047,24.32735061645508,23.96431350708008,94.45539093017578,5.544610977172852,0.8949828147888184,13.943477630615234,90598457344.0,1327383808.0,1.1629735231399536,1399286400.0,8784374.0,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2623.0,4804976236.0,1920.0,3.0,60.0,64.0,69.0,59.0,27.0,31.0,72.0,545.0,2.0,18.46568137407303,2092.0,2.0,62.0,2.3007311820983887
5.0,61.83325958251953,38.16674041748047,24.32735061645508,23.96431350708008,94.45539093017578,5.544610977172852,0.8949828147888184,13.943477630615234,90598457344.0,1327383808.0,1.1629735231399536,1399286400.0,8784374.0,0.8088459968566895,1120.0,467.0,12732.0,7.0,17.720233917236328,2623.0,4804976236.0,1920.0,3.0,59.0,57.0,63.0,66.0,37.0,34.0,72.0,545.0,2.0,18.696056306362152,2092.0,2.0,65.0,2.2893354892730717
5.04,61.71975326538086,38.28024673461914,23.212121963500977,23.18816566467285,94.3209457397461,5.6790547370910645,0.7592313289642334,0.6027724146842957,82129231872.0,1208603136.0,1.161002516746521,1284070784.0,8120172.0,0.8088459968566895,1120.0,467.0,12732.0,7.0,17.720233917236328,2623.0,4804976236.0,1920.0,3.0,59.0,57.0,63.0,66.0,37.0,34.0,72.0,545.0,2.0,18.696056306362152,2092.0,2.0,65.0,2.2893354892730717
5.14,61.75160217285156,38.24839782714844,24.63569641113281,23.77307510375977,94.45233917236328,5.547662734985352,0.7530863881111145,0.6055179238319397,82156519424.0,1208279680.0,1.161208987236023,1273385984.0,8021597.0,0.8088459968566895,1120.0,467.0,12732.0,7.0,17.720233917236328,2623.0,4804976236.0,1920.0,3.0,59.0,57.0,63.0,66.0,37.0,34.0,72.0,545.0,2.0,18.696056306362152,2092.0,2.0,65.0,2.2893354892730717
