Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.01,0.7797693312168121,33.62791061401367,0.18463945598341522,11.912434577941895,0.3236330822110176,-1.0,-1.0,-1.0,0.437078133225441,-1.0,2.891716957092285,2.0925698280334473,544988336.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.00611472129822,545000000.0,-1.0,8426289.0,80.30784606933592,596264448.0,14097593.0,1764721.0,428950912.0,-1.0,-1.0,-1.0,43357660.0,7993344.25,707247855.0703125,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2767.0,1920.0,3.0,50.0,50.0,52.0,35.0,66.0,23.0,72.0,545.0,2.0,18.11657696962357,2736.0,63.0,2.2259223461151123
0.01,0.4135956253324236,14.214626857212611,0.028433810387338897,7.316588810511997,0.2438358919961112,-1.0,-1.0,-1.0,0.2963010583605085,-1.0,1.5336951528276717,2.0925698280334473,544951195.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.13135174342564,545000000.0,-1.0,8654416.57142857,52.009124755859375,652502838.8571428,17010223.42857143,1057494.0,543507401.1428572,-1.0,-1.0,-1.0,49073659.428571425,8979783.714285715,909295290.2991072,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2767.0,1920.0,3.0,50.0,50.0,52.0,35.0,66.0,23.0,72.0,545.0,2.0,18.11657696962357,2736.0,63.0,2.2259223461151123
0.02,0.830208882689476,18.905280113220215,0.031491815112531164,9.200615406036377,0.30352797685191035,-1.0,-1.0,-1.0,0.3923868420533836,-1.0,1.9992743134498596,2.0925698280334473,545012032.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.64788341522217,545000000.0,-1.0,10660287.181640625,52.009124755859375,829860866.875,20990938.57434082,1717653.5634765625,695947801.0703125,-1.0,-1.0,-1.0,59444796.0,11008959.57434082,1134176335.8789062,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2767.0,1920.0,3.0,50.0,50.0,52.0,35.0,66.0,23.0,72.0,545.0,2.0,18.11657696962357,2736.0,63.0,2.2259223461151123
0.03,0.6949511425835746,22.770300728934153,0.06110271099688749,10.77001244681222,0.4149165323802403,-1.0,-1.0,-1.0,0.46008072580610004,-1.0,2.3082327842712402,2.0925698280334473,545004150.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.40653501238141,545000000.0,-1.0,11690628.285714285,52.009124755859375,832640036.5714285,23651989.14285714,1884628.75,690711890.2857143,-1.0,-1.0,-1.0,67475456.0,12411344.57142857,1011455180.0892857,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2767.0,1920.0,3.0,50.0,50.0,52.0,35.0,66.0,23.0,72.0,545.0,2.0,18.11657696962357,2736.0,63.0,2.2259223461151123
0.04,0.2588844469615391,22.770300728934153,0.003402075863310257,3.768564224243164,0.0037113555840083425,-1.0,-1.0,-1.0,0.039336987904139926,-1.0,0.273504274232047,2.0925698280334473,544995712.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.94654573713031,545000000.0,-1.0,436102.39285714284,52.009124755859375,111169261.71428572,238219.25,52549.875,100012260.57142857,-1.0,-1.0,-1.0,229905.69642857142,120084.67857142857,277664983.78571427,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2767.0,1920.0,3.0,50.0,50.0,52.0,35.0,66.0,23.0,72.0,545.0,2.0,18.11657696962357,2736.0,63.0,2.2259223461151123
0.05,0.8011029703276498,21.635179247174943,0.09499235876968927,13.493274688720703,0.2828273980745247,-1.0,-1.0,-1.0,0.4445622278643505,-1.0,2.3268042291913713,2.0925698280334473,544984000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.55603790283203,545000000.0,-1.0,11272957.035714285,52.009124755859375,872651766.8571428,22291687.206194196,1465857.864955357,728263949.7142857,-1.0,-1.0,-1.0,64398158.85714286,11693092.92047991,1169638517.2901785,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2767.0,1920.0,3.0,50.0,50.0,52.0,35.0,66.0,23.0,72.0,545.0,2.0,18.11657696962357,2736.0,63.0,2.2259223461151123
0.06,0.6921758651733398,21.612260546003068,0.06995741597243717,8.907959256853376,0.3430720567703247,-1.0,-1.0,-1.0,0.4413425496646336,-1.0,2.2754922594342912,2.0925698280334473,545049947.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.39789526803153,545000000.0,-1.0,11345752.285714285,52.009124755859375,1281683273.142857,22326420.57142857,1889227.2142857143,1123687661.7142856,-1.0,-1.0,-1.0,63769268.571428575,11714517.142857144,1234960183.984375,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2767.0,1920.0,3.0,50.0,50.0,52.0,35.0,66.0,23.0,72.0,545.0,2.0,18.11657696962357,2736.0,63.0,2.2259223461151123
0.07,0.5803724101611546,28.943443298339844,0.5914630408265761,6.091748101370675,0.3272184899875096,-1.0,-1.0,-1.0,0.39804406676973614,-1.0,2.463350227900914,0.19603971498353137,545021485.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.39473244122097,545000000.0,-1.0,9776884.57142857,89.17464773995536,719695369.1428572,17935314.35714286,1468086.107142857,561772909.7142857,-1.0,-1.0,-1.0,55481353.14285714,9747990.92857143,920727553.0446428,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2767.0,1920.0,3.0,50.0,50.0,52.0,35.0,66.0,23.0,72.0,545.0,2.0,18.11657696962357,2736.0,63.0,2.2259223461151123
0.08,0.24522769451141357,8.045122146606445,0.09692243734995525,4.555559476216634,0.16765824953715006,-1.0,-1.0,-1.0,0.1725466251373291,-1.0,0.8441761334737142,0.19603971498353137,544951882.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.73966370026271,545000000.0,-1.0,3445014.6666666665,89.17464773995536,271031968.4166667,6776692.0,466564.625,228532821.33333334,-1.0,-1.0,-1.0,18064798.666666668,3566554.0,405572641.8255208,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2767.0,1920.0,3.0,50.0,50.0,52.0,35.0,66.0,23.0,72.0,545.0,2.0,18.11657696962357,2736.0,63.0,2.2259223461151123
0.09,1.1400420836039953,24.0390990121024,0.462063478572028,9.962984902518135,0.3846793635083096,-1.0,-1.0,-1.0,0.5878275547708783,-1.0,3.7116768019539967,0.19603971498353137,544971922.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.7115295955113,545000000.0,-1.0,11038650.142857144,89.17464773995536,824738144.0,21884572.714285713,1578911.017857143,686939849.1428572,-1.0,-1.0,-1.0,61759350.571428575,11473561.535714285,1108661531.9910715,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2767.0,1920.0,3.0,50.0,50.0,52.0,35.0,66.0,23.0,72.0,545.0,2.0,18.11657696962357,2736.0,63.0,2.2259223461151123
