Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.1,1.1316714457103185,23.0426880972726,0.013790804610055442,14.269147327968053,0.8447663826601846,-1.0,-1.0,-1.0,0.528776982000896,-1.0,4.25647326878139,0.2747502752712795,545006080.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.07489694867815,545000000.0,-1.0,11677615.714285715,100.04844883510044,890786299.4285715,23033752.39285714,1733071.517857143,744346706.2857143,-1.0,-1.0,-1.0,65958241.71428572,12074665.660714285,1228513844.9017856,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.11,0.6773416314806256,23.363614763532365,0.08432787611881003,11.0809326171875,0.9438857351030622,-1.0,-1.0,-1.0,0.4608064719608852,-1.0,2.1802120889936174,0.2747502752712795,544991734.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.02637795039585,545000000.0,-1.0,11413884.0,100.04844883510044,763280150.8571428,23061656.57142857,1585125.3839285714,627120374.8571428,-1.0,-1.0,-1.0,63849688.0,12090089.42857143,935425436.1272322,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.12,0.6288852393627167,6.44011926651001,0.05825443996582179,5.991697549819946,0.11560667119920254,-1.0,-1.0,-1.0,0.19530991464853287,-1.0,2.4368155002593994,0.2747502752712795,544980720.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.24390959739685,545000000.0,-1.0,3769357.875,100.04844883510044,409956624.0,6962727.9375,719954.109375,352410328.0,-1.0,-1.0,-1.0,22292287.0,3593174.75,656524878.3320312,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.13,0.7424214567456927,16.48733901977539,0.02447881795732037,7.11774526323591,0.4036382319671767,-1.0,-1.0,-1.0,0.42051994800567627,-1.0,2.6230770519801547,0.2747502752712795,544999323.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.58364507130214,545000000.0,-1.0,8399654.642857144,100.04844883510044,622578354.2857143,16514890.857142856,1142333.2142857143,518896953.14285713,-1.0,-1.0,-1.0,47626980.571428575,8713742.714285715,874532830.4196428,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.14,14.250688068568707,34.99302237374442,0.04083177892191863,14.322732925415039,0.587814455053636,-1.0,-1.0,-1.0,0.7946716155856848,-1.0,3.4767096553530012,0.18877044320106506,544960740.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.815671001161846,545000000.0,-1.0,14900643.939732144,91.96704537527901,1038891552.0,26838425.439592633,2128652.4375,822552038.8571428,-1.0,-1.0,-1.0,81440578.67466518,14719862.428431919,1383546734.4910715,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.15,0.5100999219076974,14.64827401297433,0.9418672578675407,6.1622516087123325,0.2186994126864842,-1.0,-1.0,-1.0,0.29200086423328947,-1.0,1.5993669373648507,0.18877044320106506,545000402.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.39340128217425,545000000.0,-1.0,9106393.714285715,91.96704537527901,700912164.5714285,17926761.14285714,1576991.7857142857,583062016.0,-1.0,-1.0,-1.0,53667404.571428575,9385958.285714285,943468034.9977678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.16,0.20531841686793736,6.915067400251116,0.0030726982014519714,4.01189204624721,0.21338432175772531,-1.0,-1.0,-1.0,0.14781032289777482,-1.0,0.723668098449707,0.18877044320106506,545007442.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.8519766671317,545000000.0,-1.0,3170375.4285714286,91.96704537527901,248780315.72935268,6238385.714285715,282212.4464285714,210291949.7142857,-1.0,-1.0,-1.0,16616937.142857144,3280299.714285714,370707007.83035713,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.17,0.8528725590024676,21.66489519391741,0.07870900258421897,13.690296718052455,0.4647065613951002,-1.0,-1.0,-1.0,0.4483130047363894,-1.0,2.288340296064104,0.18877044320106506,544995273.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.885443278721404,545000000.0,-1.0,12585994.691964285,91.96704537527901,970511248.0,24778240.06640625,1774048.0714285714,812045458.2857143,-1.0,-1.0,-1.0,71092028.57142857,12987064.352120535,1341632735.7611606,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.18,0.9702742248773575,20.269277572631836,0.08972142159473151,11.060454487800598,0.7323154823388904,-1.0,-1.0,-1.0,0.4651903919875622,-1.0,3.875061869621277,0.18877044320106506,545051936.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.2331131696701,545000000.0,-1.0,10884949.78125,91.96704537527901,1231077000.0,21468107.6875,1753848.34375,1079742880.0,-1.0,-1.0,-1.0,61608428.75,11253144.328125,1175798362.7792969,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.19,13.754287329103265,21.637075696672714,0.05900248033659799,3.168463570731027,0.18060635216534138,-1.0,-1.0,-1.0,0.504680301461901,-1.0,1.7209080457687378,0.1897841819695064,544903277.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.67314141137259,545000000.0,-1.0,6635183.246651785,103.91429356166294,374634102.85714287,9688732.676339285,1383565.0714285714,258691419.42857143,-1.0,-1.0,-1.0,33469961.50948661,5901495.270089285,452103332.5066964,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.2,0.8896329402923584,15.498155866350446,0.030688224892531098,11.229358400617327,0.619222838963781,-1.0,-1.0,-1.0,0.3687022796698979,-1.0,3.641995361873082,0.1897841819695064,544981321.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.95621081760952,545000000.0,-1.0,8712157.535714285,103.91429356166294,646233865.1428572,17136244.75,1206296.830357143,539151716.5714285,-1.0,-1.0,-1.0,49475372.28571428,9043340.660714285,904144204.9888393,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.21,1.0397395747048515,22.619238717215403,0.04747274115548599,14.366332735334124,0.589431103718068,-1.0,-1.0,-1.0,0.4963169310774122,-1.0,2.922350679125105,0.1897841819695064,545022290.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.491667883736746,545000000.0,-1.0,12411715.285714285,103.91429356166294,952450953.1428572,24482935.80357143,1814032.107142857,795800384.0,-1.0,-1.0,-1.0,70288613.35714285,12833508.785714285,1311178313.4419644,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.22,0.5907796174287796,19.99407148361206,0.019826446427032338,9.345509767532349,0.6498497053980827,-1.0,-1.0,-1.0,0.402424618601799,-1.0,1.9624933004379272,0.1897841819695064,545015952.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.2686619758606,545000000.0,-1.0,10476408.0,103.91429356166294,730133680.0,21170789.0,1530259.7265625,605702344.0,-1.0,-1.0,-1.0,59454902.0,11103480.5,896717984.9765625,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.23,0.5142974853515624,19.99407148361206,0.0020342912258846284,3.735563005719866,0.013587530170168186,-1.0,-1.0,-1.0,0.05483880639076233,-1.0,1.9255856105259486,0.1897841819695064,544964525.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.68321500505719,545000000.0,-1.0,471031.89285714284,103.91429356166294,117765531.42857143,359209.03571428574,148838.7142857143,103970038.85714285,-1.0,-1.0,-1.0,2437234.0,180815.7857142857,283630753.79464287,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.24,1.0016443530718486,25.30497932434082,0.027019132549564017,16.1562016805013,0.5305118250350157,-1.0,-1.0,-1.0,0.524021841896077,-1.0,2.684544563293457,0.1897841819695064,545036170.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.81616401672363,545000000.0,-1.0,13607266.588541666,103.91429356166294,1048640693.3333334,26809105.810058594,1890400.7291666667,878237852.0,-1.0,-1.0,-1.0,76226789.33333333,14048829.810058594,1445978515.688802,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.25,13.014312548296791,36.00565447126116,0.08686470699363517,10.419455119541713,0.6333643565220493,-1.0,-1.0,-1.0,0.8651278870446342,-1.0,3.3508435658046176,0.17411778228623526,544921590.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.722581829343525,545000000.0,-1.0,12819629.478236606,101.07765851702008,837044463.4285715,22112318.816964287,2566270.1785714286,644671259.4285715,-1.0,-1.0,-1.0,69735004.68470982,12415221.82421875,1075103004.185268,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.26,0.4950153997966221,15.548909868512835,0.10333938284644058,6.753716605050223,0.23508939572743007,-1.0,-1.0,-1.0,0.3076040063585554,-1.0,1.5428385053362166,0.17411778228623526,544996461.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.77726445879254,545000000.0,-1.0,8783906.285714285,101.07765851702008,614994084.5714285,17948775.42857143,1494345.107142857,507258377.14285713,-1.0,-1.0,-1.0,50781522.28571428,9386482.57142857,690098651.1584822,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.27,0.7149467468261719,6.9176466805594305,0.007437616187546929,6.38560676574707,0.24152319080063275,-1.0,-1.0,-1.0,0.19232654997280663,-1.0,3.6051905495779857,0.17411778228623526,545005878.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.4431961604527,545000000.0,-1.0,3276550.3571428573,101.07765851702008,312866998.85714287,5813027.035714285,380754.0089285714,268421284.57142857,-1.0,-1.0,-1.0,17621900.85714286,3064976.7321428573,591571013.8013393,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.28,1.1102529764175415,22.197396414620535,0.02294329643648647,14.111473628452845,0.5874765376959529,-1.0,-1.0,-1.0,0.4572075787000358,-1.0,2.726505915323893,0.17411778228623526,545041828.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.08533804757254,545000000.0,-1.0,11425957.44642857,101.07765851702008,1033678581.3333334,22446861.699497767,2027087.8541666667,864238469.3333334,-1.0,-1.0,-1.0,75659770.66666667,11760031.128069196,1442885666.1302083,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.29,0.5960442423820496,17.059282938639324,0.05083159357309341,7.372756640116374,0.23550867040952048,-1.0,-1.0,-1.0,0.3395475645860036,-1.0,1.5750930649893624,0.17411778228623526,545018075.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.46182904924665,545000000.0,-1.0,9663289.666666666,101.07765851702008,626599094.8571428,19178494.0,1259943.9285714286,519956882.28571427,-1.0,-1.0,-1.0,48773665.14285714,10025706.0,840681099.84375,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.3,13.658706325505461,21.19766071864537,0.0014021574918712857,3.991503579275949,0.4230010373783964,-1.0,-1.0,-1.0,0.506280243396759,-1.0,1.6640262774058752,0.12639404194695608,544948789.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.50991318623225,545000000.0,-1.0,5595684.457589285,46.66310337611607,291347062.85714287,7954744.045758928,1026216.1071428572,199542308.57142857,-1.0,-1.0,-1.0,26984970.581473213,4965275.636160715,382783572.5625,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.31,0.7388270923069545,21.53382056100028,0.07385702205023595,10.273974554879326,0.47695936475481304,-1.0,-1.0,-1.0,0.4423198699951172,-1.0,2.3495551518031528,0.0613668646131243,544989732.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.95734051295689,545000000.0,-1.0,11553662.857142856,51.33168247767857,891141650.2857143,22761893.14285714,1833172.625,742265581.7142857,-1.0,-1.0,-1.0,66474678.85714286,11930470.42857143,1226900513.064732,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.32,1.259857674439748,27.40713882446289,0.9150455643733343,15.342418988545736,0.8178730209668478,-1.0,-1.0,-1.0,0.6393939356009165,-1.0,4.6794843673706055,0.0613668646131243,544986048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.442938486735024,545000000.0,-1.0,12846495.416666666,51.33168247767857,986886496.0,25351938.083333332,2103873.46875,824389317.3333334,-1.0,-1.0,-1.0,73832394.66666667,13280936.375,1357016241.4401042,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.33,0.22796649592263357,8.426006862095424,0.0179986549275262,3.335718154907226,0.2405825342450823,-1.0,-1.0,-1.0,0.15302996976034983,-1.0,0.586749689919608,0.0613668646131243,544994395.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.29788153512138,545000000.0,-1.0,7395696.0,51.33168247767857,322912585.14285713,15167429.714285715,1073732.0714285714,260503460.57142857,-1.0,-1.0,-1.0,32539019.42857143,7922341.714285715,385643777.4910714,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
0.34,0.6687793220792498,6.921860831124441,0.003832825858678129,7.110606874738421,0.25770803008760723,-1.0,-1.0,-1.0,0.25842627457209993,-1.0,3.461297239576067,0.0613668646131243,544993014.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.19725581577846,545000000.0,-1.0,4151289.285714286,51.33168247767857,579473609.1428572,7543690.857142857,971097.0,494872758.85714287,-1.0,-1.0,-1.0,33474876.57142857,3979995.5714285714,867514069.3883928,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2597.0,6173217461.0,1920.0,3.0,58.0,60.0,63.0,30.0,27.0,69.0,72.0,545.0,2.0,18.59600394964218,2736.0,63.0,2.197547197341919
