Time (s),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
8.1,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,8397021390.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.11,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,6241912181.5,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.12,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,8413796840.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.13,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,8435032613.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.14,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,6282157457.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.15,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,7380490846.5,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.16,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,6842618635.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.17,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,6870630686.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.18,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,6899233861.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.2,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,6927729889.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.21,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,6347331386.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.22,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,6956524048.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.23,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,6981792049.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.24,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,7008423550.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.25,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,7036180437.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.27,0.3592218160629272,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,8556919586.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.28,2523.318359375,1130.0,451.0,12214.0,1.0,30.172607421875,3086.0,8585245330.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.3,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7512952855.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.31,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7093223631.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.32,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7540855975.5,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.34,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7132332937.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.35,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7155142016.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.36,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,6822954284.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.37,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,6486456984.5,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.39,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,8700065674.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.4,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7206547125.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.42,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,6544649632.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.44,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7260622116.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.45,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7289153111.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.46,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7317255688.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.48,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7345761903.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.49,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,8794137859.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.5,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,8109119557.5,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.52,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7429508633.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.53,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7457279928.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.54,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7485705483.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.55,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7514524563.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.57,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7543523946.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.58,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7572677268.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.59,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7601899566.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.6,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7631153786.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.61,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,6695359373.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.62,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,6708825781.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.63,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,6724271470.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.64,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7689775761.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.66,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7724845954.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.67,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7757619465.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.68,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7788917858.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.69,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,6818034763.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.7,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,8979978684.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.71,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,7329077037.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.73,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,9025427554.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.74,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,9047655249.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.75,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,9071738187.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.77,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,6905465931.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.78,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,6925145277.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.79,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,9097553323.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.81,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,9123877340.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.83,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,6981624424.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.84,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,9172308415.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.85,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,9195458369.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.86,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,8001725158.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.88,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,8030034186.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.9,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,9246191472.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.93,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,8112506856.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.94,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,8140783554.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.95,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,8169440394.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.96,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,8198409117.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.98,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,8227556639.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
8.99,0.3972533047199249,146.0,2.0,6661.0,1.0,30.172607421875,3086.0,8256797557.0,1920.0,4.0,74.0,74.0,68.0,52.0,53.0,88.0,90.0,545.0,2.0,33.84883403778076,3196.0,2.0,4.0,3.285137414932251
9.0,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,7094125219.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.01,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8218009792.5,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.02,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,9355127764.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.03,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,7119981627.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.04,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8305109542.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.05,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8330003724.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.06,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8356391558.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.07,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8383534335.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.09,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,9406194654.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.1,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,7193465072.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.11,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8441502381.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.12,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,7211073825.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.13,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,7228830680.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.14,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,7248710911.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.15,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8470367477.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.16,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,10868487469.5,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.17,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8490766614.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.18,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,7901850117.5,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.2,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8409502259.5,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.21,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8431089774.5,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.22,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,12388264920.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.23,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8566158970.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.24,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8589968833.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.25,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8615609398.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.26,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8642486965.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.27,0.360278308391571,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,8020174494.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.28,2523.318359375,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,7383035354.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.29,2523.318359375,1130.0,451.0,12214.0,1.0,28.831615447998047,3086.0,9152935517.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.3,0.637173056602478,146.0,2.0,6661.0,1.0,28.831615447998047,3086.0,9152935517.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.31,0.637173056602478,146.0,2.0,6661.0,1.0,28.831615447998047,3086.0,8725505949.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.32,0.637173056602478,146.0,2.0,6661.0,1.0,28.831615447998047,3086.0,8753114006.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.33,0.637173056602478,146.0,2.0,6661.0,1.0,28.831615447998047,3086.0,9208305171.5,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.34,0.637173056602478,146.0,2.0,6661.0,1.0,28.831615447998047,3086.0,8810070068.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.36,0.637173056602478,146.0,2.0,6661.0,1.0,28.831615447998047,3086.0,9674712399.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.37,0.637173056602478,146.0,2.0,6661.0,1.0,28.831615447998047,3086.0,9283087156.5,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.39,0.637173056602478,146.0,2.0,6661.0,1.0,28.831615447998047,3086.0,8183129290.5,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.4,0.637173056602478,146.0,2.0,6661.0,1.0,28.831615447998047,3086.0,8924992516.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.42,0.637173056602478,146.0,2.0,6661.0,1.0,28.831615447998047,3086.0,8952403788.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.43,0.637173056602478,146.0,2.0,6661.0,1.0,28.831615447998047,3086.0,8980453789.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.44,0.637173056602478,146.0,2.0,6661.0,1.0,28.831615447998047,3086.0,9009044144.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
9.45,0.637173056602478,146.0,2.0,6661.0,1.0,28.831615447998047,3086.0,9797408432.0,2361.0,4.0,59.0,57.0,55.0,38.0,30.0,79.0,90.0,456.0,2.0,34.27010178565979,3196.0,2.0,4.0,3.282625675201416
