time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
9.603,,6137000,1073000,1578000,1270000,105000,7238000,10000,643000,0,250000,83000,65000,2535000,5580000,8115000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.6616,121.2116,117.8366
9.804,,6045000,1251000,1339000,1331000,105000,7238000,0,32000,4000,250000,68000,65000,2506000,5542000,8048000,25000000,122,119.3,96.8,114.8,120.425,118.175,112.6616,121.2116,117.8366
10.004,,6045000,1442000,1506000,1613000,105000,7240000,0,32000,4000,250000,68000,65000,2400000,6727000,9127000,25000000,122,119.3,96.8,114.8,120.425,118.175,112.6616,121.2116,117.8366
10.204,,6045000,1184000,1530000,1229000,105000,7240000,0,32000,4000,205000,68000,65000,2535000,4513000,7048000,25000000,122,119.3,96.8,114.8,120.425,118.175,112.6616,121.2116,117.8366
10.404,,6048000,1363000,1267000,2253000,105000,7209000,0,32000,4000,205000,68000,65000,2574000,4890000,7464000,25000000,122,119.3,96.8,114.8,120.425,118.175,112.6616,121.2116,117.8366
10.604,,6048000,1154000,1315000,1562000,105000,7209000,0,5000,7000,205000,68000,65000,2475000,4794000,7269000,25000000,122,119.3,96.8,114.8,120.425,118.175,112.6616,121.2116,117.8366
10.804,,6048000,1287000,1315000,1331000,105000,7209000,0,5000,11000,228000,68000,65000,2400000,7191000,9591000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.6616,121.2116,117.8366
11.005,,6091000,1110000,1330000,2096000,105000,7181000,0,5000,4000,228000,68000,65000,2474000,4456000,6930000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.6616,121.325,117.8366
11.204,,6091000,1398000,1339000,1391000,105000,7181000,0,5000,7000,228000,68000,65000,2361000,4936000,7297000,25000000,122,119.3,96.8,114.8,120.425,118.175,112.6616,121.325,117.8366
11.403,,6091000,1140000,1315000,948000,105000,7181000,0,5000,11000,226000,68000,65000,2378000,7504000,9882000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.6616,121.325,117.8366
11.603,,6091000,1118000,1401000,935000,838000,7172000,0,5000,4000,226000,68000,65000,2345000,5163000,7508000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.6616,121.325,117.8366
11.803,,6091000,1184000,1449000,731000,419000,7172000,10000,645000,0,225000,90000,65000,2401000,5191000,7592000,25000000,122,119.3,96.8,114.8,120.425,118.175,112.6616,121.325,117.8366
12.004,,6091000,1118000,1339000,1413000,105000,7172000,0,32000,4000,225000,68000,65000,2344000,6832000,9176000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.55,121.2116,117.725
12.204,,6060000,1207000,1458000,985000,1719000,6999000,0,32000,4000,225000,68000,65000,2424000,4450000,6874000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.55,121.2116,117.725
12.403,,6060000,1287000,1267000,1391000,819000,6999000,0,32000,4000,230000,68000,65000,2357000,4837000,7194000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.55,121.2116,117.725
12.604,,5923000,1184000,1339000,894000,819000,6999000,0,443000,11000,230000,68000,65000,2399000,4279000,6678000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.55,121.2116,117.725
12.803,,5923000,1140000,1315000,1209000,858000,7065000,0,5000,4000,230000,68000,65000,2374000,5632000,8006000,25000000,122,119.3,96.8,114.8,120.425,118.175,112.55,121.2116,117.725
13.004,,5923000,1118000,1267000,1284000,147000,7065000,0,5000,4000,233000,68000,65000,2368000,4662000,7030000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.55,121.2116,117.8366
13.203,,5780000,1140000,1339000,863000,3026000,7065000,0,5000,4000,233000,65000,65000,2356000,6534000,8890000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.55,121.2116,117.8366
13.404,,5780000,1420000,1267000,731000,1158000,7092000,0,5000,4000,233000,68000,65000,2394000,5347000,7741000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.55,121.2116,117.8366
13.604,,5780000,1273000,1267000,731000,3173000,7092000,0,5000,4000,224000,68000,65000,2375000,5328000,7703000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.55,121.2116,117.8366
13.803,,5969000,1386000,1339000,766000,4875000,7092000,0,5000,7000,224000,68000,65000,2377000,11308000,13685000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.55,121.2116,117.8366
14.004,,5969000,1118000,1362000,1679000,838000,7112000,0,5000,4000,224000,68000,65000,2338000,4681000,7019000,25000000,122,118.85,96.8,114.8,120.3116,118.175,112.55,121.2116,117.8366
14.204,,5969000,1398000,1267000,806000,2575000,7112000,0,5000,7000,234000,68000,65000,2453000,6729000,9182000,25000000,122,118.85,96.8,114.8,120.3116,118.175,112.55,121.2116,117.8366
14.405,,5948000,1620000,1315000,894000,2417000,7112000,0,5000,7000,234000,68000,65000,2405000,5713000,8118000,25000000,122,118.85,96.8,114.8,120.3116,118.175,112.55,121.2116,117.8366
14.604,,5948000,1353000,1411000,1178000,105000,7076000,0,5000,11000,234000,68000,65000,2469000,5123000,7592000,25000000,122,118.85,96.8,114.8,120.3116,118.175,112.55,121.2116,117.8366
14.803,,5948000,1553000,1339000,1008000,754000,7076000,0,5000,7000,229000,68000,65000,2570000,4695000,7265000,25000000,122,118.85,96.8,114.8,120.3116,118.175,112.55,121.2116,117.8366
15.003,,5911000,1531000,1330000,2419000,105000,7076000,10000,645000,0,229000,83000,65000,2573000,5397000,7970000,25000000,122,118.85,96.8,114.8,120.3116,118.175,112.55,121.2116,117.725
15.203,,5911000,1442000,1568000,1955000,105000,7065000,0,32000,4000,229000,65000,65000,2533000,5802000,8335000,25000000,122,118.85,96.8,114.8,120.3116,118.175,112.55,121.2116,117.725
15.403,,5911000,1420000,1568000,1613000,838000,7065000,0,32000,4000,292000,68000,65000,2560000,5900000,8460000,25000000,122,119.3,96.8,114.8,120.3116,118.175,112.55,121.2116,117.725
15.603,,5914000,1452000,1663000,1584000,105000,7008000,0,32000,4000,292000,68000,65000,2592000,4337000,6929000,25000000,122,119.3,96.8,114.8,120.3116,118.175,112.55,121.2116,117.725
15.804,,5914000,1376000,1315000,1331000,105000,7008000,0,5000,11000,292000,65000,65000,2601000,4751000,7352000,25000000,122,118.85,96.8,114.8,120.3116,118.175,112.55,121.2116,117.725
