Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.01,1.015973299741745,42.576279163360596,0.0052283063996583,13.110899925231934,0.5349238589406013,-1.0,-1.0,-1.0,0.6974827200174332,-1.0,4.914601683616638,0.2403611242771149,544981680.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.78920918703079,545000000.0,-1.0,11762126.5,64.91925811767578,969103960.0,20351864.625,2670734.21875,737387216.0,-1.0,-1.0,-1.0,77205005.0,11435924.625,1228669674.5976562,1.072904109954834,1130.0,449.0,12244.0,6.0,20.910385131835938,2883.0,1920.0,3.0,51.0,50.0,51.0,34.0,39.0,43.0,90.0,545.0,2.0,34.29483473300934,2736.0,1.0,1.0,2.536865234375
0.01,0.9010530539921352,26.94638225010463,0.03939219284802671,15.351272310529437,0.47008076343419297,-1.0,-1.0,-1.0,0.5488261154719761,-1.0,3.823422363826207,0.1788162120750972,544966290.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.83629369735718,545000000.0,-1.0,11268113.142857144,104.39071219308036,1006664848.0,20520929.97823661,2511558.4821428573,800834240.0,-1.0,-1.0,-1.0,74091584.0,11183943.406808035,1289772858.1183035,1.072904109954834,1130.0,449.0,12244.0,6.0,20.910385131835938,2883.0,1920.0,3.0,51.0,50.0,51.0,34.0,39.0,43.0,90.0,545.0,2.0,34.29483473300934,2736.0,1.0,1.0,2.536865234375
0.02,1.2076187985283988,17.096785954066686,0.04190911612074287,15.223122188023158,0.3212114247892584,-1.0,-1.0,-1.0,0.5307268330029079,-1.0,4.741205419812884,0.061367716108049655,544958720.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.059950419834685,545000000.0,-1.0,9410222.535714285,49.271702357700896,905826742.8571428,18599987.214285713,2051363.392857143,759036891.4285715,-1.0,-1.0,-1.0,65120073.14285714,9741604.32142857,1184711744.671875,1.072904109954834,1130.0,449.0,12244.0,6.0,20.910385131835938,2883.0,1920.0,3.0,51.0,50.0,51.0,34.0,39.0,43.0,90.0,545.0,2.0,34.29483473300934,2736.0,1.0,1.0,2.536865234375
0.03,0.7817104884556362,30.8650757925851,0.2149076759815216,11.549974714006696,0.4360628979546683,-1.0,-1.0,-1.0,0.5665098513875689,-1.0,3.701089382171631,0.21871674912316458,544992987.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.660953998565674,545000000.0,-1.0,10055021.714285715,102.2122802734375,850772544.0,18811205.14285714,2314427.6071428573,670140059.4285715,-1.0,-1.0,-1.0,67782622.85714285,10260751.42857143,961316397.3392857,1.072904109954834,1130.0,449.0,12244.0,6.0,20.910385131835938,2883.0,1920.0,3.0,51.0,50.0,51.0,34.0,39.0,43.0,90.0,545.0,2.0,34.29483473300934,2736.0,1.0,1.0,2.536865234375
0.04,0.6072102529661996,23.388733455113,0.02965051906981637,11.35080065046038,0.2991754579623895,-1.0,-1.0,-1.0,0.3791954943111965,-1.0,2.763068675994873,0.1773052385875157,544901101.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.18636686461313,545000000.0,-1.0,8682646.142857144,94.05229840959821,794148523.4285715,14993513.310267856,1815384.142857143,625202006.8571428,-1.0,-1.0,-1.0,54980022.85714286,8258019.310267857,1094531512.8392856,1.072904109954834,1130.0,449.0,12244.0,6.0,20.910385131835938,2883.0,1920.0,3.0,51.0,50.0,51.0,34.0,39.0,43.0,90.0,545.0,2.0,34.29483473300934,2736.0,1.0,1.0,2.536865234375
0.05,0.7270051296800375,25.720393896102905,0.040457583032548414,10.634020268917084,0.34635569294914603,-1.0,-1.0,-1.0,0.4768519178032875,-1.0,3.292827785015106,0.11700963973999025,544994792.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.695248022675514,545000000.0,-1.0,9251663.375,83.24515151977539,1155575343.21875,17065271.826416016,1979122.03125,973455632.0,-1.0,-1.0,-1.0,62561745.5,9247231.888916016,1083062110.0429688,1.072904109954834,1130.0,449.0,12244.0,6.0,20.910385131835938,2883.0,1920.0,3.0,51.0,50.0,51.0,34.0,39.0,43.0,90.0,545.0,2.0,34.29483473300934,2736.0,1.0,1.0,2.536865234375
0.06,0.5148219381059919,24.489957809448242,0.05649353617003986,7.791217803955078,0.18179530863251006,-1.0,-1.0,-1.0,0.39641477380480084,-1.0,2.72613525390625,0.17531841567584447,544948781.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.18584884916033,545000000.0,-1.0,6645280.428571428,102.76803588867188,602490982.8571428,11464226.636997769,1493583.7857142857,464749403.4285714,-1.0,-1.0,-1.0,41213885.14285714,6394649.422712053,779101454.7879465,1.072904109954834,1130.0,449.0,12244.0,6.0,20.910385131835938,2883.0,1920.0,3.0,51.0,50.0,51.0,34.0,39.0,43.0,90.0,545.0,2.0,34.29483473300934,2736.0,1.0,1.0,2.536865234375
0.07,0.6045672999961036,22.969957624162948,0.002145456705225743,11.198284421648298,0.3099698409704225,-1.0,-1.0,-1.0,0.39974357400621685,-1.0,2.8049964223589217,0.11377055304391044,544989531.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.553972942488535,545000000.0,-1.0,8399334.285714285,50.83318655831473,711325086.8571428,14886001.047572544,1622319.392857143,550348781.7142857,-1.0,-1.0,-1.0,55832253.14285714,8268932.404715402,906175241.9888393,1.072904109954834,1130.0,449.0,12244.0,6.0,20.910385131835938,2883.0,1920.0,3.0,51.0,50.0,51.0,34.0,39.0,43.0,90.0,545.0,2.0,34.29483473300934,2736.0,1.0,1.0,2.536865234375
0.08,0.8239115327596664,29.323511396135604,0.05717426265722937,15.575975145612444,0.35481476557574104,-1.0,-1.0,-1.0,0.5446675164358956,-1.0,3.7381789343697682,0.17880634324891226,544962971.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.31397930213383,545000000.0,-1.0,9897964.285714285,93.13050624302456,893643413.1428572,18086265.273158483,2075010.0714285714,710599378.2857143,-1.0,-1.0,-1.0,65728278.85714286,9841147.916015625,1132799370.4419644,1.072904109954834,1130.0,449.0,12244.0,6.0,20.910385131835938,2883.0,1920.0,3.0,51.0,50.0,51.0,34.0,39.0,43.0,90.0,545.0,2.0,34.29483473300934,2736.0,1.0,1.0,2.536865234375
0.09,1.351024180650711,54.5744137763977,0.6497842222452164,19.66685724258423,0.6703568324446678,-1.0,-1.0,-1.0,0.8993483334779739,-1.0,5.193818211555481,0.3257299214601517,544946704.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.154352575540543,545000000.0,-1.0,12433785.75,113.72992897033691,963668780.0,23078648.71875,2139247.9375,746554016.0,-1.0,-1.0,-1.0,77353807.0,12397116.78125,1024791510.25,1.072904109954834,1130.0,449.0,12244.0,6.0,20.910385131835938,2883.0,1920.0,3.0,51.0,50.0,51.0,34.0,39.0,43.0,90.0,545.0,2.0,34.29483473300934,2736.0,1.0,1.0,2.536865234375
