Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.1,33.0297475542341,24.93756811959403,0.6387312752859933,1.3222853975104434,28.91171428135463,44.4922924722944,46.9869589805603,0.05774406676313704,12.775938034057617,15.270140239170619,47.116776193891255,13.135540717414447,54.52184840611049,16.906722528593882,0.4742735704141003,36.256207602364675,128.30048261369978,197.5383562360491,0.6658832686288017,0.24561713423047746,5.489186831883022,0.1756811269692012,544961033.1428572,2.0536983694349016,5.144507020711899,74848601819.42857,95350753572.57143,6678250203.428572,129202229833.14285,1669045028.5714285,27.73881162915911,545000000.0,0.15632749029568263,10408020.357142856,95.54815673828125,901178540.8571428,17635582.771484375,2328315.5535714286,714516150.8571428,0.6234412022999355,0.7720435261726379,1667605485.7142856,71338383.42857143,9968458.414341519,1142862686.877232,1.0608116388320925,1160.0,450.0,12242.0,5.0,20.843339920043945,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.11,28.830524444580078,21.169475555419922,0.6387312752859933,1.0777366965388258,31.98066584269206,39.1081740061442,42.172751108805336,0.2722185174983072,12.605373700459799,11.440876324971518,40.56372038523356,11.073503124217192,47.94703674316406,18.719630638758343,0.5357031424840292,31.982659022013348,104.18398793538411,157.52787272135416,0.6343424320220947,0.2028037110964457,4.681294838587443,0.2105154941479365,544956224.0,1.7554235855738323,3.727890675266584,93139309909.33333,118731126101.33333,8274674517.333333,160779547989.33334,2092330240.0,47.56261603037516,545000000.0,0.13731076816717783,12782990.166666666,112.64720662434895,1535205869.3333333,21713841.666666668,3212079.0833333335,1325320021.3333333,0.5233676433563232,0.5108738044897715,2056109866.6666667,88327334.66666667,12245810.333333334,1438567535.03125,1.0608116388320925,1160.0,450.0,12242.0,5.0,20.843339920043945,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.12,26.064448050090245,31.338219778878347,0.2568598474775042,1.3210209267480033,15.349776676722936,41.86144365583147,42.402285030909944,0.24413070614848817,11.766469546726771,16.167979376656668,44.75670623779297,13.9169921875,52.67042432512556,4.472431353160313,0.44856947035129585,36.430215563092915,106.8651864188058,181.25822939191545,0.5704466104507446,0.3187202215194702,5.40924733025687,0.06293087346213204,544976027.4285715,2.302720444543021,4.702848843165806,80907774829.71428,103069741641.14285,7196334299.428572,139638983826.2857,1808359097.142857,41.014942152159556,545000000.0,0.15617498329707552,8523776.357142856,51.487784249441965,947967232.0,16823476.878627233,1831655.5982142857,771726573.7142857,0.6421611138752529,0.7162615656852722,1578362258.2857144,65242801.14285714,8791007.021484375,1231009146.5401785,1.0608116388320925,1160.0,450.0,12242.0,5.0,20.843339920043945,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.13,18.341981887817383,16.10399881998698,0.23763547341028848,0.6855105568344394,28.350171724955242,26.49075659116109,26.424371659755707,0.1468462397654851,7.187360445658366,8.75054899851481,29.503808816274006,9.031164151926836,31.398883819580078,18.601116339365642,0.3854691709081332,19.701880137125652,75.54651641845703,77.08070119222005,0.4904390374819438,0.16820869346459708,3.4985364278157554,0.2349473536014557,544961162.6666666,1.1902729272842407,2.4831750641266503,45516313258.666664,59145889109.333336,4372325888.0,79461586261.33333,991527434.6666666,40.72244588534037,545000000.0,0.09622084101041158,9193510.333333334,119.56641133626302,651700157.1041666,15098747.277018229,2509650.9166666665,488700778.6666667,0.4636928041776021,0.32607485850652057,1433797184.0,62475321.333333336,8841167.777018229,633112872.0338541,1.0608116388320925,1160.0,450.0,12242.0,5.0,20.843339920043945,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.14,29.007839838663738,21.246171315511067,0.28866604963938397,1.071378112770617,32.25721518198649,39.000099658966064,40.566521326700844,0.2264146052111755,11.343037923177084,13.106341997782389,40.58879089355469,11.124073455731073,47.58903884887695,19.077628135681152,0.4543296645085017,32.06255340576172,104.11609013875325,149.68915557861328,0.6412072877089182,0.21200613180796304,4.73004134496053,0.2569841742515564,544944768.0,1.760536551475525,3.714736650387446,65216823296.0,83746385920.0,5949150378.666667,113039166122.66667,1453123541.3333333,45.13003679116567,545000000.0,0.1378488143285115,10310507.75,100.83693440755208,839218149.3333334,17065375.333333332,2619841.3333333335,650757717.3333334,0.529852032661438,0.5085670550664266,1626292608.0,69933272.66666667,9821820.083333334,993854926.9947916,1.3001768589019775,138.0,2.0,6329.0,1.0,20.843339920043945,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.15,24.75624520438058,17.206199645996094,1.3897353751318795,0.6291491027389254,22.788970402308873,30.381871904645646,27.21469384431839,0.055824774849627674,6.776994977678571,11.307842254638672,31.188858577183314,8.405441011701312,38.389308384486604,4.467834677015032,0.22779523601223314,28.068468366350448,61.8182612827846,175.99502999441964,0.39051778827394756,0.15497248087610518,2.7732546670096263,0.17249357274600438,544946706.2857143,1.4560257366725378,1.9645747712680273,50253358226.28571,62318223945.14286,4333917366.857142,85746388406.85715,1106323282.2857144,37.049727133342195,545000000.0,0.1134435428040368,9531984.714285715,98.64756120954242,609274298.6428572,15565811.10295759,1916325.1785714286,456672404.5714286,0.4354685885565622,0.24337027754102433,1361148891.4285715,56365050.28571428,8937089.817243304,865753592.0669643,1.3001768589019775,138.0,2.0,6329.0,1.0,20.843339920043945,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.16,24.344260624476842,18.758942195347377,0.15641799994877406,1.0428609174809285,23.405310494559153,33.72524350030081,37.1984018598284,0.07968655049002595,10.627290725708008,11.45296859741211,35.11266129357474,9.75701046202864,41.21737125941685,15.925486019679479,0.36840989866427015,27.523150852748326,103.23826163155692,169.47140284946985,0.5310063021523612,0.18634426168033055,5.171613284519741,0.14889599595751082,544946779.4285715,1.560096059526716,3.984804855925696,72117240978.28572,92733587456.0,6549828169.142858,125033864045.71428,1612541622.857143,39.387596658297944,545000000.0,0.11669757536479405,8184758.142857143,95.72102573939732,882420093.7142857,13136978.999860492,2713490.3928571427,705489974.8571428,0.4533468655177525,0.6565513610839844,1338544000.0,61465045.71428572,7610023.0712890625,1039259841.0803572,1.3001768589019775,138.0,2.0,6329.0,1.0,20.843339920043945,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.17,25.92854254586356,16.403019496372767,1.0619097266878401,1.002031837989177,23.25287410191127,33.81597914014544,36.307606969560894,0.002732002465303834,9.814304624285016,11.729304449898857,34.70608615875244,9.16315564938954,41.442369733537944,15.700487979820796,0.3140927127429417,27.34365463256836,107.41177368164062,192.6058611188616,0.44646737405232023,0.15436218466077528,3.6399435997009277,0.14889599595751082,544986377.1428572,1.421544415610177,4.417249092033932,61566167332.57143,78426570752.0,5281032411.428572,106060487533.71428,1398535204.5714285,54.08545592853001,545000000.0,0.11290376952716283,8731367.32142857,46.811226981026785,703572146.2857143,13721451.625,1902474.174107143,548905188.5714285,0.4379545365061079,0.6547712768827166,1321441476.5714285,56583316.821428575,8006422.178571428,1001419026.484375,1.3001768589019775,138.0,2.0,6329.0,1.0,20.843339920043945,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.18,24.819685799734934,18.037457057407924,1.0619097266878401,0.9287464286067655,27.4197325025286,33.6200007711138,37.149485792432515,0.09907063597763353,9.906404222760882,11.296949114118304,34.8711154120309,9.517360135912895,41.08446284702846,16.05839398929051,0.37827745685353875,27.536835261753627,89.33172389439174,134.38394601004464,0.5435166869844709,0.17446577548980713,3.9959070341927663,0.18452442969594682,544991872.0,1.5117052963801794,3.1968390132699693,78057502427.42857,99345886646.85715,6949540571.428572,134679988516.57143,1742134381.7142856,39.60972612244742,545000000.0,0.11610270398003712,10972983.285714285,100.23315865652901,942006482.2857143,18375920.214425225,2589947.9285714286,745004160.0,0.44871316637311665,0.4381895235606602,1739215524.5714285,74504762.28571428,10438722.928710938,1204838254.9732144,1.3001768589019775,138.0,2.0,6329.0,1.0,20.843339920043945,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.19,24.822329384940012,18.037342616489955,0.010608606040477742,1.0384975339152984,24.13046591622489,33.52030011585781,36.56333378383091,0.11920387404305592,9.93991470336914,11.348338808332171,34.76043013163975,9.482340916991234,40.9813472202846,16.16151009287153,0.3550260357026543,27.53739275251116,100.52594539097377,159.2937970842634,0.5454507384981427,0.17463904193469457,5.066028186253139,0.09019184112548828,544943634.2857143,1.511748926980155,3.8375713101455142,71631971474.28572,90961784246.85715,6395593289.142858,123508459812.57143,1592807424.0,39.51717470373426,545000000.0,0.11588986856596808,10714360.785714285,98.32989065987724,875368142.125,17978919.319893975,2141488.75,686924434.2857143,0.4487325293677194,0.6062779341425214,1671509814.857143,70033729.14285715,10199663.105608258,1112444410.388393,1.3001768589019775,138.0,2.0,6329.0,1.0,20.843339920043945,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.2,28.95339075724284,21.04660924275716,0.010608606040477742,1.082649708725512,31.99040158589681,39.21255119641622,42.37121446927389,0.09980928835769493,11.602774302164713,13.222297032674154,40.67202337582906,11.103850533564886,47.93588638305664,18.730780363082886,0.3487649556870262,32.12787055969238,104.2294324239095,156.77279663085938,0.6340718468030294,0.2034852554400762,4.685882568359375,0.20310897131760916,544971573.3333334,1.7638249794642131,3.73000068962574,76199007573.33333,96814688938.66667,6798162432.0,131404513280.0,1696074709.3333333,29.367663343747456,545000000.0,0.13536812861760458,10828466.666666666,104.28474426269531,926630618.0,18011543.987630207,2749641.9583333335,729327445.3333334,0.5234755873680115,0.5112714270750681,1702234453.3333333,73392613.33333333,10263084.320963541,1181319291.8776042,1.3001768589019775,138.0,2.0,6329.0,1.0,20.843339920043945,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.21,28.953283945719402,21.046716054280598,0.010608606040477742,1.0873657871658604,31.99381923675537,39.236764669418335,42.35199419657389,0.07008652319200336,11.707502365112305,13.323770523071289,40.69610706965128,11.108972271283468,47.93726094563802,18.729405760765076,0.3877863387266795,32.128248850504555,104.231627146403,156.79995727539062,0.6340884665648142,0.20358430842558542,4.644366264343262,0.20730953415234885,545024757.3333334,1.763866662979126,3.7308515210946402,95648959146.66667,121833993557.33333,8507412309.333333,165073365674.66666,2137480320.0,45.81329997380575,545000000.0,0.1355769336223602,12702824.5,106.31019592285156,1126956501.3333333,21938421.5,3062073.375,911267050.6666666,0.5234940052032471,0.5114227930704752,2075083264.0,87741085.33333333,12263918.333333334,1439418991.3619792,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.22,26.312848363603866,31.394298008510045,0.5786870547703334,0.9476149720805032,27.171742847987584,37.21073695591518,36.59137691770281,0.2414561765534537,9.272607258387975,11.248920713152204,41.928768157958984,12.724843161446708,47.54510334559849,9.597754205976214,0.3143533901976688,34.02353123256138,86.97926439557757,190.65091814313615,0.5546951719692775,0.1634491511753627,4.035727909633091,0.1814196961266654,544882880.0,1.9560555730547224,3.0910952602113997,69329807634.28572,88249547190.85715,6169378713.142858,119623956662.85715,1547443035.4285715,39.50800819056375,545000000.0,0.11325377225875853,10015651.142857144,95.93676321847099,815545832.0,16745584.108398438,2185818.9464285714,661179580.4285715,0.44362054552350727,0.39907274501664297,1574834779.4285715,68143729.14285715,9520033.251255581,1063543745.921875,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.23,23.78017589024135,19.23985399518694,0.005615490887846257,0.9252157892499652,13.686382566179548,32.53844996861049,35.614737442561555,0.04409777718995297,10.112484523228236,11.60625239780971,33.82447052001953,9.76759774344308,40.83856637137277,2.018575463976179,0.2756559676823339,27.57138933454241,73.43396650041852,125.07414899553571,0.4601538692201887,0.1839170115334647,3.1432702200753346,0.06136232614517211,544979200.0,1.579925639288766,3.150001049041748,75456059099.42857,97181288740.57143,6920940690.285714,130967647963.42857,1684972470.857143,53.246583104133606,545000000.0,0.11680854218346733,8543235.57142857,52.29071480887277,928360406.8571428,17393267.883370537,2070323.7857142857,753185737.1428572,0.4489664009639195,0.4383336305618286,1632977920.0,67496292.57142857,9089021.59765625,1072887981.4598215,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
0.24,26.663557325090682,15.46635273524693,0.9184511729649135,0.6541074003492083,21.900214059012278,30.995440891810826,29.819414683750697,0.06360971834510563,7.534473146711077,10.605608258928571,31.829450334821427,8.30718571799142,39.160888671875,3.6962549005235945,0.4949235272859888,27.58326176234654,65.0955320085798,184.17650495256697,0.3870370898927961,0.15226684297834123,3.0361378533499583,0.17202224475996836,544916973.7142857,1.3663160460335868,2.1379430208887373,67676479488.0,85778468864.0,5772628443.428572,116338343936.0,1531687954.2857144,51.99525242192404,545000000.0,0.11489925639969963,9260408.57142857,98.87185668945312,802797046.8571428,14725398.625418527,2476636.0,624525133.7142857,0.4408889668328421,0.2806574361664908,1401666230.857143,61856420.571428575,8470948.625418527,1101123277.841518,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2924.0,7020890479.0,1920.0,3.0,61.0,55.0,70.0,36.0,54.0,40.0,90.0,545.0,2.0,33.58241319656372,2092.0,1.0,2.4628140926361084
