Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.1,0.8354028761386871,24.341036796569824,0.0843561522051459,13.459182739257812,0.43164611887186766,-1.0,-1.0,-1.0,0.4751816391944885,-1.0,3.4015809297561646,0.15143811330199242,544958168.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.32617725431919,545000000.0,-1.0,9590816.75,89.53584671020508,861181173.75,17414052.142822266,2171996.0625,682058192.0,-1.0,-1.0,-1.0,64962321.5,9500212.392822266,1108236856.0058594,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.11,0.6836657353809902,22.926131657191686,0.04839897621423006,11.62293815612793,0.25686250174684183,-1.0,-1.0,-1.0,0.39637337412152973,-1.0,2.745427812848772,0.21134658796446665,544961645.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.852960978235515,545000000.0,-1.0,7988006.857142857,100.87535749162946,711160559.7142857,14100618.995814731,1957674.0357142857,558905810.2857143,-1.0,-1.0,-1.0,51042432.571428575,7774566.495814732,871678079.7232143,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.12,0.6215608290263585,23.623842239379883,0.04107093983995062,7.684658867972238,0.3010739726679666,-1.0,-1.0,-1.0,0.380252616746085,-1.0,2.8481184414454868,0.18464953133038112,544945371.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.56559876033238,545000000.0,-1.0,6672555.285714285,99.25379725864956,648469485.7142857,11072696.214285715,1370832.3214285714,509221449.14285713,-1.0,-1.0,-1.0,41841138.28571428,6158350.142857143,961500375.5669643,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.13,0.5491852723062038,23.337860652378627,0.004298128337333214,12.039779390607562,0.38821700641087126,-1.0,-1.0,-1.0,0.3931958930832999,-1.0,2.8026244980948314,0.08863248143877302,544973284.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.49767664500645,545000000.0,-1.0,8259896.428571428,52.22500174386162,693668535.2898996,14539531.92857143,2121364.5714285714,537711433.1428572,-1.0,-1.0,-1.0,54645573.14285714,8104107.428571428,896307990.4263393,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.14,0.8862543074148042,28.971887588500977,0.02811706638229743,15.464757919311523,0.5072642186922687,-1.0,-1.0,-1.0,0.5374659640448434,-1.0,3.7709281785147533,0.18142093930925643,544934345.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.519631896700176,545000000.0,-1.0,10680814.57142857,93.63712855747768,967697668.5714285,19704084.515066963,2610031.6428571427,775710045.7142857,-1.0,-1.0,-1.0,71685417.14285715,10669285.30078125,1231158043.4441965,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.15,0.8660432951790946,29.866806030273438,0.03522184570985178,11.543305260794503,0.4584963151386806,-1.0,-1.0,-1.0,0.5430384107998439,-1.0,3.7621545110430037,0.17724736673491343,544945408.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.36976538385664,545000000.0,-1.0,10927035.714285715,101.9160897391183,982302124.1434152,19891820.14285714,2504656.8928571427,781758061.7142857,-1.0,-1.0,-1.0,72848371.42857143,10833645.0,1258891454.7544644,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.16,0.8688721997397286,29.89292308262416,0.033688748787556344,9.906445639474052,0.46389435870306833,-1.0,-1.0,-1.0,0.5444500957216535,-1.0,3.7939808709280833,0.16999258313860213,544948681.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.94502074377878,545000000.0,-1.0,10715979.0,100.0298592703683,1385457256.9285715,19493350.288085938,2426383.0714285714,1171413211.4285715,-1.0,-1.0,-1.0,72214269.14285715,10623720.145228794,1267358654.6183035,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.17,0.7595909982919693,26.155035972595215,0.05350845889188348,10.055227756500244,0.4394846063805744,-1.0,-1.0,-1.0,0.47619567811489105,-1.0,3.3262202739715576,0.1560337021946907,544966040.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.94902876019478,545000000.0,-1.0,9592891.0,84.47018051147461,871528071.0,17581433.396362305,1955989.75,695002544.0,-1.0,-1.0,-1.0,64971778.0,9544091.771362305,1122156013.3535156,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.18,0.8680137736456734,29.89365141732352,0.061765769230467914,11.5797792162214,0.47112380606787546,-1.0,-1.0,-1.0,0.5444532973425729,-1.0,3.7434994152614047,0.1725347638130188,544954752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.45288937432425,545000000.0,-1.0,10521240.285714285,99.14787946428571,951795643.4285715,19182830.785714287,2749292.3571428573,758910573.7142857,-1.0,-1.0,-1.0,69963368.0,10435591.714285715,1227948355.267857,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.19,0.7702088526317051,19.347644805908203,0.3944353944222842,11.457488468715123,0.6039437523909977,-1.0,-1.0,-1.0,0.42458334990910124,-1.0,2.9003356524876187,0.17253326518195017,544948013.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.86804635184151,545000000.0,-1.0,10434917.714285715,99.95972115652901,907710409.1428572,18978395.42857143,2292306.285714286,748566838.8571428,-1.0,-1.0,-1.0,69999444.57142857,10336442.0,1191016210.3325894,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.2,0.613723805972508,11.178821563720703,0.028757308077599315,7.332132339477539,0.1828136457396405,-1.0,-1.0,-1.0,0.2940680129187448,-1.0,1.9697954314095634,0.06345810209001813,544977718.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.05549655641828,545000000.0,-1.0,6910592.571428572,47.61078316824777,695991819.4285715,13631425.894810269,1718592.0357142857,550898834.2857143,-1.0,-1.0,-1.0,49246958.85714286,7128734.180524553,858800967.9352678,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.21,0.5976623126438686,24.28939492361886,0.03844686118619782,7.912746701921734,0.35997640660830904,-1.0,-1.0,-1.0,0.39607990639550344,-1.0,2.7766204561506,0.17466302003179277,544970697.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.38759783336094,545000000.0,-1.0,6694104.857142857,103.21255057198661,607824685.7142857,11544015.285714285,1139434.267857143,469814784.0,-1.0,-1.0,-1.0,42461588.0,6427393.142857143,789528760.2410715,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.22,0.5276079177856445,24.315888268607004,0.0037344062833913573,7.7011566162109375,0.45810148971421377,-1.0,-1.0,-1.0,0.3986805932862418,-1.0,2.798762457711356,0.12585075412477767,545007396.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.57110135895865,545000000.0,-1.0,7880203.857142857,51.7032470703125,662518736.9196428,13807917.42857143,2011734.7857142857,512059446.85714287,-1.0,-1.0,-1.0,51828868.571428575,7711351.0,857433450.3616072,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.23,0.8028016430991036,31.700301579066686,0.03218305842684845,11.502157211303711,0.44764895524297443,-1.0,-1.0,-1.0,0.4524538712908647,-1.0,2.887004784175328,0.17288483466420854,544889115.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.97864149297987,545000000.0,-1.0,10133229.214285715,98.07458932059151,909124475.4285715,18381982.390066963,2068138.4642857143,722066560.0,-1.0,-1.0,-1.0,67701688.0,10046198.390066965,1173195518.7098215,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.24,0.998239055275917,19.265320301055908,0.09634008805733174,14.234160423278809,0.4559799685375765,-1.0,-1.0,-1.0,0.48568841814994806,-1.0,4.418950915336609,0.16882561147212982,544979328.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.06611590087414,545000000.0,-1.0,9576080.625,87.06219482421875,872495136.0,17439341.478271484,2141488.19140625,693564418.0,-1.0,-1.0,-1.0,64595628.0,9489864.353271484,1120114750.8710938,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.25,1.0438486678259713,25.242211750575475,0.13332789710589818,11.454232079642159,0.3697387164990817,-1.0,-1.0,-1.0,0.6168734005519322,-1.0,4.318640913282122,0.20176801085472107,544932973.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.93113681248256,545000000.0,-1.0,11010517.57142857,103.80387224469867,987976024.0,20224500.984793525,2416320.125,784509022.0,-1.0,-1.0,-1.0,74154108.57142857,11011858.556222098,1268785352.03125,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.26,1.011730154355367,35.040380795796715,0.08782221229436497,13.516159057617188,0.4965529019633929,-1.0,-1.0,-1.0,0.6391869286696116,-1.0,4.401866912841797,0.20499909420808157,544999061.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.1214097738266,545000000.0,-1.0,10092352.333333334,95.12563578287761,893658171.0,17956073.34342448,2373117.8541666665,702725888.0,-1.0,-1.0,-1.0,66802731.333333336,9885868.593424479,1169215515.5286458,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.27,0.7377718346459525,16.5470073563712,0.045711739653987525,11.36113030569894,0.41152603451960845,-1.0,-1.0,-1.0,0.40787337507520405,-1.0,3.285377093723842,0.1855622444834028,544948553.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.002898590905325,545000000.0,-1.0,10243827.285714285,95.44005911690849,932901009.3571428,18542142.891043525,2502203.214285714,739981348.5714285,-1.0,-1.0,-1.0,68911150.85714285,10118942.891043527,1198881007.0892856,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.28,0.8922337463923863,28.60891396658761,0.11465860269631123,15.478611264910016,0.4528817704745701,-1.0,-1.0,-1.0,0.5431072030748639,-1.0,3.8442490441458568,0.18408686774117605,544952932.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.51213761738369,545000000.0,-1.0,10366272.714285715,100.12186104910714,917136374.8571428,18893864.35714286,2370237.1428571427,735242438.8571428,-1.0,-1.0,-1.0,69425137.14285715,10288721.714285715,1172925861.154018,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.29,0.8705987078802926,15.607851300920759,0.07681583001145295,11.489952087402344,0.38555007121924845,-1.0,-1.0,-1.0,0.44207617214747835,-1.0,2.9400271688188826,0.17566052079200745,544958427.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.03861263820103,545000000.0,-1.0,9088177.142857144,100.13754272460938,904458701.7142857,17930863.139787946,2158955.8928571427,749497051.4285715,-1.0,-1.0,-1.0,64540805.71428572,9382801.996930804,1189225210.2232144,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.3,0.3888170003890992,29.043680572509764,0.034683024883270255,5.160868835449219,0.282808381319046,-1.0,-1.0,-1.0,0.358935809135437,-1.0,2.3862703323364256,0.08588544726371763,544982681.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.35967879295349,545000000.0,-1.0,5449011.6,29.327304077148437,309004339.2,8925763.0,911629.95,195688665.6,-1.0,-1.0,-1.0,30866116.8,5203547.8,265015282.275,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.31,0.7599724245568117,26.293053944905598,0.07105753974368174,11.277242342631022,0.34536399071415264,-1.0,-1.0,-1.0,0.4446166356404622,-1.0,3.6498610973358154,0.17744669814904532,544993952.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.83312877019247,545000000.0,-1.0,7127822.5,98.38133748372395,812665893.3333334,11934239.368164062,2270975.8541666665,653741206.5,-1.0,-1.0,-1.0,50740294.0,6635067.8681640625,1182084004.7421875,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.32,0.8676929473876953,30.251842498779297,0.1343469630394663,11.578955514090401,0.4774509386292526,-1.0,-1.0,-1.0,0.5537136963435582,-1.0,3.7999438558306013,0.17413651091711863,544880429.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.99894176210676,545000000.0,-1.0,10151296.42857143,95.14783586774554,878255607.9285715,18766755.872070312,2177427.910714286,690140745.1428572,-1.0,-1.0,-1.0,69562177.14285715,10223220.514927456,1014468038.9776785,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.33,0.5388119901929583,23.99100657871791,0.0086164860986173,6.201534816196987,0.30084819878850666,-1.0,-1.0,-1.0,0.38794906650270733,-1.0,2.787105083465576,0.10959763186318534,544965860.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.57042115075248,545000000.0,-1.0,7331245.857142857,47.826629638671875,989759675.4285715,12588807.0,2102261.5,837398162.2857143,-1.0,-1.0,-1.0,47175325.14285714,7040713.5,936930661.515625,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
0.34,0.9018437663714091,22.567570368448894,0.0375268885012095,13.28397305806478,0.45535126600104076,-1.0,-1.0,-1.0,0.4953407247861226,-1.0,3.404531399408976,0.1767833779255549,544978197.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.13086144129435,545000000.0,-1.0,11614557.333333334,104.10711669921875,1069602240.0,21452568.228841145,2785077.2916666665,849817770.6666666,-1.0,-1.0,-1.0,79472481.33333333,11595430.228841146,1362228652.5494792,1.053318738937378,450.0,36.0,11694.0,6.0,22.439224243164062,2354.0,6843267315.5,2361.0,3.0,57.0,53.0,59.0,41.0,58.0,55.0,90.0,545.0,2.0,34.527623653411865,3196.0,1.0,2.489752531051636
