Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.01,1.4031678810715675,27.260053634643555,0.13029011583421374,17.752519845962524,0.48040299862623215,-1.0,-1.0,-1.0,0.7736453115940094,-1.0,5.087340950965881,0.10736775398254395,544990304.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.248887062072754,545000000.0,-1.0,14642979.0,69.43038177490234,2127197664.0,28876592.5,3596369.625,1874395424.0,-1.0,-1.0,-1.0,102951458.0,15113500.25,1943925651.2773438,7.010707378387451,212.0,41.0,7798.0,1.0,21.9887809753418,2306.0,1920.0,3.0,49.0,47.0,48.0,39.0,18.0,23.0,90.0,545.0,2.0,34.839603304862976,3196.0,1.0,1.0,2.4733099937438965
0.01,0.6344992867005723,25.133657727922714,0.10456612533224478,7.9882708958217075,0.27338868379592896,-1.0,-1.0,-1.0,0.3860336116382054,-1.0,2.787435667855399,0.18135433963366918,544939629.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.25628232955933,545000000.0,-1.0,9918164.0,100.65141950334821,720923410.2857143,16303658.0,2918171.0714285714,558844105.1428572,-1.0,-1.0,-1.0,59568012.571428575,9347884.57142857,915466793.2745535,7.010707378387451,212.0,41.0,7798.0,1.0,21.9887809753418,2306.0,1920.0,3.0,49.0,47.0,48.0,39.0,18.0,23.0,90.0,545.0,2.0,34.839603304862976,3196.0,1.0,1.0,2.4733099937438965
0.02,0.5321718462343726,24.984352929251536,0.013740427725549243,7.773872103009905,0.3181006514600345,-1.0,-1.0,-1.0,0.40497519288744244,-1.0,2.6027779579162598,0.18720073785100663,544967753.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.066340514591765,545000000.0,-1.0,10858844.57142857,98.51034981863839,658371562.9642857,18750409.15890067,2195482.1071428573,499386953.14285713,-1.0,-1.0,-1.0,60242902.85714286,10644000.587472098,765239365.4464285,7.010707378387451,212.0,41.0,7798.0,1.0,21.9887809753418,2306.0,1920.0,3.0,49.0,47.0,48.0,39.0,18.0,23.0,90.0,545.0,2.0,34.839603304862976,3196.0,1.0,1.0,2.4733099937438965
0.03,0.8182537853717804,13.038473129272461,0.0177424425492063,9.880635738372803,0.21702317462768406,-1.0,-1.0,-1.0,0.3434036299586296,-1.0,4.290038526058197,0.1509660817682743,544986248.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.88911610841751,545000000.0,-1.0,8580567.5,89.73297119140625,812226976.0,14329795.680053711,2649347.625,650610672.0,-1.0,-1.0,-1.0,69066898.0,8133018.992553711,1121715555.2558594,7.010707378387451,212.0,41.0,7798.0,1.0,21.9887809753418,2306.0,1920.0,3.0,49.0,47.0,48.0,39.0,18.0,23.0,90.0,545.0,2.0,34.839603304862976,3196.0,1.0,1.0,2.4733099937438965
0.04,0.814799513933914,24.237006868634904,0.35271505758698496,7.245082310267857,0.374504770551409,-1.0,-1.0,-1.0,0.38240974290030344,-1.0,2.576699597494943,0.1672971589224679,544943506.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.44985171726772,545000000.0,-1.0,8768172.714285715,48.944632393973215,687286180.5714285,13115111.857142856,2153926.8571428573,525376310.85714287,-1.0,-1.0,-1.0,45534096.0,7800712.428571428,868552814.2633928,7.010707378387451,212.0,41.0,7798.0,1.0,21.9887809753418,2306.0,1920.0,3.0,49.0,47.0,48.0,39.0,18.0,23.0,90.0,545.0,2.0,34.839603304862976,3196.0,1.0,1.0,2.4733099937438965
0.05,0.805415375690375,29.863942282540453,0.044779100372189885,11.51179313659668,0.4092133333906531,-1.0,-1.0,-1.0,0.5440396070480347,-1.0,3.7441323144095287,0.17308435695511953,544940992.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.4621411391667,545000000.0,-1.0,11854221.857142856,96.21330043247768,953491157.7142857,20355931.043387275,3183359.6071428573,757532818.2857143,-1.0,-1.0,-1.0,75531438.85714285,11419244.757672992,1234435331.515625,1.0456342697143557,106.0,2.0,6691.0,1.0,21.9887809753418,2306.0,1920.0,3.0,49.0,47.0,48.0,39.0,18.0,23.0,90.0,545.0,2.0,34.839603304862976,3196.0,1.0,1.0,2.4733099937438965
0.06,1.0355447701045446,16.50318145751953,0.02132611967889323,11.44701521737235,0.4076100448811693,-1.0,-1.0,-1.0,0.3858943922179086,-1.0,4.253491606031146,0.17198456610952104,545019081.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.61081189768655,545000000.0,-1.0,12223766.857142856,100.92201450892857,975406126.21875,20784318.323381696,3110837.0714285714,773144704.0,-1.0,-1.0,-1.0,77422457.14285715,11716922.609095981,1262105998.9174106,1.0456342697143557,106.0,2.0,6691.0,1.0,21.9887809753418,2306.0,1920.0,3.0,49.0,47.0,48.0,39.0,18.0,23.0,90.0,545.0,2.0,34.839603304862976,3196.0,1.0,1.0,2.4733099937438965
0.07,1.3547557217202015,32.55130386352538,0.3617299326828548,16.167627607073104,0.6329256099249635,-1.0,-1.0,-1.0,0.6714489715439933,-1.0,6.145576408931187,0.19723270620618547,544858770.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.953452808516367,545000000.0,-1.0,12581649.714285715,105.22205025809151,1000261664.8571428,21469277.809291296,3630053.223214286,790907104.0,-1.0,-1.0,-1.0,80237341.71428572,12088119.380719867,1291509470.9642856,1.0456342697143557,106.0,2.0,6691.0,1.0,21.9887809753418,2306.0,1920.0,3.0,49.0,47.0,48.0,39.0,18.0,23.0,90.0,545.0,2.0,34.839603304862976,3196.0,1.0,1.0,2.4733099937438965
0.08,0.7724778957199305,26.07770848274231,0.0735598236788064,10.010622024536133,0.33566777408123016,-1.0,-1.0,-1.0,0.47614797949790955,-1.0,3.266559362411499,0.15782901644706726,544952864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.293410539627075,545000000.0,-1.0,10769877.0,89.99601745605469,851833830.6401367,18279144.125,2818818.625,672842064.0,-1.0,-1.0,-1.0,68174353.0,10315970.0,1101260327.7988281,1.0456342697143557,106.0,2.0,6691.0,1.0,21.9887809753418,2306.0,1920.0,3.0,49.0,47.0,48.0,39.0,18.0,23.0,90.0,545.0,2.0,34.839603304862976,3196.0,1.0,1.0,2.4733099937438965
0.09,0.7410646677017212,25.720718065897625,0.04375834204256534,8.859025319417318,0.2742396394411723,-1.0,-1.0,-1.0,0.41402730345726013,-1.0,4.575397650400798,0.20613829791545868,544980565.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.729989647865295,545000000.0,-1.0,11049135.5,89.57666778564453,829810195.4583334,18766342.5,3024711.5833333335,644979392.0,-1.0,-1.0,-1.0,69806946.0,10654393.833333334,1044144502.9479166,1.0456342697143557,106.0,2.0,6691.0,1.0,21.9887809753418,2306.0,1920.0,3.0,49.0,47.0,48.0,39.0,18.0,23.0,90.0,545.0,2.0,34.839603304862976,3196.0,1.0,1.0,2.4733099937438965
