Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.1,27.45001643044608,17.271040507725306,3.0102537018912185,1.2246317198233945,41.834039960588726,37.19306605202811,39.37993199484689,0.06205885887279038,11.539256937269654,17.934026173182897,39.33003561837332,11.210846866880145,49.96724809919085,35.74703826223101,0.61260672552245,29.844102587018693,139.48014940534318,177.4995504106794,0.828863765512194,0.31573050362723215,6.957965987069266,0.19877455915723527,544964928.0,1.8461808477129256,4.665574316467557,63639783936.0,92285443099.42857,6350546688.0,116133054354.28572,1708828335.4285715,26.944650139127457,545000000.0,0.15427178357328689,14629360.57142857,95.58712332589286,978842180.5714285,24456058.14285714,2785889.863839286,755377307.1428572,0.5609841006142753,0.5610480734280178,2182882258.285714,85164072.42857143,13867453.107142856,1219838260.950893,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.11,27.487785475594656,17.15834481375558,2.6934536525181367,0.7661163143015334,32.133750915527344,32.53919179098947,34.98194708142962,0.025986779605903232,11.008281074730414,18.151508603777206,34.0111026763916,9.597306251525879,42.94340596880232,14.199451105935234,0.49104516580700874,29.74365288870675,85.32961600167411,136.73031302860804,0.5454183731760297,0.3151010956083025,3.599470887865339,0.1777311052594866,544913088.0,1.846003634589059,2.9136804980891093,64254536996.57143,92822818912.0,6390977638.857142,117056926134.85715,1716147722.2857144,45.17217452185495,545000000.0,0.15422516209738596,14871217.0,97.49146815708706,983954229.3571428,24822202.0375279,2968836.0,757736746.8571428,0.5577117928436824,0.3515242167881557,2213633627.428571,86256250.28571428,14094656.323242188,1224531301.575893,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.12,27.458076068333217,17.160519736153738,2.644088472638811,0.6980322982583728,39.63554872785296,35.20423650741577,35.22911834716797,0.03470285408963844,10.732578894389528,18.127539498465403,37.21348333358765,10.885218839560237,49.655782273837495,21.77278917176383,0.5613204815558025,32.694073813302175,105.81070382254464,139.18139065163476,0.6955231939043317,0.31639909744262695,4.43620981488909,0.17570714013917105,544949092.5714285,1.8554256302969796,3.144048252276012,65479156746.28571,94776227762.28572,6548357197.714286,119415624897.14285,1752759664.5982144,40.33176251820156,545000000.0,0.1541777444737298,14838523.25,99.03328595842633,1002710425.1428572,25081258.32142857,2929405.34375,777224190.5714285,0.5585484887872423,0.3514040878840855,2235725170.285714,85943442.28571428,14166531.964285715,1254088243.4308035,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.13,25.69747052873884,17.159672600882395,2.644088472638811,0.7643316654222352,32.60026414053781,31.67995936529977,34.05476917539324,0.22234388334410532,10.891914640154157,10.76511001586914,32.964010511125835,9.054026813379355,40.617969291550764,16.524888242994034,0.5295698813029698,27.343345642089844,84.85304587227958,134.31207045486994,0.5413619109562465,0.17913466266223363,3.8189192158835277,0.1972410934312003,544949677.7142857,1.417743137904576,2.8880840582507,64721705968.0,93875720777.14285,6438907465.142858,118098471334.85715,1732106789.0714285,54.19688974108015,545000000.0,0.12659757903644017,14574839.57142857,96.70264543805804,973261682.2857143,24517077.42857143,2967053.1428571427,761832064.0,0.49031914983476915,0.3513761673654829,2177816484.571429,84027057.14285715,13820529.857142856,1221526587.107143,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.14,34.15179225376674,25.064752306256974,2.893700551773821,0.8568247641835894,38.528779711042134,43.12825420924595,42.752568176814485,0.2670028499310969,13.508201129734516,21.39990179879325,45.65806579589844,13.878663199288505,61.42342049734933,10.005152089255196,0.8323346653154918,37.83729716709682,107.61715480259487,185.81092398507255,0.7202303750174386,0.40294731089047026,4.637539659227643,0.18510537913867406,544962971.4285715,2.427861145564488,3.325226971081325,64401314413.71429,93327224004.57143,6417738779.428572,117482663533.71428,1726890738.0,42.56962088176182,545000000.0,0.20016636593001227,14103445.535714285,100.11709158761161,954281397.7142857,24955808.035714287,3156572.542410714,762934011.4285715,0.7313217265265328,0.3543287515640259,2221087405.714286,86515845.28571428,14098866.857142856,1215158071.5870535,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.15,26.597564833504812,18.415223257882253,2.8694416795458113,0.8483543566295079,29.404604503086635,32.723688398088726,31.840656212397985,0.05376845134326556,10.086032251694373,17.52089418683733,34.95229911804199,10.681827408926827,48.32309831891741,8.819760186331612,0.7140114605426788,27.78637640816825,88.15639822823661,125.46545001438686,0.5121814353125436,0.33452246870313374,4.2348897116524835,0.06136425903865268,544984676.5714285,1.8156215122767858,2.915970580918448,43605408109.71429,68537991492.57143,4596408672.0,82470813366.85715,1308103914.2857144,53.27115161078317,545000000.0,0.1608660625559943,10665147.42857143,51.91658673967634,767751707.4285715,19955564.92857143,1548922.2388392857,589612224.2857143,0.5712623383317675,0.2799391065325056,1733984539.4285715,64296303.571428575,10643099.67857143,913001684.4017857,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.16,17.957483291625977,12.521092551095146,2.6801528930664062,0.6236418182296413,35.24044854300363,30.425931521824428,26.589995316096715,0.07274078983963198,7.565303946180003,14.621811730521065,31.800717217581614,11.521925108773369,43.55365834917341,27.874913479600632,0.5094916985503265,37.709305899483816,84.94864822285516,250.99690137590682,1.4620608602251326,0.2732332944869995,2.813851765223912,0.17988889983722142,544963702.8571428,2.758261169706072,2.9002238384314944,45154672137.14286,64407889202.28571,4684259193.714286,82042877115.42857,1161901367.892857,36.82122002329145,545000000.0,0.1101599953004292,14044534.125174386,103.19412667410714,734594051.4285715,23065369.759765625,2327426.6785714286,547391521.1428572,0.3910476735660008,0.35342819350106375,2009576138.751116,66365149.14285714,13170117.027901785,783178102.1651785,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.17,26.35625444139753,18.79282351902553,2.766993999481201,1.0132229173822063,33.554265703473774,34.1879050391061,32.86753552300589,0.09949344078112125,10.688125668093562,16.264854976109095,36.46104192733765,10.778239692960467,49.28912244524275,22.139448983328684,0.6659204321248191,30.014238630022323,120.6292234148298,159.90359905787878,0.6649125558989388,0.3286821203572409,6.139173984527588,0.18459296652248927,544926436.5714285,1.8940836702074324,4.187247042145048,49509006409.14286,67921566966.85714,4675235300.571428,88145021513.14285,1246445976.0,40.13464529173715,545000000.0,0.15765216520854403,10313027.57142857,99.64780970982143,1158587442.2857144,15740818.142857144,2262284.2745535714,961022170.0,0.5659955399377006,0.6111341289111546,1452647273.142857,66126939.71428572,9359862.75,925980949.2566965,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.18,31.575353980064392,20.04730486869812,2.482524201273918,1.1232156865298748,35.38727807998657,39.76543915271759,41.5824858546257,0.1470529606522177,13.142612383235246,18.910270929336548,41.92098319530487,12.121808661147952,55.3893486186862,19.61065164208412,0.5965652111917734,34.8651237487793,134.02552604675293,179.8955200985074,0.6971683725714684,0.33146343752741814,7.989284932613373,0.16425378248095512,544949552.0,1.993862509727478,4.54817158728838,64371886238.0,95118159132.0,6544363950.0,118475328734.0,1770969964.328125,39.085023015737534,545000000.0,0.17264828644692895,13460594.671875,88.44832992553711,1001095404.0,22506790.71875,2636131.158203125,787501802.0,0.6345316022634506,0.5410664603114128,2024052420.0,79585373.375,12705885.5625,1266153099.6621094,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.19,29.592543601989746,14.910650253295898,2.919432097779853,0.737819927079337,31.843236650739396,32.90349170139858,33.79489244733538,0.006706415661028558,10.012942168595535,17.68214089529855,34.216683115277974,9.244767189025879,44.21157482692173,12.931282111576625,0.40412022173404694,30.30584716796875,83.68727002825055,158.14734758649553,0.5152123825890678,0.29749255946704317,4.253339546067374,0.11640636410032,544984484.5714285,1.7850208623068673,2.5756758877209256,54276646436.57143,76019012777.14285,5116265526.857142,97402419382.85715,1409152593.142857,54.19023019926889,545000000.0,0.15921439230442044,12082340.42857143,48.12874494280134,779255963.4285715,19079024.85714286,2033694.8035714286,590178623.1428572,0.5792744287422725,0.32454183271953035,1730814866.2857144,71089193.71428572,11053393.285714285,1084586080.1294644,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.2,36.94928918566023,22.08016095842634,3.1796935285840715,1.1870157729302133,40.683010646275115,45.08938012804304,46.74674231665475,0.06903509243524497,14.435902665768351,21.191247940063477,47.38108968734741,13.512647045510155,63.686468550137114,22.027816193444387,0.831907335136618,41.20058250427246,140.55415780203683,215.16017193453652,0.7701793015003204,0.3797958067485264,5.697447353175709,0.17725481305803573,544964580.5714285,2.332659959793091,4.676365592650005,65618478449.14286,95426034052.57143,6582928770.285714,119914423957.71428,1765951645.1964285,29.72779709952218,545000000.0,0.20050551210130965,15258273.07142857,102.25605119977679,1015400941.7142857,25745262.464285713,3419802.59375,785157752.2857143,0.735405513218471,0.617643484047481,2292083222.857143,88808240.8125,14553615.607142856,1252589001.247768,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.21,27.645404815673828,17.159704208374023,2.629470007760184,0.7673405084226813,39.617486408778596,35.00003807885306,37.02935709272112,0.31063714137417264,11.131928232631513,18.006524767194474,36.99904680252075,10.797875959958349,49.69524928501674,21.733321019581386,0.5339772914137159,29.774429321289062,105.68554578508649,138.91215542384558,0.6961568679128375,0.3156424037047795,4.438214370182583,0.19253514494214738,544930340.5714285,1.8468207631792342,3.141778473343168,61429665024.0,89459588685.71428,6145829750.857142,112305288557.71428,1659137336.0,40.75281868662153,545000000.0,0.15432051462786536,14981876.82142857,103.80637904575893,958910758.8571428,24619250.285714287,2902476.042410714,733866328.0,0.558625945023128,0.3513873389789036,2191151908.571429,86436449.42857143,14081136.75,1186537674.794643,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.22,32.18247334162394,20.1037499109904,3.2681112786134077,0.9287560932959119,35.38329060872396,37.8479437828064,39.582939863204956,0.019131003621926785,12.31387685549756,21.06753953297933,39.611099084218345,11.141619126001993,49.73672644297282,16.929941256841023,0.5660485426584879,34.751416524251304,108.68073145548503,188.18577766418457,0.6138313213984171,0.36766113837560016,4.904799461364746,0.20186523099740347,544961952.0,2.154565374056498,4.10678102572759,69748036906.66667,100368908394.66667,6938196845.333333,126870686421.33333,1851966940.0,46.28231326738993,545000000.0,0.1798261230190595,16074671.5,110.55663045247395,1062194986.6666666,26920839.333333332,3019590.2083333335,817840986.3333334,0.6522922962903976,0.5250748147567114,2395219242.6666665,93421002.66666667,15261312.0,1328161657.7682292,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.23,25.696349007742747,17.16079384940011,3.2681112786134077,0.7018310001918248,19.656708581107004,30.533663068498885,34.466630118233816,0.5951994678803852,11.68849366903305,10.895193917410714,31.752086094447545,8.966761452811104,40.43533870152065,2.421804768698556,0.48914396283882006,24.246043613978795,70.25377982003349,133.20782034737724,0.4438293661390032,0.18081961359296525,2.508419854300363,0.0629281188760485,544980388.5714285,1.4178455897739954,2.8517400877816335,63870054985.14286,92952185124.57143,6385974564.571428,116732124013.71428,1715695666.2857144,58.95975031171526,545000000.0,0.16889187693595883,10885683.857142856,50.39423043387277,902943001.5357143,21406886.85714286,2301163.964285714,757431789.7142857,0.495128870010376,0.35150461537497385,1917562075.4285715,64516208.0,11282759.433454242,1183809263.029018,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
0.24,32.133576075236,20.019648551940918,3.086864471435547,0.8969388849412402,37.55859184265137,37.68696069717407,41.009148041407265,0.3253383180126548,13.149006476315359,21.00655682881673,39.38129313786825,11.101559440294901,50.43285528818766,16.233811656634014,0.7238558232784271,34.77692095438639,99.53891118367513,158.73211272557577,0.6360273957252502,0.369485467672348,4.222100337346395,0.20479621489842734,544952640.0,2.1568928559621177,3.3990903248389563,68575491541.333336,98831307093.33333,6822635628.0,124813780202.66667,1816465963.6666667,46.487765749295555,545000000.0,0.18029923240343726,14974162.666666666,95.57021077473956,1028734906.6666666,25594496.333333332,2991972.2083333335,805088378.0,0.6542660295963287,0.4101306398709615,2283819690.6666665,87570814.66666667,14363914.333333334,1213412217.2890625,1.1436020135879517,1150.0,453.0,12264.0,7.0,21.174501419067383,2883.0,1920.0,3.0,48.0,43.0,51.0,27.0,57.0,23.0,90.0,545.0,2.0,33.61284136772156,3196.0,3.0,3.0,2.332718849182129
