time,events,wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
6.403,,6515000,1620000,1829000,948000,105000,7433000,233000,0,5000,7000,68000,68000,2497000,4490000,6987000,25000000,125.6,122.9,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
6.603,,6515000,1487000,1710000,1693000,105000,7433000,242000,0,5000,11000,68000,68000,2451000,4363000,6814000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
6.804,,6515000,1353000,1924000,1331000,398000,7433000,242000,0,5000,11000,68000,68000,2569000,4376000,6945000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.325
7.004,,6493000,1376000,1853000,1178000,105000,7420000,242000,0,5000,11000,68000,68000,2475000,4594000,7069000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.325
7.204,,6493000,1553000,1496000,968000,105000,7420000,225000,10000,659000,0,86000,68000,2593000,5001000,7594000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.325
7.403,,6493000,1140000,2114000,1613000,838000,7420000,225000,0,35000,4000,68000,68000,2419000,4167000,6586000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.325
7.603,,6298000,1198000,1544000,1471000,852000,7262000,225000,0,35000,4000,68000,68000,2414000,3607000,6021000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.325
7.803,,6298000,1420000,1663000,1854000,105000,7262000,233000,0,35000,4000,74000,68000,2428000,4189000,6617000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.325
8.003,,6298000,1287000,1924000,2061000,5688000,7296000,233000,0,35000,61000,68000,68000,2427000,5840000,8267000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.325
8.203,,6420000,1140000,1971000,1976000,838000,7296000,233000,0,5000,11000,68000,68000,2393000,3935000,6328000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.325
8.403,,6420000,1376000,2090000,1229000,105000,7296000,310000,0,5000,4000,68000,68000,2532000,6074000,8606000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.325
8.604,,6420000,1184000,1686000,2399000,5586000,7358000,310000,0,5000,4000,68000,68000,2504000,4091000,6595000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.325
8.803,,6493000,1442000,1639000,1250000,104000,7358000,310000,0,5000,4000,68000,68000,2507000,4268000,6775000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
9.004,,6493000,1184000,1758000,2137000,105000,7358000,233000,0,5000,4000,68000,68000,2431000,3266000,5697000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
9.204,,6524000,1243000,2043000,1048000,105000,7380000,233000,0,5000,4000,68000,68000,2449000,4400000,6849000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
9.403,,6524000,1198000,1995000,1552000,105000,7380000,233000,0,5000,7000,68000,68000,2485000,4938000,7423000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
9.603,,6524000,1140000,1568000,1331000,105000,7380000,209000,0,5000,4000,68000,68000,2475000,4472000,6947000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
9.803,,6478000,1118000,1781000,1351000,105000,7406000,209000,0,5000,4000,68000,68000,2447000,4387000,6834000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
10.003,,6478000,1118000,2043000,1593000,105000,7406000,209000,0,5000,4000,68000,68000,2440000,7105000,9545000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
10.203,,6478000,1363000,1758000,1008000,105000,7406000,226000,0,5000,4000,68000,68000,2464000,5267000,7731000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
10.404,,6460000,1273000,1663000,1229000,105000,7431000,226000,0,5000,4000,68000,70000,2455000,5182000,7637000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
10.604,,6460000,1118000,1568000,1948000,105000,7431000,223000,0,5000,4000,72000,68000,2429000,7006000,9435000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
10.804,,6460000,1073000,1496000,1250000,105000,7431000,223000,0,32000,4000,68000,68000,2348000,4250000,6598000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
11.004,,6475000,1118000,1568000,1734000,105000,7426000,223000,0,35000,4000,70000,68000,2399000,7230000,9629000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.7,121.325
11.204,,6475000,1028000,1473000,1636000,105000,7426000,236000,0,35000,4000,70000,68000,2399000,8140000,10539000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.7,121.325
11.404,,6475000,1118000,1473000,1270000,105000,7426000,236000,0,5000,7000,68000,70000,2415000,5963000,8378000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.7,121.325
11.603,,6521000,1073000,2209000,1509000,105000,7391000,236000,0,8000,11000,68000,68000,2411000,6946000,9357000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.7,121.325
11.804,,6521000,1118000,1315000,1584000,105000,7391000,232000,0,8000,4000,68000,68000,2437000,6916000,9353000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.7,121.325
12.004,,6521000,1162000,2304000,884000,104000,7391000,232000,0,5000,11000,68000,68000,2402000,5178000,7580000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
12.204,,6326000,1050000,2043000,1648000,105000,7254000,232000,0,5000,7000,68000,68000,2425000,7980000,10405000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
12.406,,6326000,1073000,1781000,1229000,105000,7254000,224000,10000,81000,4000,72000,68000,2438000,6484000,8922000,25000000,125.6,122,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
12.604,,6326000,1073000,1568000,1089000,838000,7254000,224000,0,35000,4000,68000,68000,2411000,3976000,6387000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
12.804,,6436000,1118000,1520000,751000,586000,7254000,224000,0,35000,4000,68000,68000,2405000,6059000,8464000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
13.004,,6436000,1140000,1568000,813000,838000,7254000,220000,0,35000,4000,68000,68000,2437000,4293000,6730000,25000000,125.6,122,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
13.204,,6451000,1050000,1663000,1955000,105000,7378000,220000,0,5000,7000,74000,68000,2520000,5759000,8279000,25000000,125.6,122,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
13.404,,6451000,1251000,2209000,675000,2477000,7378000,220000,0,5000,7000,68000,68000,2466000,5068000,7534000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
13.604,,6451000,1140000,1520000,863000,858000,7378000,301000,0,5000,7000,68000,68000,2499000,4926000,7425000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
13.803,,6493000,1198000,1568000,1349000,1219000,7424000,301000,0,5000,4000,68000,68000,2549000,4801000,7350000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
14.003,,6493000,1309000,1758000,766000,3331000,7424000,301000,0,5000,4000,68000,68000,2576000,4999000,7575000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.7,121.325
14.204,,6493000,1073000,1781000,874000,858000,7424000,233000,0,5000,7000,68000,68000,2537000,3939000,6476000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.7,121.325
14.404,,6515000,1420000,1971000,894000,775000,7424000,233000,0,5000,4000,68000,68000,2510000,5076000,7586000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.7,121.325
14.604,,6515000,1309000,1354000,814000,3350000,7424000,233000,0,5000,7000,68000,68000,2512000,5561000,8073000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.7,121.325
14.804,,6515000,1273000,1473000,751000,2157000,7424000,208000,0,5000,11000,68000,68000,2521000,4487000,7008000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.7,121.325
15.005,,6097000,1309000,1306000,1471000,867000,6982000,208000,0,5000,11000,68000,68000,2488000,4400000,6888000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
15.205,,6097000,1050000,1401000,1048000,858000,6982000,208000,0,5000,4000,68000,68000,2456000,4877000,7333000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
15.404,,6097000,1398000,1544000,1113000,105000,6982000,208000,0,5000,7000,68000,68000,2485000,4241000,6726000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
15.603,,5289000,1376000,1530000,1310000,105000,6159000,208000,0,5000,7000,68000,68000,2368000,3930000,6298000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
15.803,,5289000,1420000,1686000,1451000,105000,6159000,264000,0,5000,7000,68000,68000,2437000,4346000,6783000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
16.003,,5289000,1398000,1686000,1371000,838000,6159000,264000,10000,659000,0,72000,68000,2394000,4134000,6528000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
16.203,,5713000,1531000,1449000,1071000,880000,6596000,264000,0,35000,4000,68000,68000,2397000,5807000,8204000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
16.404,,5713000,1353000,1520000,1593000,880000,6596000,239000,0,35000,4000,68000,68000,2500000,4299000,6799000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
16.603,,5713000,1243000,1568000,1270000,858000,6596000,239000,0,35000,4000,68000,68000,2509000,4122000,6631000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
16.804,,6161000,1296000,1639000,1431000,5667000,7156000,239000,0,5000,4000,68000,68000,2465000,3749000,6214000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
17.004,,6161000,1353000,2161000,1593000,105000,7156000,234000,0,5000,4000,68000,68000,2472000,3792000,6264000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
17.203,,6161000,1243000,1615000,1754000,838000,7232000,234000,0,5000,11000,68000,68000,2438000,5110000,7548000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
17.403,,6484000,1287000,1496000,1754000,104000,7232000,234000,0,5000,4000,86000,68000,2491000,3866000,6357000,25000000,125.6,122,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
17.603,,6484000,1386000,1829000,1391000,105000,7232000,228000,0,35000,4000,68000,68000,2504000,3590000,6094000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
17.803,,6484000,1309000,1330000,1477000,105000,7420000,228000,0,35000,4000,68000,68000,2471000,3520000,5991000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
18.003,,6487000,1353000,2256000,1089000,105000,7420000,228000,0,35000,4000,68000,68000,2630000,4411000,7041000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
18.203,,6487000,1398000,2161000,1774000,105000,7420000,228000,0,35000,4000,68000,68000,2575000,4684000,7259000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
18.403,,6457000,1452000,2161000,847000,105000,7430000,228000,0,5000,4000,74000,68000,2581000,4380000,6961000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
18.603,,6457000,1408000,1568000,1089000,105000,7430000,228000,0,5000,4000,68000,68000,2639000,4016000,6655000,25000000,125.6,122,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
18.803,,6457000,1118000,1853000,1431000,105000,7430000,278000,0,5000,7000,68000,68000,2519000,4149000,6668000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
19.003,,6475000,1140000,1568000,1048000,105000,7399000,278000,0,5000,11000,68000,68000,2480000,4165000,6645000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.2116
19.204,,6475000,1073000,1544000,1048000,105000,7399000,278000,0,5000,7000,68000,68000,2522000,4244000,6766000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.2116
19.404,,6475000,1140000,1354000,1109000,105000,7399000,214000,0,5000,11000,68000,68000,2448000,4747000,7195000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.2116
19.604,,6509000,1073000,1315000,1351000,105000,7380000,214000,0,5000,4000,70000,68000,2491000,4545000,7036000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.2116
19.803,,6509000,1118000,1995000,1169000,105000,7380000,214000,0,5000,7000,68000,68000,2418000,6974000,9392000,25000000,125.6,122.45,91.22,118.175,123.6866,121.55,115.475,124.5866,121.2116
20.004,,6509000,1118000,1473000,1774000,105000,7380000,223000,0,8000,4000,68000,68000,2468000,7067000,9535000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
20.204,,6506000,1073000,1449000,1413000,105000,7355000,223000,0,5000,7000,68000,68000,2443000,6650000,9093000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
20.403,,6506000,1073000,1686000,766000,147000,7355000,223000,0,5000,11000,68000,68000,2368000,4941000,7309000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
20.604,,6506000,1140000,1401000,1296000,105000,7355000,224000,0,8000,4000,68000,68000,2436000,7551000,9987000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
20.804,,6463000,1050000,1267000,1275000,105000,7382000,224000,0,5000,11000,68000,68000,2387000,8614000,11001000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
21.004,,6463000,1050000,1401000,1391000,105000,7382000,232000,10000,656000,0,86000,68000,2405000,6700000,9105000,25000000,125.6,122,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
21.205,,6463000,1118000,1339000,1512000,105000,7382000,232000,0,35000,4000,68000,68000,2417000,4575000,6992000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
21.405,,6262000,1073000,1401000,928000,105000,7406000,232000,0,35000,4000,68000,68000,2394000,4754000,7148000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
21.604,,6262000,1073000,1853000,1331000,105000,7406000,216000,0,35000,4000,68000,68000,2392000,5552000,7944000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
21.803,,6262000,1073000,1496000,1134000,880000,7406000,216000,0,5000,4000,68000,68000,2363000,4135000,6498000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
22.003,,6481000,1073000,1568000,772000,852000,7194000,216000,0,5000,7000,68000,68000,2335000,5418000,7753000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
22.204,,6481000,1132000,1615000,863000,880000,7194000,235000,0,5000,4000,68000,68000,2362000,4562000,6924000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
22.404,,6481000,1118000,1315000,1349000,230000,7430000,235000,0,5000,7000,68000,68000,2436000,4998000,7434000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
22.604,,6515000,1265000,1615000,751000,1585000,7430000,235000,10000,656000,0,72000,68000,2402000,4623000,7025000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
22.804,,6515000,1140000,1387000,884000,858000,7430000,222000,0,35000,4000,68000,68000,2406000,4815000,7221000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
23.004,,6500000,1287000,1473000,1270000,5383000,7397000,222000,0,35000,4000,68000,70000,2538000,4886000,7424000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
23.204,,6500000,1287000,1496000,814000,880000,7397000,222000,0,35000,4000,68000,68000,2557000,5202000,7759000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
23.404,,6500000,1287000,1686000,1250000,5708000,7397000,223000,0,8000,4000,68000,68000,2555000,6558000,9113000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
23.604,,6463000,1309000,1758000,1169000,754000,7378000,223000,0,5000,7000,74000,68000,2573000,9120000,11693000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
23.803,,6463000,1398000,1971000,2119000,105000,7378000,223000,0,5000,4000,68000,68000,2637000,4842000,7479000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
24.003,,6463000,1353000,1900000,1606000,105000,7378000,288000,0,5000,11000,68000,68000,2601000,4774000,7375000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
24.204,,6472000,1353000,1710000,1178000,3383000,7364000,288000,0,5000,4000,68000,68000,2641000,5535000,8176000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
24.403,,6472000,1309000,2043000,1270000,105000,7364000,288000,0,5000,4000,68000,68000,2557000,4051000,6608000,25000000,125.6,122.9,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
24.603,,6472000,1318000,1449000,1471000,105000,7364000,230000,0,5000,4000,68000,68000,2542000,3747000,6289000,25000000,125.6,122.9,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
24.804,,6509000,1287000,1615000,1199000,852000,7393000,230000,0,5000,4000,68000,68000,2686000,5356000,8042000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
25.004,,6509000,1176000,1758000,1431000,356000,7393000,230000,0,5000,4000,68000,68000,2644000,3951000,6595000,25000000,125.6,122.9,91.22,118.2866,123.8,121.55,115.475,124.5866,121.325
25.203,,6509000,1353000,1615000,1512000,104000,7393000,212000,0,5000,4000,68000,68000,2509000,4009000,6518000,25000000,125.6,122.45,91.22,118.2866,123.8,121.55,115.475,124.5866,121.325
25.404,,6521000,1420000,1544000,1754000,838000,7419000,212000,0,5000,7000,68000,68000,2488000,3865000,6353000,25000000,125.6,122.45,91.22,118.2866,123.8,121.55,115.475,124.5866,121.325
25.604,,6521000,1296000,1971000,1270000,858000,7419000,212000,0,5000,11000,68000,68000,2528000,4748000,7276000,25000000,125.6,122.45,91.22,118.2866,123.8,121.55,115.475,124.5866,121.325
25.802,,6521000,1442000,1520000,1754000,5506000,7419000,235000,0,5000,11000,68000,68000,2480000,4117000,6597000,25000000,125.6,122.45,91.22,118.2866,123.8,121.55,115.475,124.5866,121.325
26.003,,6073000,1363000,2114000,1270000,105000,7212000,235000,10000,659000,0,86000,68000,2500000,4405000,6905000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
26.203,,6073000,1398000,1924000,1593000,858000,7212000,220000,0,35000,4000,68000,68000,2470000,3738000,6208000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
26.403,,6073000,1398000,1639000,1471000,105000,7212000,220000,0,35000,4000,68000,68000,2515000,3503000,6018000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
26.603,,6021000,1296000,1853000,1270000,105000,6754000,220000,0,35000,4000,68000,68000,2479000,4180000,6659000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
26.803,,6021000,1442000,1639000,1854000,105000,6754000,225000,0,5000,7000,68000,68000,2548000,3964000,6512000,25000000,125.6,122.45,91.22,118.2866,123.6866,121.55,115.475,124.5866,121.325
27.004,,6021000,1363000,1568000,1693000,105000,6913000,225000,0,5000,7000,68000,68000,2476000,4403000,6879000,25000000,125.6,122.45,91.22,118.2866,123.8,121.55,115.475,124.7,121.325
