time,events,wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
26.203,,6353000,1198000,1544000,1296000,105000,7227000,220000,0,5000,4000,68000,65000,2281000,3521000,5802000,25000000,120.2,116.15,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
26.403,,6353000,1265000,1758000,1721000,105000,7253000,220000,0,5000,7000,68000,65000,2288000,3311000,5599000,25000000,120.2,116.6,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
26.604,,6353000,1265000,1235000,1492000,105000,7253000,212000,0,5000,7000,68000,65000,2277000,3193000,5470000,25000000,120.2,116.6,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
26.804,,6314000,1398000,1520000,887000,105000,7253000,212000,0,5000,11000,68000,65000,2288000,3146000,5434000,25000000,120.2,116.15,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
27.003,,6314000,1207000,1449000,1160000,105000,7274000,212000,0,5000,11000,68000,65000,2332000,3727000,6059000,25000000,120.2,116.6,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
27.204,,6314000,1140000,1267000,1600000,105000,7274000,203000,10000,3000,4000,68000,65000,2397000,3260000,5657000,25000000,120.2,116.15,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
27.403,,6295000,1050000,1805000,887000,105000,7274000,203000,10000,651000,0,86000,65000,2228000,3606000,5834000,25000000,120.2,116.6,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
27.603,,6295000,1073000,1171000,1105000,105000,7271000,203000,0,32000,4000,68000,65000,2216000,3171000,5387000,25000000,120.2,116.6,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
27.803,,6295000,1028000,1306000,1169000,105000,7271000,198000,0,32000,4000,68000,65000,2208000,3253000,5461000,25000000,120.2,116.6,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
28.003,,6332000,1184000,1306000,1048000,105000,7229000,198000,0,32000,4000,68000,65000,2250000,5841000,8091000,25000000,120.2,116.15,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
28.203,,6332000,1050000,2066000,760000,105000,7229000,215000,0,32000,4000,68000,65000,2249000,7230000,9479000,25000000,120.2,116.6,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
28.404,,6332000,1050000,1639000,1060000,105000,7229000,215000,10000,78000,0,72000,65000,2239000,3406000,5645000,25000000,120.2,116.15,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
28.603,,6329000,1005000,1710000,1296000,105000,6964000,215000,0,32000,4000,68000,65000,2202000,5125000,7327000,25000000,120.2,116.15,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
28.804,,6329000,1073000,1544000,1048000,105000,6964000,204000,0,32000,7000,68000,65000,2197000,5261000,7458000,25000000,120.2,116.6,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
29.003,,6329000,1050000,1387000,706000,105000,6964000,204000,0,32000,4000,68000,65000,2251000,7676000,9927000,25000000,120.2,116.6,92.12,113.675,118.625,116.4866,111.425,119.4116,116.2616
29.203,,6121000,1118000,1339000,942000,105000,7149000,204000,0,5000,7000,68000,65000,2300000,7908000,10208000,25000000,120.2,116.15,92.12,113.7866,118.625,116.4866,111.425,119.4116,116.2616
29.403,,6121000,1028000,1306000,706000,105000,7149000,296000,0,5000,7000,68000,65000,2260000,4004000,6264000,25000000,120.2,116.6,92.12,113.7866,118.625,116.4866,111.425,119.4116,116.2616
29.603,,6219000,1050000,1615000,1008000,105000,7149000,296000,0,32000,4000,68000,65000,2329000,5514000,7843000,25000000,120.2,116.6,92.12,113.7866,118.625,116.4866,111.425,119.4116,116.2616
29.804,,6219000,1050000,1259000,826000,105000,7176000,296000,0,32000,4000,68000,65000,2338000,6637000,8975000,25000000,120.2,116.6,92.12,113.7866,118.625,116.4866,111.425,119.4116,116.2616
30.004,,6219000,1028000,1243000,968000,168000,7176000,210000,0,32000,4000,68000,65000,2341000,3249000,5590000,25000000,120.2,116.6,92.12,113.7866,118.625,116.4866,111.425,119.4116,116.2616
30.204,,6356000,1043000,1330000,833000,105000,7176000,210000,0,32000,4000,68000,65000,2359000,3396000,5755000,25000000,120.2,116.15,91.94,113.675,118.625,116.4866,111.5366,119.4116,116.375
30.405,,6356000,1073000,1401000,706000,104000,7364000,210000,59000,672000,11000,86000,65000,2339000,3777000,6116000,25000000,120.2,116.6,91.94,113.675,118.625,116.4866,111.5366,119.4116,116.375
30.603,,6356000,1073000,1354000,1109000,105000,7364000,202000,40000,645000,0,86000,65000,2346000,4219000,6565000,25000000,120.2,116.6,91.94,113.675,118.625,116.4866,111.5366,119.4116,116.375
30.804,,6460000,1005000,1568000,1306000,105000,7364000,202000,10000,645000,0,86000,65000,2345000,4075000,6420000,25000000,120.2,116.6,91.94,113.675,118.625,116.4866,111.5366,119.4116,116.375
31.004,,6460000,1184000,1615000,877000,104000,7180000,202000,50000,678000,32000,86000,65000,2312000,3602000,5914000,25000000,120.2,116.6,91.94,113.675,118.625,116.4866,111.5366,119.4116,116.375
31.203,,6460000,1207000,1124000,1328000,105000,7180000,198000,10000,675000,29000,86000,65000,2343000,3687000,6030000,25000000,120.2,117.05,92.12,113.7866,118.7366,116.6,111.5366,119.525,116.375
31.404,,5557000,1110000,1387000,1874000,105000,7180000,198000,10000,651000,0,86000,65000,2251000,3902000,6153000,25000000,120.2,117.05,92.12,113.7866,118.7366,116.6,111.5366,119.525,116.375
31.604,,5557000,1176000,1520000,1199000,105000,6249000,198000,69000,678000,36000,86000,65000,2218000,6260000,8478000,25000000,120.2,116.6,92.12,113.7866,118.7366,116.6,111.5366,119.525,116.375
31.804,,5557000,1073000,1615000,1186000,104000,6249000,214000,10000,648000,0,86000,65000,2207000,4301000,6508000,25000000,120.2,116.6,92.12,113.7866,118.7366,116.6,111.5366,119.525,116.375
32.004,,5097000,1118000,1354000,1520000,105000,6249000,214000,10000,84000,0,72000,65000,2209000,6281000,8490000,25000000,120.2,117.05,92.12,113.7866,118.7366,116.6,111.5366,119.525,116.375
32.204,,5097000,1251000,1520000,1113000,105000,5902000,214000,0,35000,4000,86000,65000,2194000,3442000,5636000,25000000,120.2,116.6,92.12,113.7866,118.7366,116.4866,111.875,119.525,116.2616
32.404,,5097000,1118000,1243000,1734000,104000,5902000,219000,10000,648000,0,86000,65000,2190000,3841000,6031000,25000000,120.2,116.6,92.12,113.7866,118.7366,116.4866,111.875,119.525,116.2616
32.604,,4965000,1287000,1354000,1898000,105000,5838000,219000,10000,645000,0,92000,65000,2125000,4783000,6908000,25000000,120.2,116.6,92.12,113.7866,118.7366,116.4866,111.875,119.525,116.2616
32.803,,4965000,1065000,1496000,1284000,105000,5838000,219000,10000,675000,0,86000,65000,2126000,4042000,6168000,25000000,120.2,116.6,92.12,113.7866,118.7366,116.4866,111.875,119.525,116.2616
33.004,,4965000,1073000,1339000,1349000,105000,5838000,226000,10000,653000,22000,86000,65000,2202000,4452000,6654000,25000000,120.2,116.6,92.12,113.7866,118.7366,116.4866,111.875,119.525,116.2616
33.204,,4911000,1073000,1401000,1520000,105000,5457000,226000,10000,648000,0,86000,65000,2241000,3581000,5822000,25000000,120.2,116.6,92.12,113.675,118.625,116.4866,112.1,119.525,116.2616
33.404,,4911000,1118000,1615000,1456000,105000,5457000,219000,10000,678000,0,86000,65000,2226000,3679000,5905000,25000000,120.2,117.05,92.12,113.675,118.625,116.4866,112.1,119.525,116.2616
33.604,,4911000,1251000,1568000,1071000,105000,5457000,219000,10000,648000,0,86000,65000,2220000,3529000,5749000,25000000,120.2,117.05,92.12,113.675,118.625,116.4866,112.1,119.525,116.2616
33.803,,4572000,1118000,1853000,1306000,104000,5490000,219000,10000,653000,0,72000,65000,2208000,4301000,6509000,25000000,120.2,117.05,92.12,113.675,118.625,116.4866,112.1,119.525,116.2616
34.003,,4572000,1162000,1781000,1242000,105000,5490000,219000,0,38000,4000,68000,65000,2222000,3577000,5799000,25000000,120.2,116.6,92.12,113.675,118.625,116.4866,112.1,119.525,116.2616
34.204,,4673000,1162000,1330000,1242000,105000,5490000,219000,10000,651000,0,72000,65000,2216000,3755000,5971000,25000000,120.2,117.05,91.94,113.675,118.7366,116.4866,112.325,119.4116,116.2616
34.403,,4673000,1184000,1243000,1584000,104000,5550000,219000,10000,81000,0,79000,65000,2245000,4056000,6301000,25000000,120.2,116.15,91.94,113.675,118.7366,116.4866,112.325,119.4116,116.2616
34.604,,4673000,1243000,1615000,1071000,104000,5550000,284000,10000,648000,36000,72000,65000,2198000,3660000,5858000,25000000,120.2,116.6,91.94,113.675,118.7366,116.4866,112.325,119.4116,116.2616
34.804,,4682000,1073000,2233000,751000,105000,5550000,284000,0,35000,4000,68000,65000,2258000,3558000,5816000,25000000,120.2,116.6,91.94,113.675,118.7366,116.4866,112.325,119.4116,116.2616
35.004,,4682000,1132000,1473000,670000,105000,5581000,284000,0,35000,4000,68000,65000,2276000,3370000,5646000,25000000,120.2,116.6,91.94,113.675,118.7366,116.4866,112.325,119.4116,116.2616
35.204,,4682000,1021000,1259000,847000,105000,5581000,233000,0,35000,4000,68000,65000,2302000,3147000,5449000,25000000,120.2,116.6,91.94,113.675,118.7366,116.4866,112.55,119.4116,116.15
35.403,,4688000,1073000,1639000,1240000,104000,5581000,233000,0,5000,7000,68000,65000,2185000,3109000,5294000,25000000,120.2,116.15,91.94,113.675,118.7366,116.4866,112.55,119.4116,116.15
35.603,,4688000,1050000,1948000,899000,104000,5583000,233000,0,5000,4000,68000,65000,2185000,3325000,5510000,25000000,120.2,116.6,91.94,113.675,118.7366,116.4866,112.55,119.4116,116.15
35.804,,4688000,1050000,1520000,874000,105000,5583000,219000,0,5000,4000,68000,65000,2171000,3898000,6069000,25000000,120.2,116.6,91.94,113.675,118.7366,116.4866,112.55,119.4116,116.15
36.003,,4721000,1050000,1626000,1250000,104000,5583000,219000,0,5000,7000,68000,65000,2010000,3242000,5252000,25000000,120.2,116.15,91.94,113.675,118.7366,116.4866,112.55,119.4116,116.15
36.204,,4721000,1050000,1315000,1040000,105000,5559000,219000,0,5000,4000,68000,65000,2013000,3487000,5500000,25000000,120.2,116.15,91.94,113.675,118.625,116.375,112.4366,119.3,116.15
36.404,,4721000,1028000,1449000,670000,105000,5559000,198000,0,5000,4000,68000,65000,2070000,3215000,5285000,25000000,120.2,116.15,91.94,113.675,118.625,116.375,112.4366,119.3,116.15
36.603,,4734000,1050000,1354000,860000,104000,5559000,198000,0,5000,4000,68000,63000,1997000,3306000,5303000,25000000,120.2,116.15,91.94,113.675,118.625,116.375,112.4366,119.3,116.15
36.804,,4734000,1028000,1449000,600000,105000,5535000,198000,0,5000,11000,68000,65000,1997000,3091000,5088000,25000000,120.2,116.15,91.94,113.675,118.625,116.375,112.4366,119.3,116.15
37.003,,4734000,1073000,1449000,1200000,105000,5535000,212000,0,5000,4000,68000,65000,1981000,3208000,5189000,25000000,120.2,116.15,91.94,113.675,118.625,116.375,112.4366,119.3,116.15
37.203,,4691000,1118000,1568000,1180000,105000,5513000,212000,0,5000,4000,68000,65000,2008000,3278000,5286000,25000000,120.2,115.7,91.94,113.675,118.5116,116.2616,112.325,119.1866,116.0366
37.404,,4691000,1043000,1639000,584000,104000,5513000,212000,0,5000,7000,68000,65000,1994000,2987000,4981000,25000000,120.2,115.7,91.94,113.675,118.5116,116.2616,112.325,119.1866,116.0366
37.603,,4691000,1073000,1449000,746000,105000,5513000,221000,0,5000,4000,68000,65000,1979000,3146000,5125000,25000000,120.2,115.7,91.94,113.675,118.5116,116.2616,112.325,119.1866,116.0366
37.804,,4676000,1028000,1568000,630000,105000,5428000,221000,0,5000,4000,68000,65000,1981000,3947000,5928000,25000000,120.2,115.7,91.94,113.675,118.5116,116.2616,112.325,119.1866,116.0366
38.004,,4676000,1050000,1520000,670000,105000,5428000,221000,10000,32000,4000,68000,65000,1975000,3015000,4990000,25000000,120.2,115.7,91.94,113.675,118.5116,116.2616,112.325,119.1866,116.0366
38.204,,4676000,998000,1401000,746000,105000,5428000,221000,0,32000,4000,68000,65000,1965000,3171000,5136000,25000000,120.2,115.7,91.94,113.675,118.4,116.15,112.2116,119.075,116.0366
38.404,,4532000,1073000,1243000,680000,105000,5437000,221000,0,32000,4000,68000,65000,1972000,3243000,5215000,25000000,120.2,115.7,91.94,113.675,118.4,116.15,112.2116,119.075,116.0366
38.603,,4532000,1050000,1219000,1016000,105000,5437000,228000,0,32000,4000,68000,65000,1976000,3849000,5825000,25000000,120.2,115.25,91.94,113.675,118.4,116.15,112.2116,119.075,116.0366
38.803,,4706000,1050000,1378000,610000,104000,5437000,228000,0,5000,11000,68000,65000,1963000,2912000,4875000,25000000,120.2,115.7,91.94,113.675,118.4,116.15,112.2116,119.075,116.0366
39.003,,4706000,1073000,1924000,691000,104000,5579000,228000,0,5000,4000,68000,65000,1992000,3275000,5267000,25000000,120.2,115.7,91.94,113.675,118.4,116.15,112.2116,119.075,116.0366
39.203,,4706000,1050000,1449000,1129000,104000,5579000,214000,0,5000,4000,68000,65000,1978000,3068000,5046000,25000000,120.2,115.25,91.94,113.5616,118.2866,116.0366,112.1,119.075,115.925
39.404,,4721000,1043000,1306000,746000,105000,5579000,214000,0,5000,7000,68000,65000,1973000,3320000,5293000,25000000,120.2,115.25,91.94,113.5616,118.2866,116.0366,112.1,119.075,115.925
39.604,,4721000,1073000,1496000,700000,105000,5583000,214000,0,5000,7000,81000,63000,2000000,3214000,5214000,25000000,120.2,115.25,91.94,113.5616,118.2866,116.0366,112.1,119.075,115.925
39.804,,4721000,1073000,1496000,942000,105000,5583000,246000,10000,645000,7000,92000,65000,2051000,3944000,5995000,25000000,120.2,115.25,91.94,113.5616,118.2866,116.0366,112.1,119.075,115.925
40.004,,4892000,1184000,1378000,1284000,104000,5583000,246000,10000,645000,0,86000,65000,2090000,4011000,6101000,25000000,120.2,115.25,91.94,113.5616,118.2866,116.0366,112.1,119.075,115.925
40.203,,4892000,1118000,1259000,1306000,104000,6033000,246000,10000,648000,25000,92000,63000,2135000,7488000,9623000,25000000,120.2,115.7,91.94,113.5616,118.175,115.925,112.1,118.9616,115.925
40.404,,4892000,1118000,1473000,1734000,104000,6033000,261000,10000,648000,0,86000,65000,2126000,3949000,6075000,25000000,120.2,115.7,91.94,113.5616,118.175,115.925,112.1,118.9616,115.925
40.604,,5441000,1118000,1306000,1263000,104000,6033000,261000,0,38000,4000,68000,65000,2292000,3663000,5955000,25000000,120.2,115.7,91.94,113.5616,118.175,115.925,112.1,118.9616,115.925
40.804,,5441000,1176000,1196000,1229000,104000,6351000,261000,10000,648000,0,72000,65000,2232000,3649000,5881000,25000000,120.2,115.7,91.94,113.5616,118.175,115.925,112.1,118.9616,115.925
41.004,,5441000,1050000,1639000,1284000,105000,6351000,207000,0,35000,4000,74000,65000,2313000,3732000,6045000,25000000,120.2,115.7,91.94,113.5616,118.175,115.925,112.1,118.9616,115.925
41.204,,5493000,1265000,1401000,1451000,105000,6351000,207000,10000,81000,0,72000,65000,2306000,8274000,10580000,25000000,120.2,115.7,91.94,113.5616,118.175,115.925,112.2116,118.9616,115.925
41.403,,5493000,1176000,1568000,884000,335000,6298000,207000,0,35000,4000,68000,65000,2308000,4699000,7007000,25000000,120.2,115.7,91.94,113.5616,118.175,115.925,112.2116,118.9616,115.925
41.605,,5493000,1162000,1449000,1229000,105000,6298000,218000,0,32000,4000,68000,65000,2372000,3808000,6180000,25000000,120.2,116.15,91.94,113.5616,118.175,115.925,112.2116,118.9616,115.925
41.803,,5633000,1176000,1449000,874000,105000,6652000,218000,0,32000,4000,68000,65000,2282000,4892000,7174000,25000000,120.2,115.7,91.94,113.5616,118.175,115.925,112.2116,118.9616,115.925
42.004,,5633000,1184000,1243000,948000,105000,6652000,218000,0,5000,11000,86000,65000,2281000,4647000,6928000,25000000,120.2,115.7,91.94,113.5616,118.175,115.925,112.2116,118.9616,115.925
42.203,,5633000,1140000,1401000,1048000,105000,6652000,219000,10000,643000,0,72000,65000,2369000,3430000,5799000,25000000,120.2,115.7,91.94,113.5616,118.2866,116.0366,112.325,118.9616,115.925
42.403,,6167000,1265000,1520000,2116000,105000,7121000,219000,0,32000,4000,68000,65000,2373000,4417000,6790000,25000000,120.2,116.15,91.94,113.5616,118.2866,116.0366,112.325,118.9616,115.925
42.604,,6167000,1176000,1259000,1189000,482000,7121000,219000,0,32000,4000,68000,65000,2352000,3870000,6222000,25000000,120.2,116.15,91.94,113.5616,118.2866,116.0366,112.325,118.9616,115.925
42.804,,6167000,1073000,1544000,813000,105000,7121000,202000,0,32000,4000,68000,65000,2438000,3991000,6429000,25000000,120.2,116.6,91.94,113.5616,118.2866,116.0366,112.325,118.9616,115.925
43.003,,6204000,1273000,1354000,1693000,5445000,7260000,202000,10000,659000,0,86000,65000,2468000,4004000,6472000,25000000,120.2,116.6,91.94,113.5616,118.2866,116.0366,112.325,118.9616,115.925
43.203,,6204000,1731000,1330000,1351000,105000,7260000,202000,10000,78000,4000,68000,65000,2550000,3865000,6415000,25000000,120.2,116.6,91.94,113.5616,118.5116,116.2616,112.325,119.1866,116.0366
43.403,,6442000,1184000,1473000,1310000,338000,7260000,234000,10000,78000,0,72000,65000,2474000,3698000,6172000,25000000,120.2,116.6,91.94,113.5616,118.5116,116.2616,112.325,119.1866,116.0366
43.603,,6442000,1296000,1354000,1068000,5025000,7413000,234000,0,32000,4000,68000,65000,2453000,3634000,6087000,25000000,120.2,117.05,91.94,113.5616,118.5116,116.2616,112.325,119.1866,116.0366
43.804,,6442000,1184000,1401000,1156000,345000,7413000,221000,0,32000,4000,68000,65000,2456000,3927000,6383000,25000000,120.2,116.6,91.94,113.5616,118.5116,116.2616,112.325,119.1866,116.0366
44.003,,6469000,1043000,1568000,1371000,105000,7413000,221000,10000,645000,0,72000,65000,2516000,3424000,5940000,25000000,120.2,116.6,91.94,113.5616,118.5116,116.2616,112.325,119.1866,116.0366
44.204,,6469000,1073000,1663000,1200000,105000,7295000,221000,0,32000,4000,68000,65000,2544000,2908000,5452000,25000000,120.2,116.6,91.94,113.5616,118.625,116.375,112.2116,119.4116,116.15
44.404,,6469000,1065000,1496000,1471000,105000,7295000,243000,0,32000,4000,68000,65000,2579000,3223000,5802000,25000000,120.2,117.05,91.94,113.5616,118.625,116.375,112.2116,119.4116,116.15
44.603,,6118000,1287000,1315000,1250000,105000,7295000,243000,0,32000,4000,68000,65000,2540000,5514000,8054000,25000000,120.2,116.6,91.94,113.5616,118.625,116.375,112.2116,119.4116,116.15
44.804,,6118000,1176000,1473000,975000,105000,6864000,243000,0,5000,11000,68000,65000,2442000,3191000,5633000,25000000,120.2,116.6,91.94,113.5616,118.625,116.375,112.2116,119.4116,116.15
45.003,,6118000,1162000,1362000,2508000,105000,6864000,214000,0,5000,7000,70000,65000,2555000,6233000,8788000,25000000,120.2,117.05,91.94,113.5616,118.625,116.375,112.2116,119.4116,116.15
45.204,,5807000,1265000,1473000,1734000,105000,6864000,214000,0,5000,4000,68000,65000,2707000,6556000,9263000,25000000,120.2,117.05,91.94,113.675,118.7366,116.6,112.2116,119.4116,116.2616
45.403,,5807000,1073000,1473000,1178000,105000,6698000,214000,0,5000,4000,68000,65000,2523000,3603000,6126000,25000000,120.2,117.05,91.94,113.675,118.7366,116.6,112.2116,119.4116,116.2616
45.603,,5807000,1073000,1354000,1606000,104000,6698000,295000,0,5000,4000,68000,65000,2409000,4218000,6627000,25000000,120.2,117.05,91.94,113.675,118.7366,116.6,112.2116,119.4116,116.2616
45.804,,5810000,1050000,1330000,1156000,105000,6698000,295000,0,5000,11000,68000,65000,2406000,3678000,6084000,25000000,120.2,117.05,91.94,113.675,118.7366,116.6,112.2116,119.4116,116.2616
46.004,,5810000,1207000,1496000,1991000,105000,6689000,295000,10000,32000,4000,68000,65000,2483000,9474000,11957000,25000000,120.2,117.05,91.94,113.675,118.7366,116.6,112.2116,119.4116,116.2616
46.204,,5810000,1118000,1401000,1089000,105000,6689000,210000,0,32000,4000,68000,65000,2368000,10524000,12892000,25000000,120.2,117.05,91.94,113.675,118.9616,116.7116,112.1,119.6366,116.375
46.403,,5923000,1028000,1259000,792000,105000,6689000,210000,0,32000,4000,68000,65000,2401000,3947000,6348000,25000000,120.2,117.5,91.94,113.675,118.9616,116.7116,112.1,119.6366,116.375
46.603,,5923000,1028000,1544000,1068000,356000,6877000,210000,0,32000,4000,68000,65000,2371000,4219000,6590000,25000000,120.2,117.05,91.94,113.675,118.9616,116.7116,112.1,119.6366,116.375
46.804,,5923000,1050000,1496000,1071000,105000,6877000,226000,0,5000,11000,68000,68000,2477000,6083000,8560000,25000000,120.2,117.05,91.94,113.675,118.9616,116.7116,112.1,119.6366,116.375
47.004,,6158000,1118000,1496000,863000,475000,7076000,226000,0,5000,11000,68000,65000,2479000,3492000,5971000,25000000,120.2,117.05,91.94,113.675,118.9616,116.7116,112.1,119.6366,116.375
47.203,,6158000,1162000,1520000,1585000,2252000,7076000,226000,0,5000,7000,68000,65000,2447000,3428000,5875000,25000000,120.2,117.05,91.94,113.675,119.075,116.825,112.1,119.75,116.4866
47.404,,6158000,1118000,1473000,792000,1269000,7076000,225000,0,5000,11000,68000,65000,2438000,4152000,6590000,25000000,120.2,117.5,91.94,113.675,119.075,116.825,112.1,119.75,116.4866
47.604,,6009000,1140000,1449000,1477000,105000,6955000,225000,0,5000,7000,68000,65000,2464000,3430000,5894000,25000000,120.2,117.5,91.94,113.675,119.075,116.825,112.1,119.75,116.4866
47.804,,6009000,1073000,1544000,766000,105000,6955000,225000,0,5000,7000,68000,65000,2467000,4442000,6909000,25000000,120.2,117.95,91.94,113.675,119.075,116.825,112.1,119.75,116.4866
48.004,,6042000,1140000,1449000,1233000,1188000,6955000,256000,10000,656000,0,72000,65000,2451000,3589000,6040000,25000000,120.2,117.5,91.94,113.675,119.075,116.825,112.1,119.75,116.4866
48.204,,6042000,1073000,1639000,1134000,5830000,6997000,256000,10000,78000,4000,68000,65000,2592000,3902000,6494000,25000000,120.2,117.5,91.94,113.7866,119.1866,116.9366,112.1,119.8616,116.6
48.404,,6042000,1073000,1449000,1423000,3738000,6997000,256000,0,32000,4000,68000,65000,2574000,3669000,6243000,25000000,120.2,117.95,91.94,113.7866,119.1866,116.9366,112.1,119.8616,116.6
48.604,,6317000,1050000,1520000,985000,5940000,6997000,246000,0,32000,4000,74000,65000,2516000,3488000,6004000,25000000,120.2,117.95,91.94,113.7866,119.1866,116.9366,112.1,119.8616,116.6
48.804,,6317000,1620000,1639000,1250000,5281000,7333000,246000,0,32000,4000,68000,65000,2634000,4438000,7072000,25000000,120.2,117.95,91.94,113.7866,119.1866,116.9366,112.1,119.8616,116.6
49.004,,6317000,1207000,1259000,820000,5789000,7333000,226000,0,32000,4000,68000,65000,2721000,5249000,7970000,25000000,120.2,117.95,91.94,113.7866,119.1866,116.9366,112.1,119.8616,116.6
49.204,,6448000,1731000,1639000,731000,2555000,7333000,226000,0,32000,4000,68000,65000,2613000,9403000,12016000,25000000,120.2,117.95,91.94,113.7866,119.3,117.05,111.9866,120.0866,116.7116
49.404,,6448000,1118000,1568000,1242000,5342000,7307000,226000,0,32000,4000,68000,65000,2657000,4331000,6988000,25000000,120.2,117.95,91.94,113.7866,119.3,117.05,111.9866,120.0866,116.7116
49.603,,6448000,1073000,1995000,1165000,3453000,7307000,233000,0,5000,7000,74000,65000,2455000,4585000,7040000,25000000,120.2,117.95,91.94,113.7866,119.3,117.05,111.9866,120.0866,116.7116
49.804,,6414000,1265000,1639000,820000,105000,7307000,233000,0,5000,7000,68000,65000,2572000,3813000,6385000,25000000,120.2,117.95,91.94,113.7866,119.3,117.05,111.9866,120.0866,116.7116
50.004,,6414000,1487000,1449000,2398000,105000,7214000,233000,0,5000,4000,68000,65000,2701000,3785000,6486000,25000000,120.2,117.95,91.94,113.7866,119.3,117.05,111.9866,120.0866,116.7116
50.203,,6414000,1287000,1354000,992000,105000,7214000,221000,0,5000,11000,68000,65000,2498000,4082000,6580000,25000000,120.2,117.95,91.94,113.9,119.4116,117.1616,112.1,120.0866,116.825
50.403,,6021000,1273000,1568000,1927000,105000,7214000,221000,0,5000,11000,68000,65000,2539000,4420000,6959000,25000000,120.2,117.95,91.94,113.9,119.4116,117.1616,112.1,120.0866,116.825
50.604,,6021000,1497000,1473000,906000,105000,6736000,221000,0,5000,7000,68000,68000,2614000,4202000,6816000,25000000,120.2,117.95,91.94,113.9,119.4116,117.1616,112.1,120.0866,116.825
50.804,,6021000,1176000,1354000,884000,105000,6736000,281000,0,5000,11000,68000,65000,2487000,3942000,6429000,25000000,120.2,117.95,91.94,113.9,119.4116,117.1616,112.1,120.0866,116.825
51.003,,5600000,1176000,1781000,1089000,105000,6736000,281000,0,5000,11000,68000,65000,2514000,4613000,7127000,25000000,120.2,117.95,91.94,113.9,119.4116,117.1616,112.1,120.0866,116.825
51.204,,5600000,1184000,1686000,1169000,105000,6440000,281000,0,5000,11000,68000,68000,2511000,4029000,6540000,25000000,120.2,117.95,91.94,113.9,119.525,117.275,111.9866,120.2,116.825
51.403,,5600000,1207000,1639000,1270000,921000,6440000,215000,0,5000,4000,68000,65000,2436000,3727000,6163000,25000000,120.2,117.95,91.94,113.9,119.525,117.275,111.9866,120.2,116.825
51.603,,5487000,1184000,1267000,1028000,5850000,6388000,215000,0,5000,4000,68000,65000,2564000,3838000,6402000,25000000,120.2,117.95,91.94,113.9,119.525,117.275,111.9866,120.2,116.825
51.803,,5487000,1309000,1251000,1331000,2743000,6388000,215000,0,5000,11000,68000,65000,2471000,3305000,5776000,25000000,120.2,117.95,91.94,113.9,119.525,117.275,111.9866,120.2,116.825
52.003,,5487000,1243000,1639000,1371000,105000,6388000,232000,0,5000,11000,68000,65000,2473000,3639000,6112000,25000000,120.2,117.95,91.94,113.9,119.525,117.275,111.9866,120.2,116.825
52.204,,5270000,1198000,1639000,1270000,105000,6114000,232000,0,5000,11000,68000,65000,2473000,3493000,5966000,25000000,120.2,117.95,91.94,114.0116,119.6366,117.3866,111.9866,120.3116,116.9366
52.403,,5270000,1243000,1411000,1760000,105000,6114000,232000,10000,76000,4000,72000,65000,2469000,3369000,5838000,25000000,120.2,117.95,91.94,114.0116,119.6366,117.3866,111.9866,120.3116,116.9366
52.603,,5429000,1162000,1243000,826000,1351000,6114000,250000,10000,3000,7000,68000,65000,2448000,3507000,5955000,25000000,120.2,117.95,91.94,114.0116,119.6366,117.3866,111.9866,120.3116,116.9366
52.804,,5429000,1287000,1568000,1691000,105000,6320000,250000,10000,3000,4000,68000,65000,2503000,4366000,6869000,25000000,120.2,117.95,91.94,114.0116,119.6366,117.3866,111.9866,120.3116,116.9366
53.004,,5429000,1198000,1544000,1492000,105000,6320000,250000,10000,3000,4000,68000,65000,2528000,4648000,7176000,25000000,120.2,118.4,91.94,114.0116,119.6366,117.3866,111.9866,120.3116,116.9366
53.203,,5429000,1184000,1259000,1048000,105000,6320000,243000,20000,3000,11000,86000,68000,2709000,7549000,10258000,25000000,120.2,117.95,91.94,114.0116,119.6366,117.5,111.9866,120.3116,117.05
53.403,,5429000,1176000,1401000,1734000,105000,6329000,243000,10000,32000,4000,68000,65000,2718000,6411000,9129000,25000000,120.2,117.95,91.94,114.0116,119.6366,117.5,111.9866,120.3116,117.05
