time,events,wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
3.204,,5554000,1140000,1900000,1186000,1717000,6756000,229000,0,5000,4000,68000,68000,2485000,4827000,7312000,25000000,125.6,122.45,90.68,118.5116,123.9116,121.775,115.925,125.0366,121.6616
3.403,,5554000,1073000,2090000,833000,858000,6661000,229000,0,5000,7000,68000,68000,2469000,5408000,7877000,25000000,125.6,122.45,90.68,118.5116,123.9116,121.775,115.925,124.925,121.55
3.604,,5432000,1073000,1686000,1071000,105000,6661000,229000,0,5000,7000,68000,68000,2474000,6418000,8892000,25000000,125.6,122.9,90.68,118.5116,123.9116,121.775,115.925,124.925,121.55
3.804,,5432000,1050000,1639000,1048000,858000,6661000,240000,0,5000,4000,68000,68000,2431000,4673000,7104000,25000000,125.6,122.9,90.68,118.5116,123.9116,121.775,115.925,124.925,121.55
4.004,,5432000,1050000,1829000,1551000,858000,7066000,240000,0,5000,4000,68000,68000,2477000,4973000,7450000,25000000,125.6,122.9,90.68,118.5116,123.9116,121.775,115.925,124.925,121.55
4.204,,6106000,1207000,1686000,1645000,3494000,7066000,240000,0,35000,4000,68000,68000,2516000,5290000,7806000,25000000,125.6,122.9,90.68,118.5116,123.9116,121.775,115.925,124.925,121.55
4.404,,6106000,1287000,1686000,814000,3331000,7066000,224000,0,35000,4000,68000,68000,2433000,5666000,8099000,25000000,125.6,122.9,90.68,118.4,123.9116,121.6616,115.8116,124.925,121.55
4.604,,6387000,1273000,1306000,1071000,880000,7497000,224000,0,35000,4000,68000,68000,2433000,4263000,6696000,25000000,125.6,122.9,90.68,118.4,123.9116,121.6616,115.8116,124.925,121.55
4.803,,6387000,1243000,1267000,1016000,2471000,7497000,224000,0,35000,4000,68000,68000,2501000,11051000,13552000,25000000,125.6,122.9,90.68,118.4,123.9116,121.6616,115.8116,124.925,121.55
5.004,,6387000,1408000,1378000,1156000,2458000,7066000,229000,0,5000,4000,68000,68000,2477000,11188000,13665000,25000000,125.6,122.9,90.68,118.4,123.9116,121.6616,115.8116,124.925,121.55
5.204,,5908000,1265000,1995000,948000,838000,7066000,229000,0,5000,4000,68000,68000,2454000,10486000,12940000,25000000,125.6,122.9,90.68,118.4,123.9116,121.6616,115.8116,124.925,121.55
5.403,,5908000,1487000,1243000,1089000,105000,7066000,229000,0,35000,4000,68000,68000,2566000,4045000,6611000,25000000,125.6,122.9,90.68,118.4,123.8,121.6616,115.8116,124.925,121.55
5.606,,5908000,1318000,1378000,987000,1193000,6835000,236000,0,35000,4000,68000,68000,2437000,4073000,6510000,25000000,125.6,122.9,90.68,118.4,123.8,121.6616,115.8116,124.925,121.55
5.806,,5585000,1198000,1710000,806000,838000,6835000,236000,0,35000,4000,68000,68000,2482000,5065000,7547000,25000000,125.6,122.45,90.68,118.4,123.8,121.6616,115.8116,124.925,121.55
6.004,,5585000,1509000,1306000,1391000,105000,6835000,236000,0,35000,4000,68000,68000,2591000,4765000,7356000,25000000,125.6,122.45,90.68,118.4,123.8,121.6616,115.8116,124.925,121.55
6.203,,5585000,1376000,1758000,1512000,398000,6698000,237000,0,5000,4000,68000,68000,2528000,4166000,6694000,25000000,125.6,122.9,90.68,118.4,123.8,121.6616,115.8116,124.925,121.55
6.404,,5560000,1376000,1520000,1371000,858000,6698000,237000,0,5000,7000,68000,68000,2468000,4244000,6712000,25000000,125.6,122.9,90.68,118.2866,123.8,121.55,115.8116,124.8116,121.4366
6.604,,5560000,1398000,1961000,1209000,105000,6698000,237000,0,5000,7000,68000,68000,2537000,4487000,7024000,25000000,125.6,122.9,90.68,118.2866,123.8,121.55,115.8116,124.8116,121.4366
6.803,,5560000,1162000,1339000,1250000,838000,6517000,250000,0,5000,11000,68000,68000,2411000,3855000,6266000,25000000,125.6,122.45,90.68,118.2866,123.8,121.55,115.8116,124.8116,121.4366
7.003,,5420000,1184000,1243000,1431000,105000,6517000,250000,0,5000,4000,68000,68000,2439000,3722000,6161000,25000000,125.6,122.45,90.68,118.2866,123.8,121.55,115.8116,124.8116,121.4366
7.203,,5420000,1251000,1496000,2258000,6135000,6517000,250000,0,5000,4000,68000,68000,2413000,3867000,6280000,25000000,125.6,122.45,90.68,118.2866,123.8,121.55,115.8116,124.8116,121.4366
7.403,,5420000,1353000,1315000,1270000,105000,6439000,222000,0,5000,7000,68000,68000,2490000,5759000,8249000,25000000,125.6,122.45,90.68,118.2866,123.6866,121.4366,115.7,124.8116,121.4366
7.603,,5228000,1287000,1330000,1734000,2458000,6439000,222000,0,5000,4000,68000,68000,2448000,4281000,6729000,25000000,125.6,122.45,90.68,118.2866,123.6866,121.4366,115.7,124.8116,121.4366
7.803,,5228000,1287000,1315000,2359000,105000,6439000,222000,0,5000,4000,68000,68000,2448000,4406000,6854000,25000000,125.6,122.45,90.68,118.2866,123.6866,121.4366,115.7,124.8116,121.4366
8.004,,5228000,1154000,1568000,1431000,670000,6382000,210000,0,5000,7000,68000,68000,2402000,3485000,5887000,25000000,125.6,122.45,90.68,118.2866,123.6866,121.4366,115.7,124.8116,121.4366
8.204,,5139000,1251000,1853000,2116000,5403000,6382000,210000,0,5000,11000,68000,68000,2433000,3825000,6258000,25000000,125.6,122.45,90.68,118.2866,123.6866,121.4366,115.7,124.8116,121.4366
8.403,,5139000,1265000,1267000,2056000,105000,6382000,248000,0,5000,7000,68000,68000,2524000,4348000,6872000,25000000,125.6,122.45,90.68,118.175,123.6866,121.4366,115.7,124.7,121.325
8.604,,5139000,1353000,1315000,1754000,105000,6544000,248000,0,5000,7000,68000,68000,2521000,3975000,6496000,25000000,125.6,122.45,90.68,118.175,123.6866,121.4366,115.7,124.7,121.325
8.803,,5441000,1309000,1387000,1331000,105000,6544000,248000,0,5000,7000,68000,68000,2647000,7372000,10019000,25000000,125.6,122.45,90.68,118.175,123.6866,121.4366,115.7,124.7,121.325
9.003,,5441000,1207000,1354000,1229000,105000,6544000,281000,10000,78000,0,72000,68000,2532000,4872000,7404000,25000000,125.6,122,90.68,118.175,123.6866,121.4366,115.7,124.7,121.325
9.203,,5585000,1487000,2043000,987000,105000,6690000,281000,10000,653000,0,86000,68000,2353000,4673000,7026000,25000000,125.6,122,90.68,118.175,123.6866,121.4366,115.7,124.7,121.325
9.403,,5585000,1207000,1339000,1492000,105000,6690000,281000,0,35000,4000,68000,68000,2363000,4776000,7139000,25000000,125.6,122.45,90.68,118.175,123.575,121.325,115.5866,124.7,121.2116
9.604,,5585000,1118000,1315000,1520000,105000,6537000,225000,0,35000,11000,68000,68000,2369000,4248000,6617000,25000000,125.6,122.45,90.68,118.175,123.575,121.325,115.5866,124.7,121.2116
9.804,,5575000,1118000,1971000,1719000,105000,6537000,225000,0,35000,4000,68000,68000,2333000,8310000,10643000,25000000,125.6,122.45,90.68,118.175,123.575,121.325,115.5866,124.7,121.2116
10.004,,5575000,1050000,1829000,1270000,105000,6537000,225000,0,35000,11000,68000,68000,2357000,4666000,7023000,25000000,125.6,122,90.68,118.175,123.575,121.325,115.5866,124.7,121.2116
10.205,,5575000,1118000,1758000,1229000,105000,6683000,246000,0,5000,7000,68000,68000,2347000,4534000,6881000,25000000,125.6,122.45,90.68,118.175,123.575,121.325,115.5866,124.7,121.2116
10.404,,5557000,1073000,1758000,1331000,105000,6683000,246000,0,5000,4000,68000,68000,2407000,9901000,12308000,25000000,125.6,122.45,90.68,118.0616,123.575,121.2116,115.5866,124.5866,121.2116
10.604,,5557000,1118000,1378000,1056000,105000,6683000,246000,0,35000,4000,68000,68000,2426000,4757000,7183000,25000000,125.6,122.45,90.68,118.0616,123.575,121.2116,115.5866,124.5866,121.2116
10.804,,5557000,1050000,1315000,1097000,105000,6612000,229000,0,35000,4000,68000,68000,2415000,4671000,7086000,25000000,125.6,122.45,90.68,118.0616,123.575,121.2116,115.5866,124.5866,121.2116
11.004,,5453000,1050000,2043000,1134000,105000,6612000,229000,0,35000,4000,68000,68000,2416000,6338000,8754000,25000000,125.6,122.45,90.68,118.0616,123.575,121.2116,115.5866,124.5866,121.2116
11.204,,5453000,1162000,2161000,1089000,105000,6612000,229000,0,35000,4000,68000,68000,2394000,9611000,12005000,25000000,125.6,122,90.68,118.0616,123.575,121.2116,115.5866,124.5866,121.2116
11.404,,5453000,1028000,1924000,1199000,105000,6627000,233000,0,8000,11000,68000,68000,2433000,6706000,9139000,25000000,125.6,122.45,90.68,118.0616,123.4616,121.2116,115.5866,124.475,121.1
11.603,,5563000,1073000,1639000,894000,1924000,6627000,233000,0,5000,7000,68000,68000,2380000,4339000,6719000,25000000,125.6,122,90.68,118.0616,123.4616,121.2116,115.5866,124.475,121.1
11.804,,5563000,1073000,1686000,992000,105000,6627000,233000,0,5000,7000,68000,68000,2399000,4729000,7128000,25000000,125.6,122,90.68,118.0616,123.4616,121.2116,115.5866,124.475,121.1
12.004,,5563000,1073000,1544000,670000,168000,6838000,240000,0,5000,4000,68000,68000,2379000,4786000,7165000,25000000,125.6,122,90.68,118.0616,123.4616,121.2116,115.5866,124.475,121.1
12.204,,5713000,1184000,1378000,1306000,105000,6838000,240000,0,5000,4000,68000,68000,2356000,6591000,8947000,25000000,125.6,122,90.68,118.0616,123.4616,121.2116,115.5866,124.475,121.1
12.404,,5713000,1028000,1900000,906000,983000,6838000,240000,0,5000,7000,68000,68000,2381000,4577000,6958000,25000000,125.6,122,90.68,117.95,123.35,121.1,115.475,124.475,120.9866
12.605,,5713000,1050000,1615000,1169000,880000,7072000,212000,0,5000,4000,68000,68000,2382000,4316000,6698000,25000000,125.6,122,90.68,117.95,123.35,121.1,115.475,124.475,120.9866
12.805,,5801000,1140000,1544000,675000,825000,7072000,212000,0,5000,7000,68000,68000,2370000,4944000,7314000,25000000,125.6,122,90.68,117.95,123.35,121.1,115.475,124.475,120.9866
13.004,,5801000,1184000,1568000,927000,3291000,7072000,212000,0,5000,7000,68000,68000,2389000,4902000,7291000,25000000,125.6,122.45,90.68,117.95,123.35,121.1,115.475,124.475,120.9866
13.204,,5801000,1273000,1781000,1134000,858000,7357000,236000,0,5000,7000,68000,68000,2461000,4758000,7219000,25000000,125.6,122,90.68,117.95,123.35,121.1,115.475,124.475,120.9866
13.404,,6182000,1598000,1330000,1229000,838000,7357000,236000,0,5000,11000,68000,68000,2537000,4253000,6790000,25000000,125.6,122,90.68,117.8366,123.35,121.1,115.475,124.3616,120.9866
13.604,,6182000,1207000,1639000,1049000,775000,7357000,219000,0,5000,4000,68000,68000,2573000,7563000,10136000,25000000,125.6,122.45,90.68,117.8366,123.35,121.1,115.475,124.3616,120.9866
13.805,,6070000,1251000,1829000,806000,2641000,7346000,219000,0,5000,7000,68000,68000,2475000,4754000,7229000,25000000,125.6,122.45,90.68,117.8366,123.35,121.1,115.475,124.3616,120.9866
14.004,,6070000,1296000,1758000,863000,2617000,7346000,219000,0,5000,4000,68000,68000,2519000,10431000,12950000,25000000,125.6,122,90.68,117.8366,123.35,121.1,115.475,124.3616,120.9866
14.204,,6070000,1442000,1267000,1189000,838000,6645000,212000,10000,32000,4000,68000,68000,2669000,4189000,6858000,25000000,125.6,122,90.68,117.8366,123.35,121.1,115.475,124.3616,120.9866
14.404,,5682000,1531000,1805000,1562000,769000,6645000,212000,10000,81000,4000,72000,68000,2677000,5162000,7839000,25000000,125.6,122.45,90.68,117.8366,123.35,121.1,115.3616,124.3616,120.9866
14.604,,5682000,1598000,1520000,1310000,858000,6645000,212000,0,35000,4000,68000,68000,2643000,4586000,7229000,25000000,125.6,122,90.68,117.8366,123.35,121.1,115.3616,124.3616,120.9866
14.804,,5682000,1353000,1805000,1229000,105000,6612000,286000,0,35000,4000,68000,68000,2693000,4812000,7505000,25000000,125.6,122,90.68,117.8366,123.35,121.1,115.3616,124.3616,120.9866
15.003,,5548000,1287000,1663000,772000,858000,6612000,286000,0,35000,11000,68000,68000,2650000,9652000,12302000,25000000,125.6,122,90.68,117.8366,123.35,121.1,115.3616,124.3616,120.9866
15.203,,5548000,1376000,2056000,1310000,104000,6612000,286000,0,5000,11000,68000,68000,2606000,4376000,6982000,25000000,125.6,122.45,90.68,117.8366,123.35,121.1,115.3616,124.3616,120.9866
15.405,,5548000,1363000,2066000,1048000,395000,6933000,260000,0,5000,7000,70000,68000,2710000,5362000,8072000,25000000,125.6,122,90.68,117.725,123.2366,120.9866,115.3616,124.3616,120.875
15.603,,5929000,1251000,1362000,1927000,838000,6933000,260000,10000,35000,4000,68000,68000,2483000,4300000,6783000,25000000,125.6,122,90.68,117.725,123.2366,120.9866,115.3616,124.3616,120.875
15.803,,5929000,1162000,1259000,2016000,5749000,6933000,260000,0,35000,4000,68000,68000,2498000,3836000,6334000,25000000,125.6,122,90.68,117.725,123.2366,120.9866,115.3616,124.3616,120.875
16.004,,5929000,1273000,1971000,1492000,838000,7588000,288000,0,35000,0,68000,68000,2545000,4676000,7221000,25000000,125.6,122,90.68,117.725,123.2366,120.9866,115.3616,124.3616,120.875
16.203,,6463000,1198000,1339000,1814000,769000,7588000,288000,0,32000,4000,68000,68000,2466000,3599000,6065000,25000000,125.6,122,90.68,117.725,123.2366,120.9866,115.3616,124.3616,120.875
16.404,,6463000,1363000,1315000,1648000,105000,7588000,288000,0,5000,11000,68000,68000,2466000,4721000,7187000,25000000,125.6,122,90.68,117.725,123.35,120.9866,115.3616,124.3616,120.875
16.604,,6463000,1207000,2066000,1573000,105000,7745000,230000,0,5000,11000,68000,68000,2427000,3771000,6198000,25000000,125.6,122,90.68,117.725,123.35,120.9866,115.3616,124.3616,120.875
16.803,,6426000,1251000,1354000,1351000,105000,7745000,230000,0,5000,7000,68000,68000,2497000,3565000,6062000,25000000,125.6,122,90.68,117.725,123.35,120.9866,115.3616,124.3616,120.875
17.003,,6426000,1398000,1948000,1632000,105000,7745000,230000,0,5000,11000,68000,68000,2460000,3402000,5862000,25000000,125.6,122,90.68,117.725,123.35,120.9866,115.3616,124.3616,120.875
17.203,,6426000,1353000,1315000,1632000,105000,7745000,234000,0,5000,11000,68000,68000,2572000,6111000,8683000,25000000,125.6,122,90.68,117.725,123.35,120.9866,115.3616,124.3616,120.875
17.403,,6454000,1273000,2138000,1048000,105000,7745000,234000,0,5000,7000,68000,68000,2425000,3969000,6394000,25000000,125.6,122,90.68,117.725,123.2366,120.9866,115.25,124.3616,120.875
17.603,,6454000,1420000,1378000,1048000,105000,7745000,234000,0,5000,7000,68000,68000,2553000,4301000,6854000,25000000,125.6,122,90.68,117.725,123.2366,120.9866,115.25,124.3616,120.875
17.803,,6454000,1265000,1674000,1512000,105000,7718000,215000,0,5000,7000,68000,68000,2568000,4449000,7017000,25000000,125.6,122.45,90.68,117.725,123.2366,120.9866,115.25,124.3616,120.875
18.003,,6558000,1110000,1639000,1734000,105000,7718000,215000,0,5000,7000,70000,68000,2538000,4463000,7001000,25000000,125.6,122.45,90.68,117.725,123.2366,120.9866,115.25,124.3616,120.875
18.204,,6558000,1140000,2138000,1451000,105000,7718000,215000,0,5000,7000,68000,68000,2452000,4532000,6984000,25000000,125.6,122,90.68,117.725,123.2366,120.9866,115.25,124.3616,120.875
18.403,,6518000,1050000,2043000,1477000,105000,7691000,225000,0,5000,11000,68000,68000,2431000,4581000,7012000,25000000,125.6,122,90.68,117.725,123.2366,120.875,115.25,124.25,120.7616
18.604,,6518000,1118000,1829000,1431000,105000,7691000,225000,0,5000,4000,68000,68000,2444000,4511000,6955000,25000000,125.6,122,90.68,117.725,123.2366,120.875,115.25,124.25,120.7616
18.804,,6518000,1050000,1948000,1471000,105000,7691000,225000,0,5000,11000,68000,68000,2403000,4783000,7186000,25000000,125.6,122,90.68,117.725,123.2366,120.875,115.25,124.25,120.7616
19.004,,6503000,1420000,1663000,1774000,105000,7492000,225000,0,5000,7000,68000,68000,2587000,3978000,6565000,25000000,125.6,122,90.68,117.725,123.2366,120.875,115.25,124.25,120.7616
19.204,,6503000,1118000,1924000,1250000,105000,7492000,225000,0,446000,4000,72000,68000,2445000,9146000,11591000,25000000,125.6,122,90.68,117.725,123.2366,120.875,115.25,124.25,120.7616
19.404,,6503000,1073000,1829000,1371000,105000,7630000,221000,0,483000,11000,86000,68000,2443000,6513000,8956000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.25,120.7616
19.604,,6542000,1050000,1853000,1129000,105000,7630000,221000,0,35000,4000,68000,68000,2413000,8839000,11252000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.25,120.7616
19.804,,6542000,1073000,1473000,1477000,105000,7630000,221000,0,35000,7000,68000,68000,2463000,8121000,10584000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.25,120.7616
20.005,,6542000,1132000,2589000,1552000,105000,7687000,245000,0,35000,7000,68000,68000,2565000,4107000,6672000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.25,120.7616
20.204,,6518000,1073000,1568000,820000,105000,7687000,245000,0,35000,7000,68000,68000,2451000,4408000,6859000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.25,120.7616
20.404,,6518000,1050000,1496000,1014000,858000,7687000,245000,0,5000,7000,68000,68000,2472000,4936000,7408000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.1366,120.65
20.605,,6518000,1050000,1663000,1178000,105000,7545000,279000,10000,78000,4000,68000,68000,2475000,5427000,7902000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.1366,120.65
20.804,,6353000,1050000,1496000,899000,607000,7545000,279000,0,35000,4000,68000,68000,2481000,4921000,7402000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.1366,120.65
21.003,,6353000,1073000,1520000,1097000,2231000,7545000,279000,0,35000,4000,68000,68000,2449000,3890000,6339000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.1366,120.65
21.204,,6353000,1162000,1698000,894000,858000,7629000,245000,0,35000,4000,68000,68000,2389000,4066000,6455000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.1366,120.65
21.403,,6298000,1273000,1387000,1434000,5301000,7629000,245000,0,5000,7000,68000,68000,2431000,3995000,6426000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.1366,120.65
21.604,,6298000,1118000,1900000,927000,838000,7629000,245000,0,5000,7000,68000,68000,2398000,4424000,6822000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.1366,120.65
21.804,,6298000,1050000,1663000,1134000,2395000,7619000,223000,0,5000,11000,68000,68000,2409000,3839000,6248000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.1366,120.65
22.004,,6280000,1118000,1948000,877000,921000,7619000,223000,0,5000,7000,68000,68000,2435000,5283000,7718000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.1366,120.65
22.205,,6280000,1073000,1568000,766000,858000,7619000,223000,0,5000,4000,68000,68000,2446000,4966000,7412000,25000000,125.6,122,90.68,117.6116,123.125,120.875,115.1366,124.1366,120.65
22.403,,6280000,1487000,1267000,942000,838000,7149000,230000,0,5000,7000,68000,68000,2493000,5064000,7557000,25000000,125.6,121.55,90.68,117.5,123.0116,120.7616,115.1366,124.025,120.65
22.603,,5990000,1287000,1639000,1413000,838000,7149000,230000,0,5000,4000,68000,68000,2518000,4635000,7153000,25000000,125.6,122,90.68,117.5,123.0116,120.7616,115.1366,124.025,120.65
22.804,,5990000,1509000,2114000,1250000,398000,7149000,230000,0,5000,4000,68000,68000,2564000,8892000,11456000,25000000,123.8,122,90.68,117.5,123.0116,120.7616,115.1366,124.025,120.65
23.004,,5847000,1073000,1473000,1048000,2436000,6940000,214000,0,5000,7000,68000,68000,2534000,4466000,7000000,25000000,123.8,121.55,90.68,117.5,123.0116,120.7616,115.1366,124.025,120.65
23.204,,5847000,1296000,1520000,1991000,838000,6940000,214000,0,5000,7000,68000,68000,2609000,5275000,7884000,25000000,123.8,121.55,90.68,117.5,123.0116,120.7616,115.1366,124.025,120.65
23.404,,5847000,1398000,1971000,1250000,105000,6940000,214000,0,5000,7000,68000,68000,2618000,4369000,6987000,25000000,123.8,122,90.68,117.5,123.0116,120.65,115.025,124.025,120.5366
23.604,,5804000,1487000,1663000,1008000,105000,6836000,251000,0,5000,7000,68000,68000,2562000,4557000,7119000,25000000,123.8,121.55,90.68,117.5,123.0116,120.65,115.025,124.025,120.5366
23.804,,5804000,1287000,1948000,1109000,105000,6836000,251000,0,5000,11000,68000,68000,2556000,4287000,6843000,25000000,123.8,121.55,90.68,117.5,123.0116,120.65,115.025,124.025,120.5366
24.004,,5804000,1509000,1401000,1048000,858000,6836000,233000,0,5000,7000,68000,68000,2578000,4012000,6590000,25000000,123.8,121.55,90.68,117.5,123.0116,120.65,115.025,124.025,120.5366
24.204,,5752000,1309000,1781000,1492000,395000,6836000,233000,0,437000,4000,77000,68000,2519000,4767000,7286000,25000000,123.8,121.55,90.68,117.5,123.0116,120.65,115.025,124.025,120.5366
24.403,,5752000,1251000,1371000,1451000,5789000,6836000,233000,10000,3000,11000,68000,68000,2469000,4255000,6724000,25000000,123.8,121.55,90.68,117.3866,122.9,120.65,115.025,123.9116,120.5366
24.603,,5752000,1184000,1330000,1512000,831000,6857000,250000,10000,653000,11000,72000,68000,2457000,4047000,6504000,25000000,123.8,121.55,90.68,117.3866,122.9,120.65,115.025,123.9116,120.5366
24.803,,5667000,1198000,1330000,1814000,5586000,6857000,250000,0,35000,11000,68000,68000,2454000,3593000,6047000,25000000,123.8,121.55,90.68,117.3866,122.9,120.65,115.025,123.9116,120.5366
25.004,,5667000,1198000,1948000,1573000,858000,6857000,250000,0,32000,4000,68000,68000,2427000,4218000,6645000,25000000,123.8,121.55,90.68,117.3866,122.9,120.65,115.025,123.9116,120.5366
25.203,,5667000,1376000,1348000,1673000,105000,6767000,230000,0,32000,7000,68000,68000,2452000,4368000,6820000,25000000,123.8,121.55,90.68,117.3866,122.9,120.65,115.025,123.9116,120.5366
25.403,,5636000,1265000,1674000,1431000,1612000,6767000,230000,0,5000,4000,68000,68000,2439000,3888000,6327000,25000000,123.8,121.55,90.68,117.3866,122.9,120.5366,114.9116,123.9116,120.425
25.604,,5636000,1309000,1362000,1331000,105000,6767000,230000,10000,78000,4000,68000,68000,2476000,3760000,6236000,25000000,123.8,121.55,90.68,117.3866,122.9,120.5366,114.9116,123.9116,120.425
25.803,,5636000,1296000,2090000,1391000,105000,6749000,223000,0,35000,4000,68000,68000,2510000,3682000,6192000,25000000,123.8,121.55,90.68,117.3866,122.9,120.5366,114.9116,123.9116,120.425
26.004,,5481000,1184000,1354000,1431000,5667000,6749000,223000,0,35000,4000,68000,68000,2472000,3871000,6343000,25000000,123.8,121.55,90.68,117.3866,122.9,120.5366,114.9116,123.9116,120.425
26.204,,5481000,1154000,1449000,1512000,105000,6749000,223000,0,32000,4000,68000,68000,2442000,3905000,6347000,25000000,123.8,121.55,90.68,117.3866,122.9,120.5366,114.9116,123.9116,120.425
26.404,,5481000,1430000,2090000,1391000,105000,6709000,252000,0,5000,11000,74000,68000,2530000,3937000,6467000,25000000,123.8,121.55,90.68,117.275,122.7866,120.5366,114.9116,123.9116,120.425
26.603,,5511000,1154000,2090000,1209000,105000,6709000,252000,0,5000,4000,68000,68000,2562000,4524000,7086000,25000000,123.8,121.55,90.68,117.275,122.7866,120.5366,114.9116,123.9116,120.425
26.803,,5511000,1073000,1544000,1471000,105000,6709000,252000,0,5000,4000,68000,68000,2436000,7667000,10103000,25000000,123.8,121.55,90.68,117.275,122.7866,120.5366,114.9116,123.9116,120.425
27.004,,5511000,1251000,2993000,1391000,775000,6585000,270000,0,5000,4000,68000,65000,2574000,3985000,6559000,25000000,123.8,121.55,90.68,117.275,122.7866,120.5366,114.9116,123.9116,120.425
