Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.1,19.621261596679688,13.712071736653646,1.810351916721889,0.6584368565430244,45.81722768147787,27.19853401184082,28.933637777964275,0.1004377429684003,7.627194722493489,8.776169459025065,28.190686861673992,7.334853917360306,31.82508850097656,34.84157752990723,0.32402067879835766,21.270951588948567,92.7382329305013,104.7923583984375,0.5826637943585713,0.1327661673227946,4.254064718882243,0.44543025890986127,544862720.0,1.1568772792816162,2.4203949570655823,34360167082.666664,43740927317.333336,3058252117.3333335,59288884565.333336,767164928.0,42.02815786997477,545000000.0,0.09024809797604877,9786627.333333334,125.66712697347005,512551082.6666667,12458956.0,2350350.8333333335,327506794.6666667,0.34911330540974933,0.3003011743227641,1180043648.0,52770933.333333336,8270829.333333333,582858820.9947916,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.11,19.76317087809245,13.541922251383463,0.23263392845789596,12.594935060478747,42.20346736907959,26.369410037994385,30.22292489806811,0.07484752653787531,7.706981341044108,8.70416227976481,27.31814932823181,7.2737569982806844,31.89376449584961,34.77290268739065,0.3241629115461061,21.252597173055012,74.67587025960286,110.44412231445312,2.0476745665073395,0.13090098897616068,277.19614839553833,0.2037350833415985,545000885.3333334,1.1476621230443318,2.4115678717692695,73899753472.0,94231063210.66667,6655102293.333333,127670386688.0,1645195050.6666667,25.76759139696757,545000000.0,0.08998241027196247,11418575.482096354,97.72292582194011,907665961.1666666,19842750.67220052,2564959.9166666665,718217770.6666666,0.3488706350326538,0.31708061695098877,1821221888.0,73153896.66666667,11112434.094075521,1115027919.1015625,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.12,33.645555768694194,23.297982624598912,1.075066191809518,1.0196806192398071,30.593669767890656,44.37028128760202,44.504307815006804,0.3711885293679578,12.713852882385254,14.653356279645648,46.01100070135934,12.350860634020396,55.00303758893694,16.425533499036515,0.4262679458728858,36.829136439732146,87.35841478620257,218.77867780412947,0.5681905618735722,0.22406842666012897,75.27901577949524,0.17354939239365713,544920877.7142857,1.9682996613638741,3.038932361773082,78693331529.14285,100099798162.28572,7029833362.285714,135773063460.57143,1750818249.142857,42.039982489177156,545000000.0,0.15148564321654184,11827131.982142856,101.65881783621651,952017453.7142857,20190464.3515625,2687916.348214286,753330532.5714285,0.5982924444334847,0.40124718632016865,1856767616.0,75162529.14285715,11371425.724330356,1199913117.857143,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.13,33.128766196114675,23.33897944859096,1.3816205433436803,0.8611265271902084,29.642050334385463,40.51164191109793,39.15128544398716,0.34000450505742,10.839877469199044,15.41314343043736,41.656128474644255,11.498478616986956,51.183201381138396,5.9596550805228095,0.35645074929509846,37.31373269217355,87.2926515851702,231.15263148716517,0.5480077607291085,0.23191870961870462,3.77048397064209,0.17827793530055455,544958107.4285715,2.0520498071398054,3.0385478820119585,81495648256.0,103738461037.71428,7254103771.428572,140618979620.57144,1819358701.7142856,54.55933339255197,545000000.0,0.15243046198572432,12255936.857142856,101.53245762416294,955978560.0,20902266.85714286,2959208.3571428573,776866697.1428572,0.5854770541191101,0.4011979784284319,1924049499.4285715,78657035.42857143,11774814.0,1233374354.8950894,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.14,24.790363311767578,18.06677954537528,1.3816205433436803,0.8621712241853986,15.527473177228657,32.42374965122768,36.36467245646885,0.052370050922036136,9.914637429373604,11.429565702165876,33.63980211530413,9.414329256330218,40.86967032296317,1.9874728066580636,0.3307939491766904,27.55157688685826,73.44868469238281,136.81389726911272,0.43839932339532034,0.17431988034929544,2.867445400782994,0.06136440379279,544976246.8571428,1.5134942531585693,3.096254348754883,81277875931.42857,103429519067.42857,7237365321.142858,140230000640.0,1813692123.4285715,53.02324380193438,545000000.0,0.11636413846697126,9481425.857142856,51.30287824358259,950439069.7142857,18709661.28404018,2330186.964285714,774015396.5714285,0.44866437571389334,0.4172112260546003,1700356790.857143,66619196.571428575,9791909.85546875,1158328306.5669644,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.15,16.83719961983817,11.785354614257812,0.14350065163203649,0.6882918570190668,21.223975590297155,22.278526782989502,25.33107587269374,0.049045863960470455,6.342439106532505,7.512577329363141,23.116554260253906,6.184100234082767,27.091936383928573,15.765206439154488,0.320516223287476,18.164315359933035,75.19707706996373,114.93351745605469,0.3794853006090437,0.11746017847742352,3.739698886871338,0.17458340951374599,544951259.4285715,0.9854652200426373,2.6767293640545438,53106929078.85714,67891230427.42857,4693533988.571428,91746079305.14285,1195971364.5714285,50.93969249725342,545000000.0,0.07986358659608024,9506586.42857143,96.5861336844308,675735730.2857143,15861329.021623883,2334119.714285714,517615926.85714287,0.29924871240343365,0.4132871287209647,1433961600.0,57830091.428571425,9049352.593052456,885792263.3258928,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.16,24.627721514020646,18.345116206577845,0.19655871391296387,0.8396840784698725,30.03550066266741,33.365980352674214,36.407937390463694,0.24203040849949634,10.081646510532924,11.30442374093192,34.67491013663156,9.52081130019256,40.947169712611604,16.19568634033203,0.33536478145314114,27.550650460379465,87.28716169084821,133.30734252929688,0.5448044879095895,0.1786542194230216,3.7834630693708147,0.18405603510992868,544954496.0,1.5277756282261439,3.0380249662058696,77807150226.28572,99030410386.28572,6937885549.714286,134260239798.85715,1735240009.142857,39.47092545032501,545000000.0,0.11624162537711007,11593090.0,96.55210658482143,941694989.7142857,19885242.935546875,3008069.3928571427,744000603.4285715,0.45052433013916016,0.4012268696512495,1827803483.4285715,74806894.85714285,11167536.935546875,1190868372.9464285,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.17,24.14377920968192,18.600166048322404,0.568692684173584,0.5809532574244908,23.612396240234375,31.08688027518136,29.157224655151367,0.05440425826236604,8.186781747000557,11.55113056727818,32.20326450892857,9.037246704101562,39.25391714913504,3.6032259123665944,0.2464103791862726,28.141976492745535,63.054857526506694,169.9408198765346,0.40785585982458933,0.17775316749300277,2.7867512021745955,0.1725386849471501,544958710.8571428,1.5605800151824951,2.067953552518572,46744862134.85714,58127739172.57143,4289919561.142857,80098652745.14285,1002952886.8571428,51.40173247882298,545000000.0,0.11367883213928767,7821284.714285715,100.10458809988839,602644816.0,12335727.64202009,1813802.7142857143,458210400.0,0.4471895524433681,0.2912293076515198,1123502957.7142856,47255029.71428572,7217881.070591518,760427126.3482143,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.18,17.053928920200892,11.517499651227679,0.568692684173584,0.5834114389227969,24.190351213727677,22.60214580808367,27.31234850202288,0.0390295378331627,7.018978771354471,7.624128886631557,23.41013159070696,6.274094905172075,27.30523136683873,15.551911013466972,0.2532467197493783,18.138805389404297,64.38621194022042,4120.730521065848,0.39787482363837107,0.10840421915054321,2.8105929919651578,0.10959329775401525,544975872.0,0.9788496834891183,2.0799082602773393,56321932288.0,72582886200.35715,4942120663.571428,97555497660.57143,1281030843.4285715,50.79852441379002,545000000.0,0.11992154802594865,9329272.714285715,50.281524658203125,672271273.1428572,15061220.913364956,2100870.4285714286,514895835.4285714,0.30343559810093473,0.2680503215108599,1419417984.0,58402152.0,8769136.770507812,859210310.9129465,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.19,24.78914315359933,18.067999703543528,0.568692684173584,0.8604812970651048,29.919445037841797,33.279116426195415,35.45896666390555,0.058238382451236234,9.885018212454659,11.262710298810687,34.51705714634487,9.420785410063607,40.893702915736604,16.24915371622358,0.37849829878125874,27.55267878941127,88.79862104143415,134.6325400216239,0.5430303045681545,0.17425903252192906,3.7093443189348494,0.0613490343093872,544932041.1428572,1.5136052199772425,3.1032382675579617,80427644635.42857,102411887762.28572,7156000036.571428,138789584896.0,1796479195.4285715,53.305405037743704,545000000.0,0.1159306764602661,12126715.57142857,99.79878452845982,970245651.5714285,20610314.714285713,2827320.6785714286,765581586.2857143,0.44869223662785124,0.4061702915600368,1900097152.0,76972060.57142857,11625608.857142856,1235914083.2723215,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.2,25.22709928240095,17.611712864467076,0.6846983092171806,1.0593017347689186,25.11250604901995,33.403395244053435,37.1877452305385,0.13780939991452862,10.048876898629326,11.410419736589704,34.613252707890105,9.381411748273033,41.041526794433594,16.10132920742035,0.27218556962907314,27.368675231933594,101.41098022460938,167.2947714669364,0.5059862562588283,0.16959274666649954,4.955073152269636,0.17933433396475656,544946541.7142857,1.4886302607400077,3.8635737768241336,79335842962.28572,100992864841.14285,7061083574.857142,136893356909.71428,1771520256.0,39.77305224963597,545000000.0,0.11525664584977287,11902817.5,97.79690551757812,955199852.5714285,20157169.97391183,2370192.785714286,753945636.5714285,0.4487004450389317,0.6169615643365043,1859923382.857143,75356961.14285715,11389168.402483258,1225531977.845982,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.21,25.620464869907924,17.19133949279785,0.23392088072640554,1.0745392705180816,25.051402228219168,33.40703078678676,36.41649906975882,0.5137278711024139,9.98522240774972,11.326386860438756,34.564800943647114,9.257273654852595,41.12537275041853,16.01748432431902,0.22861442608492716,27.304984501429967,98.32772500174386,168.9031263078962,0.5007307529449463,0.16737390841756547,4.9195419720241,0.1773977747985295,545280987.4285715,1.4676364489964075,3.6410776802471707,75882460891.42857,96679327451.42857,6746405595.428572,130968535040.0,1696905106.2857144,54.13170051574707,545000000.0,0.11538596664156231,11267348.5,92.58784702845982,913872902.6969866,19425076.57142857,2652608.214285714,724224859.4285715,0.44740216221128193,0.5322897093636649,1784615058.2857144,72621413.71428572,10878683.392857144,1161126986.205357,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.22,24.786854335239955,18.070288521902903,0.23392088072640554,0.8429919659559214,29.967926297869003,33.30631024496896,37.35255227770124,0.18453482521830925,10.06254141671317,11.244813919067383,34.546684401375906,9.436360887118749,40.90836443219866,16.234492915017263,0.4184425332184349,27.553055354527064,88.25927298409599,134.73348999023438,0.5444798469543457,0.1745611344064985,3.7019895144871304,0.27406219073704313,544613430.8571428,1.5137086255209788,3.0759148810591017,80707143972.57143,102751895552.0,7182312301.714286,139265406683.42856,1802308498.2857144,39.592366559164866,545000000.0,0.1159511293683733,12071287.142857144,98.39951433454242,970941366.8571428,20614290.10714286,2631940.1071428573,769402550.8571428,0.44868057114737375,0.4014492290360587,1898632228.5714285,76504369.14285715,11601043.964285715,1238365449.4263394,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.23,31.719069401423138,35.77754783630371,0.3926159143447876,1.5003477533658345,20.706538200378418,43.6446647644043,45.366109212239586,0.04864453834791976,11.833362261454264,12.875149091084799,49.14549128214518,14.578022321065268,56.17268053690592,10.493985871473948,0.3193669778605302,38.38306172688802,120.53903452555339,217.76406860351562,0.6084632376829783,0.18679515024026236,5.64496127764384,0.07103403906027475,544972864.0,2.1647086143493652,5.116874138514201,91133434368.0,116049465941.33333,8102121706.666667,157260284928.0,2037427754.6666667,46.780208150545754,545000000.0,0.13383816679318747,10354270.083333334,51.32646687825521,1032213289.3333334,20379424.083333332,2736324.0520833335,868799679.8333334,0.5200182199478149,0.7302341858545939,1866301546.6666667,72382052.33333333,10659642.291666666,1364717295.7630208,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
0.24,24.7861693246024,18.070973532540457,0.3926159143447876,0.8482602161488363,30.006755011422293,33.40587329864502,36.920255865369526,0.4058946846053004,10.127205167497907,11.361686434064593,34.6482503754752,9.459842102868217,40.929481506347656,16.213375295911515,0.31301251373120714,27.553067888532365,87.30917576381138,134.34929547991072,0.5438208409718105,0.174496591091156,3.791736466544015,0.19977736047336034,544948818.2857143,1.5137251445225306,3.0390117721898213,75408375808.0,96033217389.71428,6709358592.0,130134346020.57143,1684434614.857143,39.45303482668741,545000000.0,0.11634632093565803,11500572.42857143,92.62696620396206,912373339.1428572,19429268.215541296,3030731.8928571427,716421595.4285715,0.4486748831612723,0.4014373762266977,1792512347.4285715,73734609.14285715,10999684.929827008,1088844583.6339285,4.061097085475922,156.5,21.5,7238.0,1.0,10.9943904876709,2946.0,1906560252.0,1920.0,3.0,56.0,55.0,62.0,35.0,44.0,42.0,90.0,545.0,2.0,34.30595099925995,2736.0,2.0,0.5,2.5367777347564697
