time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
10.602,,4914000,955000,2066000,921000,935000,5875000,20000,81000,11000,220000,77000,70000,2446000,5095000,7541000,25000000,125.6,122,92.48,118.4,124.25,122,116.375,124.8116,121.4366
10.802,,4914000,955000,1483000,711000,825000,5940000,20000,35000,11000,234000,70000,70000,2471000,3553000,6024000,25000000,125.6,122.45,92.48,118.4,124.25,122,116.375,124.8116,121.4366
11.003,,4914000,1036000,1710000,1113000,104000,5940000,20000,38000,11000,234000,74000,70000,2491000,4327000,6818000,25000000,125.6,122.45,92.48,118.4,124.25,122,116.375,124.8116,121.4366
11.202,,5127000,975000,1339000,1874000,831000,5940000,10000,35000,7000,234000,70000,70000,2571000,4239000,6810000,25000000,125.6,122.45,92.48,118.4,124.25,122,116.375,124.8116,121.4366
11.403,,5127000,1016000,1330000,1097000,102000,5681000,10000,35000,11000,237000,68000,70000,2581000,3098000,5679000,25000000,125.6,122.45,92.66,118.4,124.25,122,116.375,124.8116,121.4366
11.603,,5127000,955000,1853000,877000,102000,5681000,20000,35000,11000,237000,72000,70000,2574000,3587000,6161000,25000000,125.6,122,92.66,118.4,124.25,122,116.375,124.8116,121.4366
11.802,,5017000,955000,1354000,1199000,102000,5681000,20000,11000,7000,237000,70000,70000,2557000,3345000,5902000,25000000,125.6,122,92.66,118.4,124.25,122,116.375,124.8116,121.4366
12.003,,5017000,975000,2138000,1606000,102000,5818000,20000,11000,7000,256000,72000,70000,2509000,4645000,7154000,25000000,125.6,122,92.66,118.4,124.25,122,116.375,124.8116,121.4366
12.203,,4831000,928000,1339000,751000,102000,5818000,20000,14000,11000,256000,70000,70000,2540000,3542000,6082000,25000000,125.6,122,92.66,118.4,124.25,122,116.375,124.8116,121.4366
12.402,,4831000,914000,1330000,871000,102000,5818000,30000,11000,7000,256000,72000,70000,2570000,3936000,6506000,25000000,125.6,122.45,92.66,118.4,124.25,122,116.4866,124.925,121.4366
12.602,,4831000,955000,1924000,833000,104000,5616000,149000,672000,11000,237000,72000,70000,2492000,4397000,6889000,25000000,125.6,122.45,92.66,118.4,124.25,122,116.4866,124.925,121.4366
12.802,,5054000,935000,1458000,1008000,102000,5616000,20000,35000,11000,237000,74000,70000,2552000,4279000,6831000,25000000,125.6,122.45,92.66,118.4,124.25,122,116.4866,124.925,121.4366
13.002,,5054000,935000,1781000,1006000,102000,5814000,10000,35000,11000,219000,68000,70000,2472000,3636000,6108000,25000000,125.6,122.45,92.66,118.4,124.25,122,116.4866,124.925,121.4366
13.202,,5054000,935000,1330000,2277000,102000,5814000,20000,35000,7000,219000,72000,68000,2491000,5114000,7605000,25000000,125.6,122,92.66,118.4,124.25,122,116.4866,124.925,121.4366
13.402,,4801000,792000,1330000,1471000,104000,5814000,10000,35000,11000,219000,70000,68000,2518000,4179000,6697000,25000000,125.6,122.45,92.66,118.4,124.25,122,116.4866,124.925,121.4366
13.603,,4801000,874000,1781000,867000,102000,5767000,20000,35000,4000,225000,68000,70000,2581000,4373000,6954000,25000000,125.6,122.45,92.66,118.4,124.25,122,116.4866,124.925,121.4366
13.803,,4801000,819000,1315000,1169000,104000,5767000,10000,35000,11000,225000,68000,70000,2537000,6456000,8993000,25000000,125.6,122,92.66,118.4,124.25,122,116.4866,124.925,121.4366
14.002,,4947000,935000,1900000,1178000,819000,5767000,30000,11000,4000,225000,68000,70000,2547000,3999000,6546000,25000000,125.6,122,92.66,118.4,124.25,122,116.4866,124.925,121.4366
14.203,,4947000,819000,1315000,1573000,104000,5535000,20000,664000,50000,215000,72000,70000,2490000,7075000,9565000,25000000,125.6,122,92.66,118.4,124.25,122,116.4866,124.925,121.4366
14.403,,4947000,914000,1520000,2911000,104000,5535000,20000,35000,7000,215000,74000,70000,2527000,8591000,11118000,25000000,125.6,122.45,92.48,118.2866,124.25,122,116.4866,124.925,121.4366
14.602,,4773000,1118000,1615000,1431000,1889000,5535000,20000,35000,4000,215000,68000,70000,2441000,9552000,11993000,25000000,125.6,122.45,92.48,118.2866,124.25,122,116.4866,124.925,121.4366
14.802,,4773000,880000,1267000,1512000,5805000,5822000,10000,35000,11000,304000,68000,70000,2481000,3278000,5759000,25000000,125.6,122.45,92.48,118.2866,124.25,122,116.4866,124.925,121.4366
15.002,,4773000,955000,2256000,1189000,102000,5822000,20000,81000,11000,304000,72000,70000,2505000,4164000,6669000,25000000,125.6,122.45,92.48,118.2866,124.25,122,116.4866,124.925,121.4366
15.202,,5042000,833000,1387000,1270000,3453000,5822000,10000,35000,11000,304000,70000,70000,2453000,9693000,12146000,25000000,125.6,122.45,92.48,118.2866,124.25,122,116.4866,124.925,121.4366
15.403,,5042000,914000,1306000,985000,5100000,5623000,10000,35000,7000,243000,68000,70000,2443000,3648000,6091000,25000000,125.6,122.45,92.66,118.2866,124.25,122,116.4866,124.925,121.4366
15.603,,5042000,874000,1330000,1199000,102000,5623000,20000,35000,7000,243000,68000,70000,2383000,3438000,5821000,25000000,125.6,122,92.66,118.2866,124.25,122,116.4866,124.925,121.4366
15.803,,5042000,853000,1179000,2040000,3769000,5623000,20000,35000,11000,243000,74000,68000,2543000,7128000,9671000,25000000,125.6,122,92.66,118.2866,124.25,122,116.4866,124.925,121.4366
16.003,,5042000,1076000,1544000,1242000,102000,5732000,20000,81000,11000,226000,72000,70000,2397000,3906000,6303000,25000000,125.6,122,92.66,118.2866,124.25,122,116.4866,124.925,121.4366
16.203,,5042000,914000,1362000,1284000,102000,5732000,10000,35000,11000,226000,68000,70000,2374000,3694000,6068000,25000000,125.6,122,92.66,118.2866,124.25,122,116.4866,124.925,121.4366
16.403,,4645000,955000,1267000,1310000,5502000,5732000,20000,81000,11000,226000,86000,70000,2383000,3810000,6193000,25000000,125.6,122,92.66,118.2866,124.25,122,116.4866,124.925,121.325
16.603,,4645000,975000,1339000,1351000,2701000,5508000,79000,84000,11000,227000,77000,70000,2447000,3395000,5842000,25000000,125.6,122,92.66,118.2866,124.25,122,116.4866,124.925,121.325
16.803,,5002000,853000,1267000,1691000,102000,5508000,20000,38000,7000,227000,70000,70000,2493000,4011000,6504000,25000000,125.6,122,92.66,118.2866,124.25,122,116.4866,124.925,121.325
17.003,,5002000,874000,1483000,1199000,102000,5508000,20000,35000,7000,227000,68000,68000,2454000,4117000,6571000,25000000,125.6,122,92.66,118.2866,124.25,122,116.4866,124.925,121.325
17.203,,5002000,914000,1339000,2076000,2764000,6039000,10000,35000,11000,215000,68000,70000,2638000,3986000,6624000,25000000,125.6,122,92.66,118.2866,124.25,122,116.4866,124.925,121.325
17.404,,5472000,874000,1267000,1606000,104000,6039000,20000,11000,11000,215000,74000,70000,2514000,3910000,6424000,25000000,125.6,122,92.66,118.2866,124.3616,122,116.6,124.8116,121.325
17.603,,5472000,874000,1306000,1328000,104000,6252000,30000,14000,7000,215000,74000,70000,2434000,7876000,10310000,25000000,125.6,122,92.66,118.2866,124.3616,122,116.6,124.8116,121.325
17.803,,5472000,975000,1387000,1371000,104000,6252000,30000,11000,11000,215000,70000,70000,2298000,5829000,8127000,25000000,125.6,122,92.66,118.2866,124.3616,122,116.6,124.8116,121.325
18.002,,5216000,914000,1663000,1935000,3494000,6252000,30000,11000,11000,215000,74000,70000,2329000,8129000,10458000,25000000,125.6,122,92.66,118.2866,124.3616,122,116.6,124.8116,121.325
18.202,,5216000,1250000,1339000,968000,4367000,5875000,30000,14000,11000,205000,74000,70000,2359000,3213000,5572000,25000000,125.6,122,92.66,118.2866,124.3616,122,116.6,124.8116,121.325
18.402,,5216000,914000,1411000,1691000,2478000,5875000,20000,14000,11000,205000,68000,70000,2743000,4477000,7220000,25000000,125.6,122,92.66,118.2866,124.25,122,116.6,124.8116,121.325
18.603,,5176000,1260000,1387000,1713000,2845000,5875000,20000,11000,7000,205000,74000,70000,2593000,7801000,10394000,25000000,125.6,122.45,92.66,118.2866,124.25,122,116.6,124.8116,121.325
18.802,,5176000,1016000,2256000,1413000,105000,6200000,30000,11000,11000,241000,74000,70000,2614000,6056000,8670000,25000000,125.6,122.45,92.66,118.2866,124.25,122,116.6,124.8116,121.325
19.003,,5176000,1138000,1458000,1976000,5711000,6200000,20000,14000,11000,241000,74000,70000,2679000,3710000,6389000,25000000,125.6,122.45,92.66,118.2866,124.25,122,116.6,124.8116,121.325
19.203,,5307000,1199000,1315000,1391000,971000,6200000,30000,11000,11000,241000,74000,70000,2694000,7575000,10269000,25000000,125.6,122.45,92.66,118.2866,124.25,122,116.6,124.8116,121.325
19.403,,5307000,935000,1530000,1008000,105000,6240000,30000,11000,11000,246000,74000,70000,2837000,7713000,10550000,25000000,125.6,122.9,92.66,118.2866,124.3616,122.1116,116.4866,124.925,121.4366
19.603,,5307000,1016000,1473000,1049000,105000,6240000,20000,11000,11000,246000,72000,70000,2786000,9053000,11839000,25000000,125.6,122.9,92.66,118.2866,124.3616,122.1116,116.4866,124.925,121.4366
19.804,,5447000,914000,1841000,1679000,2910000,6240000,30000,11000,11000,246000,74000,70000,2765000,6967000,9732000,25000000,125.6,122.9,92.66,118.2866,124.3616,122.1116,116.4866,124.925,121.4366
20.003,,5447000,935000,1578000,2055000,3050000,6274000,30000,11000,11000,249000,70000,70000,2806000,8488000,11294000,25000000,125.6,122.9,92.66,118.2866,124.3616,122.1116,116.4866,124.925,121.4366
20.202,,5447000,1016000,1378000,1284000,4851000,6274000,30000,11000,11000,249000,74000,70000,2776000,8001000,10777000,25000000,125.6,123.35,92.66,118.2866,124.3616,122.1116,116.4866,124.925,121.4366
20.403,,5472000,1178000,1267000,2061000,3656000,6274000,30000,14000,11000,249000,81000,70000,2836000,10723000,13559000,25000000,125.6,123.35,92.66,118.2866,124.5866,122.45,116.4866,125.2616,121.6616
20.603,,5472000,955000,1578000,1148000,1351000,6079000,30000,14000,11000,307000,74000,70000,2843000,7218000,10061000,25000000,125.6,123.8,92.66,118.2866,124.5866,122.45,116.4866,125.2616,121.6616
20.802,,5472000,955000,1544000,871000,3603000,6079000,40000,8000,11000,307000,77000,70000,2838000,9015000,11853000,25000000,125.6,123.8,92.66,118.2866,124.5866,122.45,116.4866,125.2616,121.6616
21.003,,5456000,1076000,1315000,1477000,436000,6079000,40000,14000,11000,307000,81000,70000,2948000,7652000,10600000,25000000,125.6,124.25,92.66,118.2866,124.5866,122.45,116.4866,125.2616,121.6616
21.203,,5456000,1016000,1267000,772000,3521000,6289000,20000,81000,11000,236000,79000,72000,2793000,9080000,11873000,25000000,125.6,124.25,92.66,118.2866,124.5866,122.45,116.4866,125.2616,121.6616
21.403,,5432000,975000,1449000,2359000,5870000,6289000,20000,35000,11000,236000,74000,72000,2826000,10242000,13068000,25000000,125.6,124.25,92.66,118.4,124.925,122.7866,116.4866,125.6,122
21.602,,5432000,1178000,1267000,2633000,5940000,6289000,20000,35000,7000,236000,74000,70000,2876000,9341000,12217000,25000000,125.6,124.25,92.66,118.4,124.925,122.7866,116.4866,125.6,122
21.802,,5432000,1239000,1315000,1466000,4713000,6276000,20000,35000,11000,235000,74000,72000,2916000,10172000,13088000,25000000,125.6,124.7,92.66,118.4,124.925,122.7866,116.4866,125.6,122
22.002,,5472000,1229000,1267000,1955000,3656000,6276000,10000,35000,11000,235000,74000,70000,2954000,7244000,10198000,25000000,125.6,124.7,92.66,118.4,124.925,122.7866,116.4866,125.6,122
22.202,,5472000,1280000,1267000,2508000,5769000,6276000,30000,11000,11000,235000,74000,72000,2971000,9215000,12186000,25000000,125.6,124.7,92.66,118.4,124.925,122.7866,116.4866,125.6,122
22.402,,5472000,1239000,1179000,1693000,5688000,6242000,30000,11000,11000,231000,74000,72000,2784000,9924000,12708000,25000000,125.6,124.7,92.66,118.5116,125.15,123.2366,116.4866,125.825,122.3366
22.602,,5484000,1199000,1339000,1229000,5749000,6242000,20000,14000,11000,231000,77000,70000,2937000,9110000,12047000,25000000,125.6,124.7,92.66,118.5116,125.15,123.2366,116.4866,125.825,122.3366
22.803,,5484000,1260000,1243000,1109000,5749000,6252000,20000,14000,7000,231000,74000,72000,2877000,9121000,11998000,25000000,125.6,125.15,92.66,118.5116,125.15,123.2366,116.4866,125.825,122.3366
23.002,,5484000,1178000,1315000,1233000,3684000,6252000,30000,14000,11000,254000,74000,70000,2879000,7471000,10350000,25000000,125.6,125.15,92.66,118.5116,125.15,123.2366,116.4866,125.825,122.3366
23.202,,5344000,853000,1315000,1331000,5708000,6252000,30000,14000,11000,254000,74000,72000,2738000,9037000,11775000,25000000,125.6,124.7,92.66,118.5116,125.15,123.2366,116.4866,125.825,122.3366
23.403,,5344000,935000,1315000,1431000,5708000,6283000,20000,14000,11000,236000,74000,72000,2799000,9325000,12124000,25000000,125.6,124.7,92.66,118.5116,125.375,123.4616,116.4866,126.1616,122.5616
23.602,,5344000,874000,1387000,1471000,5667000,6283000,20000,11000,7000,236000,74000,72000,2912000,9574000,12486000,25000000,127.4,125.15,92.66,118.5116,125.375,123.4616,116.4866,126.1616,122.5616
23.802,,5374000,935000,1473000,1996000,5708000,6283000,20000,11000,11000,236000,74000,72000,2898000,9777000,12675000,25000000,127.4,125.15,92.66,118.5116,125.375,123.4616,116.4866,126.1616,122.5616
24.002,,5374000,1056000,1387000,1552000,2905000,6293000,30000,11000,11000,238000,74000,72000,2910000,9594000,12504000,25000000,127.4,125.15,92.66,118.5116,125.375,123.4616,116.4866,126.1616,122.5616
24.202,,5374000,955000,1387000,1935000,5606000,6293000,30000,11000,11000,238000,74000,72000,2859000,6696000,9555000,25000000,127.4,125.6,92.66,118.5116,125.375,123.4616,116.4866,126.1616,122.5616
24.402,,5414000,935000,1401000,1270000,5688000,6293000,30000,11000,11000,238000,74000,72000,2838000,4906000,7744000,25000000,127.4,125.6,92.66,118.625,125.6,123.6866,116.4866,126.5,122.675
24.603,,5414000,853000,1259000,1310000,5545000,6296000,30000,11000,11000,232000,74000,72000,2889000,7015000,9904000,25000000,127.4,125.6,92.66,118.625,125.6,123.6866,116.4866,126.5,122.675
24.803,,5414000,975000,1339000,1229000,5624000,6296000,20000,11000,11000,232000,74000,72000,2792000,6968000,9760000,25000000,127.4,125.6,92.66,118.625,125.6,123.6866,116.4866,126.5,122.675
25.003,,5466000,874000,1306000,1471000,5502000,6296000,20000,14000,11000,232000,74000,72000,2798000,6935000,9733000,25000000,127.4,126.05,92.66,118.625,125.6,123.6866,116.4866,126.5,122.675
25.203,,5466000,853000,1458000,1270000,5749000,6088000,20000,427000,43000,236000,74000,72000,2846000,7800000,10646000,25000000,127.4,125.6,92.66,118.625,125.6,123.6866,116.4866,126.5,122.675
25.402,,5466000,955000,1267000,1673000,5749000,6088000,30000,11000,11000,236000,74000,72000,2874000,4246000,7120000,25000000,127.4,125.6,92.84,118.7366,125.825,123.9116,116.4866,126.725,122.9
25.602,,5484000,1016000,1243000,2160000,2885000,6088000,30000,11000,11000,236000,74000,72000,2890000,4726000,7616000,25000000,127.4,126.05,92.84,118.7366,125.825,123.9116,116.4866,126.725,122.9
25.803,,5484000,874000,1339000,1760000,3026000,6216000,30000,14000,11000,228000,74000,72000,2832000,3739000,6571000,25000000,127.4,125.6,92.84,118.7366,125.825,123.9116,116.4866,126.725,122.9
26.002,,5463000,914000,2114000,1927000,5667000,6216000,30000,11000,11000,228000,74000,72000,2861000,6306000,9167000,25000000,127.4,126.05,92.84,118.7366,125.825,123.9116,116.4866,126.725,122.9
26.203,,5463000,1036000,1267000,1189000,2886000,6216000,30000,11000,11000,228000,70000,72000,2889000,4135000,7024000,25000000,127.4,126.05,92.84,118.7366,125.825,123.9116,116.4866,126.725,122.9
26.404,,5463000,955000,1411000,2125000,914000,6231000,40000,11000,11000,228000,79000,72000,2842000,4028000,6870000,25000000,127.4,126.05,92.84,118.85,125.9366,124.025,116.4866,126.95,123.125
26.603,,5426000,935000,1362000,914000,187000,6231000,20000,81000,11000,228000,70000,72000,2866000,4166000,7032000,25000000,127.4,126.05,92.84,118.85,125.9366,124.025,116.4866,126.95,123.125
26.803,,5426000,1016000,1354000,1169000,105000,6231000,20000,35000,11000,228000,70000,72000,2824000,4129000,6953000,25000000,127.4,126.05,92.84,118.85,125.9366,124.025,116.4866,126.95,123.125
27.003,,5426000,1076000,1520000,826000,147000,6252000,20000,35000,11000,298000,74000,72000,2859000,4285000,7144000,25000000,127.4,126.05,92.84,118.85,125.9366,124.025,116.4866,126.95,123.125
27.203,,5447000,935000,1496000,1296000,5563000,6252000,20000,35000,11000,298000,70000,72000,2742000,9690000,12432000,25000000,127.4,126.05,92.84,118.85,125.9366,124.025,116.4866,126.95,123.125
27.402,,5447000,1280000,2066000,1998000,5664000,6294000,30000,11000,7000,298000,70000,72000,2742000,9317000,12059000,25000000,127.4,126.05,92.84,118.9616,126.1616,124.25,116.4866,127.0616,123.35
