time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
5.803,,5112000,948000,1354000,771000,4814000,5710000,30000,11000,11000,224000,72000,68000,2494000,4099000,6593000,25000000,122,119.3,87.98,115.5866,121.325,119.075,113.675,121.8866,118.625
6.002,,5112000,853000,1663000,1229000,102000,5710000,30000,11000,11000,218000,68000,68000,2517000,4579000,7096000,25000000,122,119.3,87.98,115.5866,121.325,119.075,113.675,121.8866,118.625
6.202,,5112000,914000,2209000,987000,102000,5939000,20000,14000,11000,218000,68000,68000,2530000,4802000,7332000,25000000,122,119.3,87.98,115.5866,121.325,119.075,113.675,121.8866,118.625
6.403,,4917000,1008000,1995000,948000,102000,5939000,20000,11000,11000,218000,68000,68000,2548000,5009000,7557000,25000000,122,118.85,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
6.603,,4917000,1028000,1354000,820000,102000,5939000,20000,11000,11000,219000,68000,68000,2544000,4883000,7427000,25000000,122,118.85,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
6.802,,4917000,853000,2280000,1434000,102000,5928000,30000,14000,11000,219000,70000,68000,2548000,5030000,7578000,25000000,122,119.3,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
7.003,,5127000,874000,1520000,1270000,104000,5928000,30000,11000,11000,219000,68000,68000,2529000,7180000,9709000,25000000,122,119.3,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
7.203,,5127000,935000,1449000,987000,146000,5928000,20000,659000,4000,207000,88000,68000,2529000,4741000,7270000,25000000,122,119.3,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
7.402,,5127000,798000,2304000,1552000,104000,5699000,20000,35000,7000,207000,68000,68000,2447000,7016000,9463000,25000000,122,119.3,87.98,115.475,121.325,119.075,113.5616,121.8866,118.625
7.602,,4911000,798000,1829000,1371000,104000,5699000,20000,35000,7000,207000,68000,68000,2475000,5427000,7902000,25000000,122,118.85,87.98,115.475,121.325,119.075,113.5616,121.8866,118.625
7.802,,4911000,819000,1829000,1754000,104000,5699000,10000,35000,7000,241000,72000,68000,2412000,7613000,10025000,25000000,122,119.3,87.98,115.475,121.325,119.075,113.5616,121.8866,118.625
8.002,,4911000,819000,1520000,1048000,102000,5909000,20000,32000,11000,241000,70000,68000,2447000,5329000,7776000,25000000,122,119.3,87.98,115.475,121.325,119.075,113.5616,121.8866,118.625
8.203,,5115000,853000,1473000,1391000,104000,5909000,20000,11000,11000,241000,68000,68000,2467000,5115000,7582000,25000000,122,118.85,87.98,115.475,121.325,119.075,113.5616,121.8866,118.625
8.402,,5115000,880000,1615000,1431000,914000,5909000,20000,11000,11000,200000,72000,68000,2482000,8074000,10556000,25000000,122,118.85,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
8.603,,5115000,880000,1829000,1814000,353000,5710000,20000,14000,11000,200000,68000,68000,2460000,5322000,7782000,25000000,122,118.85,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
8.803,,5090000,874000,2375000,1451000,873000,5710000,20000,11000,11000,219000,72000,68000,2522000,5258000,7780000,25000000,122,118.85,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
9.002,,5090000,874000,2161000,1874000,819000,5710000,20000,11000,7000,219000,68000,68000,2474000,7087000,9561000,25000000,122,118.85,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
9.203,,5090000,921000,2066000,1371000,831000,5918000,20000,35000,11000,219000,72000,68000,2445000,10673000,13118000,25000000,122,118.85,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
9.403,,4941000,935000,2280000,1632000,806000,5918000,20000,35000,11000,226000,74000,68000,2508000,6971000,9479000,25000000,122,119.3,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
9.604,,4941000,874000,1710000,1129000,831000,5703000,10000,35000,11000,226000,68000,68000,2492000,7846000,10338000,25000000,122,118.85,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
9.804,,5124000,1016000,1520000,2869000,831000,5703000,10000,35000,4000,226000,74000,68000,2484000,10947000,13431000,25000000,122,119.3,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
10.003,,5124000,975000,1401000,1471000,3467000,5703000,20000,35000,11000,270000,72000,68000,2493000,5647000,8140000,25000000,122,119.3,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
10.203,,5124000,975000,2090000,987000,2620000,5935000,10000,35000,11000,270000,70000,68000,2534000,5705000,8239000,25000000,122,119.3,87.98,115.5866,121.325,119.075,113.5616,121.8866,118.625
10.403,,4920000,975000,1496000,1613000,3820000,5935000,20000,35000,11000,270000,72000,68000,2533000,5285000,7818000,25000000,122,119.3,87.98,115.5866,121.4366,119.075,113.675,121.8866,118.625
10.603,,4920000,914000,1853000,1250000,5886000,5935000,10000,35000,11000,222000,68000,68000,2533000,3941000,6474000,25000000,122,119.3,87.98,115.5866,121.4366,119.075,113.675,121.8866,118.625
10.804,,4920000,914000,1449000,1935000,5755000,5851000,20000,35000,11000,222000,68000,68000,2453000,4960000,7413000,25000000,122,119.3,87.98,115.5866,121.4366,119.075,113.675,121.8866,118.625
11.004,,5002000,1270000,1853000,887000,5298000,5851000,20000,35000,11000,222000,68000,68000,2439000,4301000,6740000,25000000,122,119.3,87.98,115.5866,121.4366,119.075,113.675,121.8866,118.625
11.203,,5002000,1320000,2399000,1008000,104000,5851000,20000,11000,11000,226000,68000,68000,2395000,3994000,6389000,25000000,122,119.3,87.98,115.5866,121.4366,119.075,113.675,121.8866,118.625
11.403,,5002000,1371000,1781000,847000,104000,5621000,30000,11000,11000,226000,68000,68000,2413000,4746000,7159000,25000000,122,119.3,87.98,115.5866,121.4366,119.1866,113.675,121.8866,118.625
11.603,,4846000,1270000,1948000,1169000,104000,5621000,20000,11000,11000,226000,70000,68000,2427000,3865000,6292000,25000000,122,119.3,87.98,115.5866,121.4366,119.1866,113.675,121.8866,118.625
11.802,,4846000,1229000,1544000,1371000,104000,5621000,20000,11000,11000,248000,68000,68000,2444000,4196000,6640000,25000000,122,119.3,87.98,115.5866,121.4366,119.1866,113.675,121.8866,118.625
12.002,,4846000,975000,2161000,1089000,104000,5858000,20000,35000,11000,248000,68000,68000,2481000,4872000,7353000,25000000,122,119.3,87.98,115.5866,121.4366,119.1866,113.675,121.8866,118.625
12.203,,5072000,1036000,1758000,1648000,102000,5858000,20000,78000,7000,248000,81000,68000,2536000,4232000,6768000,25000000,122,119.3,87.98,115.5866,121.4366,119.1866,113.675,121.8866,118.625
12.404,,5072000,935000,1520000,928000,345000,5858000,20000,81000,7000,219000,74000,68000,2495000,3928000,6423000,25000000,122,119.3,87.98,115.5866,121.4366,119.1866,113.675,121.8866,118.625
12.603,,5072000,955000,1496000,942000,101000,5654000,109000,78000,4000,219000,72000,68000,2469000,5651000,8120000,25000000,122,119.3,87.98,115.5866,121.4366,119.1866,113.675,121.8866,118.625
12.803,,5063000,847000,1639000,2055000,102000,5654000,10000,35000,11000,219000,68000,68000,2380000,4949000,7329000,25000000,122,119.3,87.98,115.5866,121.4366,119.1866,113.675,121.8866,118.625
13.003,,5063000,1149000,1615000,1349000,4550000,5654000,129000,78000,11000,213000,79000,68000,2404000,3772000,6176000,25000000,122,118.85,87.98,115.5866,121.4366,119.1866,113.675,121.8866,118.625
13.203,,5063000,1016000,1781000,776000,105000,5707000,20000,35000,7000,213000,74000,68000,2548000,6065000,8613000,25000000,122,118.85,87.98,115.5866,121.4366,119.1866,113.675,121.8866,118.625
13.403,,4606000,1076000,1520000,711000,104000,5707000,10000,35000,11000,213000,74000,68000,2454000,3393000,5847000,25000000,122,118.85,87.98,115.5866,121.4366,119.1866,113.675,122,118.625
13.603,,4606000,975000,1710000,1503000,104000,5707000,10000,35000,11000,214000,74000,68000,2493000,3546000,6039000,25000000,122,118.85,87.98,115.5866,121.4366,119.1866,113.675,122,118.625
13.803,,4606000,1056000,1354000,771000,395000,5422000,20000,35000,11000,214000,74000,68000,2499000,4467000,6966000,25000000,122,118.85,87.98,115.5866,121.4366,119.1866,113.675,122,118.625
14.003,,4691000,975000,1971000,814000,104000,5422000,20000,35000,4000,205000,72000,68000,2566000,4058000,6624000,25000000,122,119.3,87.98,115.5866,121.4366,119.1866,113.675,122,118.625
14.203,,4691000,1016000,1401000,1071000,519000,5351000,10000,35000,11000,205000,72000,68000,2524000,4750000,7274000,25000000,122,119.3,87.98,115.5866,121.4366,119.1866,113.675,122,118.625
14.402,,4517000,975000,1924000,1134000,102000,5351000,30000,14000,4000,205000,68000,68000,2490000,5058000,7548000,25000000,122,118.85,88.16,115.5866,121.4366,119.1866,113.675,121.8866,118.625
14.602,,4517000,874000,1853000,691000,102000,5351000,30000,14000,11000,219000,68000,68000,2652000,4305000,6957000,25000000,122,118.85,88.16,115.5866,121.4366,119.1866,113.675,121.8866,118.625
14.804,,4517000,914000,1805000,1178000,102000,5698000,20000,35000,4000,219000,70000,68000,2478000,3603000,6081000,25000000,122,118.85,88.16,115.5866,121.4366,119.1866,113.675,121.8866,118.625
15.004,,5051000,948000,1995000,1284000,102000,5698000,10000,35000,11000,219000,68000,68000,2368000,3742000,6110000,25000000,122,118.85,88.16,115.5866,121.4366,119.1866,113.675,121.8866,118.625
15.203,,5051000,968000,1544000,1520000,102000,5698000,10000,35000,11000,283000,68000,68000,2472000,4794000,7266000,25000000,122,118.85,88.16,115.5866,121.4366,119.1866,113.675,121.8866,118.625
15.403,,5051000,1028000,2138000,1156000,102000,6134000,20000,35000,11000,283000,68000,68000,2434000,4363000,6797000,25000000,122,118.85,88.16,115.5866,121.4366,119.1866,113.675,121.8866,118.625
15.603,,5322000,1118000,1995000,1834000,102000,6134000,10000,35000,11000,283000,72000,68000,2441000,5281000,7722000,25000000,122,119.3,88.16,115.5866,121.4366,119.1866,113.675,121.8866,118.625
15.803,,5322000,975000,1315000,2312000,670000,6134000,20000,35000,11000,236000,74000,68000,2306000,5262000,7568000,25000000,122,118.85,88.16,115.5866,121.4366,119.1866,113.675,121.8866,118.625
16.002,,5322000,1318000,1330000,1178000,665000,6205000,10000,35000,11000,236000,74000,68000,2419000,3598000,6017000,25000000,122,118.85,88.16,115.5866,121.4366,119.1866,113.675,121.8866,118.625
16.202,,5414000,874000,1401000,1109000,105000,6205000,10000,57000,11000,236000,72000,68000,2773000,9197000,11970000,25000000,122,118.85,88.16,115.5866,121.4366,119.1866,113.675,121.8866,118.625
16.402,,5414000,751000,1686000,1156000,102000,6205000,30000,14000,11000,284000,74000,68000,2623000,4762000,7385000,25000000,122,119.3,88.16,115.5866,121.55,119.1866,113.7866,121.8866,118.625
16.603,,5414000,955000,2256000,1431000,5626000,6232000,30000,11000,11000,284000,74000,68000,2821000,10488000,13309000,25000000,122,119.3,88.16,115.5866,121.55,119.1866,113.7866,121.8866,118.625
16.802,,5429000,1250000,2304000,1854000,5626000,6232000,20000,11000,11000,284000,74000,70000,2642000,10841000,13483000,25000000,122,119.3,88.16,115.5866,121.55,119.1866,113.7866,121.8866,118.625
17.002,,5429000,1114000,1330000,1006000,802000,6232000,20000,11000,11000,211000,74000,70000,2675000,7904000,10579000,25000000,122,119.3,88.16,115.5866,121.55,119.1866,113.7866,121.8866,118.625
17.203,,5429000,935000,2351000,1747000,5667000,6214000,20000,14000,4000,211000,74000,68000,2701000,10738000,13439000,25000000,122,119.75,88.16,115.5866,121.55,119.1866,113.7866,121.8866,118.625
17.403,,5432000,955000,1900000,1552000,5667000,6214000,20000,11000,7000,211000,74000,68000,2917000,11467000,14384000,25000000,122,119.75,88.16,115.5866,121.6616,119.4116,113.675,122,118.7366
17.603,,5432000,1016000,1615000,1691000,5708000,6214000,10000,35000,7000,216000,74000,70000,2877000,10684000,13561000,25000000,122,120.2,88.16,115.5866,121.6616,119.4116,113.675,122,118.7366
17.802,,5432000,914000,2043000,1169000,5667000,6214000,20000,35000,11000,216000,74000,70000,2797000,7352000,10149000,25000000,122,120.2,88.16,115.5866,121.6616,119.4116,113.675,122,118.7366
18.002,,5420000,1199000,1900000,1049000,4022000,6214000,20000,35000,4000,216000,74000,70000,2914000,10224000,13138000,25000000,122,120.2,88.16,115.5866,121.6616,119.4116,113.675,122,118.7366
18.202,,5420000,914000,2209000,1242000,5793000,6214000,20000,35000,11000,214000,74000,70000,2707000,10422000,13129000,25000000,122,120.65,88.16,115.5866,121.6616,119.4116,113.675,122,118.7366
18.402,,5420000,935000,2138000,820000,5158000,6258000,20000,11000,11000,214000,74000,70000,2786000,10697000,13483000,25000000,122,120.65,88.16,115.5866,121.8866,119.75,113.675,122.3366,118.9616
18.602,,5444000,1016000,1995000,1969000,5936000,6258000,30000,14000,11000,214000,74000,70000,2907000,12186000,15093000,25000000,122,121.1,88.16,115.5866,121.8866,119.75,113.675,122.3366,118.9616
18.803,,5444000,955000,1971000,1471000,5667000,6289000,30000,11000,11000,206000,74000,70000,2922000,7678000,10600000,25000000,122,120.65,88.16,115.5866,121.8866,119.75,113.675,122.3366,118.9616
19.003,,5478000,1056000,2209000,1935000,5626000,6289000,20000,14000,11000,206000,74000,70000,2845000,7296000,10141000,25000000,123.8,121.1,88.16,115.5866,121.8866,119.75,113.675,122.3366,118.9616
19.203,,5478000,874000,2138000,1143000,5875000,6289000,30000,14000,11000,217000,74000,70000,2885000,10273000,13158000,25000000,123.8,121.1,88.16,115.5866,121.8866,119.75,113.675,122.3366,118.9616
19.403,,5478000,1036000,1639000,1874000,5813000,6313000,20000,11000,11000,217000,74000,70000,2950000,4947000,7897000,25000000,123.8,121.1,88.16,115.7,122.1116,120.0866,113.675,122.675,119.3
19.603,,5334000,1056000,1615000,1391000,2743000,6313000,20000,14000,11000,217000,74000,70000,2941000,5999000,8940000,25000000,123.8,121.1,88.16,115.7,122.1116,120.0866,113.675,122.675,119.3
19.803,,5334000,935000,1995000,1310000,2908000,6313000,20000,14000,11000,214000,74000,70000,2951000,5059000,8010000,25000000,123.8,121.55,88.16,115.7,122.1116,120.0866,113.675,122.675,119.3
20.002,,5334000,935000,1378000,1713000,5769000,6236000,20000,35000,11000,214000,74000,70000,2859000,4645000,7504000,25000000,123.8,121.55,88.16,115.7,122.1116,120.0866,113.675,122.675,119.3
20.203,,5426000,955000,2280000,1209000,105000,6236000,20000,35000,11000,214000,74000,70000,2812000,6997000,9809000,25000000,123.8,122,88.16,115.7,122.1116,120.0866,113.675,122.675,119.3
20.403,,5426000,955000,2233000,1477000,105000,6236000,10000,35000,11000,253000,74000,70000,2898000,7961000,10859000,25000000,123.8,122,88.16,115.8116,122.3366,120.425,113.675,123.125,119.6366
20.604,,5426000,1016000,1544000,1764000,105000,6178000,30000,14000,11000,253000,74000,70000,2869000,7625000,10494000,25000000,123.8,122,88.16,115.8116,122.3366,120.425,113.675,123.125,119.6366
20.803,,5456000,1310000,1758000,1229000,4585000,6178000,30000,14000,11000,253000,74000,70000,2871000,8307000,11178000,25000000,123.8,122,88.16,115.8116,122.3366,120.425,113.675,123.125,119.6366
21.003,,5456000,914000,1853000,1734000,3091000,6178000,20000,14000,11000,208000,81000,70000,2874000,4174000,7048000,25000000,123.8,122,88.16,115.8116,122.3366,120.425,113.675,123.125,119.6366
21.203,,5456000,1048000,2399000,1071000,3009000,6289000,30000,11000,11000,208000,74000,70000,2832000,7621000,10453000,25000000,123.8,122.45,88.16,115.8116,122.3366,120.425,113.675,123.125,119.6366
21.402,,5258000,1138000,1971000,772000,649000,6289000,20000,14000,11000,208000,72000,70000,2840000,5444000,8284000,25000000,123.8,122.45,88.16,115.925,122.5616,120.7616,113.7866,123.4616,119.975
21.602,,5258000,1169000,1758000,833000,4651000,6289000,20000,11000,11000,198000,74000,70000,2797000,4453000,7250000,25000000,123.8,122.45,88.16,115.925,122.5616,120.7616,113.7866,123.4616,119.975
21.806,,5258000,975000,1663000,2061000,3096000,5643000,20000,14000,11000,198000,79000,70000,2907000,10279000,13186000,25000000,123.8,122.45,88.16,115.925,122.5616,120.7616,113.7866,123.4616,119.975
22.003,,4859000,914000,1496000,1754000,5444000,5643000,20000,11000,11000,198000,74000,70000,2820000,6623000,9443000,25000000,123.8,122.45,88.16,115.925,122.5616,120.7616,113.7866,123.4616,119.975
22.203,,4859000,1036000,1674000,1199000,1444000,5643000,20000,14000,11000,285000,68000,70000,2756000,5167000,7923000,25000000,123.8,122.45,88.16,115.925,122.5616,120.7616,113.7866,123.4616,119.975
22.403,,4859000,975000,2114000,1113000,2518000,5855000,30000,11000,11000,285000,68000,70000,2785000,4935000,7720000,25000000,123.8,122.45,88.16,116.0366,122.9,120.9866,113.7866,123.8,120.2
22.602,,5194000,1089000,1520000,1413000,1494000,5855000,20000,11000,7000,285000,70000,70000,2617000,4555000,7172000,25000000,123.8,122.45,88.16,116.0366,122.9,120.9866,113.7866,123.8,120.2
22.802,,5194000,975000,1710000,1713000,3610000,5855000,99000,645000,4000,221000,92000,70000,2678000,9637000,12315000,25000000,123.8,122.45,88.16,116.0366,122.9,120.9866,113.7866,123.8,120.2
23.002,,5374000,975000,1496000,1284000,105000,6327000,10000,35000,11000,221000,74000,70000,2708000,6581000,9289000,25000000,123.8,122.45,88.16,116.0366,122.9,120.9866,113.7866,123.8,120.2
23.202,,5374000,1036000,1758000,877000,3910000,6327000,20000,35000,11000,221000,74000,70000,2721000,9136000,11857000,25000000,123.8,122.9,88.16,116.0366,122.9,120.9866,113.7866,123.8,120.2
23.403,,5374000,1351000,1639000,1819000,4765000,6092000,10000,35000,11000,208000,74000,70000,2805000,11509000,14314000,25000000,123.8,122.9,88.16,116.15,123.125,121.2116,113.7866,123.9116,120.3116
23.603,,5505000,1036000,1378000,921000,4913000,6092000,20000,35000,4000,208000,74000,70000,2806000,9412000,12218000,25000000,123.8,122.9,88.16,116.15,123.125,121.2116,113.7866,123.9116,120.3116
23.802,,5505000,1260000,2161000,1471000,6141000,6092000,30000,11000,11000,208000,74000,70000,2981000,11001000,13982000,25000000,123.8,122.9,88.16,116.15,123.125,121.2116,113.7866,123.9116,120.3116
24.003,,5505000,1097000,1568000,1242000,921000,6276000,20000,14000,11000,253000,74000,70000,2837000,8834000,11671000,25000000,123.8,122.9,88.16,116.15,123.125,121.2116,113.7866,123.9116,120.3116
24.203,,5444000,1310000,1544000,1169000,6013000,6276000,20000,11000,11000,253000,74000,70000,2912000,10308000,13220000,25000000,123.8,122.9,88.16,116.15,123.125,121.2116,113.7866,123.9116,120.3116
24.403,,5444000,1138000,2066000,1189000,5960000,6276000,20000,11000,11000,253000,74000,70000,2921000,10017000,12938000,25000000,123.8,123.35,88.16,116.2616,123.2366,121.4366,113.7866,124.1366,120.5366
24.602,,5444000,1016000,1544000,1008000,6033000,6234000,20000,11000,11000,222000,74000,70000,2905000,9936000,12841000,25000000,123.8,123.35,88.16,116.2616,123.2366,121.4366,113.7866,124.1366,120.5366
24.802,,5438000,874000,2090000,1189000,3799000,6234000,20000,14000,11000,222000,74000,70000,2825000,9904000,12729000,25000000,123.8,123.35,88.16,116.2616,123.2366,121.4366,113.7866,124.1366,120.5366
25.002,,5438000,874000,1496000,877000,4468000,6234000,20000,78000,7000,253000,74000,70000,2888000,4706000,7594000,25000000,123.8,123.35,88.16,116.2616,123.2366,121.4366,113.7866,124.1366,120.5366
25.202,,5438000,914000,2501000,1189000,5830000,6256000,10000,35000,4000,253000,74000,70000,2852000,10338000,13190000,25000000,123.8,122.9,88.16,116.2616,123.2366,121.4366,113.7866,124.1366,120.5366
25.402,,5460000,935000,2066000,1895000,5870000,6256000,10000,35000,11000,253000,74000,70000,2653000,10553000,13206000,25000000,123.8,123.35,88.16,116.375,123.4616,121.6616,113.9,124.3616,120.65
25.603,,5460000,935000,2138000,1250000,5870000,6256000,10000,32000,11000,230000,68000,70000,2739000,9897000,12636000,25000000,123.8,123.35,88.16,116.375,123.4616,121.6616,113.9,124.3616,120.65
25.802,,5460000,975000,2304000,1713000,5667000,6276000,20000,14000,11000,230000,74000,70000,2712000,10215000,12927000,25000000,123.8,123.35,88.16,116.375,123.4616,121.6616,113.9,124.3616,120.65
26.002,,5484000,1016000,1971000,2013000,5547000,6276000,20000,11000,11000,230000,68000,70000,2660000,10534000,13194000,25000000,123.8,122.9,88.16,116.375,123.4616,121.6616,113.9,124.3616,120.65
26.203,,5484000,914000,2280000,1209000,5626000,6276000,30000,14000,11000,213000,74000,70000,2901000,11079000,13980000,25000000,123.8,122.9,88.16,116.375,123.4616,121.6616,113.9,124.3616,120.65
26.403,,5484000,955000,1995000,1693000,5688000,6327000,30000,11000,11000,213000,74000,70000,2687000,9468000,12155000,25000000,123.8,122.9,88.34,116.4866,123.4616,121.775,113.9,124.475,120.7616
26.602,,5453000,975000,1496000,1451000,5545000,6327000,20000,11000,11000,213000,68000,70000,2744000,10388000,13132000,25000000,123.8,122.9,88.34,116.4866,123.4616,121.775,113.9,124.475,120.7616
26.802,,5453000,874000,1829000,1530000,103000,6327000,20000,14000,11000,222000,70000,70000,2747000,5040000,7787000,25000000,125.6,122.9,88.34,116.4866,123.4616,121.775,113.9,124.475,120.7616
27.002,,5453000,914000,2066000,1189000,4347000,6300000,20000,14000,11000,222000,74000,70000,2783000,10525000,13308000,25000000,125.6,122.9,88.34,116.4866,123.4616,121.775,113.9,124.475,120.7616
