Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.01,18.473687648773193,11.16304874420166,25.0,0.5679176463745534,32.32789087295532,35.54522955417633,30.694380164146423,0.012972817989066224,6.956325128674507,6.846997261047363,28.344469666481018,6.52598686888814,48.99163055419922,26.008369088172913,0.17200732976198194,40.207942962646484,70.25683784484863,512.3064346313477,0.47463976219296455,0.10283060371875763,3.2323578596115112,0.2340009957551956,544996528.0,1.3227651715278625,1.936262771487236,37011590080.0,46520426816.0,3374398064.0,63646203648.0,800922860.0,39.51186782121658,545000000.0,0.13013072311878204,8464254.2578125,85.04305267333984,496718630.125,11108886.650390625,2361856.0,334295776.0,0.38006945699453354,0.274660050868988,1061685312.0,47045876.0,7246765.900390625,611740679.8984375,1.1119438409805298,1103.0,451.0,12253.0,5.0,22.18044662475586,3216.0,1920.0,3.0,52.0,53.0,56.0,31.0,25.0,35.0,72.0,545.0,2.0,27.139940857887268,2736.0,3.0,11.0,2.47297739982605
0.01,32.20332990373884,25.32512446812221,0.1472478897443839,1.3334328106471471,15.035536357334681,42.96529606410435,44.43383571079799,0.01877685593041987,12.50417150769915,14.965232031685966,44.90884617396763,12.806741169520787,54.03540802001953,3.107450042452131,0.4180320692913873,36.599481855119976,108.06219918387276,183.26866585867745,0.5812198264258248,0.24362366965838841,5.002918720245361,0.06134221809250967,544979894.8571428,2.0456200327192033,4.755940641675677,83964258011.42857,107436415268.57143,7429448630.857142,145111910692.57144,1889159469.7142856,55.37735339573452,545000000.0,0.15742393476622443,8817601.142857144,53.22835431780134,937267291.4285715,17401627.0,2153470.964285714,787127168.0,0.6065041507993426,0.7142082410199302,1636091355.4285715,67690221.71428572,9101730.214285715,1255136817.1339285,1.1119438409805298,1103.0,451.0,12253.0,5.0,22.18044662475586,3216.0,1920.0,3.0,52.0,53.0,56.0,31.0,25.0,35.0,72.0,545.0,2.0,27.139940857887268,2736.0,3.0,11.0,2.47297739982605
0.02,7.853768484933036,6.43194580078125,0.1472478897443839,0.35554868914186954,18.55496733529227,11.755531651633126,12.978506633213588,0.05424966130937847,3.193789345877511,3.706116267613002,12.18131869179862,3.229917170745986,13.73131343296596,14.840115683419365,0.2055201452624585,9.353997366768974,39.894077845982146,44.367919921875,0.2479721818651472,0.06734329887798854,1.939295700618199,0.1767147864614214,544953188.5714285,0.5274380615779332,1.0935860574245453,19004590372.57143,23619960832.0,1737522176.0,32552093988.57143,409455798.85714287,61.28328381265913,545000000.0,0.041790510926927836,4641226.142857143,89.10892595563617,292100164.5714286,5960762.181640625,1139593.75,200252507.42857143,0.1488963876451765,0.15453316484178817,560270902.8571428,26505251.42857143,3906100.895926339,334814894.07366073,1.1119438409805298,1103.0,451.0,12253.0,5.0,22.18044662475586,3216.0,1920.0,3.0,52.0,53.0,56.0,31.0,25.0,35.0,72.0,545.0,2.0,27.139940857887268,2736.0,3.0,11.0,2.47297739982605
0.03,28.81987054007394,13.002565452030726,1.90182740347726,0.8306604120880365,22.962484087262833,33.50508826119559,34.36719567435129,0.003027834863002785,8.963271822248187,10.960258211408343,33.810390608651296,8.117264487913676,41.58168574741909,15.561171667916435,0.2466683289302247,27.71298544747489,65.44481549944196,193.7345188685826,0.4066506259675537,0.13869728147983548,2.9315337453569685,0.1767147864614214,544953682.2857143,1.3279826300484794,2.1507849267550876,57398959250.28571,74274183753.14285,5015044278.857142,99551094784.0,1312562550.857143,55.06223065512521,545000000.0,0.10991245508193968,8820895.348214285,48.92193167550223,666819032.0357143,14153589.160993304,2114107.285714286,509996844.5714286,0.4332977107592991,0.2811028105872018,1365238692.5714285,58046396.571428575,8270057.01813616,865421098.5401785,1.1119438409805298,1103.0,451.0,12253.0,5.0,22.18044662475586,3216.0,1920.0,3.0,52.0,53.0,56.0,31.0,25.0,35.0,72.0,545.0,2.0,27.139940857887268,2736.0,3.0,11.0,2.47297739982605
0.04,35.70037950788225,20.35333170209612,1.9352081843784876,1.1664539234978812,12.964159829275948,43.33662850516183,43.7041506086077,0.030923911569906117,12.687839235578265,15.101153782435826,43.989942278180806,11.502394812447685,55.31183297293527,1.8310252938951765,0.30912193709186137,37.1381596156529,73.52037702287946,239.7595694405692,0.45053394990307943,0.21297180652618408,3.1749343872070312,0.06133388195719037,544962953.1428572,1.9118141787392753,3.148977892739432,84213712896.0,107762633289.14285,7452241060.571428,145547270436.57144,1894346313.142857,58.22614342825754,545000000.0,0.1524109627519335,8826849.705357144,53.012316022600444,938887849.1428572,17412943.190848213,2439059.023995536,789068443.4285715,0.5772158673831395,0.4355802961758205,1637662500.5714285,67844668.57142857,9106788.619419644,1254179830.747768,1.1119438409805298,1103.0,451.0,12253.0,5.0,22.18044662475586,3216.0,1920.0,3.0,52.0,53.0,56.0,31.0,25.0,35.0,72.0,545.0,2.0,27.139940857887268,2736.0,3.0,11.0,2.47297739982605
0.05,16.998265402657644,11.727133614676339,1.9352081843784876,0.6574408334812948,22.95550400870187,22.74658829825265,25.25479003361293,0.06758513753967625,6.62448365347726,7.510415213448661,23.679744992937362,6.379085836665971,27.34509822300502,15.512044940676008,0.2505090524043356,18.020573207310267,65.19450160435268,88.00125558035714,0.3978327683040074,0.1184266550200326,3.0258845601763045,0.18086234586579458,544954733.7142857,0.9861266613006592,2.1381635197571347,59937453787.42857,77984132534.85715,5375947922.285714,104305468562.28572,1360474953.142857,50.12499727521624,545000000.0,0.07964938453265599,9342408.857142856,102.88875470842633,758689081.1428572,15212760.811941965,2243151.8571428573,588567149.7142857,0.3014899321964809,0.27877011469432283,1453031625.142857,63561489.14285714,8797413.52622768,834161769.2544643,1.1119438409805298,1103.0,451.0,12253.0,5.0,22.18044662475586,3216.0,1920.0,3.0,52.0,53.0,56.0,31.0,25.0,35.0,72.0,545.0,2.0,27.139940857887268,2736.0,3.0,11.0,2.47297739982605
0.06,14.537802696228027,9.645739555358887,1.0911304950714111,0.43653959105722606,16.410603523254395,20.00588607788086,20.252099812030792,0.004521425114944563,5.055541276931763,6.847992181777954,20.264273405075073,5.19060232490301,24.388598442077637,13.111401677131653,0.12951769726350904,16.571236610412598,35.11668300628662,122.1151123046875,0.22904815687797964,0.08172468096017838,1.6128324270248413,0.18086234586579458,544984864.0,0.8418006598949432,0.9675770029425621,22113643008.0,27236439552.0,1897191744.0,37629054976.0,487751440.0,69.53483921289444,545000000.0,0.06133823841810225,4549871.734375,44.0722770690918,270896302.25,6011022.448974609,1218273.9140625,183762276.0,0.25102459639310837,0.13722603023052216,573704032.0,25248613.0,3889626.8239746094,437963806.0097656,1.1119438409805298,1103.0,451.0,12253.0,5.0,22.18044662475586,3216.0,1920.0,3.0,52.0,53.0,56.0,31.0,25.0,35.0,72.0,545.0,2.0,27.139940857887268,2736.0,3.0,11.0,2.47297739982605
0.07,29.305262247721355,20.69473711649577,1.0911304950714111,1.1476463883494337,31.590725898742676,39.02546747525533,43.606362183888756,0.10652172487849987,11.772018114725748,13.092419942220053,40.4856321811676,11.00462398926417,47.923144022623696,18.74352264404297,0.46216434659436345,31.96461232503255,104.31922403971355,156.65733846028647,0.6344475547472636,0.1998901665210724,5.024344762166341,0.175565704703331,544953568.0,1.7429718176523845,3.7284668534994125,88658171221.33333,113584611328.0,7832579754.666667,153283051520.0,1998450218.6666667,29.43459878365199,545000000.0,0.1342721084753672,12457898.0,103.45713297526042,1048156360.0,20831505.20751953,3317460.8333333335,824539392.0,0.5238231420516968,0.5080633262793223,1980782826.6666667,81339845.33333333,11860295.374186197,1359606300.0416667,1.1119438409805298,1103.0,451.0,12253.0,5.0,22.18044662475586,3216.0,1920.0,3.0,52.0,53.0,56.0,31.0,25.0,35.0,72.0,545.0,2.0,27.139940857887268,2736.0,3.0,11.0,2.47297739982605
0.08,32.50812530517578,25.64979226248605,0.3872769219534738,1.2764656032834734,16.780898571014404,42.642325265066965,43.40742220197405,0.08780473217900309,12.249419348580497,15.258709498814174,44.8316410609654,12.881449018205915,53.64759281703404,3.4952641214643205,0.39615050330758095,36.433381761823384,101.01919337681362,164.5151083809989,0.590359262057713,0.2658628693648747,4.3232284954616,0.06188406263078961,544986084.5714285,2.0963302680424283,4.3745518411908835,80417339684.57143,102889025536.0,7122631716.571428,138984486619.42856,1808204809.142857,55.300098827907014,545000000.0,0.1602230199745723,8534816.857142856,53.50872366768973,899357732.5714285,16885824.285714287,2310521.464285714,754865892.5714285,0.6185178416115897,0.6273887796061379,1583021312.0,65091877.71428572,8828597.857142856,1201923702.890625,1.1119438409805298,1103.0,451.0,12253.0,5.0,22.18044662475586,3216.0,1920.0,3.0,52.0,53.0,56.0,31.0,25.0,35.0,72.0,545.0,2.0,27.139940857887268,2736.0,3.0,11.0,2.47297739982605
0.09,14.009655475616455,11.205065727233887,0.3872769219534738,0.5227973468136042,21.4350905418396,19.61674153804779,20.083608210086823,0.07764467759989202,5.199391603469849,6.622197389602661,20.53992336988449,5.638999715447426,23.442811965942386,14.057187616825104,0.3084445805870928,16.100784301757812,54.522390365600586,53.556955337524414,0.3656867444515228,0.1132490374147892,2.4324307441711426,0.13257625326514244,544945128.0,0.9001237750053406,1.724632102996111,30280007680.0,38112417792.0,2746027392.0,52082243584.0,656971392.0,55.43553979694843,545000000.0,0.07169724628329277,7142077.75,87.64356231689453,427259660.0,11982602.229736328,1264703.65625,306948648.0,0.2670001685619354,0.20429415255784988,1076026112.0,44661638.0,6932593.979736328,381931729.28125,1.1119438409805298,1103.0,451.0,12253.0,5.0,22.18044662475586,3216.0,1920.0,3.0,52.0,53.0,56.0,31.0,25.0,35.0,72.0,545.0,2.0,27.139940857887268,2736.0,3.0,11.0,2.47297739982605
