Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.01,1.686393936475118,51.69354502360026,0.2938529610012968,26.92640495300293,1.132109522819519,-1.0,-1.0,-1.0,1.0392810901006062,-1.0,5.324302355448405,0.11167625018528529,545059029.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.705732345581055,545000000.0,-1.0,20803922.0,33.78651864188058,1549577194.6666667,41265041.333333336,3077383.9166666665,1292422186.6666667,-1.0,-1.0,-1.0,116794325.33333333,21639949.666666668,1996875534.5833333,0.3376733362674713,102.0,2.0,6330.0,1.0,28.741500854492188,2903.0,1920.0,3.0,51.0,51.0,55.0,18.0,37.0,54.0,72.0,545.0,2.0,18.990199267864227,2736.0,1.0,73.0,2.230120182037353
0.01,0.20528035504477365,9.399941580636161,0.10593774488994054,4.937196459089007,0.1802444798605783,-1.0,-1.0,-1.0,0.16191674981798446,-1.0,0.5448824678148543,0.11167625018528529,544959972.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.43209784371513,545000000.0,-1.0,3004987.1428571427,33.78651864188058,82419145.14285715,6559554.285714285,94135.66964285714,62126180.571428575,-1.0,-1.0,-1.0,12990722.285714285,3405904.285714286,638671.8035714285,0.3376733362674713,102.0,2.0,6330.0,1.0,28.741500854492188,2903.0,1920.0,3.0,51.0,51.0,55.0,18.0,37.0,54.0,72.0,545.0,2.0,18.990199267864227,2736.0,1.0,73.0,2.230120182037353
0.02,0.919535433607442,28.96582521711077,0.04997265179242404,8.500888007027763,0.5654110355036599,-1.0,-1.0,-1.0,0.5082999127251762,-1.0,4.975032465798514,0.11167625018528529,545005083.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.183663845062256,545000000.0,-1.0,10642473.642857144,33.78651864188058,1307836516.5714285,18167694.57142857,1840745.0535714286,1132431981.7142856,-1.0,-1.0,-1.0,62252585.71428572,10129073.42857143,1233334402.953125,0.3376733362674713,102.0,2.0,6330.0,1.0,28.741500854492188,2903.0,1920.0,3.0,51.0,51.0,55.0,18.0,37.0,54.0,72.0,545.0,2.0,18.990199267864227,2736.0,1.0,73.0,2.230120182037353
0.03,14.384697437286377,21.59579576764788,0.09453678011362042,10.356381007603236,0.570770737049835,-1.0,-1.0,-1.0,0.7140011649046626,-1.0,2.4205194967133656,0.06137434073856899,544963428.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.451591559818816,545000000.0,-1.0,11994963.529575894,51.293287004743306,954696774.2857143,23623748.3921596,1822148.1785714286,779903953.7678572,-1.0,-1.0,-1.0,68220285.86941965,12398997.330775669,1254090371.53125,0.3376733362674713,102.0,2.0,6330.0,1.0,28.741500854492188,2903.0,1920.0,3.0,51.0,51.0,55.0,18.0,37.0,54.0,72.0,545.0,2.0,18.990199267864227,2736.0,1.0,73.0,2.230120182037353
0.04,0.47884273529052734,14.73318372453962,0.045136284083127955,6.304846627371652,0.20181135194642202,-1.0,-1.0,-1.0,0.29452102524893625,-1.0,1.601146629878453,0.06137434073856899,544989083.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.44197600228446,545000000.0,-1.0,8948110.857142856,51.293287004743306,688337920.0,17620149.714285713,1410617.2857142857,574211913.1428572,-1.0,-1.0,-1.0,52026601.14285714,9238661.142857144,881325181.2254465,0.3376733362674713,102.0,2.0,6330.0,1.0,28.741500854492188,2903.0,1920.0,3.0,51.0,51.0,55.0,18.0,37.0,54.0,72.0,545.0,2.0,18.990199267864227,2736.0,1.0,73.0,2.230120182037353
0.05,0.506618082523346,6.50610876083374,0.006700122728943813,6.352161645889282,0.3621329967863858,-1.0,-1.0,-1.0,0.1428589584538713,-1.0,0.6383493542671204,0.06137434073856899,545009000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.68936967849731,545000000.0,-1.0,2776233.765625,51.293287004743306,219573572.0,5480150.289550781,403292.22265625,184283872.0,-1.0,-1.0,-1.0,14701765.0,2881424.1447753906,315999918.5605469,0.3376733362674713,102.0,2.0,6330.0,1.0,28.741500854492188,2903.0,1920.0,3.0,51.0,51.0,55.0,18.0,37.0,54.0,72.0,545.0,2.0,18.990199267864227,2736.0,1.0,73.0,2.230120182037353
0.06,1.15542015007564,22.685958862304688,0.0889077915011772,14.016435895647321,0.7514544049543994,-1.0,-1.0,-1.0,0.5042517100061689,-1.0,3.4420229366847446,0.06137434073856899,544989860.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.084687914167134,545000000.0,-1.0,12452172.892857144,51.293287004743306,964877760.0,24540055.35714286,2125501.0803571427,805319634.2857143,-1.0,-1.0,-1.0,71125679.14285715,12873674.8125,1275060714.200893,0.3376733362674713,102.0,2.0,6330.0,1.0,28.741500854492188,2903.0,1920.0,3.0,51.0,51.0,55.0,18.0,37.0,54.0,72.0,545.0,2.0,18.990199267864227,2736.0,1.0,73.0,2.230120182037353
0.07,0.8738056421279907,21.701245989118302,0.522972468818937,12.747465406145368,0.5609227317784514,-1.0,-1.0,-1.0,0.44940885954669546,-1.0,2.3361121586390903,0.06137434073856899,545027849.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.37764876229422,545000000.0,-1.0,12060919.74107143,51.293287004743306,938467753.1428572,23740697.90862165,1873007.0714285714,783875732.5714285,-1.0,-1.0,-1.0,68447801.14285715,12451007.908621652,1247997393.8660715,0.3376733362674713,102.0,2.0,6330.0,1.0,28.741500854492188,2903.0,1920.0,3.0,51.0,51.0,55.0,18.0,37.0,54.0,72.0,545.0,2.0,18.990199267864227,2736.0,1.0,73.0,2.230120182037353
0.08,13.778350814112596,30.288465227399552,0.051864998830881484,6.772213527134487,0.3715087844591055,-1.0,-1.0,-1.0,0.6736823916435242,-1.0,2.4567361644336154,0.17615580558776855,544953234.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.47368434497288,545000000.0,-1.0,10888011.618861606,93.00562831333706,647800813.7142857,19492649.179129463,1863428.1785714286,491380745.14285713,-1.0,-1.0,-1.0,60052002.717633925,10879925.9921875,654227019.9732143,0.3376733362674713,102.0,2.0,6330.0,1.0,28.741500854492188,2903.0,1920.0,3.0,51.0,51.0,55.0,18.0,37.0,54.0,72.0,545.0,2.0,18.990199267864227,2736.0,1.0,73.0,2.230120182037353
0.09,0.7657549210957119,6.789510999407087,0.004909143650106,6.449180603027344,0.3401791070188795,-1.0,-1.0,-1.0,0.2059337326458522,-1.0,3.254035064152309,0.17615580558776855,544975780.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.11114937918526,545000000.0,-1.0,3771914.5714285714,93.00562831333706,370714660.5714286,6788620.285714285,571056.6607142857,313310134.85714287,-1.0,-1.0,-1.0,21071119.714285713,3578972.285714286,653340167.3125,0.3376733362674713,102.0,2.0,6330.0,1.0,28.741500854492188,2903.0,1920.0,3.0,51.0,51.0,55.0,18.0,37.0,54.0,72.0,545.0,2.0,18.990199267864227,2736.0,1.0,73.0,2.230120182037353
