Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.01,0.629406750202179,9.62716293334961,0.08764134347438812,6.3973388671875,0.12198394536972045,-1.0,-1.0,-1.0,0.2541307508945465,-1.0,1.6512296199798584,0.1699176686150687,544930272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.5552830696106,545000000.0,-1.0,4909619.5,52.775669642857146,505556864.0,9750705.0,1163678.75,426533024.0,-1.0,-1.0,-1.0,32963438.0,4990741.0,670387443.9765625,0.3130030333995819,103.0,2.0,6330.0,1.0,17.295894622802734,2260.0,2361.0,6.0,61.0,61.0,59.0,62.0,71.0,64.0,72.0,456.0,2.0,22.65873551368713,3196.0,2.0,60.0,2.4873251914978027
0.01,10.77177608864648,22.544754028320312,9.058864152657666,25.980128696986608,0.284157288393804,-1.0,-1.0,-1.0,1.5100659210500973,-1.0,1.9289415904453822,0.1699176686150687,544965293.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.14202087266104,545000000.0,-1.0,6803073.332589285,52.775669642857146,926574173.2857143,13393214.654715402,1295788.4190848214,818966740.5714285,-1.0,-1.0,-1.0,47715866.28571428,7069039.063197545,1172834038.6316965,0.3130030333995819,103.0,2.0,6330.0,1.0,17.295894622802734,2260.0,2361.0,6.0,61.0,61.0,59.0,62.0,71.0,64.0,72.0,456.0,2.0,22.65873551368713,3196.0,2.0,60.0,2.4873251914978027
0.02,0.8148796912282705,26.33871078491211,0.0341011227283161,13.445737600326538,0.3748207394964993,-1.0,-1.0,-1.0,0.48482375056482857,-1.0,3.288331985473633,0.05369030684232711,544971656.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.270099461078644,545000000.0,-1.0,9754591.46875,46.06349182128906,869226228.0,17926450.655151367,2013281.884765625,693207380.0,-1.0,-1.0,-1.0,65254898.0,9707497.280151367,1167349273.2890625,0.3130030333995819,103.0,2.0,6330.0,1.0,17.295894622802734,2260.0,2361.0,6.0,61.0,61.0,59.0,62.0,71.0,64.0,72.0,456.0,2.0,22.65873551368713,3196.0,2.0,60.0,2.4873251914978027
0.03,0.8936208827154977,16.082768304007395,0.05982283556035586,11.046889441353935,0.3694291114807129,-1.0,-1.0,-1.0,0.4535281147275652,-1.0,2.9813410895211354,0.05369030684232711,545018998.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.12857191903251,545000000.0,-1.0,8869252.285714285,46.06349182128906,779763218.2857143,18092994.0,1972401.2142857143,640818870.8571428,-1.0,-1.0,-1.0,63888429.71428572,9457637.285714285,936974398.515625,0.3130030333995819,103.0,2.0,6330.0,1.0,17.295894622802734,2260.0,2361.0,6.0,61.0,61.0,59.0,62.0,71.0,64.0,72.0,456.0,2.0,22.65873551368713,3196.0,2.0,60.0,2.4873251914978027
0.04,0.31704589298793256,16.082768304007395,0.002678396712456429,4.111566816057477,0.012343915445463986,-1.0,-1.0,-1.0,0.029765012008803226,-1.0,0.5957751274108887,0.05369030684232711,544990573.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.19877597263881,545000000.0,-1.0,389642.1785714286,46.06349182128906,103414089.14285715,167759.7857142857,65109.919642857145,98455963.42857143,-1.0,-1.0,-1.0,338571.5714285714,81183.92857142857,272606131.5870536,0.3130030333995819,103.0,2.0,6330.0,1.0,17.295894622802734,2260.0,2361.0,6.0,61.0,61.0,59.0,62.0,71.0,64.0,72.0,456.0,2.0,22.65873551368713,3196.0,2.0,60.0,2.4873251914978027
0.05,1.2218584333147322,16.212406158447266,0.07240036262997555,14.99995940072196,0.4000113531947136,-1.0,-1.0,-1.0,0.4869374505111149,-1.0,3.3486267498561313,0.05369030684232711,544996525.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.4799439566476,545000000.0,-1.0,8967770.714285715,46.06349182128906,854613613.7142857,17684369.94642857,1700687.575892857,715113837.7142857,-1.0,-1.0,-1.0,62436315.5,9240580.375,1169219322.700893,0.3130030333995819,103.0,2.0,6330.0,1.0,17.295894622802734,2260.0,2361.0,6.0,61.0,61.0,59.0,62.0,71.0,64.0,72.0,456.0,2.0,22.65873551368713,3196.0,2.0,60.0,2.4873251914978027
0.06,1.2074320656912667,16.92384828839983,0.08251990111810817,12.940004893711635,0.3838536611625126,-1.0,-1.0,-1.0,0.5588783196040562,-1.0,4.0254581315176825,0.05369030684232711,545011273.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.532989501953125,545000000.0,-1.0,9915918.285714285,46.06349182128906,1360456713.142857,19586105.07142857,2186399.2946428573,1189690198.857143,-1.0,-1.0,-1.0,69281687.14285715,10239118.535714285,1309476301.0825894,0.3130030333995819,103.0,2.0,6330.0,1.0,17.295894622802734,2260.0,2361.0,6.0,61.0,61.0,59.0,62.0,71.0,64.0,72.0,456.0,2.0,22.65873551368713,3196.0,2.0,60.0,2.4873251914978027
0.07,9.48628281056881,32.93195343017578,6.074263386777602,18.762775659561157,0.2163038719445467,-1.0,-1.0,-1.0,2.7038443461060524,-1.0,2.4544959664344788,0.15055260062217712,544927640.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.43371072411537,545000000.0,-1.0,7857401.740356445,93.54177856445312,931966003.8320312,14246618.890625,1939859.1875,782734416.0,-1.0,-1.0,-1.0,52348282.5,7773731.166015625,1018988880.1308594,0.3130030333995819,103.0,2.0,6330.0,1.0,17.295894622802734,2260.0,2361.0,6.0,61.0,61.0,59.0,62.0,71.0,64.0,72.0,456.0,2.0,22.65873551368713,3196.0,2.0,60.0,2.4873251914978027
0.08,0.5108774048941476,5.6116501944405695,0.003475793870165929,8.248407908848353,0.14161780902317592,-1.0,-1.0,-1.0,0.22339303578649247,-1.0,2.8222178050449918,0.15055260062217712,545001243.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.03332655770438,545000000.0,-1.0,2458303.6428571427,93.54177856445312,256233801.14285713,4816417.571428572,500851.25,217158326.85714287,-1.0,-1.0,-1.0,16780532.0,2527686.6785714286,505409988.25,0.3130030333995819,103.0,2.0,6330.0,1.0,17.295894622802734,2260.0,2361.0,6.0,61.0,61.0,59.0,62.0,71.0,64.0,72.0,456.0,2.0,22.65873551368713,3196.0,2.0,60.0,2.4873251914978027
0.09,1.035792976617813,18.48333477973938,0.05649996828287838,13.17226266860962,0.35172926262021065,-1.0,-1.0,-1.0,0.5192636102437973,-1.0,3.4342215061187744,0.15055260062217712,545024400.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.91088581085205,545000000.0,-1.0,8416117.5,93.54177856445312,808466664.0,16578532.25,1761766.0,676563752.0,-1.0,-1.0,-1.0,58587795.0,8667125.125,1110677987.9179688,0.3130030333995819,103.0,2.0,6330.0,1.0,17.295894622802734,2260.0,2361.0,6.0,61.0,61.0,59.0,62.0,71.0,64.0,72.0,456.0,2.0,22.65873551368713,3196.0,2.0,60.0,2.4873251914978027
