Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
11.42,0.7419782355427742,19.037137508392334,0.05930354073643682,32.567413330078125,0.49056276679039,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,4.15149450302124,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7034020.5,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,16540888809.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.43,0.7419782355427742,19.037137508392334,0.05930354073643682,32.567413330078125,0.49056276679039,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,4.15149450302124,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7034020.5,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,16568928039.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.45,0.7419782355427742,19.037137508392334,0.05930354073643682,32.567413330078125,0.49056276679039,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,4.15149450302124,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7034020.5,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,16597506658.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.46,0.7419782355427742,19.037137508392334,0.05930354073643682,32.567413330078125,0.49056276679039,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,4.15149450302124,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7034020.5,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,16624904088.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.47,0.7419782355427742,19.037137508392334,0.05930354073643682,32.567413330078125,0.49056276679039,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,4.15149450302124,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7034020.5,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,16652940752.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.48,0.7419782355427742,19.037137508392334,0.05930354073643682,32.567413330078125,0.49056276679039,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,4.15149450302124,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7034020.5,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,16681544254.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.5,0.7419782355427742,19.037137508392334,0.05930354073643682,32.567413330078125,0.49056276679039,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,4.15149450302124,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7034020.5,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,15609676069.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.51,0.7419782355427742,19.037137508392334,0.05930354073643682,32.567413330078125,0.49056276679039,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,4.15149450302124,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7034020.5,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,16710467891.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.52,0.7419782355427742,19.037137508392334,0.05930354073643682,31.773685455322266,0.5103762745857239,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6381598711013794,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7030716.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,11720121303.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.53,0.7419782355427742,19.037137508392334,0.05930354073643682,31.773685455322266,0.5103762745857239,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6381598711013794,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7030716.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,16740853411.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.54,0.7419782355427742,19.037137508392334,0.05930354073643682,31.773685455322266,0.5103762745857239,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6381598711013794,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7030716.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,16768429252.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.55,0.7419782355427742,19.037137508392334,0.05930354073643682,31.773685455322266,0.5103762745857239,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6381598711013794,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7030716.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,16796582347.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.56,0.7419782355427742,19.037137508392334,0.05930354073643682,31.773685455322266,0.5103762745857239,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6381598711013794,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7030716.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,16825279369.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.58,0.7419782355427742,19.037137508392334,0.05930354073643682,31.773685455322266,0.5103762745857239,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6381598711013794,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7030716.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,16854158080.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.59,0.7419782355427742,19.037137508392334,0.05930354073643682,31.773685455322266,0.5103762745857239,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6381598711013794,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7030716.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,16883261205.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.6,0.7419782355427742,19.037137508392334,0.05930354073643682,31.773685455322266,0.5103762745857239,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6381598711013794,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7030716.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,15753527464.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.61,0.7419782355427742,19.037137508392334,0.05930354073643682,31.773685455322266,0.5103762745857239,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6381598711013794,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7030716.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,15786631484.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.62,0.7419782355427742,19.037137508392334,0.05930354073643682,32.54370880126953,0.4827119410037994,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.634880542755127,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7022678.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,15786631484.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.63,0.7419782355427742,19.037137508392334,0.05930354073643682,32.54370880126953,0.4827119410037994,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.634880542755127,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7022678.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,11904837152.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.64,0.7419782355427742,19.037137508392334,0.05930354073643682,32.54370880126953,0.4827119410037994,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.634880542755127,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7022678.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,11929292067.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.65,0.7419782355427742,19.037137508392334,0.05930354073643682,32.54370880126953,0.4827119410037994,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.634880542755127,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7022678.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,11956635329.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.66,0.7419782355427742,19.037137508392334,0.05930354073643682,32.54370880126953,0.4827119410037994,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.634880542755127,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7022678.0,170378.42708333334,0.0779026821255683,103.0,2.0,6330.0,1.0,25.305883407592773,2711.0,11984785746.0,2361.0,4.0,59.0,60.0,61.0,50.0,68.0,86.0,90.0,456.0,2.0,31.338533759117126,3196.0,76.0,3.3515613079071045
11.67,0.7419782355427742,19.037137508392334,0.05930354073643682,32.54370880126953,0.4827119410037994,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.634880542755127,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7022678.0,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,11984785746.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.68,0.7419782355427742,19.037137508392334,0.05930354073643682,32.54370880126953,0.4827119410037994,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.634880542755127,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7022678.0,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,12013327827.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.69,0.7419782355427742,19.037137508392334,0.05930354073643682,32.54370880126953,0.4827119410037994,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.634880542755127,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7022678.0,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,14543958072.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.71,0.7419782355427742,19.037137508392334,0.05930354073643682,32.54370880126953,0.4827119410037994,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.634880542755127,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7022678.0,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,15928624289.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.72,0.7419782355427742,19.037137508392334,0.05930354073643682,32.54370880126953,0.4827119410037994,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.634880542755127,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7022678.0,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,15949279054.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.73,0.7419782355427742,19.037137508392334,0.05930354073643682,31.767030715942383,0.5371130108833313,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6502333283424377,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7028960.5,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,12071288934.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.75,0.7419782355427742,19.037137508392334,0.05930354073643682,31.767030715942383,0.5371130108833313,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6502333283424377,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7028960.5,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,15982072552.5,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.78,0.7419782355427742,19.037137508392334,0.05930354073643682,31.767030715942383,0.5371130108833313,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6502333283424377,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7028960.5,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,14626562761.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.79,0.7419782355427742,19.037137508392334,0.05930354073643682,31.767030715942383,0.5371130108833313,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6502333283424377,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7028960.5,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,12134102511.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.8,0.7419782355427742,19.037137508392334,0.05930354073643682,31.767030715942383,0.5371130108833313,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6502333283424377,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7028960.5,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,16026142030.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.81,0.7419782355427742,19.037137508392334,0.05930354073643682,31.767030715942383,0.5371130108833313,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6502333283424377,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7028960.5,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,16041180341.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.82,0.7419782355427742,19.037137508392334,0.05930354073643682,31.767030715942383,0.5371130108833313,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6502333283424377,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,7028960.5,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,17167041530.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.83,0.7419782355427742,19.037137508392334,0.05930354073643682,32.480804443359375,1.4153542518615725,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6502333283424377,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,4429529.0,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,17198315464.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.84,0.7419782355427742,19.037137508392334,0.05930354073643682,32.480804443359375,1.4153542518615725,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6502333283424377,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,4429529.0,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,17228807707.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.85,0.7419782355427742,19.037137508392334,0.05930354073643682,32.480804443359375,1.4153542518615725,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6502333283424377,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,4429529.0,170378.42708333334,0.5821424722671509,1100.0,458.0,12245.0,2.0,16.313613891601562,2711.0,17258852926.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
11.86,0.7419782355427742,19.037137508392334,0.05930354073643682,32.480804443359375,1.4153542518615725,-1.0,-1.0,-1.0,0.39352117362432176,-1.0,2.019964635372162,0.6502333283424377,544980053.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10890757.1484375,54.35921369280134,838522966.0,21441048.713623047,1857299.189453125,699705702.0,-1.0,-1.0,-1.0,61230974.0,4429529.0,170378.42708333334,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2711.0,17258852926.0,2361.0,4.0,65.0,64.0,62.0,68.0,68.0,87.0,90.0,456.0,2.0,31.476527452468872,3196.0,76.0,3.366893529891968
