Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.1,21.448323249816895,16.21290874481201,0.7157166798909506,0.8255800462793559,24.006145477294922,29.5041121840477,31.9795703291893,0.05026859790086745,8.78564167022705,9.986933708190918,30.746966004371643,8.503393035382032,35.88666534423828,14.113334476947784,0.3261118270456791,23.977675437927246,78.18962383270264,113.77584075927734,0.48109767585992813,0.1535264402627945,3.484065592288971,0.0982326939702034,544916048.0,1.3305509388446808,2.797324139624834,70540615680.0,90513485824.0,6333475840.0,122130835456.0,1575543328.0,58.88932368159294,545000000.0,0.10118890553712845,9971669.125,86.6569595336914,844338170.3359375,17076911.625,3015786.4375,670670064.0,0.3965345174074173,0.38256094604730606,1617587168.0,68469321.0,9633720.125,994545345.5195312,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.11,11.866136346544538,16.280734062194824,1.9103401729038783,0.363817692601255,20.88927514212472,17.463562488555908,13.004809038979667,0.04219807953008315,2.647538321358817,5.780930519104004,20.065746443612234,5.764286356312888,22.846108027866908,20.01103482927595,0.09997958663318839,16.97710473196847,32.91961560930525,108.2291824051312,0.2681329511106014,0.3789997824600765,1.7225348608834403,0.17305091874940054,544964434.2857143,0.995563200541905,0.7132488872323718,3526426770.285714,4096956050.285714,260413531.42857143,5835318564.571428,75320631.03571428,49.7904737165996,545000000.0,0.07040969601699283,4280178.901785715,97.55504499162946,102680461.71428572,5639909.551618303,688684.9654017857,25094286.57142857,4.075781047344208,0.0525054463318416,438504283.4285714,22416537.14285714,3721553.6944754464,178470104.97767857,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.12,25.11231667654855,17.672097614833287,0.2719837086541312,1.1400916924966233,23.256037303379603,33.64556843893869,38.928622586386545,0.05811871694666996,10.6627744947161,11.397845676967076,34.789312498910085,9.416721782514028,41.25597926548549,15.886877690042768,0.3954091665468046,27.432427542550222,102.49249921526227,173.0689740862165,0.5106485315731594,0.17237171530723572,5.113840443747384,0.11800799199513026,544965641.1428572,1.5011888231549944,3.8431963452271054,81772143762.28572,104269905920.0,7232840411.428572,141139932891.42856,1842400585.142857,40.076888867786955,545000000.0,0.11537617019244602,9667014.642857144,48.499790736607146,958559242.2857143,15561233.550641742,3243701.1428571427,771201243.4285715,0.44720440251486643,0.5814737251826695,1580766098.2857144,65479736.0,8931732.264927456,1271206151.8325894,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.13,29.953677586146764,28.742000307355607,0.36197423934936523,1.4518460886819022,14.987973894391741,41.95836203438895,42.72383662632534,0.2150546718787934,12.282898766653878,15.997315270560128,44.16166142054966,13.19481931413923,53.532679966517854,3.610176614352635,0.393980437623603,36.44913864135742,104.95041983468192,186.86251286097936,0.5626222831862313,0.29706765924181255,4.921975272042411,0.0613566083567483,545023469.7142857,2.2620768206460133,4.517614909580776,81093371026.28572,103543097344.0,7178850706.285714,140043773074.2857,1819841179.4285715,55.11630031040737,545000000.0,0.1551457302910941,8469606.714285715,52.430650983537944,903091469.7142857,16695705.142857144,2651822.3928571427,760453197.7142857,0.6222032819475446,0.6312391928264073,1566439533.7142856,63593737.71428572,8727007.0,1224748198.8058035,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.14,16.41602052961077,12.410289764404297,0.36197423934936523,0.5650607014873198,24.159535544259207,22.54449966975621,24.253025668007986,0.018819495769483687,6.569318498883929,7.684300831386021,23.576472418648855,6.420213311910629,27.057513645717076,15.799630028860909,0.312315182959927,18.288246699741908,64.08054896763393,73.29331970214844,0.4133631842476981,0.12640810012817383,2.8764214515686035,0.17774719851357595,544921773.7142857,1.0094425337655204,2.071319260767528,43199644818.28571,54720198363.42857,3851622692.571429,74411364937.14285,943422537.1428572,49.56216721875327,545000000.0,0.08036439333643232,8404218.0,99.35591343470982,579699803.4285715,14204990.890625,2329353.8571428573,430169636.5714286,0.30488182817186626,0.2611191528184073,1320101083.4285715,55544274.28571428,8178579.604910715,565502488.3147322,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.15,17.39971215384347,10.948793683733259,0.4090994085584368,0.8242434441511121,18.339954103742325,22.793795585632324,25.14418704169137,0.004466365357594814,6.624725341796875,7.5478025163922995,23.414463111332484,6.161780955536025,27.804425920758927,15.052716868264335,0.21357326422418868,18.09225790841239,76.56067875453404,137.07193429129464,0.32569719212395803,0.10116333620888847,4.089210033416748,0.11645609991891044,544968164.5714285,0.9687248638698033,2.8830451539584567,41203321124.57143,52962726473.14286,3641484141.714286,71326166454.85715,947019666.2857143,51.78988759858267,545000000.0,0.074209383555821,5961156.071428572,52.49286324637277,482873896.73214287,7669420.428571428,1849695.857142857,365923264.0,0.2937966925757272,0.5003520250320435,764100278.8571428,34946805.14285714,4910493.0,771160374.5625,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.16,30.58302743094308,28.05398941040039,0.2556822640555246,1.4320403686059373,29.381261825561523,43.02215698787144,43.92135844911848,0.08953216565506796,12.622755323137556,16.02541160583496,45.406297411237446,13.25790487229824,53.45898001534598,17.969591191836766,0.49025376779692514,36.35437175205776,124.02909306117466,184.50222287859236,0.6716646381786892,0.298571629183633,6.015257154192243,0.17149969509669713,544966372.5714285,2.2232076781136647,4.805882275104523,81051745718.85715,103527700187.42857,7184030134.857142,139999628726.85715,1820070290.2857144,41.25605733054025,545000000.0,0.15593117475509644,11170210.642857144,101.36934552873883,965388118.8571428,18803012.714285713,3064501.5,763875570.2857143,0.6243735722133091,0.7302924139159066,1784989165.7142856,76342590.85714285,10647493.0,1259012267.5055804,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.17,24.977232251848495,18.1507933480399,0.2556822640555246,0.9088374205998012,13.83424813406808,32.67857796805246,34.91478729248047,0.04255026126546518,9.716345650809151,11.554404939923968,34.16750989641462,9.576626913888115,40.61771828787668,2.239424637385777,0.37023777621132986,27.39103753226144,73.11972481863839,118.13543047223773,0.4648313692637852,0.1756513672215598,3.1359955923897878,0.061352712767464776,544948644.5714285,1.5020555768694197,3.135915551866804,70163162258.28572,89751935853.71428,6217651858.285714,121256776265.14285,1566498048.0,66.50747571672711,545000000.0,0.11554755909102302,8230209.428571428,50.52046421595982,804393984.0,16850909.714285713,2385541.714285714,665559250.2857143,0.4572732789175851,0.4372200199535915,1578769956.5714285,64825882.28571428,8818800.0,960174169.6484375,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.18,8.126836504255023,5.885408129010882,0.43987945147923063,0.4736849929073027,14.285199846540177,11.909781115395683,15.388694516250066,0.0015269448714596858,3.5349919455392014,3.711337225777762,12.087921006338936,3.13251488336495,14.226391383579799,14.345036757843834,0.2528844648373446,9.346322195870536,47.74957711356027,92.49587576729911,0.13867321610450745,0.05270277602331979,1.073574151311602,0.20766115188598633,544987264.0,0.5151936326708113,1.3956124654838018,11856327241.142857,14896411209.142857,1064116150.8571428,20368647314.285713,270383542.85714287,48.35273373978479,545000000.0,0.03704206006867544,3069762.464285714,98.48578752790179,171476165.64285713,2325432.026646205,733419.5982142857,107250843.42857143,0.142574633870806,0.15090152195521764,236840592.0,11614180.267857144,2012693.0651506695,307166693.46428573,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.19,25.071498325892858,17.985587528773717,14.285714285714286,0.9564837736210653,27.30934633527483,41.135404518672395,41.33024263381958,0.02524730017674819,10.554304344313485,11.329937526157924,36.870135579790386,9.721380531787872,55.2983409336635,16.130230494907924,0.33889004880828516,43.55906186785017,90.7273668561663,449.09946986607144,0.5765880282436099,0.17523759603500366,3.903775215148926,0.11323733840669904,544947684.5714285,1.7834192855017525,3.2519023971898213,79739532653.71428,101678303122.28572,7085398704.0,137664078848.0,1784177017.142857,29.86561221735818,545000000.0,0.15493425726890564,10869332.324776785,44.22108677455357,945361271.9285715,18574094.816964287,3282196.9285714286,753005312.0,0.5031824026788984,0.4421785644122533,1754515309.7142856,74049531.42857143,10448435.53125,1231896397.2098215,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.2,34.59334455217634,22.29658099583217,0.6275730133056641,1.1893356016704015,13.495090757097516,43.66968536376953,47.14328220912388,0.03076828031667639,12.904549734933036,14.813930238996235,45.11389378138951,12.225140435355053,55.102655683244976,2.0402016256536757,0.32526235189288855,36.39684132167271,95.58176749093192,221.68013654436385,0.4883015730551311,0.21358378444399154,3.582373550959996,0.06398330841745649,544986697.1428572,1.9119932651519775,3.683842250279018,81260460909.71428,103789807908.57143,7212133888.0,140367499849.14285,1822985014.857143,56.705826895577566,545000000.0,0.1519606581756047,8573426.142857144,52.448699951171875,912375343.077009,16930069.67857143,2643487.676339286,767917179.4285715,0.5948291931833539,0.44001357895987375,1591512570.2857144,65074559.64285714,8849023.169642856,1224360357.220982,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.21,16.811558859688894,11.759869711739677,0.6275730133056641,0.6033082016344581,23.212347848074778,22.654437405722483,23.850296224866593,0.06255600175687244,6.4732769557407925,7.6566957746233255,23.475051607404435,6.289198002644947,27.374740600585938,15.482401745659965,0.2665943205356598,18.209694453648158,65.08562251499721,90.06879098074776,0.3961748140198843,0.11753066522734504,2.977620874132429,0.061366179159709384,544942665.1428572,0.9897046089172363,2.1383378420557295,59214523830.85714,75896504320.0,5216552960.0,102379328073.14285,1339658678.857143,64.29746896880013,545000000.0,0.07919245106833321,9070939.142857144,101.06133161272321,729424681.1428572,14655399.0,2679940.714285714,564166912.0,0.2986628668648856,0.2811505879674639,1396814080.0,60414205.71428572,8484848.142857144,920404622.8325893,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.22,16.292254856654576,12.272197723388672,0.46672821044921875,0.7654920994703257,19.182497841971262,22.749645505632675,27.726848670414515,0.002742768597922143,6.8881072998046875,7.568749291556223,23.610006877354213,6.407417529395649,27.48502785818917,15.372115233114787,0.3046601828453796,18.529902866908483,64.85372161865234,121.15299987792969,0.3095055775982993,0.11062165243285042,2.0388061659676686,0.11326596566608974,545003163.4285715,1.0276580538068498,2.035683116742543,22946805467.42857,28946105490.285713,2075326098.2857144,39495183798.85714,501039579.4285714,50.86317411490849,545000000.0,0.07307916453906468,4933322.642857143,46.61551775251116,307567909.71428573,6698279.017857143,1411495.0625,210443904.0,0.3007838726043701,0.24261480569839478,639157011.4285715,27928880.5625,4291543.017857143,380131084.13616073,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.23,34.9958005632673,18.269257136753627,5.499773297991071,0.9443829237882578,27.31770760672433,43.83084617342268,44.36081709180559,0.05089978394763809,10.679550221988134,11.353624888828822,43.149181025368826,10.596539593168666,55.360504150390625,16.06806765283857,0.43926678418314885,37.77947725568499,89.38395472935268,279.48065185546875,0.5534980568502631,0.17807266541889735,3.983599526541574,0.18616369366645813,544925056.0,1.688858492033822,3.197089148419244,80499729846.85715,102644058258.28572,7157773636.571428,138979525924.57144,1800549389.7142856,30.374264734131952,545000000.0,0.15246140105383738,10765236.33482143,93.45230974469867,956324156.4285715,18499698.163504463,3037419.6071428573,761110345.1428572,0.5530863744871957,0.43712325607027325,1748730276.5714285,73825781.71428572,10368362.163504465,1243599796.7388394,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
0.24,26.172954763684952,31.20789555140904,0.24517216001238143,1.3516852344785417,15.38671602521624,41.74958964756557,41.86380658830915,0.13187903904223014,11.945649964468819,16.19616208757673,44.61389487130301,13.872047424316406,52.719093322753906,4.423764807837349,0.4640747383236885,36.62513896397182,104.90010070800781,178.27287020002092,0.5746774843760899,0.31425109079905916,4.9554941313607355,0.06136884433882577,544980653.7142857,2.3248246737888882,4.546408448900495,83989350253.71428,107170714185.14285,7483574820.571428,145058283812.57144,1878195634.2857144,54.893716539655415,545000000.0,0.15659241591181075,8988573.214285715,54.45850481305804,944604306.2857143,17786020.714285713,2666431.5803571427,795599894.8571428,0.6362388559750148,0.6692475761686053,1664666605.7142856,67620267.42857143,9294422.92857143,1265544879.174107,1.0810099840164185,1201.0,247.0,12026.0,5.0,22.813188552856445,3054.0,1920.0,3.0,51.0,49.0,53.0,22.0,18.0,30.0,72.0,545.0,2.0,27.089375257492065,3196.0,2.0,1.0,2.468210458755493
