Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.63,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,22.84406852722168,23.077117919921875,63.28610483805338,36.71389555931091,1.0083215236663818,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6734048128128052,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1263711744.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1344949632.0,110126229.33333333,8948909.0,1806433991.0833333,1.1689995527267456,1112.0,456.0,12260.0,7.0,17.09589195251465,2856.0,1920.0,3.0,58.0,58.0,61.0,28.0,36.0,58.0,72.0,545.0,2.0,18.81406009197235,2736.0,61.0,2.2135818004608154
0.73,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,22.97869110107422,23.46676445007324,63.28610483805338,36.71389555931091,1.017698884010315,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.5945075154304504,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1260852864.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1344449280.0,110126229.33333333,8944943.0,1806433991.0833333,1.1689995527267456,1112.0,456.0,12260.0,7.0,17.09589195251465,2856.0,1920.0,3.0,58.0,58.0,61.0,28.0,36.0,58.0,72.0,545.0,2.0,18.81406009197235,2736.0,61.0,2.2135818004608154
0.83,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,23.776241302490234,22.694095611572266,63.28610483805338,36.71389555931091,1.1184237003326416,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6871177554130554,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1316810240.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1405519744.0,110126229.33333333,9391553.0,1806433991.0833333,1.1689995527267456,1112.0,456.0,12260.0,7.0,17.09589195251465,2856.0,1920.0,3.0,58.0,58.0,61.0,28.0,36.0,58.0,72.0,545.0,2.0,18.81406009197235,2736.0,61.0,2.2135818004608154
0.93,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,23.077049255371094,22.7327823638916,63.28610483805338,36.71389555931091,1.2506955862045288,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,38.77220153808594,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1391420800.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1474689408.0,110126229.33333333,9763625.0,1806433991.0833333,1.1689995527267456,1112.0,456.0,12260.0,7.0,17.09589195251465,2856.0,1920.0,3.0,58.0,58.0,61.0,28.0,36.0,58.0,72.0,545.0,2.0,18.81406009197235,2736.0,61.0,2.2135818004608154
1.0,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,23.077049255371094,22.7327823638916,63.28610483805338,36.71389555931091,1.2506955862045288,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,38.77220153808594,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1391420800.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1474689408.0,110126229.33333333,9763625.0,1806433991.0833333,0.3371283710002899,102.0,2.0,6330.0,1.0,17.09589195251465,2856.0,1920.0,3.0,58.0,58.0,61.0,28.0,36.0,58.0,72.0,545.0,2.0,18.81406009197235,2736.0,61.0,2.2135818004608154
1.03,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.46731376647949,22.647335052490234,63.28610483805338,36.71389555931091,1.237358331680298,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6880980134010315,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1263617920.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1324225280.0,110126229.33333333,8760810.0,1806433991.0833333,0.3371283710002899,102.0,2.0,6330.0,1.0,17.09589195251465,2856.0,1920.0,3.0,58.0,58.0,61.0,28.0,36.0,58.0,72.0,545.0,2.0,18.81406009197235,2736.0,61.0,2.2135818004608154
1.13,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,22.744590759277344,23.78548622131348,63.28610483805338,36.71389555931091,1.1853928565979004,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6559838652610779,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1263177600.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1346677376.0,110126229.33333333,8961690.0,1806433991.0833333,0.3371283710002899,102.0,2.0,6330.0,1.0,17.09589195251465,2856.0,1920.0,3.0,58.0,58.0,61.0,28.0,36.0,58.0,72.0,545.0,2.0,18.81406009197235,2736.0,61.0,2.2135818004608154
1.23,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,23.694019317626957,23.204856872558597,63.28610483805338,36.71389555931091,0.973834991455078,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6238644123077393,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1315451904.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1400202496.0,110126229.33333333,9327492.0,1806433991.0833333,0.3371283710002899,102.0,2.0,6330.0,1.0,17.09589195251465,2856.0,1920.0,3.0,58.0,58.0,61.0,28.0,36.0,58.0,72.0,545.0,2.0,18.81406009197235,2736.0,61.0,2.2135818004608154
1.33,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,20.610055923461918,22.638545989990234,63.28610483805338,36.71389555931091,1.020724892616272,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,15.577787399291992,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1452286336.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1467397760.0,110126229.33333333,9960898.0,1806433991.0833333,0.3371283710002899,102.0,2.0,6330.0,1.0,17.09589195251465,2856.0,1920.0,3.0,58.0,58.0,61.0,28.0,36.0,58.0,72.0,545.0,2.0,18.81406009197235,2736.0,61.0,2.2135818004608154
1.43,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,20.53428077697754,20.87745857238769,63.28610483805338,36.71389555931091,1.0238161087036133,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.7235275506973267,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1514042240.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1360729984.0,110126229.33333333,9284062.0,1806433991.0833333,0.3371283710002899,102.0,2.0,6330.0,1.0,17.09589195251465,2856.0,1920.0,3.0,58.0,58.0,61.0,28.0,36.0,58.0,72.0,545.0,2.0,18.81406009197235,2736.0,61.0,2.2135818004608154
1.48,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,20.53428077697754,20.87745857238769,63.28610483805338,36.71389555931091,1.0238161087036133,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.7235275506973267,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1514042240.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1360729984.0,110126229.33333333,9284062.0,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2856.0,1920.0,3.0,58.0,58.0,61.0,28.0,36.0,58.0,72.0,545.0,2.0,18.81406009197235,2736.0,73.0,2.2135818004608154
1.5,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,20.53428077697754,20.87745857238769,63.28610483805338,36.71389555931091,1.0238161087036133,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.7235275506973267,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1514042240.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1360729984.0,110126229.33333333,9284062.0,1806433991.0833333,1.4479150772094729,1112.0,456.0,12260.0,7.0,17.329113006591797,2856.0,1920.0,3.0,65.0,64.0,68.0,34.0,44.0,68.0,72.0,545.0,2.0,18.739688396453857,2736.0,61.0,2.219717502593994
1.53,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.10373306274414,23.48967742919922,63.28610483805338,36.71389555931091,1.132227063179016,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6109940409660339,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1261891328.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1323814656.0,110126229.33333333,8761929.0,1806433991.0833333,1.4479150772094729,1112.0,456.0,12260.0,7.0,17.329113006591797,2856.0,1920.0,3.0,65.0,64.0,68.0,34.0,44.0,68.0,72.0,545.0,2.0,18.739688396453857,2736.0,61.0,2.219717502593994
1.63,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,21.71943664550781,23.100605010986328,63.28610483805338,36.71389555931091,1.0828074216842651,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.7511337995529175,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1317625856.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1346328704.0,110126229.33333333,9093158.0,1806433991.0833333,1.4479150772094729,1112.0,456.0,12260.0,7.0,17.329113006591797,2856.0,1920.0,3.0,65.0,64.0,68.0,34.0,44.0,68.0,72.0,545.0,2.0,18.739688396453857,2736.0,61.0,2.219717502593994
1.73,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,19.663516998291016,21.027084350585938,63.28610483805338,36.71389555931091,0.8874674439430237,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,22.488510131835938,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1612376448.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1478215040.0,110126229.33333333,10051908.0,1806433991.0833333,1.4479150772094729,1112.0,456.0,12260.0,7.0,17.329113006591797,2856.0,1920.0,3.0,65.0,64.0,68.0,34.0,44.0,68.0,72.0,545.0,2.0,18.739688396453857,2736.0,61.0,2.219717502593994
1.84,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,23.240591049194336,24.57225227355957,63.28610483805338,36.71389555931091,1.0899391174316406,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6238670349121094,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1308273664.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1390019328.0,110126229.33333333,9231438.0,1806433991.0833333,1.4479150772094729,1112.0,456.0,12260.0,7.0,17.329113006591797,2856.0,1920.0,3.0,65.0,64.0,68.0,34.0,44.0,68.0,72.0,545.0,2.0,18.739688396453857,2736.0,61.0,2.219717502593994
1.94,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,23.420011520385746,23.66340446472168,63.28610483805338,36.71389555931091,1.0771621465682983,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6401029229164124,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1260592640.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1345481984.0,110126229.33333333,8957918.0,1806433991.0833333,1.4479150772094729,1112.0,456.0,12260.0,7.0,17.329113006591797,2856.0,1920.0,3.0,65.0,64.0,68.0,34.0,44.0,68.0,72.0,545.0,2.0,18.739688396453857,2736.0,61.0,2.219717502593994
2.0,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,23.420011520385746,23.66340446472168,63.28610483805338,36.71389555931091,1.0771621465682983,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6401029229164124,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1260592640.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1345481984.0,110126229.33333333,8957918.0,1806433991.0833333,0.3199132084846496,102.0,2.0,6330.0,1.0,17.329113006591797,2856.0,1920.0,3.0,65.0,64.0,68.0,34.0,44.0,68.0,72.0,545.0,2.0,18.739688396453857,2736.0,61.0,2.219717502593994
2.04,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.318321228027344,24.19998550415039,63.28610483805338,36.71389555931091,1.1597014665603638,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.7250876426696777,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1259043072.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1314132096.0,110126229.33333333,8632351.0,1806433991.0833333,0.3199132084846496,102.0,2.0,6330.0,1.0,17.329113006591797,2856.0,1920.0,3.0,65.0,64.0,68.0,34.0,44.0,68.0,72.0,545.0,2.0,18.739688396453857,2736.0,61.0,2.219717502593994
2.14,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,21.87094497680664,24.52331924438477,63.28610483805338,36.71389555931091,0.9680503010749816,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,36.91621017456055,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1321068032.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1419611264.0,110126229.33333333,9171927.0,1806433991.0833333,0.3199132084846496,102.0,2.0,6330.0,1.0,17.329113006591797,2856.0,1920.0,3.0,65.0,64.0,68.0,34.0,44.0,68.0,72.0,545.0,2.0,18.739688396453857,2736.0,61.0,2.219717502593994
2.24,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,22.771747589111328,25.120651245117188,63.28610483805338,36.71389555931091,1.0436570644378662,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6658906936645508,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1376394240.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1370091264.0,110126229.33333333,8771312.0,1806433991.0833333,0.3199132084846496,102.0,2.0,6330.0,1.0,17.329113006591797,2856.0,1920.0,3.0,65.0,64.0,68.0,34.0,44.0,68.0,72.0,545.0,2.0,18.739688396453857,2736.0,61.0,2.219717502593994
2.34,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,22.235204696655277,24.62704467773437,63.28610483805338,36.71389555931091,0.9271435737609864,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.614848256111145,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1261204480.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1304866176.0,110126229.33333333,8388338.5,1806433991.0833333,0.3199132084846496,102.0,2.0,6330.0,1.0,17.329113006591797,2856.0,1920.0,3.0,65.0,64.0,68.0,34.0,44.0,68.0,72.0,545.0,2.0,18.739688396453857,2736.0,61.0,2.219717502593994
2.44,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,22.510677337646484,25.11398696899414,63.28610483805338,36.71389555931091,0.9490227699279784,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6376116871833801,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1261760128.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1305487616.0,110126229.33333333,8391807.0,1806433991.0833333,0.3199132084846496,102.0,2.0,6330.0,1.0,17.329113006591797,2856.0,1920.0,3.0,65.0,64.0,68.0,34.0,44.0,68.0,72.0,545.0,2.0,18.739688396453857,2736.0,61.0,2.219717502593994
2.48,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,22.510677337646484,25.11398696899414,63.28610483805338,36.71389555931091,0.9490227699279784,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6376116871833801,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1261760128.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1305487616.0,110126229.33333333,8391807.0,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2856.0,1920.0,3.0,65.0,64.0,68.0,34.0,44.0,68.0,72.0,545.0,2.0,18.739688396453857,2736.0,73.0,2.219717502593994
2.5,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,22.510677337646484,25.11398696899414,63.28610483805338,36.71389555931091,0.9490227699279784,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6376116871833801,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1261760128.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1305487616.0,110126229.33333333,8391807.0,1806433991.0833333,1.2192968130111694,1112.0,456.0,12260.0,7.0,17.860822677612305,2856.0,1920.0,3.0,62.0,63.0,64.0,39.0,40.0,50.0,72.0,545.0,2.0,19.289040565490723,2736.0,62.0,2.253540277481079
2.54,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,23.28510284423828,24.602481842041016,63.28610483805338,36.71389555931091,1.011422038078308,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,30.00596618652344,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1287934720.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1350460288.0,110126229.33333333,8661225.0,1806433991.0833333,1.2192968130111694,1112.0,456.0,12260.0,7.0,17.860822677612305,2856.0,1920.0,3.0,62.0,63.0,64.0,39.0,40.0,50.0,72.0,545.0,2.0,19.289040565490723,2736.0,62.0,2.253540277481079
2.64,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,21.482955932617188,24.36139869689941,63.28610483805338,36.71389555931091,1.0045840740203855,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,9.838774681091309,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1439489152.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1412542208.0,110126229.33333333,9123554.0,1806433991.0833333,1.2192968130111694,1112.0,456.0,12260.0,7.0,17.860822677612305,2856.0,1920.0,3.0,62.0,63.0,64.0,39.0,40.0,50.0,72.0,545.0,2.0,19.289040565490723,2736.0,62.0,2.253540277481079
2.74,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,21.904672622680664,23.913101196289062,63.28610483805338,36.71389555931091,0.932438313961029,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,1.466586947441101,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1339530368.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1329824640.0,110126229.33333333,8754590.0,1806433991.0833333,1.2192968130111694,1112.0,456.0,12260.0,7.0,17.860822677612305,2856.0,1920.0,3.0,62.0,63.0,64.0,39.0,40.0,50.0,72.0,545.0,2.0,19.289040565490723,2736.0,62.0,2.253540277481079
2.84,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,20.35114288330078,22.28949737548828,63.28610483805338,36.71389555931091,0.845001220703125,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.7202844023704529,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1424191488.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1348083072.0,110126229.33333333,9230255.0,1806433991.0833333,1.2192968130111694,1112.0,456.0,12260.0,7.0,17.860822677612305,2856.0,1920.0,3.0,62.0,63.0,64.0,39.0,40.0,50.0,72.0,545.0,2.0,19.289040565490723,2736.0,62.0,2.253540277481079
2.94,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,20.364900588989254,20.60639953613281,63.28610483805338,36.71389555931091,0.8317821025848389,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,8.210784912109375,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,1451840256.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,1348622848.0,110126229.33333333,9196144.0,1806433991.0833333,1.2192968130111694,1112.0,456.0,12260.0,7.0,17.860822677612305,2856.0,1920.0,3.0,62.0,63.0,64.0,39.0,40.0,50.0,72.0,545.0,2.0,19.289040565490723,2736.0,62.0,2.253540277481079
